"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","flags","points"
"wod_category_confirmed","True","9076","Choppin' Some Logs","Place 10 Work Orders at the Lumber Mill.","15238","Buildings","37479","131072","5"
"wod_category_confirmed","True","9077","Choppin' Some More Logs","Place 50 Work Orders at the Lumber Mill.","15238","Buildings","37481","131072","5"
"wod_category_confirmed","True","9078","Choppin' Even More Logs","Place 100 Work Orders at the Lumber Mill.","15238","Buildings","37483","131072","5"
"wod_category_confirmed","True","9080","Choppin' Even More Logs","Place 100 Work Orders at the Lumber Mill.","15238","Buildings","37485","131072","5"
"wod_category_confirmed","True","9081","Expert Timing","Slay 4 Ogron Laborers that are not in combat using a single Iron Star in Iron Docks on Heroic Difficulty.","15228","Draenor Dungeon","37551","0","10"
"wod_category_confirmed","True","9082","Take Cover!","Defeat Skulloc in Iron Docks on Heroic difficulty without any players getting hit by Cannon Barrage or Backdraft.","15228","Draenor Dungeon","37553","0","10"
"wod_category_confirmed","True","9083","Militaristic, Expansionist","Defeat Fleshrender Nok'gar in Iron Docks on Heroic difficulty, while Siegemaster Olugar, Pitwarden Gwarnok, and Champion Druna remain alive and in the fight.","15228","Draenor Dungeon","37555","0","10"
"wod_category_confirmed","True","9094","Garrison Architect","Complete the garrison building achievements listed below.","15238","Buildings","37590","0","10"
"wod_category_confirmed","True","9095","Builder","Upgrade all the buildings on your garrison plots to level 2.","15238","Buildings","37622","0","5"
"wod_category_confirmed","True","9096","Master Builder","Upgrade all the buildings on your garrison plots to level 3.","15238","Buildings","37646","0","5"
"wod_category_confirmed","True","9097","Keepin' Busy","Construct all the preset buildings listed below.","15238","Buildings","37614","0","5"
"wod_category_confirmed","True","9098","Movin' On Up","Upgrade any garrison building to level 3.","15238","Buildings","37672","0","5"
"wod_category_confirmed","True","9099","Time for an Upgrade","Upgrade any garrison building to level 2.","15238","Buildings","37670","0","5"
"wod_category_confirmed","True","9100","More Plots","Upgrade your garrison to tier 2.","15237","Draenor Garrison","37674","0","5"
"wod_category_confirmed","True","9101","Even More Plots","Upgrade your garrison to tier 3.","15237","Draenor Garrison","37676","0","5"
"wod_category_confirmed","True","9102","Ashran Victory","Kill the opposing faction Commander while controlling all points on the Road of Glory.","15241","Ashran","37596","0","10"
"wod_category_confirmed","True","9103","Bounty Hunter","Loot all the following off Alliance player corpses:","15241","Ashran","37598","0","10"
"wod_category_confirmed","True","9104","Bounty Hunter","Loot all the following off Horde player corpses:","15241","Ashran","37606","0","10"
"wod_category_confirmed","True","9105","Tour of Duty","Complete each PvP Event at the following areas listed below.","15241","Ashran","37619","0","10"
"wod_category_confirmed","True","9106","Just for Me","Activate a Class Specific Book Epic Item found within Ashran.","15241","Ashran","38948","0","10"
"wod_category_confirmed","True","9107","Follow the Leader","Recruit 5 followers.","15239","Followers","37678","0","5"
"wod_category_confirmed","True","9108","Where You Go, They Will Follow","Recruit 10 followers.","15239","Followers","37680","0","5"
"wod_category_confirmed","True","9109","Fearless Leader","Recruit 25 followers.","15239","Followers","37682","0","5"
"wod_category_confirmed","True","9110","Following Up","Raise a follower to level 100.","15239","Followers","37684","0","5"
"wod_category_confirmed","True","9111","Raising the Bar","Raise 10 garrison followers to level 100.","15239","Followers","37686","0","5"
"wod_category_confirmed","True","9125","Draftsman","Learn 20 garrison blueprints.","15238","Buildings","37688","0","5"
"wod_category_confirmed","True","9126","Master Draftsman","Learn 40 garrison blueprints.","15238","Buildings","37690","0","5"
"wod_category_confirmed","True","9128","Grand Master Draftsman","Learn 60 garrison blueprints.","15238","Buildings","37692","0","5"
"wod_category_confirmed","True","9129","Filling the Ranks","Raise 20 garrison followers to level 100.","15239","Followers","37697","131072","5"
"wod_category_confirmed","True","9130","A Rare Friend","Recruit a Rare follower.","15239","Followers","37699","0","5"
"wod_category_confirmed","True","9131","An Epic Buddy","Recruit an Epic follower.","15239","Followers","37701","0","5"
"wod_category_confirmed","True","9132","Garrison Buddies","Visit a friend's garrison and /wave.","15237","Draenor Garrison","37703","0","5"
"wod_category_confirmed","True","9133","On a Mission","Complete 10 garrison missions.","15240","Missions","37707","0","5"
"wod_category_confirmed","True","9134","On a Few Missions","Complete 50 garrison missions.","15240","Missions","37709","0","5"
"wod_category_confirmed","True","9138","On a Lot of Missions","Complete 100 garrison missions.","15240","Missions","37711","0","5"
"wod_category_confirmed","True","9139","On a Massive Number of Missions","Complete 500 garrison missions.","15240","Missions","37713","0","5"
"wod_category_confirmed","True","9140","On a Metric Ton of Missions","Complete 1000 garrison missions.","15240","Missions","37715","0","5"
"wod_category_confirmed","True","9141","A Rare Mission","Complete a Rare garrison mission.","15240","Missions","37717","0","5"
"wod_category_confirmed","True","9142","Keeping It Rare","Complete 50 Rare garrison missions.","15240","Missions","37719","0","5"
"wod_category_confirmed","True","9143","The Rarer the Better","Complete 300 Rare garrison missions.","15240","Missions","37721","0","5"
"wod_category_confirmed","True","9145","Treasure Mission Specialist","Complete a garrison treasure mission.","15240","Missions","37956","0","5"
"wod_category_confirmed","True","9146","Patrol Mission Specialist","Complete a garrison patrol mission.","15240","Missions","37727","0","5"
"wod_category_confirmed","True","9147","Mission Specialist","Complete the Mission Specialist achievements listed below.","15240","Missions","37944","0","5"
"wod_category_confirmed","True","9150","Exploration Mission Specialist","Complete a garrison exploration mission.","15240","Missions","37725","0","10"
"wod_category_confirmed","True","9152","It's an Invasion!","Successfully complete a garrison invasion.","15249","Invasions","37753","0","5"
"wod_category_confirmed","True","9162","Bronze Defender","Successfully complete a garrison invasion with a Bronze rating or better.","15249","Invasions","37760","0","5"
"wod_category_confirmed","True","9164","Silver Defender","Successfully complete a garrison invasion with a Silver rating or better.","15249","Invasions","37763","0","5"
"wod_category_confirmed","True","9165","Golden Defender","Successfully complete a garrison invasion with a Gold rating or better.","15249","Invasions","37766","0","5"
"wod_category_confirmed","True","9167","Invasion Specialist","Successfully complete 10 garrison invasions.","15249","Invasions","37773","128","5"
"wod_category_confirmed","True","9181","Save Those Buildings!","Complete the invasions listed below without letting any buildings get destroyed.","15249","Invasions","37878","0","5"
"wod_category_confirmed","True","9203","Shadow Council Invasion","Successfully complete a Shadow Council garrison invasion.","15249","Invasions","37902","0","5"
"wod_category_confirmed","True","9204","Ogre Invasion","Successfully complete an Ogre garrison invasion.","15249","Invasions","37904","0","5"
"wod_category_confirmed","True","9205","Iron Horde Invasion","Successfully complete an Iron Horde garrison invasion.","15249","Invasions","37906","0","5"
"wod_category_confirmed","True","9206","Shadowmoon Clan Invasion","Successfully complete a Shadowmoon Clan garrison invasion.","15249","Invasions","37908","0","5"
"wod_category_confirmed","True","9207","Goren Invasion","Successfully complete a Goren garrison invasion.","15249","Invasions","37910","0","5"
"wod_category_confirmed","True","9208","Botani Invasion","Successfully complete a Botani garrison invasion.","15249","Invasions","37912","0","5"
"wod_category_confirmed","True","9209","Master Defender","Earn a Gold rating in each max-level invasion.","15249","Invasions","41495","0","10"
"wod_category_confirmed","True","9210","Garrison Buddies","Visit a friend's garrison and /wave.","15237","Draenor Garrison","37922","0","5"
"wod_category_confirmed","True","9211","My Item Level Is Higher than Yours","Raise a follower's item level to 625.","15239","Followers","37950","0","5"
"wod_category_confirmed","True","9212","My Item Level Is Way Higher than Yours","Raise a follower's item level to 650.","15239","Followers","37952","0","5"
"wod_category_confirmed","True","9213","Item Level Army","Raise 10 followers' item level to 650.","15239","Followers","37954","0","5"
"wod_category_confirmed","True","9214","Hero of Stormshield","Gain exalted reputation with Wrynn's Vanguard.","15241","Ashran","37958","0","10"
"wod_category_confirmed","True","9215","Hero of Warspear","Gain exalted reputation with Vol'jin's Spear.","15241","Ashran","37960","0","10"
"wod_category_confirmed","True","9216","High-value Targets","Defeat all of the creatures within Ashran listed below.","15241","Ashran","39071","0","10"
"wod_category_confirmed","True","9217","Operation Counterattack","Defeat Fangraal within 8 minutes of it being summoned by the Alliance.","15241","Ashran","39067","0","10"
"wod_category_confirmed","True","9218","Grand Theft, 1st Degree","Loot 100 Artifact Fragments from enemy players.","15241","Ashran","38013","0","10"
"wod_category_confirmed","True","9219","Grand Theft, 2nd Degree","Loot 500 Artifact Fragments from enemy players.","15241","Ashran","38023","0","10"
"wod_category_confirmed","True","9220","Grand Theft, 3rd Degree","Loot 1000 Artifact Fragments from enemy players.","15241","Ashran","38025","0","10"
"wod_category_confirmed","True","9222","Divide and Conquer","Kill 5000 enemy players anywhere outside the Road of Glory within Ashran.","15241","Ashran","38946","0","10"
"wod_category_confirmed","True","9223","Weed Whacker","Defeat Yalnu without any Kirin Tor Battle-Mages dying in The Everbloom on Heroic difficulty.","15228","Draenor Dungeon","37968","0","10"
"wod_category_confirmed","True","9224","Take Them Out","Defeat all of the Alliance Captains listed below within The Road of Glory.","15241","Ashran","39897","0","10"
"wod_category_confirmed","True","9225","Take Them Out","Defeat all of the Horde Captains listed below within The Road of Glory.","15241","Ashran","39913","0","10"
"wod_category_confirmed","True","9228","Down Goes Van Rook","Kill Elliott Van Rook before he remembers how to use Ice Block.","15241","Ashran","37983","0","10"
"wod_category_confirmed","True","9243","Item Level Force","Raise 20 followers' item level to 650.","15239","Followers","38059","0","5"
"wod_category_confirmed","True","9244","Invasions Are Better with Friends","Successfully complete a garrison invasion in a party of 3 players.","15249","Invasions","38061","0","5"
"wod_category_confirmed","True","9246","Master Draenor Crafter","Craft 50 Epic items with an item level of at least 600.","15242","Monuments","38068","0","10"
"wod_category_confirmed","True","9248","Defender of Draenor","Get 5000 honorable kills in Draenor.","15242","Monuments","38070","131072","10"
"wod_category_confirmed","True","9255","Mythic Draenor Raider","Complete the Mythic raiding achievements listed below.","15242","Monuments","38097","0","10"
"wod_category_confirmed","True","9256","Rescue Operation","Release the following captured prisoners from the Horde Prison:","15241","Ashran","38115","0","10"
"wod_category_confirmed","True","9257","Rescue Operation","Release the following captured prisoners from the Alliance Prison:","15241","Ashran","38206","0","10"
"wod_category_confirmed","True","9264","Draenor Pet Brawler","Win 2000 pet battles in Draenor.","15242","Monuments","38135","131072","10"
"wod_category_confirmed","True","9265","Master of Apexis","Collect 100,000 Apexis Crystals.","15242","Monuments","38137","131072","10"
"wod_category_confirmed","True","9400","Gorgrond Monster Hunter","Slay each of the following rare elites in Gorgrond.","15235","Draenor","38467","131072","10"
"wod_category_confirmed","True","9401","Shredder Maniac","Loot 12 or more Hardened Thornvines in Gorgrond.","15235","Draenor","38476","131200","10"
"wod_category_confirmed","True","9402","Prove Your Strength","Complete the following Proofs of Strength in Gorgrond.","15235","Draenor","38495","131072","10"
"wod_category_confirmed","True","9405","Working Some Orders","Complete 125 Work Orders at your garrison.","15238","Buildings","38559","128","5"
"wod_category_confirmed","True","9406","Working More Orders","Complete 250 Work Orders at your garrison.","15238","Buildings","38572","128","5"
"wod_category_confirmed","True","9407","Working Many Orders","Complete 750 Work Orders at your garrison.","15238","Buildings","38585","128","5"
"wod_category_confirmed","True","9408","Operation Counterattack","Defeat Kronus within 8 minutes of it being summoned by the Horde.","15241","Ashran","39069","0","10"
"wod_category_confirmed","True","9423","Goliaths of Gorgrond","Defeat Tarlna the Ageless and Drov the Ruiner in Gorgrond.","15231","Draenor Raid","38881","0","10"
"wod_category_confirmed","True","9425","So Grossly Incandescent","Defeat Rukhmar in Spires of Arak.","15231","Draenor Raid","38756","0","10"
"wod_category_confirmed","True","9429","Upgrading the Mill","Place 75 Work Orders at the Lumber Mill and complete the quests listed below.","15238","Buildings","38801","131072","5"
"wod_category_confirmed","True","9432","Would You Like a Pamphlet?","Have all three incantations found in Forbidden Tomes active at once in the Shadowmoon Enclave.","15220","Draenor","38834","0","10"
"wod_category_confirmed","True","9433","A-VOID-ance","Defeat Kenos without using Void Implosion to slay any Coalesced Void Fragments in the Shadowmoon Enclave.","15220","Draenor","38838","0","10"
"wod_category_confirmed","True","9434","One of Us! One of Us!","Gain Power Overwhelming while inside the realm of the void in the Shadowmoon Enclave.","15220","Draenor","38840","0","10"
"wod_category_confirmed","True","9435","Take From Them Everything","Maintain one of the beneficial effects from destroying Sargerei supplies for 10 minutes in Socrethar's Rise.","15220","Draenor","38842","0","10"
