"collectible_type","source_id_type","source_id","mapped_id","guide_name","mapping","source_text","source_url","guide_url"
"mount","item","95059","543","Clutch of Ji-Kun","item_effect","Clutch of Ji-Kun Although Ji-Kun feasted on the failed creations of mogu flesh-shapers, her progeny is willing to eat more pedestrian carcasses. Drop: Ji-Kun Throne of Thunder --","https://www.wowhead.com/item=95059/clutch-of-ji-kun&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","94228","533","Cobalt Primordial Direhorn","item_effect","Cobalt Primordial Direhorn ""When ya fight alongside raptors, ya want a mount dey can't eat."" – Unknown dinomancer Drop: Oondasta","https://www.wowhead.com/item=94228/reins-of-the-cobalt-primordial-direhorn&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","95565","546","Crimson Primal Direhorn","item_effect","Crimson Primal Direhorn Leave it to the Blood Elves to pick the red one. Vendor: Vasarin Redmorn Isle of Thunder Faction: Sunreaver Onslaught: Exalted 3,000 Gold","https://www.wowhead.com/item=95565/reins-of-the-crimson-primal-direhorn&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89363","509","Disc of the Red Flying Cloud","item_effect","Disc of the Red Flying Cloud An ancient Mogu artifact awarded to those who are deeply committed to the discovery and sharing of Pandaren lore. Vendor: Tan Shin Tiao Vale of Eternal Blossoms Reputation: The Lorewalkers – Exalted 600 Gold","https://www.wowhead.com/item=89363/disc-of-the-red-flying-cloud&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","85429","465","Golden Cloud Serpent","item_effect","Golden Cloud Serpent Golden Cloud Serpents are a treasure to be enjoyed by all who visit the continent of Pandaria. Quest: Riding the Skies The Jade Forest --","https://www.wowhead.com/item=85429/reins-of-the-golden-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87782","480","Golden Riding Crane","item_effect","Golden Riding Crane ""The crane is a symbol of wisdom and nobility, their ability to carry us into the skies is nothing short of miraculous."" -Jaluu the Generous Vendor: Jaluu the Generous Vale of Eternal Blossoms 2,500 Gold","https://www.wowhead.com/item=87782/reins-of-the-golden-riding-crane&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","84101","460","Grand Expedition Yak","item_effect","Grand Expedition Yak These beasts of burden are known to carry over five times their weight and to be capable of lasting several days without food or water. Vendor: Uncle Bigpocket Kun-Lai Summit 120,000 Gold","https://www.wowhead.com/item=84101/reins-of-the-grand-expedition-yak&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","93386","529","Grand Wyvern","item_effect","Grand Wyvern Wyverns hail from some of the most inhospitable regions of Kalimdor, making them masters of adapting to any environment. Quest: Breath of the Darkest Shadow Kun-Lai Summit --","https://www.wowhead.com/item=93386/grand-wyvern&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87802","498","Great Black Dragon Turtle","item_effect","Great Black Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=87802/reins-of-the-great-black-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","91013","499","Great Blue Dragon Turtle","item_effect","Great Blue Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=91013/reins-of-the-great-blue-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87804","500","Great Brown Dragon Turtle","item_effect","Great Brown Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=87804/reins-of-the-great-brown-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87801","497","Great Green Dragon Turtle","item_effect","Great Green Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=87801/reins-of-the-great-green-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","91015","501","Great Purple Dragon Turtle","item_effect","Great Purple Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=91015/reins-of-the-great-purple-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","82811","453","Great Red Dragon Turtle","item_effect","Great Red Dragon Turtle ""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat."" -Turtlemaster Odai Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 10 Gold","https://www.wowhead.com/item=82811/reins-of-the-great-red-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","82765","452","Green Dragon Turtle","item_effect","Green Dragon Turtle Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren. Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 1 Gold","https://www.wowhead.com/item=82765/reins-of-the-green-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89305","505","Green Shado-Pan Riding Tiger","item_effect","Green Shado-Pan Riding Tiger ""When waking a tiger, use a long stick. Better yet, tell your friend to wake the tiger instead."" – Pandaren Proverb Vendor: Rushi the Fox Townlong Steppes Faction: Shado-Pan – Exalted 1,500 Gold","https://www.wowhead.com/item=89305/reins-of-the-green-shado-pan-riding-tiger&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87788","486","Grey Riding Yak","item_effect","Grey Riding Yak Riding Yaks are bred to be slimmer and more agile than their kin. Vendor: Uncle Bigpocket Kun-Lai Summit 3,000 Gold","https://www.wowhead.com/item=87788/reins-of-the-grey-riding-yak&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87776","477","Azure Cloud Serpent","item_effect","Azure Cloud Serpent ""Warmth and serenity emanate from this great creature, which glows like the cloudless sky of a summer afternoon."" Achievement: Lord of the Reins -- --","https://www.wowhead.com/item=87776/reins-of-the-heavenly-azure-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87773","474","Heavenly Crimson Cloud Serpent","item_effect","Heavenly Crimson Cloud Serpent Heavenly Crimson Cloud Serpents are considered to be among the noblest of dragons. Achievement: Glory of the Pandaria Raider -- --","https://www.wowhead.com/item=87773/reins-of-the-heavenly-crimson-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87774","475","Heavenly Golden Cloud Serpent","item_effect","Heavenly Golden Cloud Serpent Warmth and hope emanate from this great creature, which glows like a sunrise over the mountains. Vendor: Mistweaver Ku Timeless Isle Faction: Emperor Shaohao – Exalted 100,000 Timeless Coins","https://www.wowhead.com/item=87774/reins-of-the-heavenly-golden-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87771","473","Heavenly Onyx Cloud Serpent","item_effect","Heavenly Onyx Cloud Serpent Heavenly Onyx Cloud Serpents are born with violet scales covering their entirety of their body. Over time, these scales darken to the color of onyx. Drop: Sha of Anger Kun-Lai Summit --","https://www.wowhead.com/item=87771/reins-of-the-heavenly-onyx-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87768","471","Onyx Cloud Serpent","item_effect","Onyx Cloud Serpent Onyx Cloud serpents are known to be more aggressive and daring than their cousins, the Heavenly Onyx Cloud Serpents. Quest: Surprise Attack! Townlong Steppes --","https://www.wowhead.com/item=87768/reins-of-the-onyx-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","79802","448","Jade Cloud Serpent","item_effect","Jade Cloud Serpent Jade Cloud Serpents are light and agile; quick and deadly. Quest: Riding the Skies The Jade Forest --","https://www.wowhead.com/item=79802/reins-of-the-jade-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","91802","521","Jade Pandaren Kite String","item_effect","Jade Pandaren Kite String The residents of Pandaria salute your enthusiasm for wildlife preservation. They do have concerns about housing 150 animals per visit, though. Achievement: We're Going to Need More Saddles -- --","https://www.wowhead.com/item=91802/jade-pandaren-kite-string&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","spell","118737","450","Pandaren Kite","source_spell","Pandaren Kite This ""mount,"" awarded by the Lorewalkers of Pandaria, is a reward to the hero of their organization. Achievement: Pandaren Ambassador -- --","https://www.wowhead.com/spell=118737/pandaren-kite&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","91015","495","Purple Dragon Turtle","name_override_bad_guide_link","Purple Dragon Turtle Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren. Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 1 Gold","https://www.wowhead.com/item=91015/reins-of-the-great-purple-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89306","507","Red Shado-Pan Riding Tiger","item_effect","Red Shado-Pan Riding Tiger ""When waking a tiger, use a long stick. Better yet, tell your friend to wake the tiger instead."" – Pandaren Proverb Vendor: Rushi the Fox Townlong Steppes Faction: Shado-Pan – Exalted 2,500 Gold","https://www.wowhead.com/item=89306/reins-of-the-red-shado-pan-riding-tiger&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87777","478","Reins of the Astral Cloud Serpent","item_effect","Reins of the Astral Cloud Serpent It is believed that Astral Cloud Serpents possess answers to some of life's greatest mysteries. Pity they can't talk. Drop: Elegon Mogu' shan Vaults --","https://www.wowhead.com/item=87777/reins-of-the-astral-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87800","496","Red Dragon Turtle","item_effect","Red Dragon Turtle Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren. Vendor: Turtlemaster Odai and Old Whitenose Orgrimmar and Stormwind City 1 Gold","https://www.wowhead.com/item=87800/reins-of-the-red-dragon-turtle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87783","481","Regal Riding Crane","item_effect","Regal Riding Crane ""The crane is a symbol of wisdom and nobility. Their ability to carry us into the skies is nothing short of miraculous."" – Jaluu the Generous Vendor: Jaluu the Generous Vale of Eternal Blossoms Reputation: The Lorewalkers – Exalted 600 Gold","https://www.wowhead.com/item=87783/reins-of-the-regal-riding-crane&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","94229","535","Slate Primordial Direhorn","item_effect","Slate Primordial Direhorn The masks aren't to control the direhorn; they are so no one sees your face when it turns on you. Drop: Zandalari Warbringer Dread Wastes Krasarang Wilds, Kun-Lai Summit, Townlong Steppes, Valley of the Four Winds --","https://www.wowhead.com/item=94229/reins-of-the-slate-primordial-direhorn&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89783","515","Son of Galleon","item_effect","Son of Galleon Trained from a young age, these massive kushan are taught to thunder into battle carrying a full saurok warband. Drop: Galleon Valley of the Four Winds --","https://www.wowhead.com/item=89783/son-of-galleons-saddle&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","93666","531","Spawn of Horridon","item_effect","Spawn of Horridon When you see a hurricane coming, you get out of the way. Horridon would fight the hurricane and win. Drop: Horridon Throne of Thunder --","https://www.wowhead.com/item=93666/spawn-of-horridon&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89304","504","Thundering August Cloud Serpent","item_effect","Thundering August Cloud Serpent From their infancy, Thundering Cloud serpents are drawn to storms. They have been known to chase lightning through the blackened, roiling clouds, and to bathe in the pouring rain. Vendor: Sage Whiteheart (Alliance)/Sage Lotusbloom (Horde Vale of Eternal Blossoms Faction: The August Celestials – Exalted 10,000 Gold","https://www.wowhead.com/item=89304/reins-of-the-thundering-august-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","95057","542","Thundering Cobalt Cloud Serpent","item_effect","Thundering Cobalt Cloud Serpent This is a descendant of the irascible Nalak. Lightning erupts from its scales and arcs over the saddle. Dare you sit? Drop: Nalak Isle of Thunder --","https://www.wowhead.com/item=95057/reins-of-the-thundering-cobalt-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","104269","561","Thundering Onyx Cloud Serpent","item_effect","Thundering Onyx Cloud Serpent This ebony cloud serpent is a lightning -wreathed vision of such rarity as to have driven many mortals to madness. Drop: Huolon Timeless Isle --","https://www.wowhead.com/item=104269/reins-of-the-thundering-onyx-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","90655","517","Thundering Ruby Cloud Serpent","item_effect","Thundering Ruby Cloud Serpent From their infancy, Thundering Cloud Serpents are drawn to storms. They have been known to chase lightning through the blackened, roiling clouds, and to bathe in the pouring rain. Drop: Alani Vale of Eternal Blossoms --","https://www.wowhead.com/item=90655/reins-of-the-thundering-ruby-cloud-serpent&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","89390","510","White Riding Goat","item_effect","White Riding Goat It takes unflagging patience and a gentle touch to train obstinate mountain goats for riding. Vendor: Gina Mudclaw Timeless Isle and Valley of the Four Winds Reputation: The Tillers-Exalted 3,250 Gold","https://www.wowhead.com/item=89390/reins-of-the-white-riding-goat&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"mount","item","87775","476","Yu'lei, Daughter of Jade","item_effect","Yu'lei, Daughter of Jade Warmth and wisdom emanate from this great creature, which glows like moonlight passing through the finest jade. Vendor: Mistweaver Xia Timeless Isle 5,000 Tmewarped Badges","http://www.wowhead.com/item=87775/yulei-daughter-of-jade&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","63550","724","Alpine Foxling","creature","Alpine Foxling ""Burrows deep into snowbanks to hide from predators."" Pet Battle Kun-Lai Summit --","https://www.wowhead.com/npc=63550/alpine-foxling&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","63551","725","Alpine Foxling Kit","creature","Alpine Foxling Kit ""Occasionally sneaks bites of food from kills made by much larger animals."" Pet Battle Kun-Lai Summit --","https://www.wowhead.com/npc=63551/alpine-foxling-kit&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","65187","732","Amber Moth","creature","Amber Moth ""Known to flourish in the rainy season, this insect is drawn to lightning storms."" Pet Battle Dread Wastes, Townlong Steppes --","https://www.wowhead.com/npc=65187/amber-moth&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","item","94230",,"Amber Primordial Direhorn","name_fallback","Amber Primordial Direhorn There is an old Zandalari saying about wild direhorns: ""Run!"" Zandalari Warbringer Dread Wastes, Kun-Lai Summit, Townlong Steppes, Valley of the Four Winds --","https://www.wowhead.com/item=94230/reins-of-the-amber-primordial-direhorn&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","150375","2586","Amberglow Stinger","creature","Amberglow Stinger ""The glow emanating from these is both calming and eerie at the same time when in total darkness."" Drop: Blade Lord Ta'yak Heart of Fear --","https://www.wowhead.com/npc=150375/amberglow-stinger&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","63288","716","Amethyst Spiderling","creature","Amethyst Spiderling ""A rarity among arachnids, these non-venomous critters feed solely on plants and fruit."" Pet Battle Krasarang Wilds --","https://www.wowhead.com/npc=63288/amethyst-spiderling&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","64633","836","Aqua Strider","creature","Aqua Strider ""Water striders serve an important role in jinyu culture, acting as a mount, means of sending communications, and even a family pet."" Drop: Nalash Verdantis Dread Wastes --","https://www.wowhead.com/npc=64633/aqua-strider&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","item","104156","1323","Ashleaf Spriteling","item_effect","Ashleaf Spriteling ""The Ashleaf Sprites of the Timeless Isle tirelessly protect the vegetation of the island from the burning fury of Ordos and his minions."" Drop: Leafmender Timeless Isle --","https://www.wowhead.com/item=104156/ashleaf-spriteling&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","73542","1324","Ashwing Moth","creature","Ashwing Moth ""Jinyu assassins employ this moth as both a portable decoy and a light source to reveal weak spots in their enemy's armor."" Pet Battle Timeless Isle --","https://www.wowhead.com/npc=73542/ashwing-moth&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","item","104157","1321","Azure Crane Chick","name_fallback","Azure Crane Chick ""Crane chicks of the Timeless Isle sometimes sing a curious song that calms the nerves and soothes the soul."" Drop: Crane Nest Timeless Isle --","https://www.wowhead.com/item=104157/azure-crane-chick&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","150365","2583","Azure Windseeker","creature","Azure Windseeker ""This little cloud serpent's favorite activity is chasing its own tail."" Drop: Tsulong Terrace of Endless Spring --","https://www.wowhead.com/npc=150365/azure-windseeker&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","63062","706","Bandicoon","creature","Bandicoon ""The taciturn bandicoon's diet consists mostly of apples."" Pet Battle Valley of the Four Winds --","https://www.wowhead.com/npc=63062/bandicoon&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","63064","707","Bandicoon Kit","creature","Bandicoon Kit ""Some druids say pandaren and raccoons are distant cousins, but never when a pandaren can hear them."" Pet Battle Valley of the Four Winds --","https://www.wowhead.com/npc=63064/bandicoon-kit&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","150360","2582","Baoh-Xi","creature","Baoh-Xi ""For being an inanimate object for many centuries, this statue sure moves around really well."" Drop: Qin-xi Mogu-shan Vaults --","https://www.wowhead.com/npc=150360/baoh-xi&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","item","104202","1343","Bonkers","item_effect","Bonkers ""Some young and rambunctious hozen are trained from an early age to use boxing gloves so they don't accidentally kill their tribe members, and more importantly, to keep them from picking their noses."" Drop: Kukuru Chest Timeless Isle --","https://www.wowhead.com/item=104202/bonkers&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","62992","380","Bucktooth Flapper","creature","Bucktooth Flapper ""It's hard to know what's more dangerous: the teeth or the tail."" Pet Battle The Jade Forest --","https://www.wowhead.com/npc=62992/bucktooth-flapper&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"pet","npc","72285","1311","Chi-Chi, Hatchling of Chi-Ji","creature","Chi-Chi, Hatchling of Chi-Ji ""Chi-Chi tries to inspire hope with her loud squawk and by chasing and eventually eating, butterflies."" Vendor: Master Li Timeless Isle 3 Celestial Coins","https://www.wowhead.com/npc=72285/chi-chi-hatchling-of-chi-ji&brl","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
