"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","flags","points"
"cataclysm_category_confirmed","True","4982","Sinking into Vashj'ir","Complete the Vashj'ir storylines listed below.","15070","Cataclysm","18927","0","10"
"cataclysm_category_confirmed","True","5060","Heroic: Blackrock Caverns","Defeat Ascendant Lord Obsidius in Blackrock Caverns on Heroic Difficulty.","15067","Cataclysm Dungeon","7407","0","10"
"cataclysm_category_confirmed","True","5061","Heroic: Throne of the Tides","Defeat Ozumat in Throne of the Tides on Heroic Difficulty.","15067","Cataclysm Dungeon","7401","0","10"
"cataclysm_category_confirmed","True","5062","Heroic: Grim Batol","Defeat Erudax in Grim Batol on Heroic Difficulty.","15067","Cataclysm Dungeon","15175","0","10"
"cataclysm_category_confirmed","True","5063","Heroic: The Stonecore","Defeat High Priestess Azil in the Stonecore on Heroic Difficulty.","15067","Cataclysm Dungeon","7404","0","10"
"cataclysm_category_confirmed","True","5064","Heroic: The Vortex Pinnacle","Defeat Asaad in the Vortex Pinnacle on Heroic Difficulty.","15067","Cataclysm Dungeon","18995","0","10"
"cataclysm_category_confirmed","True","5065","Heroic: Halls of Origination","Defeat Rajh in Halls of Origination on Heroic Difficulty.","15067","Cataclysm Dungeon","20558","0","10"
"cataclysm_category_confirmed","True","5066","Heroic: Lost City of the Tol'vir","Defeat Siamat, Lord of the South Wind in the Lost City of the Tol'vir on Heroic Difficulty.","15067","Cataclysm Dungeon","17322","0","10"
"cataclysm_category_confirmed","True","5083","Heroic: Deadmines","Defeat Vanessa VanCleef in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","19202","0","10"
"cataclysm_category_confirmed","True","5093","Heroic: Shadowfang Keep","Defeat Lord Godfrey in Shadowfang Keep on Heroic Difficulty.","15067","Cataclysm Dungeon","13143","0","10"
"cataclysm_category_confirmed","True","5094","Heroic: Magmaw","Defeat Magmaw in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","19603","0","10"
"cataclysm_category_confirmed","True","5107","Heroic: Omnotron Defense System","Defeat the Omnotron Defense System in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","17632","0","10"
"cataclysm_category_confirmed","True","5108","Heroic: Maloriak","Defeat Maloriak in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","12800","0","10"
"cataclysm_category_confirmed","True","5109","Heroic: Atramedes","Defeat Atramedes in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","13164","0","10"
"cataclysm_category_confirmed","True","5115","Heroic: Chimaeron","Defeat Chimaeron in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","18594","0","10"
"cataclysm_category_confirmed","True","5116","Heroic: Nefarian","Defeat Nefarian in Blackwing Descent on Heroic Difficulty.","15068","Cataclysm Raid","18674","0","10"
"cataclysm_category_confirmed","True","5117","Heroic: Valiona and Theralion","Defeat Valiona and Theralion in the Bastion of Twilight on Heroic Difficulty.","15068","Cataclysm Raid","20769","0","10"
"cataclysm_category_confirmed","True","5118","Heroic: Halfus Wyrmbreaker","Defeat Halfus Wyrmbreaker in the Bastion of Twilight on Heroic Difficulty.","15068","Cataclysm Raid","16723","0","10"
"cataclysm_category_confirmed","True","5119","Heroic: Ascendant Council","Defeat the Ascendant Council in the Bastion of Twilight on Heroic Difficulty.","15068","Cataclysm Raid","16727","0","10"
"cataclysm_category_confirmed","True","5120","Heroic: Cho'gall","Defeat Cho'gall in the Bastion of Twilight on Heroic Difficulty.","15068","Cataclysm Raid","15542","0","10"
"cataclysm_category_confirmed","True","5121","Heroic: Sinestra","Defeat Sinestra in the Bastion of Twilight on Heroic Difficulty.","15068","Cataclysm Raid","15165","0","10"
"cataclysm_category_confirmed","True","5122","Heroic: Conclave of Wind","Defeat the Conclave of Wind in the Throne of the Four Winds on Heroic Difficulty.","15068","Cataclysm Raid","16420","0","10"
"cataclysm_category_confirmed","True","5123","Heroic: Al'Akir","Defeat Al'Akir in the Throne of the Four Winds on Heroic Difficulty.","15068","Cataclysm Raid","19205","0","10"
"cataclysm_category_confirmed","True","5208","Twin Peaking","Win 2 Twin Peaks battles.","15074","Twin Peaks","15269","0","10"
"cataclysm_category_confirmed","True","5209","Twin Peaks Veteran","Complete 100 victories in Twin Peaks.","15074","Twin Peaks","15112","0","10"
"cataclysm_category_confirmed","True","5210","Two-Timer","Personally carry and capture the flag 2 times in Twin Peaks.","15074","Twin Peaks","17786","0","10"
"cataclysm_category_confirmed","True","5211","Top Defender","Return 50 flags as a defender in Twin Peaks.","15074","Twin Peaks","17986","0","10"
"cataclysm_category_confirmed","True","5213","Soaring Spirits","Kill 100 flag carriers in Twin Peaks.","15074","Twin Peaks","19163","0","10"
"cataclysm_category_confirmed","True","5214","Soaring Spirits","Kill 100 flag carriers in Twin Peaks.","15074","Twin Peaks","15464","0","10"
"cataclysm_category_confirmed","True","5215","Twin Peaks Perfection","Win Twin Peaks with a score of 3 to 0 while also getting at least 1 killing blow.","15074","Twin Peaks","15467","0","10"
"cataclysm_category_confirmed","True","5216","Peak Speed","Win Twin Peaks in under 7 minutes.","15074","Twin Peaks","15801","0","10"
"cataclysm_category_confirmed","True","5219","I'm in the White Lodge","In a single Twin Peaks battle, kill 2 flag carriers before they leave the Wildhammer Stronghold.","15074","Twin Peaks","15328","0","10"
"cataclysm_category_confirmed","True","5220","I'm in the Black Lodge","In a single Twin Peaks battle, kill 2 flag carriers before they leave the Dragonmaw Flag Room.","15074","Twin Peaks","18053","0","10"
"cataclysm_category_confirmed","True","5221","Fire, Walk With Me","Grab the flag and capture it in under 75 seconds.","15074","Twin Peaks","20773","0","10"
"cataclysm_category_confirmed","True","5222","Fire, Walk With Me","Grab the flag and capture it in under 75 seconds.","15074","Twin Peaks","17982","0","10"
"cataclysm_category_confirmed","True","5223","Master of Twin Peaks","Complete the Twin Peaks achievements listed below.","15074","Twin Peaks","17844","135168","25"
"cataclysm_category_confirmed","True","5226","Cloud Nine","In a single Twin Peaks battle, capture and return a total of 9 flags.","15074","Twin Peaks","16847","128","10"
"cataclysm_category_confirmed","True","5227","Cloud Nine","In a single Twin Peaks battle, capture and return a total of 9 flags.","15074","Twin Peaks","15471","128","10"
"cataclysm_category_confirmed","True","5228","Wild Hammering","Kill 5 Dwarves in a single Twin Peaks battle.","15074","Twin Peaks","17342","0","10"
"cataclysm_category_confirmed","True","5229","Drag a Maw","Kill 5 Orcs in a single Twin Peaks battle.","15074","Twin Peaks","17398","0","10"
"cataclysm_category_confirmed","True","5230","Twin Peaks Mountaineer","Perform a roar emote with the flag while under the effect of both a speed power up and the berserking power up.","15074","Twin Peaks","17118","0","10"
"cataclysm_category_confirmed","True","5231","Double Jeopardy","Win a Twin Peaks battle after being behind by a score of 0 to 2.","15074","Twin Peaks","18290","0","10"
"cataclysm_category_confirmed","True","5245","Battle for Gilneas Victory","Win Battle For Gilneas.","15073","Battle for Gilneas","15660","0","10"
"cataclysm_category_confirmed","True","5246","Battle for Gilneas Veteran","Complete 100 victories in the Battle For Gilneas.","15073","Battle for Gilneas","17979","0","10"
"cataclysm_category_confirmed","True","5247","Battle for Gilneas Perfection","Win the Battle For Gilneas with a score of 1500 to 0.","15073","Battle for Gilneas","18171","0","20"
"cataclysm_category_confirmed","True","5248","Bustin' Caps to Make It Haps","Take 50 flags in the Battle for Gilneas.","15073","Battle for Gilneas","15663","0","10"
"cataclysm_category_confirmed","True","5249","One Two Three You Don't Know About Me","Assault 2 bases in a single Battle for Gilneas.","15073","Battle for Gilneas","19561","0","10"
"cataclysm_category_confirmed","True","5250","Out of the Fog","Defend 2 bases in a single Battle for Gilneas.","15073","Battle for Gilneas","19612","0","10"
"cataclysm_category_confirmed","True","5251","Not Your Average PUG'er","Come to the defense of a base in the Battle for Gilneas 10 times by recapping the flag.","15073","Battle for Gilneas","15331","0","10"
"cataclysm_category_confirmed","True","5252","Don't Get Cocky Kid","Overcome a 500 resource disadvantage in a match of the Battle for Gilneas and claim victory.","15073","Battle for Gilneas","20148","0","10"
"cataclysm_category_confirmed","True","5253","Full Coverage","Win 10 Battles for Gilneas while controlling all 3 flags.","15073","Battle for Gilneas","15056","0","10"
"cataclysm_category_confirmed","True","5254","Newbs to Plowshares","Win the Battle for Gilneas in 6 minutes.","15073","Battle for Gilneas","15666","0","10"
"cataclysm_category_confirmed","True","5255","Jugger Not","Win the Battle for Gilneas by 100 points or less.","15073","Battle for Gilneas","17070","0","10"
"cataclysm_category_confirmed","True","5256","Battle for Gilneas All-Star","Assault and Defend a base in a single Battle for Gilneas.","15073","Battle for Gilneas","19249","0","20"
"cataclysm_category_confirmed","True","5257","Battle for Gilneas Assassin","Get 10 honorable kills at each of the bases in a single Battle for Gilneas.","15073","Battle for Gilneas","18056","0","20"
"cataclysm_category_confirmed","True","5258","Master of the Battle for Gilneas","Complete the Battle for Gilneas achievements listed below.","15073","Battle for Gilneas","15737","135168","25"
"cataclysm_category_confirmed","True","5262","Double Rainbow","Perform a /gasp emote under the double rainbow in the Battle For Gilneas.","15073","Battle for Gilneas","15561","0","10"
"cataclysm_category_confirmed","True","5281","Crushing Bones and Cracking Skulls","Defeat Rom'ogg Bonecrusher after using his Skullcracker ability to kill 10 Angered Earth elementals in Blackrock Caverns on Heroic Difficulty.","15067","Cataclysm Dungeon","18209","0","10"
"cataclysm_category_confirmed","True","5282","Arrested Development","Allow all three of Corla's zealots to evolve, then defeat Corla after slaying the evolved zealots in Blackrock Caverns on Heroic Difficulty.","15067","Cataclysm Dungeon","20342","0","10"
"cataclysm_category_confirmed","True","5283","Too Hot to Handle","Defeat Karsh Steelbender after he has reached 15 stacks of Superheated Quicksilver Armor in Blackrock Caverns on Heroic Difficulty.","15067","Cataclysm Dungeon","15275","0","10"
"cataclysm_category_confirmed","True","5284","Ascendant Descending","Defeat Ascendant Lord Obsidius without any party member reaching 4 stacks of Crepuscular Veil in Blackrock Caverns on Heroic Difficulty.","15067","Cataclysm Dungeon","18091","0","10"
"cataclysm_category_confirmed","True","5285","Old Faithful","Get Lady Naz'jar to kill one of her minions with her Geyser ability in Throne of the Tides on Heroic Difficulty.","15067","Cataclysm Dungeon","18061","0","10"
"cataclysm_category_confirmed","True","5286","Prince of Tides","Defeat an Unyielding Behemoth while you have the Tidal Surge effect during the Ozumat encounter in Throne of the Tides on Heroic Difficulty.","15067","Cataclysm Dungeon","18485","0","10"
"cataclysm_category_confirmed","True","5287","Rotten to the Core","Defeat 60 Disciples within 10 seconds during the High Priestess Azil encounter in the Stonecore on Heroic Difficulty.","15067","Cataclysm Dungeon","18162","0","10"
"cataclysm_category_confirmed","True","5288","No Static at All","Completely avoid the Static Cling effect during the Asaad encounter in the Vortex Pinnacle on Heroic Difficulty.","15067","Cataclysm Dungeon","18218","0","10"
"cataclysm_category_confirmed","True","5289","Extra Credit Bonus Stage","Collect 5 Golden Orbs in a single visit to the Vortex Pinnacle on Heroic Difficulty.","15067","Cataclysm Dungeon","18807","0","10"
"cataclysm_category_confirmed","True","5290","Kill It With Fire!","Defeat 3 Burning Souls during the High Prophet Barim encounter in Lost City of the Tol'vir on Heroic Difficulty.","15067","Cataclysm Dungeon","18118","0","10"
"cataclysm_category_confirmed","True","5291","Acrocalypse Now","Defeat 20 Frenzied Crocolisks within 10 seconds during the Lockmaw encounter in the Lost City of the Tol'vir on Heroic Difficulty.","15067","Cataclysm Dungeon","17946","0","10"
"cataclysm_category_confirmed","True","5292","Headed South","Defeat Siamat, Lord of the South Wind, with 3 stacks of Lightning Charge in Lost City of the Tol'vir on Heroic Difficulty.","15067","Cataclysm Dungeon","19188","0","10"
"cataclysm_category_confirmed","True","5293","I Hate That Song","Defeat Temple Guardian Anhuur without allowing him to sing Reverberating Hymn for more than 15 seconds in Halls of Origination on Heroic Difficulty.","15067","Cataclysm Dungeon","19724","0","10"
"cataclysm_category_confirmed","True","5294","Straw That Broke the Camel's Back","Defeat Earthrager Ptah while mounted on a camel in the Halls of Origination on Heroic Difficulty.","15067","Cataclysm Dungeon","18221","0","10"
"cataclysm_category_confirmed","True","5295","Sun of a....","Defeat Rajh before he completes an entire recharging phase in the Halls of Origination on Heroic Difficulty.","15067","Cataclysm Dungeon","19373","0","10"
"cataclysm_category_confirmed","True","5296","Faster Than the Speed of Light","Complete the Vault of Lights within 5 minutes of entering in the Halls of Origination on Heroic Difficulty.","15067","Cataclysm Dungeon","17685","0","10"
"cataclysm_category_confirmed","True","5297","Umbrage for Umbriss","Defeat General Umbriss while he is affected with Modgud's Malice in Grim Batol on Heroic Difficulty.","15067","Cataclysm Dungeon","17792","0","10"
"cataclysm_category_confirmed","True","5298","Don't Need to Break Eggs to Make an Omelet","Defeat Erudax without letting a Faceless Corruptor begin to cast Twilight Corruption on any of Alexstrasza's Eggs in Grim Batol on Heroic Difficulty.","15067","Cataclysm Dungeon","19017","0","10"
"cataclysm_category_confirmed","True","5300","The Only Escape","Defeat Halfus Wyrmbreaker after defeating two drakes within 10 seconds of each other. The Emerald Whelp pack counts as one drake for this purpose.","15068","Cataclysm Raid","15341","0","10"
"cataclysm_category_confirmed","True","5304","Stay Chill","Defeat the Conclave of Wind in the Throne of the Four Winds while everyone in the raid has at least 7 stacks of Wind Chill.","15068","Cataclysm Raid","17914","0","10"
"cataclysm_category_confirmed","True","5305","Four Play","Defeat Al'Akir in the Throne of the Four Winds while he is affected by Feedback.","15068","Cataclysm Raid","19376","0","10"
"cataclysm_category_confirmed","True","5306","Parasite Evening","Defeat Magmaw in Blackwing Descent without anyone in the raid becoming infected with a parasite.","15068","Cataclysm Raid","18115","0","10"
"cataclysm_category_confirmed","True","5307","Achieve-a-tron","Defeat the Omnotron Defense System in Blackwing Descent while neutralizing the following attacks.","15068","Cataclysm Raid","16585","0","10"
"cataclysm_category_confirmed","True","5308","Silence is Golden","Defeat Atramedes in Blackwing Descent without any raid member's sound bar going over 50%.","15068","Cataclysm Raid","16752","0","10"
"cataclysm_category_confirmed","True","5309","Full of Sound and Fury","Defeat Chimaeron in Blackwing Descent with no more than 2 raid member deaths.","15068","Cataclysm Raid","19366","0","10"
"cataclysm_category_confirmed","True","5310","Aberrant Behavior","Kill 12 Aberrations within 10 seconds on the Maloriak encounter in Blackwing Descent and then defeat Maloriak.","15068","Cataclysm Raid","17816","0","10"
"cataclysm_category_confirmed","True","5311","Elementary","Defeat the Elementium Monstrosity in the Bastion of Twilight while only allowing it to create a single Liquid Ice patch.","15068","Cataclysm Raid","18165","0","10"
"cataclysm_category_confirmed","True","5312","The Abyss Will Gaze Back Into You","Defeat Cho'gall in the Bastion of Twilight before any raid member earns more than 30% Corrupted Blood.","15068","Cataclysm Raid","17385","0","10"
"cataclysm_category_confirmed","True","5317","Help the Bombardier! I'm the Bombardier!","Kill 10 Schnotzz infantry with one artillery shell during the Fire From the Sky daily quest in Uldum.","15070","Cataclysm","15391","0","10"
"cataclysm_category_confirmed","True","5318","20,000 Leagues Under the Sea","Complete the Neptulon quests in Vashj'ir up to and including Defending the Rift.","15070","Cataclysm","20339","0","10"
"cataclysm_category_confirmed","True","5319","20,000 Leagues Under the Sea","Complete the Neptulon quests in Vashj'ir up to and including Defending the Rift.","15070","Cataclysm","17388","0","10"
"cataclysm_category_confirmed","True","5320","King of the Mountain","Complete the Twilight's Hammer quest chain in Twilight Highlands up to and including Skullcrusher the Mountain.","15070","Cataclysm","17795","0","10"
"cataclysm_category_confirmed","True","5321","King of the Mountain","Complete the Twilight's Hammer quest chain in Twilight Highlands up to and including Skullcrusher the Mountain.","15070","Cataclysm","16816","0","10"
"cataclysm_category_confirmed","True","5366","Ready for Raiding","Do not get hit by Fire Wall in the Glubtok encounter in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","17115","0","10"
"cataclysm_category_confirmed","True","5367","Rat Pack","Kill 20 Mine Rats during the Helix Gearbreaker encounter in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","16819","0","10"
"cataclysm_category_confirmed","True","5368","Prototype Prodigy","Keep the Prototype Reaper from falling below 90% health at any time before the Foe Reaper 5000 is defeated in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","15041","0","10"
"cataclysm_category_confirmed","True","5369","It's Frost Damage","Allow three Freezing Vapors to cast Coalesce during the Admiral Ripsnarl encounter in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","16841","0","10"
"cataclysm_category_confirmed","True","5370","I'm on a Diet","Do not gain more than one stack of Nauseated during the Cookie encounter in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","18454","0","10"
"cataclysm_category_confirmed","True","5371","Vigorous VanCleef Vindicator","Engage Vanessa VanCleef within 5 minutes of being inflicted with the Nightmare Elixir in Deadmines on Heroic Difficulty.","15067","Cataclysm Dungeon","18457","0","10"
"cataclysm_category_confirmed","True","5375","Baradin's Wardens","Earn Exalted status with Baradin's Wardens.","15072","Cataclysm","17006","0","10"
"cataclysm_category_confirmed","True","5376","Hellscream's Reach","Earn Exalted status with Hellscream's Reach.","15072","Cataclysm","17081","0","10"
"cataclysm_category_confirmed","True","5412","Tol Barad Victory","Win the battle for Tol Barad.","15075","Tol Barad","18031","0","10"
"cataclysm_category_confirmed","True","5415","Tower Plower","Destroy a tower in Tol Barad.","15075","Tol Barad","18035","0","10"
"cataclysm_category_confirmed","True","5416","Pit Lord Argaloth","Defeat the Pit Lord Argaloth.","15075","Tol Barad","19615","0","10"
"cataclysm_category_confirmed","True","5417","Tol Barad Veteran","Win 25 battles for Tol Barad.","15075","Tol Barad","15816","0","10"
"cataclysm_category_confirmed","True","5418","Tol Barad Veteran","Win 25 battles for Tol Barad.","15075","Tol Barad","20564","0","10"
"cataclysm_category_confirmed","True","5445","Fungalophobia","Defeat Fungalmancer Glop during the Glop, Son of Glop daily quest in Deepholm without taking any damage from his Boomshrooms.","15070","Cataclysm","17262","0","10"
"cataclysm_category_confirmed","True","5446","The Glop Family Line","Complete the Glop, Son of Glop daily quest in Deepholm 10 times.","15070","Cataclysm","15059","0","10"
"cataclysm_category_confirmed","True","5447","My Very Own Broodmother","Complete the Restless Brood daily quest in Deepholm within 90 seconds of striking the Resonating Crystal.","15070","Cataclysm","18464","0","10"
"cataclysm_category_confirmed","True","5449","Rock Lover","Complete the Lost in the Deeps daily quest in Deepholm 10 times.","15070","Cataclysm","15587","0","10"
"cataclysm_category_confirmed","True","5450","Fungal Frenzy","Suffer the effects of a Poolstool, Shuffletruffle, Shrinkshroom and Trapcap simultaneously.","15070","Cataclysm","17009","0","10"
"cataclysm_category_confirmed","True","5451","Consumed by Nightmare","Endure the nightmares of Iso'rath in the Twilight Highlands.","15070","Cataclysm","15065","0","10"
"cataclysm_category_confirmed","True","5452","Visions of Vashj'ir Past","Witness the 3 visions of the Naz'jar Battlemaiden in Vashj'ir.","15070","Cataclysm","15068","0","10"
"cataclysm_category_confirmed","True","5481","Wildhammer Tour of Duty","Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Wildhammer allies by killing the following.","15070","Cataclysm","16462","0","10"
"cataclysm_category_confirmed","True","5482","Dragonmaw Tour of Duty","Explore all the nooks and crannies of the Thundermar Ruins in Twilight Highlands and impress your Dragonmaw allies by killing the following.","15070","Cataclysm","18678","0","10"
"cataclysm_category_confirmed","True","5483","Bounce","Stay on the trampoline in the Whistling Grove in Mount Hyjal for 20 consecutive bounces.","15070","Cataclysm","18989","0","10"
"cataclysm_category_confirmed","True","5486","Tol Barad All-Star","Get 10 honorable kills at the Ironclad Garrison, Warden's Vigil, and Slagworks.","15075","Tol Barad","18270","0","10"
"cataclysm_category_confirmed","True","5487","Tol Barad Saboteur","Destroy 20 deployed Siege Engines.","15075","Tol Barad","15581","0","10"
"cataclysm_category_confirmed","True","5488","Towers of Power","Destroy 3 Siege Engines in a single Tol Barad battle.","15075","Tol Barad","18863","0","10"
"cataclysm_category_confirmed","True","5489","Master of Tol Barad","Complete the Tol Barad achievements listed below.","15075","Tol Barad","18726","131072","10"
"cataclysm_category_confirmed","True","5490","Master of Tol Barad","Complete the Tol Barad achievements listed below.","15075","Tol Barad","18866","131072","10"
"cataclysm_category_confirmed","True","5501","Fading into Twilight","Complete the Twilight Highlands storylines listed below.","15070","Cataclysm","18275","0","10"
"cataclysm_category_confirmed","True","5503","Pardon Denied","Defeat Baron Ashbury without letting him heal with Stay of Execution in Shadowfang Keep on Heroic Difficulty.","15067","Cataclysm Dungeon","19312","0","10"
"cataclysm_category_confirmed","True","5504","To the Ground!","Defeat Commander Springvale without allowing him to receive Unholy Empowerment in Shadowfang Keep on Heroic Difficulty.","15067","Cataclysm Dungeon","20152","0","10"
"cataclysm_category_confirmed","True","5505","Bullet Time","Defeat 12 Bloodthirsty Ghouls with Pistol Barrage and then defeat Lord Godfrey in Shadowfang Keep on Heroic Difficulty.","15067","Cataclysm Dungeon","20155","0","10"
"cataclysm_category_confirmed","True","5518","Stood in the Fire","Get killed by Deathwing.","15069","Cataclysm","18701","0","10"
"cataclysm_category_confirmed","True","5552","Double Jeopardy","Win a Twin Peaks battle after being behind by a score of 0 to 2.","15074","Twin Peaks","15804","0","10"
"cataclysm_category_confirmed","True","5718","Just Another Day in Tol Barad","Complete all of the Tol Barad daily quests listed below.","15075","Tol Barad","14749","0","10"
"cataclysm_category_confirmed","True","5719","Just Another Day in Tol Barad","Complete all of the Tol Barad daily quests listed below.","15075","Tol Barad","12534","0","10"
"cataclysm_category_confirmed","True","5743","It's Not Easy Being Green","Do not get hit by Bloodvenom, Pool of Acrid Tears, or Venomous Effusion in the High Priest Venoxis encounter in Zul'Gurub on Heroic Difficulty.","15067","Cataclysm Dungeon","20625","0","10"
"cataclysm_category_confirmed","True","5744","Gurubashi Headhunter","Defeat Gub, Mortaxx, Kaulema, Mor'Lek, the Florawing Hive Queen, a Lost Offspring of Gahz'ranka, Tor-Tun, and the Gurubashi Master Chef in Zul'Gurub on Heroic Difficulty.","15067","Cataclysm Dungeon","19541","0","10"
"cataclysm_category_confirmed","True","5750","Tunnel Vision","Defeat Halazzi in Zul'Aman on Heroic Difficulty without killing any of his totems.","15067","Cataclysm Dungeon","20379","0","10"
"cataclysm_category_confirmed","True","5759","Spirit Twister","Defeat 20 Twisted Spirits within 15 seconds during the Jin'do encounter in Zul'Gurub on Heroic Difficulty.","15067","Cataclysm Dungeon","19463","0","10"
