"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"snapshot_non_legion_category","True","127","Expert Fisherman","Obtain 225 skill points in fishing.","171","Fishing","3071",,"0","10"
"snapshot_non_legion_category","True","128","Artisan Fisherman","Obtain 300 skill points in fishing.","171","Fishing","2467",,"0","10"
"snapshot_non_legion_category","True","129","Master Fisherman","Obtain 375 skill points in fishing.","171","Fishing","3667",,"0","10"
"snapshot_non_legion_category","True","130","Grand Master Fisherman","Obtain 450 skill points in fishing.","171","Fishing","2380",,"0","10"
"snapshot_non_legion_category","True","131","Journeyman Medic","Obtain 150 skill points in first aid.","172","First Aid","2435",,"2097152","10"
"snapshot_non_legion_category","True","132","Expert Medic","Obtain 225 skill points in first aid.","172","First Aid","149",,"2097152","10"
"snapshot_non_legion_category","True","133","Artisan Medic","Obtain 300 skill points in first aid.","172","First Aid","1620",,"0","10"
"snapshot_non_legion_category","True","134","Master Medic","Obtain 375 skill points in first aid.","172","First Aid","3355",,"0","10"
"snapshot_non_legion_category","True","135","Grand Master Medic","Obtain 450 skill points in first aid.","172","First Aid","2792",,"0","10"
"snapshot_non_legion_category","True","137","Stocking Up","Create 500 Heavy Frostweave Bandages.","172","First Aid","2804",,"0","10"
"snapshot_non_legion_category","True","141","Ultimate Triage","Use a Heavy Frostweave Bandage, or any Embersilk or Windwool Bandage, to heal a player who has less than 5% health.","172","First Aid","6753",,"0","10"
"snapshot_non_legion_category","True","144","The Lurker Above","Fish up The Lurker Below in Serpentshrine Cavern.","171","Fishing","2813",,"0","10"
"snapshot_non_legion_category","True","150","The Fishing Diplomat","Fish something up in Orgrimmar and Stormwind.","171","Fishing","1281",,"0","10"
"snapshot_non_legion_category","True","153","The Old Gnome and the Sea","Successfully fish from a school.","171","Fishing","609",,"0","10"
"snapshot_non_legion_category","True","154","Arathi Basin Victory","Win Arathi Basin.","14802","Arathi Basin","2065",,"0","10"
"snapshot_non_legion_category","True","155","Arathi Basin Veteran","Complete 100 victories in Arathi Basin.","14802","Arathi Basin","4715",,"0","10"
"snapshot_non_legion_category","True","156","Territorial Dominance","Win 10 Arathi Basin matches while controlling all 5 flags.","14802","Arathi Basin","117",,"0","10"
"snapshot_non_legion_category","True","157","To The Rescue!","Come to the defense of a base in Arathi Basin 50 times by recapping the flag.","14802","Arathi Basin","5243",,"0","10"
"snapshot_non_legion_category","True","158","Me and the Cappin' Makin' it Happen","Take 50 flags in Arathi Basin.","14802","Arathi Basin","1076",,"0","10"
"snapshot_non_legion_category","True","159","Let's Get This Done","Win Arathi Basin in 6 minutes.","14802","Arathi Basin","1079",,"0","10"
"snapshot_non_legion_category","True","161","Resilient Victory","Overcome a 500 resource disadvantage in a match of Arathi Basin and claim victory.","14802","Arathi Basin","4405",,"0","10"
"snapshot_non_legion_category","True","162","We Had It All Along *cough*","Win Arathi Basin by 50 points or less.","14802","Arathi Basin","129",,"0","10"
"snapshot_non_legion_category","True","165","Arathi Basin Perfection","Win Arathi Basin with a score of 1600 to 0.","14802","Arathi Basin","881",,"0","20"
"snapshot_non_legion_category","True","166","Warsong Gulch Victory","Win Warsong Gulch.","14804","Warsong Gulch","419",,"0","10"
"snapshot_non_legion_category","True","167","Warsong Gulch Veteran","Complete 100 victories in Warsong Gulch.","14804","Warsong Gulch","422",,"0","10"
"snapshot_non_legion_category","True","168","Warsong Gulch Perfection","Win Warsong Gulch with a score of 3 to 0.","14804","Warsong Gulch","9102",,"0","10"
"snapshot_non_legion_category","True","178","Enchanting formulae learned","Enchanting formulae learned","173","Professions","1285",,"1","0"
"snapshot_non_legion_category","True","181","Items disenchanted","Items disenchanted","173","Professions","146",,"1","0"
"snapshot_non_legion_category","True","183","Materials produced from disenchanting","Materials produced from disenchanting","173","Professions","2339",,"1","0"
"removed_after_legion","False","189","Largest heal cast","Largest heal cast","141","Combat","2038",,"1","0"
"removed_after_legion","False","193","Largest hit dealt","Largest hit dealt","141","Combat","2041",,"1","0"
"removed_after_legion","False","197","Total damage done","Total damage done","141","Combat","8207",,"1","0"
"removed_after_legion","False","198","Total healing done","Total healing done","141","Combat","14968",,"1","0"
"snapshot_non_legion_category","True","199","Capture the Flag","Personally carry and capture the flag in Warsong Gulch.","14804","Warsong Gulch","3500",,"0","10"
"snapshot_non_legion_category","True","200","Persistent Defender","Return 50 flags as a defender in Warsong Gulch.","14804","Warsong Gulch","2383",,"0","10"
"snapshot_non_legion_category","True","201","Warsong Expedience","Win Warsong Gulch in under 7 minutes.","14804","Warsong Gulch","8437",,"0","10"
"snapshot_non_legion_category","True","202","Quick Cap","Grab the flag and capture it in under 75 seconds.","14804","Warsong Gulch","2342",,"0","10"
"snapshot_non_legion_category","True","203","Not In My House","In a single Warsong Gulch battle, kill 2 flag carriers before they leave the Silverwing Flag Room.","14804","Warsong Gulch","2077",,"0","10"
"snapshot_non_legion_category","True","204","Ironman","In a single Warsong Gulch battle, carry and capture the flag 3 times without dying.","14804","Warsong Gulch","3655",,"0","10"
"snapshot_non_legion_category","True","206","Supreme Defender","Kill 100 flag carriers in Warsong Gulch.","14804","Warsong Gulch","3409",,"0","10"
"snapshot_non_legion_category","True","207","Save the Day","Kill the enemy who is carrying your flag in the opposing team's flag room while the opposing team's flag is at their base, within their control.","14804","Warsong Gulch","13704",,"0","10"
"snapshot_non_legion_category","True","208","Eye of the Storm Victory","Win Eye of the Storm.","14803","Eye of the Storm","1763",,"0","10"
"snapshot_non_legion_category","True","209","Eye of the Storm Veteran","Complete 100 victories in Eye of the Storm.","14803","Eye of the Storm","1766",,"128","10"
"snapshot_non_legion_category","True","211","Storm Glory","While your team holds 4 of the bases in Eye of the Storm, personally grab the flag and capture it.","14803","Eye of the Storm","183",,"0","10"
"snapshot_non_legion_category","True","212","Storm Capper","Personally carry and capture the flag in Eye of the Storm.","14803","Eye of the Storm","5265",,"128","10"
"snapshot_non_legion_category","True","213","Stormtrooper","Kill 5 flag carriers in a single Eye of the Storm battle.","14803","Eye of the Storm","5778",,"128","10"
"snapshot_non_legion_category","True","214","Flurry","Win Eye of the Storm in under 6 minutes.","14803","Eye of the Storm","3145",,"0","10"
"snapshot_non_legion_category","True","216","Bound for Glory","In a single Eye of the Storm match, capture the flag 3 times without dying.","14803","Eye of the Storm","5268",,"0","10"
"snapshot_non_legion_category","True","218","Alterac Valley Victory","Win Alterac Valley.","14801","Alterac Valley","6278",,"0","10"
"snapshot_non_legion_category","True","219","Alterac Valley Veteran","Complete 100 victories in Alterac Valley.","14801","Alterac Valley","3874",,"0","10"
"snapshot_non_legion_category","True","220","Stormpike Perfection","Win Alterac Valley without losing a tower or captain. You must also control all of the Horde's towers.","14801","Alterac Valley","3823",,"0","20"
"snapshot_non_legion_category","True","221","Alterac Grave Robber","Take 50 graveyards in Alterac Valley.","14801","Alterac Valley","186",,"0","10"
"snapshot_non_legion_category","True","222","Tower Defense","Defend 50 towers in Alterac Valley.","14801","Alterac Valley","3358",,"0","10"
"snapshot_non_legion_category","True","223","The Sickly Gazelle","In Alterac Valley, kill an enemy in the Field of Strife before they dismount.","14801","Alterac Valley","3412",,"0","10"
"snapshot_non_legion_category","True","224","Loyal Defender","In Alterac Valley, kill 50 enemy players in the Hall of the Frostwolf.","14801","Alterac Valley","4479",,"0","10"
"snapshot_non_legion_category","True","225","Everything Counts","Win Alterac Valley while your team controls both mines.","14801","Alterac Valley","3835",,"0","10"
"snapshot_non_legion_category","True","226","The Alterac Blitz","Win Alterac Valley in 6 minutes.","14801","Alterac Valley","7771",,"0","20"
"snapshot_non_legion_category","True","227","Damage Control","Do 300,000 damage or healing in a single battle in any battleground. The damage or healing must be done to a player.","95","Player vs. Player","990",,"0","10"
"snapshot_non_legion_category","True","229","The Grim Reaper","Get 30 Honorable Kills in a single battle in any battleground.","95","Player vs. Player","914",,"0","10"
"snapshot_non_legion_category","True","230","Battlemaster","Complete the battleground achievements listed below.","95","Player vs. Player","4965",,"143360","50"
"snapshot_non_legion_category","True","231","Wrecking Ball","Get 20 killing blows without dying in a single battle in any battleground.","95","Player vs. Player","3855",,"0","10"
"snapshot_non_legion_category","True","233","Bloodthirsty Berserker","Get a killing blow while under the effects of the berserker buff in Eye of the Storm.","14803","Eye of the Storm","5215",,"0","10"
"snapshot_non_legion_category","True","238","An Honorable Kill","Achieve an honorable kill.","95","Player vs. Player","5218",,"0","10"
"snapshot_non_legion_category","True","239","25000 Honorable Kills","Get 25000 honorable kills.","95","Player vs. Player","5221",,"135168","10"
"snapshot_non_legion_category","True","245","That Takes Class","Get an honorable, killing blow on one of each class.","95","Player vs. Player","6934",,"0","10"
"snapshot_non_legion_category","True","246","Know Thy Enemy","Get an honorable, killing blow against all Horde races.","95","Player vs. Player","6264",,"0","10"
"snapshot_non_legion_category","True","247","Make Love, Not Warcraft","Emote /hug on a dead enemy before they release corpse.","95","Player vs. Player","8295",,"0","10"
"snapshot_non_legion_category","True","248","Sunday's Finest","Discover the White Tuxedo Shirt and Black Tuxedo Pants by opening Brightly Colored Eggs during the Noblegarden celebration.","159","Noblegarden","8291",,"0","10"
"snapshot_non_legion_category","True","249","Dressed for the Occasion","Discover an Elegant Dress by opening Brightly Colored Eggs during the Noblegarden celebration.","159","Noblegarden","4669",,"0","10"
"snapshot_non_legion_category","True","252","With a Little Helper from My Friends","Earn 50 honorable kills as a Little Helper from the Winter Wondervolt machine.","156","Winter Veil","4724",,"128","10"
"snapshot_non_legion_category","True","255","Bring Me The Head of... Oh Wait","Kill the Headless Horseman.","158","Hallow's End","1673",,"0","10"
"snapshot_non_legion_category","True","259","Scrooge","Throw a snowball at Baine Bloodhoof during the Feast of Winter Veil.","156","Winter Veil","20082",,"0","10"
"snapshot_non_legion_category","True","260","Charming","Create 12 Lovely Charm Bracelets.","187","Love is in the Air","2103",,"0","10"
"snapshot_non_legion_category","True","263","Ice the Frost Lord","Slay Ahune in the Slave Pens.","161","Midsummer","5612",,"0","10"
"snapshot_non_legion_category","True","271","Burning Hot Pole Dance","Dance at the ribbon pole for 60 seconds while wearing completed Midsummer set.","161","Midsummer","7608",,"0","10"
"snapshot_non_legion_category","True","272","Torch Juggler","Juggle 40 torches in 15 seconds in Dalaran.","161","Midsummer","2097",,"0","10"
"snapshot_non_legion_category","True","273","On Metzen!","Save Metzen the Reindeer.","156","Winter Veil","5556",,"0","10"
"snapshot_non_legion_category","True","275","Veteran Nanny","Acquire Egbert's Egg, Sleepy Willy, and Elekk Training Collar on one character.","163","Children's Week","3662",,"0","50"
"snapshot_non_legion_category","True","277","'Tis the Season","During the Feast of Winter Veil, wear 3 pieces of winter clothing and eat Graccu's Mince Meat Fruitcake.","156","Winter Veil","4076",,"0","10"
"snapshot_non_legion_category","True","279","Simply Abominable","Complete the quest to retrieve Smokywood Pastures' stolen treats and receive a Smokywood Pastures' Thank You.","156","Winter Veil","14224",,"0","10"
"snapshot_non_legion_category","True","281","First Aid skill","First Aid skill","178","Secondary Skills","458",,"1","0"
"snapshot_non_legion_category","True","283","The Masquerade","Get transformed by the Hallowed Wands listed below.","158","Hallow's End","4423",,"0","10"
"snapshot_non_legion_category","True","284","A Mask for All Occasions","Collect the 24 unique Masks listed below.","158","Hallow's End","3964",,"0","20"
"snapshot_non_legion_category","True","288","Out With It","Eat so many Tricky Treats that you get an upset tummy.","158","Hallow's End","9018",,"0","10"
"snapshot_non_legion_category","True","289","The Savior of Hallow's End","Complete one of the quests to save a village from the Headless Horseman.","158","Hallow's End","3849",,"0","10"
"snapshot_non_legion_category","True","291","Check Your Head","Use Weighted Jack-o'-Lanterns to put pumpkin heads on each of the races listed below.","158","Hallow's End","8",,"0","10"
"snapshot_non_legion_category","True","292","Sinister Calling","Obtain a Sinister Squashling pet and Hallowed Helm through looting or Tricky Treats from the Hallow's end world events.","158","Hallow's End","5513",,"0","10"
"snapshot_non_legion_category","True","293","Disturbing the Peace","While wearing 3 pieces of Brewfest clothing, get completely smashed and dance in Dalaran.","162","Brewfest","448",,"0","10"
"snapshot_non_legion_category","True","295","Direbrewfest","Kill Coren Direbrew.","162","Brewfest","3232",,"0","10"
"snapshot_non_legion_category","True","303","Have Keg, Will Travel","Obtain a Brewfest mount, or transform yours into one using Brewfest Hops.","162","Brewfest","842",,"131072","10"
"snapshot_non_legion_category","True","306","Master Angler of Azeroth","Win the Booty Bay fishing contest.","171","Fishing","4432",,"0","20"
"snapshot_non_legion_category","True","318","Total deaths from opposite faction","","21","Player vs. Player","4712",,"1","0"
"snapshot_non_legion_category","True","319","Duels won","Duels won","154","World","8204",,"1","0"
"snapshot_non_legion_category","True","320","Duels lost","Duels lost","154","World","22",,"1","0"
"removed_after_legion","False","321","Total raid and dungeon deaths","Total raid and dungeon deaths","125","Dungeons","12717",,"1","0"
"snapshot_non_legion_category","True","326","Gold from quest rewards","Gold from quest rewards","140","Wealth","10543",,"1","0"
"snapshot_non_legion_category","True","328","Total gold acquired","Total gold acquired","140","Wealth","2744",,"1","0"
"snapshot_non_legion_category","True","329","Auctions posted","Auctions posted","140","Wealth","15895",,"1","0"
"snapshot_non_legion_category","True","330","Auction purchases","Auction purchases","140","Wealth","2083",,"1","0"
"snapshot_non_legion_category","True","331","Most expensive bid on auction","Most expensive bid on auction","140","Wealth","264",,"1","0"
"snapshot_non_legion_category","True","332","Most expensive auction sold","Most expensive auction sold","140","Wealth","2750",,"1","0"
"snapshot_non_legion_category","True","333","Gold looted","Gold looted","140","Wealth","2753",,"1","0"
"snapshot_non_legion_category","True","334","Most gold ever owned","Most gold ever owned","140","Wealth","2",,"1","0"
"snapshot_non_legion_category","True","338","Vanity pets owned","Vanity pets owned","15219","Pet Battles","5294",,"1","0"
"removed_after_legion","False","339","Mounts owned","Mounts owned","191","Gear","5",,"1","0"
"removed_after_legion","False","341","Epic items looted","Epic items looted","191","Gear","4036",,"1","0"
"removed_after_legion","False","342","Epic items acquired","Epic items acquired","191","Gear","2470",,"1","0"
"snapshot_non_legion_category","True","344","Bandages used","Bandages used","145","Consumables","1930",,"9","0"
"snapshot_non_legion_category","True","345","Health potions consumed","Health potions consumed","145","Consumables","5882",,"9","0"
"snapshot_non_legion_category","True","346","Beverages consumed","Beverages consumed","145","Consumables","5924",,"1","0"
"snapshot_non_legion_category","True","347","Food eaten","Food eaten","145","Consumables","15901",,"9","0"
"snapshot_non_legion_category","True","349","Flight paths taken","Flight paths taken","134","Travel","2442",,"1","0"
"snapshot_non_legion_category","True","350","Mage Portals taken","Mage Portals taken","134","Travel","921",,"1","0"
"snapshot_non_legion_category","True","353","Number of times hearthed","Number of times hearthed","134","Travel","467",,"1","0"
"snapshot_non_legion_category","True","362","5v5 victories","5v5 victories","152","Rated Arenas","532",,"1","0"
"snapshot_non_legion_category","True","363","5v5 matches","5v5 matches","152","Rated Arenas","6137",,"1","0"
"snapshot_non_legion_category","True","364","3v3 victories","3v3 victories","152","Rated Arenas","2445",,"1","0"
"snapshot_non_legion_category","True","365","3v3 matches","3v3 matches","152","Rated Arenas","6144",,"1","0"
"snapshot_non_legion_category","True","366","2v2 victories","2v2 victories","152","Rated Arenas","6151",,"1","0"
"snapshot_non_legion_category","True","367","2v2 matches","2v2 matches","152","Rated Arenas","539",,"1","0"
"snapshot_non_legion_category","True","370","Highest 2 man personal rating","Highest 2 man personal rating","152","Rated Arenas","10139",,"1","0"
"snapshot_non_legion_category","True","374","Highest 2 man team rating","Highest 2 man team rating","152","Rated Arenas","4040",,"524289","0"
"removed_after_legion","False","377","Most factions at Exalted","Most factions at Exalted","147","Reputation","4233",,"1","0"
"removed_after_legion","False","378","Most factions at Revered or higher","Most factions at Revered or higher","147","Reputation","546",,"1","0"
"snapshot_non_legion_category","True","381","World Honorable Kills","World Honorable Kills","136","Honorable Kills","6158",,"9","0"
"snapshot_non_legion_category","True","382","Battleground Honorable Kills","Battleground Honorable Kills","136","Honorable Kills","973",,"1","0"
"snapshot_non_legion_category","True","383","Arena Honorable Kills","Arena Honorable Kills","136","Honorable Kills","983",,"1","0"
"snapshot_non_legion_category","True","388","City Defender","Kill 50 enemy players in any of your home cities.","95","Player vs. Player","4372",,"128","10"
"snapshot_non_legion_category","True","389","Gurubashi Arena Master","Loot the Arena Master trinket from the Gurubashi Arena.","95","Player vs. Player","8047",,"0","10"
"snapshot_non_legion_category","True","393","Alterac Valley towers defended","Alterac Valley towers defended","153","Battlegrounds","2474",,"1","0"
"snapshot_non_legion_category","True","394","Alterac Valley towers captured","Alterac Valley towers captured","153","Battlegrounds","9924",,"1","0"
"snapshot_non_legion_category","True","395","Warsong Gulch flags captured","Warsong Gulch flags captured","153","Battlegrounds","4043",,"1","0"
"snapshot_non_legion_category","True","396","Gurubashi Arena Grand Master","Complete Short John Mithril's quest to obtain the Arena Grand Master trinket.","95","Player vs. Player","7014",,"0","10"
"snapshot_non_legion_category","True","397","Step Into The Arena","Win a ranked arena match.","165","Arena","2671",,"0","10"
"snapshot_non_legion_category","True","398","Mercilessly Dedicated","Win 100 ranked arena matches.","165","Arena","2674",,"0","10"
"snapshot_non_legion_category","True","399","Just the Two of Us: 1550","Earn a 1550 personal rating in the 2v2 bracket of the arena.","165","Arena","3229",,"0","10"
"snapshot_non_legion_category","True","400","Just the Two of Us: 1750","Earn a 1750 personal rating in the 2v2 bracket of the arena.","165","Arena","3251",,"0","10"
"snapshot_non_legion_category","True","401","Just the Two of Us: 2000","Earn a 2000 personal rating in the 2v2 bracket of the arena.","165","Arena","3744",,"0","10"
"snapshot_non_legion_category","True","402","Three's Company: 1550","Earn a 1550 personal rating in the 3v3 bracket of the arena.","165","Arena","2080",,"0","10"
"snapshot_non_legion_category","True","403","Three's Company: 1750","Earn a 1750 personal rating in the 3v3 bracket of the arena.","165","Arena","5747",,"0","10"
"snapshot_non_legion_category","True","404","High Five: 2000","Earn a 2000 personal rating in the 5v5 bracket of the arena.","15270","Player vs. Player","3349",,"2048","0"
"snapshot_non_legion_category","True","405","Three's Company: 2000","Earn a 2000 personal rating in the 3v3 bracket of the arena.","165","Arena","7093",,"0","10"
"snapshot_non_legion_category","True","406","High Five: 1550","Earn a 1550 personal rating in the 5v5 bracket of the arena.","15270","Player vs. Player","5297",,"2048","0"
"snapshot_non_legion_category","True","407","High Five: 1750","Earn a 1750 personal rating in the 5v5 bracket of the arena.","15270","Player vs. Player","2464",,"2048","0"
"snapshot_non_legion_category","True","408","Hot Streak","Win ten ranked matches in a row.","165","Arena","10115",,"0","10"
"snapshot_non_legion_category","True","409","Last Man Standing","Be the sole survivor at the end of a ranked 5v5 match.","15270","Player vs. Player","2071",,"2048","0"
"snapshot_non_legion_category","True","411","Murky","Proud owner of Murky from the 2005 BlizzCon in Anaheim, California.","15268","Promotions","4398",,"133120","0"
"snapshot_non_legion_category","True","412","Murloc Costume","Proud owner of the Murloc Costume from the 2007 BlizzCon in Anaheim, California.","15268","Promotions","4046",,"2048","0"
"snapshot_non_legion_category","True","414","Tyrael's Hilt","Proud owner of Tyrael's Hilt from the 2008 World Wide Invitational in Paris, France.","15268","Promotions","1119",,"133120","0"
"snapshot_non_legion_category","True","415","Big Blizzard Bear","Proud owner of the Big Blizzard Bear from the 2008 BlizzCon.","15268","Promotions","1043",,"133120","0"
"snapshot_non_legion_category","True","416","Scarab Lord","Opened the gates of Ahn'Qiraj.","15269","Mounts","1735",,"264192","0"
"snapshot_non_legion_category","True","418","Merciless Gladiator","Achieved Merciless Gladiator title.","15270","Player vs. Player","2936",,"2048","0"
"snapshot_non_legion_category","True","419","Vengeful Gladiator","Achieved Vengeful Gladiator title.","15270","Player vs. Player","189",,"2048","0"
"snapshot_non_legion_category","True","420","Brutal Gladiator","Achieved Brutal Gladiator title.","15270","Player vs. Player","4217",,"2048","0"
"snapshot_non_legion_category","True","424","Why? Because It's Red","Obtain a Red Qiraji Resonating Crystal.","15269","Mounts","3753",,"133120","0"
"snapshot_non_legion_category","True","425","Atiesh, Greatstaff of the Guardian","Wielder of Atiesh, Greatstaff of the Guardian.","15271","Raids","3394",,"2048","0"
"snapshot_non_legion_category","True","426","Warglaives of Azzinoth","Wielder of a set of Warglaives of Azzinoth.","15271","Raids","1875",,"2048","0"
"snapshot_non_legion_category","True","428","Thunderfury, Blessed Blade of the Windseeker","Wielder of Thunderfury, Blessed Blade of the Windseeker.","15271","Raids","3756",,"2048","0"
