"status","release_decision","unavailable","availability_note","current_exists","toy_id","item_id","name","item_expansion_id","source_type_enum","flags","source_text"
"wod_acquisition_boundary","exclude_wod","False",,"True","475","111821","Blingtron 5000","0","3","2","|cFFFFD200Profession: |rEngineering"
"wrath_acquisition_boundary","exclude_wrath","False",,"True","476","40768","MOLL-E","2","3","2","|cFFFFD200Profession: |rEngineering(425)"
"wrath_acquisition_boundary","exclude_wrath","False",,"True","477","48933","Wormhole Generator: Northrend","2","3","2","|cFFFFD200Profession: |rEngineering(435)"
"legion_snapshot_candidate","include_legion","False",,"True","478","87215","Wormhole Generator: Pandaria","4","3","2","|cFFFFD200Profession: |rEngineering(570)"
"wod_acquisition_boundary","exclude_wod","False",,"True","479","112059","Wormhole Centrifuge","5","3","2","|cFFFFD200Profession: |rEngineering"
"classic_acquisition_boundary","exclude_classic","False",,"True","480","18986","Ultrasafe Transporter: Gadgetzan","0","3","2","|cFFFFD200Profession: |rEngineering"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","481","30544","Ultrasafe Transporter: Toshley's Station","1","3","2","|cFFFFD200Profession: |rEngineering"
"classic_acquisition_boundary","exclude_classic","False",,"True","482","18984","Dimensional Ripper - Everlook","0","3","2","|cFFFFD200Profession: |rEngineering"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","483","30542","Dimensional Ripper - Area 52","1","3","2","|cFFFFD200Profession: |rEngineering"
"cataclysm_acquisition_boundary","exclude_cataclysm","False",,"True","484","40727","Gnomish Gravity Well","0","3","2","|cFFFFD200Profession: |rEngineering(500)"
"legion_snapshot_candidate","include_legion","False",,"True","485","85973","Ancient Pandaren Fishing Charm","4","0","2","|cFFFFD200Drop:|r Ghostly Pandaren Fisherman|n|cFFFFD200Profession:|r Fishing|n"
"mop_acquisition_boundary","exclude_mop","False",,"True","486","85500","Anglers Fishing Raft","4","2","6","|cFFFFD200Vendor: |rNat Pagle|n|cFFFFD200Zone: |rKrasarang Wilds|n|cFFFFD200Faction: |rThe Anglers - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","487","134019","Don Carlos' Famous Hat","1","0","0","|cFFFFD200Drop: |rDon Carlos|n|cFFFFD200Zone: |rOld Hillsbrad Foothills"
"cataclysm_acquisition_boundary","exclude_cataclysm","False",,"True","488","134022","Burgy Blackheart's Handsome Hat","6","0","0","|cFFFFD200Drop:|r Burgy Blackheart |n|cFFFFD200Zone:|r Vashj'ir|n"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","489","134021","X-52 Rocket Helmet","1","1","0","|cFFFFD200Quest: |rBack to the Chief!|n|cFFFFD200Zone: |rNetherstorm"
"cataclysm_acquisition_boundary","exclude_cataclysm","False",,"True","490","133997","Black Ice","0","-1","0","|cFFFFD200Quest: |rA Shiny Reward|n|cFFFFD200Zone: |rThe Cape of Stranglethorn"
"cataclysm_acquisition_boundary","exclude_cataclysm","False",,"True","491","133998","Rainbow Generator","0","1","0","|cFFFFD200Quest: |rOpen Their Eyes|n|cFFFFD200Zone: |rFelwood"
"wod_acquisition_boundary","exclude_wod","False",,"True","492","122298","Bodyguard Miniaturization Device","5","2","0","|cFFFFD200Vendor:|r Jonathan Stephens|n|cFFFFD200Vendor:|r Moz'def|n|cFFFFD200Zone:|r Garrison|n"
"wod_acquisition_boundary","exclude_wod","False",,"True","493","113542","Whispers of Rai'Vosh","5","0","0","|cFFFFD200Drop: |rRai'vosh|n|cFFFFD200Zone: |rShadowmoon Valley"
"wod_acquisition_boundary","exclude_wod","False",,"True","494","118224","Ogre Brewing Kit","5","0","0","|cFFFFD200Drop: |rStomper Kreego|n|cFFFFD200Zone: |rGorgrond"
"wod_acquisition_boundary","exclude_wod","False",,"True","495","116113","Breath of Talador","5","0","0","|cFFFFD200Drop: |rGlimmerwing|n|cFFFFD200Zone: |rTalador"
"wod_acquisition_boundary","exclude_wod","False",,"True","496","119180","Goren ""Log"" Roller","5","0","0","|cFFFFD200Drop: |rGibblette the Cowardly|n|cFFFFD200Zone: |rFrostfire Ridge"
"mop_acquisition_boundary","exclude_mop","False",,"True","497","95567","Kirin Tor Beacon","4","1","0","|cFFFFD200Quest: |rThe Storm Gathers|n|cFFFFD200Zone: |rTownlong Steppes"
"mop_acquisition_boundary","exclude_mop","False",,"True","498","95568","Sunreaver Beacon","4","1","0","|cFFFFD200Quest: |rThe Storm Gathers|n|cFFFFD200Zone: |rTownlong Steppes"
"wod_acquisition_boundary","exclude_wod","False",,"True","499","127655","Sassy Imp","5","0","0","|cFFFFD200Drop: |rImp-Master Valessa|n|cFFFFD200Zone: |rTanaan Jungle"
"wod_acquisition_boundary","exclude_wod","False",,"True","500","127669","Skull of the Mad Chief","5","0","0","|cFFFFD200Treasure: |rSkull of the Mad Chief|n|cFFFFD200Zone: |rTanaan Jungle"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","501","134007","Eternal Black Diamond Ring","1","2","0","|cFFFFD200Vendor: |rHaris Pilton|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Cost: |r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","502","134004","Noble's Eternal Elementium Signet","5","2","0","|cFFFFD200Vendor: |rHaris Pilton|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","503","130169","Tournament Favor","6","0","0","|cFFFFD200Treasure: |rMedium Treasure Chest|n|cFFFFD200Zone: |rVal'sharah"
"legion_snapshot_candidate","include_legion","False",,"True","504","130157","Syxsehnz Rod","6","2","4","|cFFFFD200Vendor: |rMarin Bladewing|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rThe Wardens - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","505","130158","Path of Elothir","6","2","4","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Friendly|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","506","130171","Cursed Orb","6","0","0","|cFFFFD200Drop: |rSeersei|n|cFFFFD200Zone: |rVal'sharah"
"legion_snapshot_candidate","include_legion","False",,"True","507","130170","Tear of the Green Aspect","6","2","4","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","508","130191","Trapped Treasure Chest Kit","6","2","4","|cFFFFD200Vendor: |rMarin Bladewing|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rThe Wardens - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","509","130232","Moonfeather Statue","6","2","4","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","510","130214","Worn Doll","6","0","0","|cFFFFD200Drop: |rHenry|n|cFFFFD200Zone: |rVal'sharah"
"legion_snapshot_candidate","include_legion","False",,"True","511","130249","Waywatcher's Boon","6","0","2","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rVal'sharah"
"unobtainable_or_internal","exclude_unobtainable_or_internal","False",,"True","512","129045",,,"0","2","|cFFFFD200Drop: |rWhitewater Typhoon|n|cFFFFD200Zone: |rStormheim"
"legion_snapshot_candidate","include_legion","False",,"True","513","129165","Barnacle-Encrusted Gem","6","0","0","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rStormheim"
"wrath_acquisition_boundary","exclude_wrath","False",,"True","514","37460","Rope Pet Leash","2","-1","0","|cFFFFD200Vendor: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t"
"wrath_acquisition_boundary","exclude_wrath","False",,"True","515","44820","Red Ribbon Pet Leash","2","-1","0","|cFFFFD200Vendor: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","516","89139","Chain Pet Leash","0","0","0","|cFFFFD200Drop:|r Pet Supply Bags|n|cFFFFD200Sources:|r Pet Battle Masters |n"
"legion_snapshot_candidate","include_legion","False",,"True","520","131724","Crystalline Eye of Undravius","0","1","0","|cFFFFD200Quest:|r Corrupted Studies|n|cFFFFD200Profession:|r Archaeology|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","521","136849","Nature's Beacon","0","-1","2","|cFFFFD200Vendor:|r Lorelae Wintersong|n|cFFFFD200Zone:|r Moonglade"
"legion_snapshot_candidate","include_legion","False",,"True","522","136846","Familiar Stone","2","-1","2","|cFFFFD200Vendor:|r Endora Moorehead|n|cFFFFD200Zone:|r Dalaran"
"legion_snapshot_candidate","include_legion","False",,"True","525","136927","Scarlet Confessional Book","6","-1","2","|cFFFFD200Vendor:|r Cravitz Lorent|n|cFFFFD200Zone:|r Dalaran Underbelly"
"legion_snapshot_candidate","include_legion","False",,"True","526","136855","Hunter's Call","6","-1","2","|cFFFFD200Vendor:|r Outfitter Reynolds / Mardan Thunderhoof|n|cFFFFD200Class:|r Hunter"
"legion_snapshot_candidate","include_legion","False",,"True","527","136928","Thaumaturgist's Orb","6","-1","2","|cFFFFD200Vendor:|r Quartermaster Miranda Breechlock|n|cFFFFD200Zone:|r Eastern Plaguelands"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","528","136934","Raging Elemental Stone","6","-1","2","|cFFFFD200Vendor:|r Elementalist Sharvak / Flamesmith Lanying|n|cFFFFD200Class:|r Shaman"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","529","136935","Tadpole Cloudseeder","6","-1","2","|cFFFFD200Vendor:|r Elementalist Sharvak / Flamesmith Lanying|n|cFFFFD200Class:|r Shaman"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","530","136937","Vol'jin's Serpent Totem","6","-1","2","|cFFFFD200Vendor:|r Elementalist Sharvak / Flamesmith Lanying|n|cFFFFD200Class:|r Shaman"
"legion_snapshot_candidate","include_legion","False",,"True","531","129211","Steamy Romance Novel Kit","6","3","0","|cFFFFD200Profession: |rInscription"
"legion_snapshot_candidate","include_legion","False",,"True","532","137294","Dalaran Initiates' Pin","2","-1","2","|cFFFFD200Vendor: |rEndora Moorehead|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","533","129958","Leather Pet Leash","6","3","0","|cFFFFD200Profession: |rLeatherworking"
"legion_snapshot_candidate","include_legion","False",,"True","534","129960","Leather Pet Bed","6","3","0","|cFFFFD200Profession: |rLeatherworking"
"legion_snapshot_candidate","include_legion","False",,"True","535","129961","Flaming Hoop","6","3","0","|cFFFFD200Profession: |rLeatherworking"
"legion_snapshot_candidate","include_legion","False",,"True","536","137663","Soft Foam Sword","0","-1","0","|cFFFFD200Vendor: |rJepetto Joybuzz|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","537","138202","Sparklepony XL","0","2","0","|cFFFFD200Vendor: |rBoomie Sparks|n|cFFFFD200Zone: |rDarkmoon Island"
"legion_snapshot_candidate","include_legion","False",,"True","538","138415","Slightly-Chewed Insult Book","5","6","0","|cFFFFD200World Event:|r Pirates' Day|n|cFFFFD200Drop:|r Ol' Eary|n"
"tbc_acquisition_boundary","exclude_tbc","False",,"True","539","138490","Waterspeaker's Totem","6","-1","2","|cFFFFD200Vendor:|r Elementalist Sharvak / Flamesmith Lanying|n|cFFFFD200Class:|r Shaman"
"legion_snapshot_candidate","include_legion","False",,"True","540","138876","Runas' Crystal Grinder","6","1","0","|cFFFFD200Quest: |rThe Hunger Returns|n|cFFFFD200Zone: |rAzsuna|n|n|cFFFFD200Quest: |rThe Hunger Returns|n|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","541","138873","Mystical Frosh Hat","6","1","0","|cFFFFD200Quest: |rDressing With Class|n|cFFFFD200Zone: |rAzsuna"
"wod_acquisition_boundary","exclude_wod","False",,"True","542","115472","Permanent Time Bubble","5","2","4","|cFFFFD200Vendor: |rVindicator Nuurem|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Faction: |rCouncil of Exarchs - Honored|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","543","129279","Enchanted Stone Whistle","6","2","4","|cFFFFD200Vendor: |rVeridis Fallon|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rCourt of Farondis - Honored|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","544","129149","Death's Door Charm","6","2","4","|cFFFFD200Vendor: |rValdemar Stormseeker|n|cFFFFD200Zone: |rStormheim|n|cFFFFD200Faction: |rValarjar - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","545","139337","Disposable Winter Veil Suits","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil"
"legion_snapshot_candidate","include_legion","False",,"True","546","128636","Endothermic Blaster","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil|n"
"legion_snapshot_candidate","include_legion","False",,"True","547","130254","Chatterstone","6","3","0","|cFFFFD200Profession: |rJewelcrafting"
"legion_snapshot_candidate","include_legion","False",,"True","548","138900","Gravil Goldbraid's Famous Sausage Hat","0","2","0","|cFFFFD200Vendor: |rBron|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Vendor: |rKeiran Donoghue|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","549","139773","Emerald Winds","6","0","0","|cFFFFD200Achievement:|r Hatchling of the Talon|n|cFFFFD200Zone:|r Highmountain|n"
"legion_snapshot_candidate","include_legion","False",,"True","550","139587","Suspicious Crate","6","-1","0","|cFFFFD200Order Hall:|r Uncrowned Vault"
"legion_snapshot_candidate","include_legion","False",,"True","551","140160","Stormforged Vrykul Horn","6","-1","0","|cFFFFD200Order Hall:|r Skyhold Arena of Glory"
"legion_snapshot_candidate","include_legion","False",,"True","552","140231","Narcissa's Mirror","6","2","0","|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","553","140309","Prismatic Bauble","6","2","0","|cFFFFD200Vendor:|r The Mad Merchant|n"
"legion_snapshot_candidate","include_legion","False",,"True","554","140363","Pocket Fel Spreader","6","0","0","|cFFFFD200Drop:|r Dread Infiltrator|n"
"legion_snapshot_candidate","include_legion","False",,"True","557","131814","Whitewater Carp","6","2","4","|cFFFFD200Vendor: |rRansa Greyfeather|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Faction: |rHighmountain Tribe - Friendly|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","558","134831","Doomsayer's Robes","6","0","0","|cFFFFD200Drop: |rWorld Creatures"
"legion_snapshot_candidate","include_legion","False",,"True","559","140325","Home Made Party Mask","6","2","4","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","560","140324","Mobile Telemancy Beacon","6","2","4","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","561","132518","Blingtron's Circuit Design Tutorial","6","3","0","|cFFFFD200Profession: |rEngineering"
"legion_snapshot_candidate","include_legion","False",,"True","562","130151","The ""Devilsaur"" Lunchbox","6","2","0","|cFFFFD200Vendor: |rGift Shopkeeper|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","563","140632","Lava Fountain","6","0","2","|cFFFFD200Treasure: |rMaelstrom Chest|n|cFFFFD200Zone: |rThe Maelstrom"
"legion_snapshot_candidate","include_legion","False",,"True","564","140336","Brulfist Idol","6","2","0","|cFFFFD200Vendor: |rSlyhoof the Shameless Shaman|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","565","138878","Copy of Daglop's Contract","6","1","0","|cFFFFD200Quest: |rThis IS In My Contract.|n|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","566","129113","Faintly Glowing Flagon of Mead","6","0","0","|cFFFFD200Drop: |rThane Irglov the Merciless|n|cFFFFD200Zone: |rStormheim"
"unobtainable_or_internal","exclude_unobtainable_or_internal","False",,"True","567","140779","Falanaar Echo","6","-1","2",""
"legion_snapshot_candidate","include_legion","False",,"True","568","140780","Fal'dorei Egg","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","569","130251","JewelCraft","6","3","0","|cFFFFD200Profession: |rJewelcrafting"
"legion_snapshot_candidate","include_legion","False",,"True","570","122681","Sternfathom's Pet Journal","6","0","0","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","571","130209","Never Ending Toy Chest","6","1","0","|cFFFFD200Quest: |rFriends in Cages|n|cFFFFD200Zone: |rSuramar"
