"status","release_decision","unavailable","availability_note","current_exists","mount_id","name","source_spell_id","item_ids","item_expansion_ids","source_type_enum","flags","source_text"
"late_wod_boundary","exclude_wod","False",,"True","768","Deathtusk Felboar","190977","128526;128527","0","2","0","|cFFFFD200Vendor: |rShadow Hunter Denjai|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rVol'jin's Headhunters - Exalted|n|n|cFFFFD200Vendor: |rVindicator Krethos|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rHand of the Prophet - Exalted"
"late_wod_boundary","exclude_wod","False",,"True","769","Minion of Grumpus","191314","128671","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil"
"late_wod_boundary","exclude_wod","False",,"True","772","Soaring Skyterror","191633","128706","0","5","128","|cFFFFD200Achievement:|r Draenor Pathfinder"
"legion_snapshot_candidate","include_legion","False",,"True","773","Grove Defiler","193007","141216","0","5","0","|cFFFFD200Achievement: |rGlory of the Legion Raider|n|cFFFFD200Category: |rDungeons & Raids"
"legion_snapshot_candidate","include_legion","False",,"True","775","Prestigious War Steed","193695","129280","0","5","4","|cFFFFD200Achievement:|r Free For All, More For Me|n"
"policy_external_candidate","exclude_policy_external","False",,"True","776","Swift Spectral Rylak","194046","","","5","64","|cFFFFD200Legacy|r"
"late_wod_boundary","exclude_wod","False",,"True","778","Eclipse Dragonhawk","194464","129923","0","6","128","|cFFFFD200World Event:|r Timewalking|n|cFFFFD200Vendor:|r Cupri|n|cFFFFD200Location:|r Shattrath|n"
"legion_snapshot_candidate","include_legion","False",,"True","779","Spirit of Eche'ro","196681","131734","0","3","0","|cFFFFD200Profession:|r Archaeology"
"legion_snapshot_candidate","include_legion","False",,"True","780","Felsaber","200175","","","1","512","|cFFFFD200Class:|r Demon Hunter"
"late_wod_boundary","exclude_wod","False",,"True","781","Infinite Timereaver","201098","133543","0","6","128","|cFFFFD200World Event:|r Timewalking Dungeons"
"legion_snapshot_candidate","include_legion","False",,"True","784","Prestigious War Wolf","204166","143864","0","5","4","|cFFFFD200Achievement:|r Free For All, More For Me|n"
"legion_snapshot_candidate","include_legion","False",,"True","786","Charger","205656","","","1","264","|cFFFFD200Paladin|r"
"legion_snapshot_candidate","include_legion","False",,"True","791","Felblaze Infernal","213134","137574","0","0","0","|cFFFFD200Drop:|r Gul'dan|n|cFFFFD200Zone:|r The Nighthold|n"
"legion_snapshot_candidate","include_legion","False",,"True","793","Predatory Bloodgazer","213158","137577","0","1","0","|cFFFFD200Quest:|r Bloodgazer Reunion|n"
"legion_snapshot_candidate","include_legion","False",,"True","794","Brilliant Direbeak","213164","137579","0","1","0","|cFFFFD200Quest:|r Direbeak Reunion|n"
"legion_snapshot_candidate","include_legion","False",,"True","795","Snowfeather Hunter","213163","137578","0","1","0","|cFFFFD200Quest:|r Snowfeather Reunion|n"
"legion_snapshot_candidate","include_legion","False",,"True","796","Viridian Sharptalon","213165","137580","0","1","0","|cFFFFD200Quest:|r Sharptalon Reunion|n"
"legion_snapshot_candidate","include_legion","False",,"True","797","Steelbound Devourer","213209","137686","0","3","0","|cFFFFD200Profession: |rBlacksmithing"
"legion_snapshot_candidate","include_legion","False",,"True","800","Brinedeep Bottom-Feeder","214791","138811","0","2","16","|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Honored|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","802","Long-Forgotten Hippogryph","215159","138258","0","-1","128","|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","804","Ratstallion","215558","138387","0","-1","0","|cFFFFD200Achievement: |rUnderbelly Tycoon|n|cFFFFD200Category: |rBroken Isles"
"legion_snapshot_candidate","include_legion","False",,"True","823","Great Sunwalker Kodo","221885","","","1","264","|cFFFFD200Paladin|r"
"legion_snapshot_candidate","include_legion","False",,"True","824","Great Exarch's Elekk","221887","","","1","264","|cFFFFD200Quest|r |n"
"legion_snapshot_candidate","include_legion","False",,"True","825","Thalassian Charger","221886","","","1","264","|cFFFFD200Paladin|r"
"legion_snapshot_candidate","include_legion","False",,"True","826","Prestigious Bronze Courser","222202","140228","0","5","64","|cFFFFD200PvP:|r Prestige Reward"
"legion_snapshot_candidate","include_legion","False",,"True","831","Prestigious Royal Courser","222236","140230","0","5","64","|cFFFFD200PvP:|r Prestige Reward"
"legion_snapshot_candidate","include_legion","False",,"True","832","Prestigious Forest Courser","222237","140232","0","5","64","|cFFFFD200PvP:|r Prestige Reward|n"
"legion_snapshot_candidate","include_legion","False",,"True","833","Prestigious Ivory Courser","222238","140233","0","5","64","|cFFFFD200PvP:|r Prestige Reward|n"
"legion_snapshot_candidate","include_legion","False",,"True","834","Prestigious Azure Courser","222240","140408","0","5","64","|cFFFFD200PvP:|r Prestige Reward"
"legion_snapshot_candidate","include_legion","False",,"True","836","Prestigious Midnight Courser","222241","140407","0","5","64","|cFFFFD200PvP:|r Prestige Reward"
"legion_snapshot_candidate","include_legion","False",,"True","838","Fathom Dweller","223018","138201","0","0","16","|cFFFFD200Drop: |rKosumoth the Hungering"
"legion_snapshot_candidate","include_legion","False",,"True","841","Vicious Gilnean Warhorse","223341","140353","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","842","Vicious War Trike","223354","140354","0","2","4","|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","843","Vicious Warstrider","223363","140348","0","2","4","|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","844","Vicious War Elekk","223578","140350","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","845","Mechanized Lumber Extractor","223814","140500","0","5","0","|cFFFFD200Achievement: |rRemember to Share|n|cFFFFD200Category: |rToy Box"
"legion_snapshot_candidate","include_legion","False",,"True","846","Leyfeather Hippogryph","225765","141217","0","5","0","|cFFFFD200Achievement: |rGlory of the Legion Hero|n|cFFFFD200Category: |rDungeons & Raids"
"legion_snapshot_candidate","include_legion","False",,"True","847","Arcadian War Turtle","227956","141713","0","2","0","|cFFFFD200Vendor:|r Xur'ios|n"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","848","Vindictive Gladiator's Storm Dragon","227986","141843","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 1|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","849","Fearless Gladiator's Storm Dragon","227988","141844","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 2|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","850","Cruel Gladiator's Storm Dragon","227989","141845","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 3|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","851","Ferocious Gladiator's Storm Dragon","227991","141846","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 4|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","852","Fierce Gladiator's Storm Dragon","227994","141847","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 5|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","853","Dominant Gladiator's Storm Dragon","227995","141848","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 6|n|cFFFFD200Category: |rPlayer vs. Player"
"legion_snapshot_candidate","include_legion","False",,"True","854","Great Northern Elderhorn","213339","129962","0","3","0","|cFFFFD200Profession: |rLeatherworking"
"legion_snapshot_candidate","include_legion","False",,"True","855","Darkwater Skate","228919","142398","0","2","16","|cFFFFD200Vendor: |rGalissa Sundew|n|cFFFFD200Zone: |rDarkmoon Island"
"legion_snapshot_candidate","include_legion","False",,"True","860","Archmage's Prismatic Disc","229376","","","1","1024","|cFFFFD200Quest:|r Dispersion of the Discs|n"
"legion_snapshot_candidate","include_legion","False",,"True","861","High Priest's Lightsworn Seeker","229377","","","1","0","|cFFFFD200Quest:|r The Sunken Vault|n"
"legion_snapshot_candidate","include_legion","False",,"True","864","Ban-Lu, Grandmaster's Companion","229385","142225","0","1","0","|cFFFFD200Quest:|r The Trial of Ban-Lu|n"
"legion_snapshot_candidate","include_legion","False",,"True","865","Huntmaster's Loyal Wolfhawk","229386","142227","0","1","0","|cFFFFD200Quest:|r Night of the Wilds|n"
"legion_snapshot_candidate","include_legion","False",,"True","866","Deathlord's Vilebrood Vanquisher","229387","142231","0","1","0","|cFFFFD200Quest:|r The Lost Glacier|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","867","Battlelord's Bloodthirsty War Wyrm","229388","142232","0","1","0","|cFFFFD200Quest:|r The Trial of Rage|n"
"legion_snapshot_candidate","include_legion","False",,"True","868","Slayer's Felbroken Shrieker","229417","","","1","0","|cFFFFD200Quest:|r To Fel and Back|n"
"legion_snapshot_candidate","include_legion","False",,"True","870","Huntmaster's Fierce Wolfhawk","229438","142226","0","1","0","|cFFFFD200Vendor:|r Pan the Kind Hand|n|cFFFFD200Zone:|r Trueshot Lodge"
"legion_snapshot_candidate","include_legion","False",,"True","872","Huntmaster's Dire Wolfhawk","229439","142228","0","2","0","|cFFFFD200Vendor:|r Pan the Kind Hand|n|cFFFFD200Zone:|r Trueshot Lodge"
"legion_snapshot_candidate","include_legion","False",,"True","873","Vicious War Bear","229487","142234","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","874","Vicious War Bear","229486","142235","0","2","4","|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","875","Midnight","229499","142236","0","0","0","|cFFFFD200Drop: |rAttumen the Huntsman|n|cFFFFD200Location:|r Return to Karazhan"
"legion_snapshot_candidate","include_legion","False",,"True","876","Vicious War Lion","229512","142237","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","877","Ivory Hawkstrider","230401","142369","0","2","0","|cFFFFD200Vendor: |rTrinket|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","True","Legion Brawler's Guild rank reward; Brawler's Guild is unavailable","True","878","Brawler's Burly Basilisk","230844","142403;143752","0","2","0","|cFFFFD200Vendor: |rQuackenbush|n|cFFFFD200Zone: |rDeeprun Tram|n|cFFFFD200Cost: |r4000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rPaul North|n|cFFFFD200Zone: |rBrawl'gar Arena|n|cFFFFD200Cost: |r4000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","881","Arcanist's Manasaber","230987","142436","0","1","0","|cFFFFD200Quest: |rFate of the Nightborne|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","882","Vicious War Scorpion","230988","142437","0","2","4","|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","883","Smoldering Ember Wyrm","231428","142552","0","0","128","|cFFFFD200Zone:|r Return to Karazhan|n"
"legion_snapshot_candidate","include_legion","False",,"True","884","Shadowblade's Murderous Omen","231434","143493","0","1","0","|cFFFFD200Quest:|r Hiding In Plain Sight|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","885","Highlord's Golden Charger","231435","143502","0","1","0","|cFFFFD200Quest:|r Stirring in the Shadows|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","888","Farseer's Raging Tempest","231442","143489","0","1","0","|cFFFFD200Quest:|r Gathering of the Storms|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","889","Shadowblade's Lethal Omen","231523","143492","0","2","0","|cFFFFD200Vendor: |rZan Shivsproket|n|cFFFFD200Zone: |rDalaran"
"legion_snapshot_candidate","include_legion","False",,"True","890","Shadowblade's Baneful Omen","231524","143491","0","2","0","|cFFFFD200Vendor: |rZan Shivsproket|n|cFFFFD200Zone: |rDalaran"
"legion_snapshot_candidate","include_legion","False",,"True","891","Shadowblade's Crimson Omen","231525","143490","0","2","0","|cFFFFD200Vendor: |rZan Shivsproket|n|cFFFFD200Zone: |rDalaran"
"legion_snapshot_candidate","include_legion","False",,"True","892","Highlord's Vengeful Charger","231587","143503","0","1","0","|cFFFFD200Vendor: |rCrusader Lord Dalfors|n|cFFFFD200Zone: |rSanctum of Light"
"legion_snapshot_candidate","include_legion","False",,"True","893","Highlord's Vigilant Charger","231588","143504","0","1","0","|cFFFFD200Vendor: |rCrusader Lord Dalfors|n|cFFFFD200Zone: |rSanctum of Light"
"legion_snapshot_candidate","include_legion","False",,"True","894","Highlord's Valorous Charger","231589","143505","0","-1","0","|cFFFFD200Vendor: |rCrusader Lord Dalfors|n|cFFFFD200Zone: |rSanctum of Light"
"policy_external_candidate","exclude_policy_external","False",,"True","896","Primal Flamesaber","232405","143631","0","7","0","|cFFFFD200Promotion|r Heroes of the Storm"
"legion_snapshot_candidate","include_legion","False",,"True","898","Netherlord's Chaotic Wrathsteed","232412","","","1","0","|cFFFFD200Quest:|r The Wrathsteed of Xoroth|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","899","Abyss Worm","232519","143643","6","0","0","|cFFFFD200Drop: |r Mistress Sassz'ine|n|cFFFFD200Location:|r Tomb of Sargeras"
"legion_snapshot_candidate","include_legion","False",,"True","900","Vicious War Turtle","232523","143648","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","901","Vicious War Turtle","232525","143649","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","905","Leywoven Flying Carpet","233364","143764","0","0","1024","|cFFFFD200Drop:|r Nightfallen Cache|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","906","Darkspore Mana Ray","235764","152843","0","0","0","|cFFFFD200Drop:|r Fel-Spotted Egg"
"legion_snapshot_candidate","include_legion","False",,"True","930","Netherlord's Brimstone Wrathsteed","238452","143637","0","-1","0","|cFFFFD200Vendor: |rCalydus|n|cFFFFD200Zone: |rDreadscar Rift"
"legion_snapshot_candidate","include_legion","False",,"True","931","Netherlord's Accursed Wrathsteed","238454","142233","0","0","0","|cFFFFD200Drop: |rLord Hel'Nurath|n|cFFFFD200Zone: |rBroken Shore"
"legion_snapshot_candidate","include_legion","False",,"True","932","Lightforged Warframe","239013","152788","0","2","0","|cFFFFD200Vendor: |rVindicator Jaelaana|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArmy of the Light - Exalted|n|cFFFFD200Cost: |r625000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"policy_external_candidate","exclude_policy_external","False",,"True","934","Swift Spectral Hippogryph","239363","","","5","64","|cFFFFD200Legacy|r"
"legion_snapshot_candidate","include_legion","False",,"True","935","Blue Qiraji War Tank","239766","151626","0","6","64","|cFFFFD200World Event:|r Call of the Scarab|n"
"legion_snapshot_candidate","include_legion","False",,"True","936","Red Qiraji War Tank","239767","151625","0","6","64","|cFFFFD200World Event:|r Call of the Scarab|n"
"legion_snapshot_candidate","include_legion","False",,"True","937","Black Qiraji War Tank","239770","","","1","64","|cFFFFD200Legacy|r |n"
"legion_snapshot_candidate","include_legion","False",,"True","939","Sable Ruinstrider","242305","152791","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","941","Highmountain Elderhorn","242874","147807","0","0","0","|cFFFFD200Drop:|r Highmountain Supplies|n"
"legion_snapshot_candidate","include_legion","False",,"True","942","Wild Dreamrunner","242875","147804","0","0","0","|cFFFFD200Drop:|r Dreamweaver Cache"
"legion_snapshot_candidate","include_legion","False",,"True","943","Cloudwing Hippogryph","242881","147806","0","0","0","|cFFFFD200Drop:|r Farondis Chest|n"
"legion_snapshot_candidate","include_legion","False",,"True","944","Valarjar Stormwing","242882","147805","0","0","128","|cFFFFD200Drop:|r Valarjar Strongbox|n"
"legion_snapshot_candidate","include_legion","False",,"True","945","Vicious War Fox","242896","152870","0","-1","4","|cFFFFD200Vendor: |rNecrolord Sipe|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","946","Vicious War Fox","242897","152869","0","2","4","|cFFFFD200Vendor: |rDeathguard Netharian|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\ICONS\ACHIEVEMENT_BG_KILL_ON_MOUNT.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","947","Riddler's Mind-Worm","243025","147835","0","0","0","|cFFFFD200Drop: |r Gift of the Mind-Seekers"
"legion_snapshot_candidate","include_legion","True","Legion Gladiator season reward; season ended","True","948","Demonic Gladiator's Storm Dragon","243201","153493","0","5","192","|cFFFFD200Achievement: |rGladiator: Legion Season 7|n|cFFFFD200Category: |rPlayer vs. Player"
"policy_external_candidate","exclude_policy_external","False",,"True","949","Luminous Starseeker","243512","147901","0","9","0","|cFFFFD200In-Game Shop|r"
"legion_snapshot_candidate","include_legion","False",,"True","954","Shackled Ur'zul","243651","152789","0","0","0","|cFFFFD200Drop:|r Argus the Unmaker (Mythic)|n"
"legion_snapshot_candidate","include_legion","False",,"True","955","Vile Fiend","243652","152790","0","0","0","|cFFFFD200Drop: |rHoundmaster Kerrax
|cFFFFD200Zone: |rAntoran Wastes"
"policy_external_candidate","exclude_policy_external","False",,"True","959","Stormwind Skychaser","245723","151618","0","7","68","|cFFFFD200Blizzcon 2017 |r"
"policy_external_candidate","exclude_policy_external","False",,"True","960","Orgrimmar Interceptor","245725","151617","0","7","68","|cFFFFD200Blizzcon 2017 |r"
"legion_snapshot_candidate","include_legion","False",,"True","961","Lucid Nightmare","247402","151623","0","0","0","|cFFFFD200Drop:|r Puzzler's Desire"
"legion_snapshot_candidate","include_legion","False",,"True","962","Darkmoon Dirigible","247448","153485","0","-1","0","|cFFFFD200Vendor: |rLhara|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r1000|Hcurrency:515|h|TInterface\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","964","Amethyst Ruinstrider","253004","152794","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","965","Cerulean Ruinstrider","253007","152797","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","966","Beryl Ruinstrider","253005","152795","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","967","Umber Ruinstrider","253008","152796","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","968","Russet Ruinstrider","253006","152793","0","2","0","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","970","Maddened Chaosrunner","253058","152814","0","0","0","|cFFFFD200Drop: |rWrangler Kravos|n|cFFFFD200Zone: |rMac'Aree"
"legion_snapshot_candidate","include_legion","False",,"True","971","Antoran Charhound","253088","152816","0","0","0","|cFFFFD200Drop: |rShatug|n|cFFFFD200Zone: |rAntorus, the Burning Throne"
"legion_snapshot_candidate","include_legion","False",,"True","972","Antoran Gloomhound","253087","152815","0","5","0","|cFFFFD200Achievement: |rGlory of the Argus Raider|n|cFFFFD200Category: |rDungeons & Raids"
"legion_snapshot_candidate","include_legion","False",,"True","973","Lambent Mana Ray","253107","152844","0","0","0","|cFFFFD200Drop: |rVenomtail Skyfin|n|cFFFFD200Zone: |rMac'Aree"
