"achievement_id","title","category_id","order_path","tree_id","description","criteria_id","criteria_type","asset_id","amount","operator"
"627","Explore Dun Morogh","14777","5","5695","Ironforge Airfield","14151","43","2468","1","0"
"627","Explore Dun Morogh","14777","6","5685","Shimmer Ridge","504","43","2627","1","0"
"627","Explore Dun Morogh","14777","7","5690","Kharanos","505","43","113","1","0"
"627","Explore Dun Morogh","14777","8","5691","The Tundrid Hills","507","43","2629","1","0"
"627","Explore Dun Morogh","14777","9","5682","Amberstill Ranch","508","43","109","1","0"
"627","Explore Dun Morogh","14777","10","5683","Helm's Bed Lake","509","43","108","1","0"
"627","Explore Dun Morogh","14777","11","5686","Gol'Bolar Quarry","510","43","107","1","0"
"627","Explore Dun Morogh","14777","12","5687","North Gate Outpost","511","43","2630","1","0"
"627","Explore Dun Morogh","14777","13","5688","Frostmane Hold","512","43","104","1","0"
"627","Explore Dun Morogh","14777","14","5689","Iceflow Lake","517","43","2628","1","0"
"627","Explore Dun Morogh","14777","15","5684","Gates of Ironforge","519","43","1041","1","0"
"628","Deadmines","14808","1","3810","""Captain"" Cookie","18522","0","47739","1","0"
"629","Ragefire Chasm","14808","2","4329","Defeat Lava Guard Gordoth in Ragefire Chasm.","19213","0","61528","1","0"
"630","Wailing Caverns","14808","1","7358","Mutanus the Devourer","18524","0","3654","1","0"
"630","Wailing Caverns","14808","2","7359","The Glowing Shard","4246","27","6981","1","0"
"631","Shadowfang Keep","14808","1","3383","Lord Godfrey","18525","0","46964","1","0"
"632","Blackfathom Deeps","14808","0","4231","Aku'mai","24413","0","75155","1","0"
"633","Stormwind Stockade","14808","1","3386","Hogger","18527","0","46254","1","0"
"634","Gnomeregan","14808","1","3813","Mekgineer Thermaplugg","18529","0","7800","1","0"
"634","Gnomeregan","14808","2","3814","The Grand Betrayal","4252","27","2929","1","0"
"634","Gnomeregan","14808","3","3815","Rig Wars","4253","27","2841","1","0"
"635","Razorfen Kraul","14808","1","812","Charlga Razorflank","18528","0","4421","1","0"
"635","Razorfen Kraul","14808","2","814","A Vengeful Fate","4250","27","1102","1","0"
"635","Razorfen Kraul","14808","3","815","The Crone of the Kraul","4251","27","1101","1","0"
"635","Razorfen Kraul","14808","4","813","An Unholy Alliance","4409","27","6522","1","0"
"636","Razorfen Downs","14808","0","820","Amnennar the Coldbringer","24977","0","74434","1","0"
"637","Scarlet Monastery","14808","0","3995","High Inquisitor Whitemane","533","28","132022","1","0"
"638","Uldaman","14808","1","823","Archaedas","18531","0","2748","1","0"
"638","Uldaman","14808","2","824","The Platinum Discs ","4256","27","2278","1","0"
"638","Uldaman","14808","3","825","Find the Gems and Power Source","4257","27","2339","1","0"
"638","Uldaman","14808","4","826","Restoring the Necklace","4258","27","2204","1","0"
"639","Zul'Farrak","14808","1","829","Chief Ukorz Sandscalp","3265","0","7267","1","0"
"640","Maraudon","14808","1","832","Princess Theradras","18532","0","12201","1","0"
"640","Maraudon","14808","2","833","Corruption of Earth and Seed","4259","27","7065","1","0"
"640","Maraudon","14808","3","834","Corruption of Earth and Seed","4260","27","7064","1","0"
"641","Sunken Temple","14808","1","8189","Shade of Eranikus","18533","0","5709","1","0"
"641","Sunken Temple","14808","2","8190","The Essence of Eranikus","4261","27","3373","1","0"
"642","Blackrock Depths","14808","1","251","Emperor Dagran Thaurissan","3266","0","9019","1","0"
"642","Blackrock Depths","14808","2","249","The Fate of the Kingdom","4262","27","4362","1","0"
"642","Blackrock Depths","14808","3","250","The Royal Rescue","4263","27","4003","1","0"
"643","Lower Blackrock Spire","14808","1","7686","Overlord Wyrmthalak","18534","0","9568","1","0"
"643","Lower Blackrock Spire","14808","2","7687","Maxwell's Mission","4440","27","5081","1","0"
"643","Lower Blackrock Spire","14808","3","7689","Warlord's Command","4441","27","4903","1","0"
"643","Lower Blackrock Spire","14808","4","7685"," General Drakkisath's Command ","4442","27","5089","1","0"
"643","Lower Blackrock Spire","14808","5","7688","Seal of Ascension","4446","27","4742","1","0"
"644","King of Dire Maul","14808","1","4979","Alzzin the Wildshaper","545","0","11492","1","0"
"644","King of Dire Maul","14808","2","4981","Immol'thar","546","0","11496","1","0"
"644","King of Dire Maul","14808","3","4980","King Gordok","18535","0","11501","1","0"
"645","Scholomance","14808","0","255","Darkmaster Gandling","19263","0","59080","1","0"
"646","Stratholme","14808","1","259","Balnazzar","550","0","10813","1","0"
"646","Stratholme","14808","2","258","Lord Aurius Rivendare","18471","0","45412","1","0"
"685","Blackwing Lair","14808","1","553","Nefarian","3273","0","11583","1","0"
"685","Blackwing Lair","14808","2","563","The Lord of Blackrock","4447","27","7781","1","0"
"685","Blackwing Lair","14808","3","564","The Lord of Blackrock","4448","27","7783","1","0"
"685","Blackwing Lair","14808","4","571","Nefarius's Corruption","4449","27","8730","1","0"
"685","Blackwing Lair","14808","5","554","Therazane's Link","4564","36","19380","1","0"
"685","Blackwing Lair","14808","6","557","Archimtiros' Ring of Reckoning","4565","36","19376","1","0"
"685","Blackwing Lair","14808","7","561","Ashkandi, Greatsword of the Brotherhood","4566","36","19364","1","0"
"685","Blackwing Lair","14808","8","555","Boots of the Shadow Flame","4567","36","19381","1","0"
"685","Blackwing Lair","14808","9","565","Cloak of the Brood Lord","4568","36","19378","1","0"
"685","Blackwing Lair","14808","10","562","Crul'shorukh, Edge of Chaos","4569","36","19363","1","0"
"685","Blackwing Lair","14808","11","566","Lok'amir il Romathis","4570","36","19360","1","0"
"685","Blackwing Lair","14808","12","576","Mish'undare, Circlet of the Mind Flayer","4571","36","19375","1","0"
"685","Blackwing Lair","14808","13","567","Neltharion's Tear","4572","36","19379","1","0"
"685","Blackwing Lair","14808","14","573","Prestor's Talisman of Connivery","4573","36","19377","1","0"
"685","Blackwing Lair","14808","15","574","Pure Elementium Band","4574","36","19382","1","0"
"685","Blackwing Lair","14808","16","568","Staff of the Shadow Flame","4575","36","19356","1","0"
"685","Blackwing Lair","14808","17","572","Bloodfang Chestpiece","4576","36","16905","1","0"
"685","Blackwing Lair","14808","18","569","Breastplate of Ten Storms","4577","36","16950","1","0"
"685","Blackwing Lair","14808","19","556","Breastplate of Wrath","4578","36","16966","1","0"
"685","Blackwing Lair","14808","20","570","Dragonstalker's Breastplate","4579","36","16942","1","0"
"685","Blackwing Lair","14808","21","558","Judgement Breastplate","4580","36","16958","1","0"
"685","Blackwing Lair","14808","22","559","Stormrage Chestguard","4581","36","16897","1","0"
"685","Blackwing Lair","14808","23","577","Nemesis Robes","4582","36","16931","1","0"
"685","Blackwing Lair","14808","24","575","Netherwind Robes","4583","36","16916","1","0"
"685","Blackwing Lair","14808","25","560","Robes of Transcendence","4584","36","16923","1","0"
"686","Molten Core","14808","1","580","Ragnaros","3272","0","11502","1","0"
"686","Molten Core","14808","2","601","Thunderfury, Blessed Blade of the Windseeker","8146","27","7787","1","0"
"686","Molten Core","14808","3","592","The Only Prescription","4437","27","8620","1","0"
"686","Molten Core","14808","4","581","Onslaught Girdle","4544","36","19137","1","0"
"686","Molten Core","14808","5","607","Sulfuras, Hand of Ragnaros","318","36","17182","1","0"
"686","Molten Core","14808","6","582","Band of Sulfuras","4545","36","19138","1","0"
"686","Molten Core","14808","7","583","Choker of the Fire Lord","4546","36","18814","1","0"
"686","Molten Core","14808","8","598","Essence of the Pure Flame","4547","36","18815","1","0"
"686","Molten Core","14808","9","599","Perdition's Blade","4548","36","18816","1","0"
"686","Molten Core","14808","10","584","Crown of Destruction","4549","36","18817","1","0"
"686","Molten Core","14808","11","585","Leggings of Transcendence","4550","36","16922","1","0"
"686","Molten Core","14808","12","590","Dragonstalker's Legguards","4551","36","16938","1","0"
"686","Molten Core","14808","13","591","Judgement Legplates","4552","36","16954","1","0"
"686","Molten Core","14808","14","586","Legplates of Wrath","4553","36","16962","1","0"
"686","Molten Core","14808","15","603","Legplates of Ten Storms","4554","36","16946","1","0"
"686","Molten Core","14808","16","589","Bloodfang Pants","4555","36","16909","1","0"
"686","Molten Core","14808","17","587","Nemesis Leggings","4556","36","16930","1","0"
"686","Molten Core","14808","18","605","Netherwind Pants","4557","36","16915","1","0"
"686","Molten Core","14808","19","588","Stormrage Legguards","4558","36","16901","1","0"
"686","Molten Core","14808","20","593","Malistar's Defender","4559","36","17106","1","0"
"686","Molten Core","14808","21","596","Band of Accuria","4560","36","17063","1","0"
"686","Molten Core","14808","22","594","Cloak of the Shrouded Mists","4561","36","17102","1","0"
"686","Molten Core","14808","23","606","Bonereaver's Edge","4562","36","17076","1","0"
"686","Molten Core","14808","24","595","Spinal Reaper","4563","36","17104","1","0"
"686","Molten Core","14808","25","597","Dragon's Blood Cape","5055","36","17107","1","0"
"686","Molten Core","14808","26","602","Shard of the Flame","5056","36","17082","1","0"
"686","Molten Core","14808","27","604","Essence of the Firelord","8893","36","19017","1","0"
"686","Molten Core","14808","28","600","Draconic for Dummies","7364","36","21110","1","0"
"687","Temple of Ahn'Qiraj","14808","1","1522","C'Thun","3274","0","15727","1","0"
"687","Temple of Ahn'Qiraj","14808","2","1539","Striker's Hauberk","4450","27","8656","1","0"
"687","Temple of Ahn'Qiraj","14808","3","1534","Deathdealer's Vest","4451","27","8638","1","0"
"687","Temple of Ahn'Qiraj","14808","4","1541","Conqueror's Breastplate","4452","27","8562","1","0"
"687","Temple of Ahn'Qiraj","14808","5","1524","Genesis Vest","4454","27","8666","1","0"
"687","Temple of Ahn'Qiraj","14808","6","1535","Stormcaller's Hauberk","4455","27","8622","1","0"
"687","Temple of Ahn'Qiraj","14808","7","1540","Avenger's Breastplate","4453","27","8627","1","0"
"687","Temple of Ahn'Qiraj","14808","8","1546","Doomcaller's Robes","4456","27","8661","1","0"
"687","Temple of Ahn'Qiraj","14808","9","1536","Enigma Robes","4457","27","8633","1","0"
"687","Temple of Ahn'Qiraj","14808","10","1537","Vestments of the Oracle","4458","27","8603","1","0"
"687","Temple of Ahn'Qiraj","14808","11","1525","C'Thun's Legacy","4459","27","8801","1","0"
"687","Temple of Ahn'Qiraj","14808","12","1538","Atiesh, the Befouled Greatstaff","4460","27","9251","1","0"
"687","Temple of Ahn'Qiraj","14808","13","1531","Belt of Never-ending Agony","4585","36","21586","1","0"
"687","Temple of Ahn'Qiraj","14808","14","1526","Cloak of Clarity","4586","36","21583","1","0"
"687","Temple of Ahn'Qiraj","14808","15","1529","Dark Edge of Insanity","4587","36","21134","1","0"
"687","Temple of Ahn'Qiraj","14808","16","1542","Dark Storm Gauntlets","4588","36","21585","1","0"
"687","Temple of Ahn'Qiraj","14808","17","1528","Death's Sting","4589","36","21126","1","0"
"687","Temple of Ahn'Qiraj","14808","18","1530","Gauntlets of Annihilation","4590","36","21581","1","0"
"687","Temple of Ahn'Qiraj","14808","19","1532","Grasp of the Old God","4591","36","21582","1","0"
"687","Temple of Ahn'Qiraj","14808","20","1543","Ring of the Godslayer","4592","36","21596","1","0"
"687","Temple of Ahn'Qiraj","14808","21","1527","Scepter of the False Prophet","4593","36","21839","1","0"
"687","Temple of Ahn'Qiraj","14808","22","1545","Vanquished Tentacle of C'Thun","4594","36","21579","1","0"
"687","Temple of Ahn'Qiraj","14808","23","1553","Cloak of the Devoured","4595","36","22731","1","0"
"687","Temple of Ahn'Qiraj","14808","24","1533","Eyestalk Waist Cord","4596","36","22730","1","0"
"687","Temple of Ahn'Qiraj","14808","25","1523","Mark of C'Thun","4941","36","22732","1","0"
"687","Temple of Ahn'Qiraj","14808","26","1547","Conqueror's Breastplate","8894","36","21331","1","0"
"687","Temple of Ahn'Qiraj","14808","27","1548","Avenger's Breastplate","8895","36","21389","1","0"
"687","Temple of Ahn'Qiraj","14808","28","1549","Deathdealer's Vest","8896","36","21364","1","0"
"687","Temple of Ahn'Qiraj","14808","29","1550","Doomcaller's Robes","8897","36","21334","1","0"
"687","Temple of Ahn'Qiraj","14808","30","1551","Enigma Robes","8898","36","21343","1","0"
"687","Temple of Ahn'Qiraj","14808","31","1552","Genesis Vest","8899","36","21357","1","0"
"687","Temple of Ahn'Qiraj","14808","32","1554","Stormcaller's Hauberk","8900","36","21374","1","0"
"687","Temple of Ahn'Qiraj","14808","33","1555","Striker's Hauberk","8901","36","21370","1","0"
"687","Temple of Ahn'Qiraj","14808","34","1556","Vestments of the Oracle","8902","36","21351","1","0"
"687","Temple of Ahn'Qiraj","14808","35","1557","Husk of the Old God","8903","36","20933","1","0"
"687","Temple of Ahn'Qiraj","14808","36","1544","Husk of the Old God","9078","36","20929","1","0"
"689","Ruins of Ahn'Qiraj","14808","1","1726","Ossirian the Unscarred","18891","0","15339","1","0"
"689","Ruins of Ahn'Qiraj","14808","2","1727","The Fall of Ossirian","4265","27","8791","1","0"
"706","Frostwolf Howler","14801","1","1487","Frostwolf Howler","6211","34","23509","0","0"
"707","Stormpike Battle Charger","14801","1","6193","Stormpike Battle Charger","6212","34","23510","0","0"
"708","Hero of the Frostwolf Clan","14801","1","4973","Exalted with the Frostwolf Clan","5320","46","729","42000","0"
"709","Hero of the Stormpike Guard","14801","1","5699","Exalted with the Stormpike Guard","5335","46","730","42000","0"
"710","The Defiler","14802","1","1714","Exalted with The Defilers","5318","46","510","42000","0"
"711","Knight of Arathor","14802","1","1585","Exalted with The League of Arathor","5333","46","509","42000","0"
"712","Warsong Outrider","14804","1","527","Exalted with Warsong Outriders","5319","46","889","42000","0"
"713","Silverwing Sentinel","14804","1","7438","Exalted with Silverwing Sentinels","5334","46","890","42000","0"
"728","Explore Durotar","14778","1","8160","Valley of Trials","822","43","242","1","0"
"728","Explore Durotar","14778","2","8170","Northwatch Foothold","14086","43","2472","1","0"
"728","Explore Durotar","14778","3","8169","Southfury Watershed","14087","43","2473","1","0"
"728","Explore Durotar","14778","4","8161","Sen'jin Village","823","43","244","1","0"
"728","Explore Durotar","14778","5","8165","Echo Isles","825","43","248","1","0"
"728","Explore Durotar","14778","6","8167","Tiragarde Keep","826","43","250","1","0"
"728","Explore Durotar","14778","7","8162","Razor Hill","827","43","252","1","0"
"728","Explore Durotar","14778","8","8168","Razormane Grounds","828","43","254","1","0"
"728","Explore Durotar","14778","9","8166","Thunder Ridge","829","43","256","1","0"
"728","Explore Durotar","14778","10","8163","Drygulch Ravine","830","43","258","1","0"
"728","Explore Durotar","14778","11","8159","Skull Rock","831","43","260","1","0"
"728","Explore Durotar","14778","12","8164","Orgrimmar","832","43","262","1","0"
"736","Explore Mulgore","14778","1","2011","Red Cloud Mesa","903","43","2709","1","0"
"736","Explore Mulgore","14778","2","2016","Palemane Rock","904","43","2707","1","0"
"736","Explore Mulgore","14778","3","2010","Bloodhoof Village","914","43","2706","1","0"
"736","Explore Mulgore","14778","4","2017","Winterhoof Water Well","905","43","2719","1","0"
"736","Explore Mulgore","14778","5","2014","The Rolling Plains","906","43","2713","1","0"
"736","Explore Mulgore","14778","6","2009","The Venture Co. Mine","907","43","2714","1","0"
"736","Explore Mulgore","14778","7","2012","Ravaged Caravan","908","43","2708","1","0"
"736","Explore Mulgore","14778","8","2019","The Golden Plains","916","43","2712","1","0"
"736","Explore Mulgore","14778","9","2018","Thunderhorn Water Well","909","43","2716","1","0"
"736","Explore Mulgore","14778","10","2015","Bael'dun Digsite","910","43","2705","1","0"
"736","Explore Mulgore","14778","11","2020","Red Rocks","912","43","2710","1","0"
"736","Explore Mulgore","14778","12","2013","Windfury Ridge","913","43","2718","1","0"
"736","Explore Mulgore","14778","13","2021","Wildmane Water Well","915","43","2717","1","0"
"750","Explore Northern Barrens","14778","1","2387","Boulder Lode Mine","917","43","461","1","0"
"750","Explore Northern Barrens","14778","2","2399","Lushwater Oasis","14078","43","2443","1","0"
"750","Explore Northern Barrens","14778","3","2400","The Mor'shan Rampart","14079","43","2442","1","0"
"750","Explore Northern Barrens","14778","4","2395","The Sludge Fen","918","43","462","1","0"
"750","Explore Northern Barrens","14778","5","2396","Dreadmist Peak","920","43","464","1","0"
"750","Explore Northern Barrens","14778","6","2391","The Dry Hills","921","43","465","1","0"
"750","Explore Northern Barrens","14778","7","2392","The Forgotten Pools","922","43","466","1","0"
"750","Explore Northern Barrens","14778","8","2393","Grol'dom Farm","924","43","468","1","0"
"750","Explore Northern Barrens","14778","9","2390","Far Watch Post","925","43","469","1","0"
"750","Explore Northern Barrens","14778","10","2397","Thorn Hill","926","43","470","1","0"
"750","Explore Northern Barrens","14778","11","2398","The Crossroads","927","43","471","1","0"
"750","Explore Northern Barrens","14778","12","2389","The Stagnant Oasis","928","43","472","1","0"
"750","Explore Northern Barrens","14778","13","2388","Ratchet","929","43","473","1","0"
"750","Explore Northern Barrens","14778","14","2394","The Merchant Coast","930","43","474","1","0"
"761","Explore Arathi Highlands","14777","1","3511","Circle of West Binding","962","43","561","1","0"
"761","Explore Arathi Highlands","14777","2","3512","Northfold Manor","963","43","562","1","0"
"761","Explore Arathi Highlands","14777","3","3519","Boulder'gor","2044","43","563","1","0"
"761","Explore Arathi Highlands","14777","4","3504","Galen's Fall","964","43","2427","1","0"
"761","Explore Arathi Highlands","14777","5","3508","Stromgarde Keep","965","43","565","1","0"
"761","Explore Arathi Highlands","14777","6","3506","Faldir's Cove","966","43","566","1","0"
"761","Explore Arathi Highlands","14777","7","3514","Circle of Inner Binding","967","43","567","1","0"
"761","Explore Arathi Highlands","14777","8","3515","Thandol Span","968","43","568","1","0"
"761","Explore Arathi Highlands","14777","9","3505","Boulderfist Hall","969","43","569","1","0"
"761","Explore Arathi Highlands","14777","10","3507","Refuge Pointe","970","43","570","1","0"
"761","Explore Arathi Highlands","14777","11","3510","Circle of Outer Binding","971","43","2426","1","0"
"761","Explore Arathi Highlands","14777","12","3516","Witherbark Village","972","43","572","1","0"
"761","Explore Arathi Highlands","14777","13","3517","Go'Shek Farm","973","43","573","1","0"
"761","Explore Arathi Highlands","14777","14","3518","Dabyrie's Farmstead","974","43","574","1","0"
"761","Explore Arathi Highlands","14777","15","3509","Circle of East Binding","975","43","575","1","0"
"761","Explore Arathi Highlands","14777","16","3513","Hammerfall","976","43","576","1","0"
"765","Explore Badlands","14777","1","6640","Lethlor Ravine","1014","43","2650","1","0"
"765","Explore Badlands","14777","2","6632","Agmond's End","1016","43","2643","1","0"
"765","Explore Badlands","14777","3","6636","Uldaman","1017","43","2652","1","0"
"765","Explore Badlands","14777","4","6635","Camp Cagg","1018","43","2647","1","0"
"765","Explore Badlands","14777","5","6637","Scar of the Worldbreaker","1020","43","2690","1","0"
"765","Explore Badlands","14777","6","6633","The Dustbowl","1021","43","2651","1","0"
"765","Explore Badlands","14777","7","6641","Angor Fortress","1023","43","2644","1","0"
"765","Explore Badlands","14777","8","6634","Camp Kosh","1027","43","2648","1","0"
"765","Explore Badlands","14777","9","6638","Bloodwatcher Point","16092","43","2994","1","0"
"765","Explore Badlands","14777","10","6639","New Kargath","16093","43","2995","1","0"
"766","Explore Blasted Lands","14777","1","6343","Dreadmaul Hold","1028","43","821","1","0"
"766","Explore Blasted Lands","14777","2","6333","Nethergarde Supply Camps","1029","43","2444","1","0"
"766","Explore Blasted Lands","14777","3","6338","Nethergarde Keep","1030","43","823","1","0"
"766","Explore Blasted Lands","14777","4","6332","Serpent's Coil","1031","43","824","1","0"
"766","Explore Blasted Lands","14777","5","6335","The Dark Portal","1032","43","2448","1","0"
"766","Explore Blasted Lands","14777","6","6334","Altar of Storms","1033","43","826","1","0"
"766","Explore Blasted Lands","14777","7","6336","Dreadmaul Post","1034","43","827","1","0"
"766","Explore Blasted Lands","14777","8","6337","The Tainted Scar","1035","43","828","1","0"
"766","Explore Blasted Lands","14777","9","6339","Rise of the Defiler","1036","43","829","1","0"
"766","Explore Blasted Lands","14777","10","6340","Shattershore","14165","43","2445","1","0"
"766","Explore Blasted Lands","14777","11","6341","Sunveil Excursion","14166","43","2446","1","0"
"766","Explore Blasted Lands","14777","12","6342","Surwich","14167","43","2447","1","0"
"766","Explore Blasted Lands","14777","13","6345","The Red Reaches","14168","43","2449","1","0"
"766","Explore Blasted Lands","14777","14","6344","The Tainted Forest","14169","43","2450","1","0"
"768","Explore Tirisfal Glades","14777","1","8362","Deathknell","1037","43","236","1","0"
"768","Explore Tirisfal Glades","14777","2","8355","Solliden Farmstead","1038","43","235","1","0"
"768","Explore Tirisfal Glades","14777","3","8363","Agamand Mills","1039","43","234","1","0"
"768","Explore Tirisfal Glades","14777","4","8361","Nightmare Vale","1041","43","232","1","0"
"768","Explore Tirisfal Glades","14777","5","8357","Cold Hearth Manor","1042","43","231","1","0"
"768","Explore Tirisfal Glades","14777","6","8364","Brill","1043","43","230","1","0"
"768","Explore Tirisfal Glades","14777","7","8358","Garren's Haunt","1044","43","229","1","0"
"768","Explore Tirisfal Glades","14777","8","8356","Brightwater Lake","1046","43","227","1","0"
"768","Explore Tirisfal Glades","14777","9","8359","Balnir Farmstead","1047","43","226","1","0"
"768","Explore Tirisfal Glades","14777","10","8360","Crusader Outpost","1048","43","225","1","0"
"768","Explore Tirisfal Glades","14777","11","8354","Scarlet Watch Post","1049","43","224","1","0"
"768","Explore Tirisfal Glades","14777","12","8353","Venomweb Vale","1051","43","222","1","0"
"768","Explore Tirisfal Glades","14777","13","8365","Ruins of Lordaeron","1045","43","2587","1","0"
"768","Explore Tirisfal Glades","14777","14","8366","Scarlet Monastery Entrance","14153","43","2588","1","0"
"768","Explore Tirisfal Glades","14777","15","8367","The Bulwark","14154","43","2589","1","0"
"768","Explore Tirisfal Glades","14777","16","8368","Calston Estate","14155","43","2586","1","0"
"769","Explore Silverpine Forest","14777","1","4187","The Battlefront","1053","43","2541","1","0"
"769","Explore Silverpine Forest","14777","2","4177","The Decrepit Fields","1054","43","2542","1","0"
"769","Explore Silverpine Forest","14777","3","4178","The Forsaken Front","1055","43","2543","1","0"
"769","Explore Silverpine Forest","14777","4","4179","The Skittering Dark","1056","43","304","1","0"
"769","Explore Silverpine Forest","14777","5","4182","North Tide's Beachhead","1057","43","2539","1","0"
"769","Explore Silverpine Forest","14777","6","4176","Fenris Isle","1058","43","306","1","0"
"769","Explore Silverpine Forest","14777","7","4183","Valgan's Field","1059","43","2544","1","0"
"769","Explore Silverpine Forest","14777","8","4184","The Sepulcher","1060","43","308","1","0"
"769","Explore Silverpine Forest","14777","9","4180","Deep Elem Mine","1061","43","309","1","0"
"769","Explore Silverpine Forest","14777","10","4185","Olsen's Farthing","1062","43","310","1","0"
