"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","flags","points"
"tbc_category_confirmed","True","843","Explore Netherstorm","Explore Netherstorm, revealing the covered areas of the world map.","14779","Outland","3148","0","10"
"tbc_category_confirmed","True","858","Explore Ghostlands","Explore Ghostlands, revealing the covered areas of the world map.","14777","Eastern Kingdoms","3574","0","10"
"tbc_category_confirmed","True","859","Explore Eversong Woods","Explore Eversong Woods, revealing the covered areas of the world map.","14777","Eastern Kingdoms","4522","0","10"
"tbc_category_confirmed","True","860","Explore Azuremyst Isle","Explore Azuremyst Isle, revealing the covered areas of the world map.","14778","Kalimdor","5148","0","10"
"tbc_category_confirmed","True","861","Explore Bloodmyst Isle","Explore Bloodmyst Isle, revealing the covered areas of the world map.","14778","Kalimdor","3599","0","10"
"tbc_category_confirmed","True","862","Explore Hellfire Peninsula","Explore  Hellfire Peninsula, revealing the covered areas of the world map.","14779","Outland","4197","0","10"
"tbc_category_confirmed","True","863","Explore Zangarmarsh","Explore Zangarmarsh, revealing the covered areas of the world map.","14779","Outland","472","0","10"
"tbc_category_confirmed","True","864","Explore Shadowmoon Valley","Explore Shadowmoon Valley, revealing the covered areas of the world map.","14779","Outland","7065","0","10"
"tbc_category_confirmed","True","865","Explore Blade's Edge Mountains","Explore Blade's Edge Mountains, revealing the covered areas of the world map.","14779","Outland","1458","0","10"
"tbc_category_confirmed","True","866","Explore Nagrand","Explore Nagrand, revealing the covered areas of the world map.","14779","Outland","8008","0","10"
"tbc_category_confirmed","True","867","Explore Terokkar Forest","Explore Terokkar Forest, revealing the covered areas of the world map.","14779","Outland","7042","0","10"
"tbc_category_confirmed","True","868","Explore Isle of Quel'Danas","Explore Isle of Quel'Danas, revealing the covered areas of the world map.","14777","Eastern Kingdoms","7034","0","10"
"tbc_category_confirmed","True","893","Cenarion War Hippogryph","Obtain the Cenarion War Hippogryph from the Cenarion Expedition in Zangarmarsh.","14865","The Burning Crusade","5192","131072","10"
"tbc_category_confirmed","True","894","Flying High Over Skettis","Earn Exalted status within the Sha'tari Skyguard.","14865","The Burning Crusade","9118","0","10"
"tbc_category_confirmed","True","896","A Quest a Day Keeps the Ogres at Bay","Earn Exalted status within Ogri'la.","14865","The Burning Crusade","2820","0","10"
"tbc_category_confirmed","True","897","You're So Offensive","Earn Exalted status with the Shattered Sun Offensive.","14865","The Burning Crusade","1139","0","10"
"tbc_category_confirmed","True","898","On Wings of Nether","Earn Exalted status with Netherwing.","14865","The Burning Crusade","1757","0","10"
"tbc_category_confirmed","True","899","Oh My, Kurenai","Earn Exalted status with the Kurenai.","14865","The Burning Crusade","7005","0","15"
"tbc_category_confirmed","True","900","The Czar of Sporeggar","Earn Exalted status with Sporeggar.","14865","The Burning Crusade","4659","0","15"
"tbc_category_confirmed","True","901","Mag'har of Draenor","Earn Exalted status with The Mag'har.","14865","The Burning Crusade","1142","0","15"
"tbc_category_confirmed","True","902","Chief Exalted Officer","Earn Exalted status with The Consortium.","14865","The Burning Crusade","8375","0","10"
"tbc_category_confirmed","True","903","Shattrath Divided","Earn Exalted status with The Scryers or The Aldor.","14865","The Burning Crusade","1810","0","10"
"tbc_category_confirmed","True","939","Hills Like White Elekk","Complete all of Hemet Nesingwary quests in Nagrand up to and including The Ultimate Bloodsport.","14862","Outland","4721","0","10"
"tbc_category_confirmed","True","958","Sworn to the Deathsworn","Earn Exalted status with the Ashtongue Deathsworn.","14865","The Burning Crusade","1319","0","10"
"tbc_category_confirmed","True","959","The Scale of the Sands","Earn Exalted status with The Scale of the Sands.","14865","The Burning Crusade","3750","0","10"
"tbc_category_confirmed","True","960","The Violet Eye","Earn Exalted status with The Violet Eye.","14865","The Burning Crusade","5545","0","10"
"tbc_category_confirmed","True","1171","Master of Eye of the Storm","Complete the Eye of the Storm achievements listed below.","14803","Eye of the Storm","5639","135168","25"
"tbc_category_confirmed","True","1189","To Hellfire and Back","Complete the Hellfire Peninsula storylines listed below.","14862","Outland","62951","0","10"
"tbc_category_confirmed","True","1190","Mysteries of the Marsh","Complete the Zangarmarsh storylines listed below.","14862","Outland","62987","0","10"
"tbc_category_confirmed","True","1191","Terror of Terokkar","Complete the Terokkar Forest storylines listed below.","14862","Outland","63080","0","10"
"tbc_category_confirmed","True","1192","Nagrand Slam","Complete the Nagrand storylines listed below.","14862","Outland","63190","0","10"
"tbc_category_confirmed","True","1193","On the Blade's Edge","Complete the Blade's Edge Mountains storylines listed below.","14862","Outland","63157","0","10"
"tbc_category_confirmed","True","1194","Into the Nether","Complete the Netherstorm storylines listed below.","14862","Outland","63236","0","10"
"tbc_category_confirmed","True","1195","Shadow of the Betrayer","Complete the Shadowmoon Valley storylines listed below.","14862","Outland","63255","0","10"
"tbc_category_confirmed","True","1258","Take a Chill Pill","In Eye of the Storm, kill a player who is under the effects of the Berserker power-up.","14803","Eye of the Storm","4073","0","10"
"tbc_category_confirmed","True","1262","Loremaster of Outland","Complete the Outland quest achievements listed below.","14862","Outland","793","131072","10"
"tbc_category_confirmed","True","1271","To Hellfire and Back","Complete the Hellfire Peninsula storylines listed below.","14862","Outland","62927","0","10"
"tbc_category_confirmed","True","1272","Terror of Terokkar","Complete the Terokkar Forest storylines listed below.","14862","Outland","63117","0","10"
"tbc_category_confirmed","True","1273","Nagrand Slam","Complete the Nagrand storylines listed below.","14862","Outland","63213","0","10"
"tbc_category_confirmed","True","1275","Bombs Away","Complete the Fires Over Skettis quest in under 2 minutes 15 seconds while not in a group.","14862","Outland","7347","0","10"
"tbc_category_confirmed","True","1276","Blade's Edge Bomberman","Complete the Bomb Them Again! quest in under 2 minutes 15 seconds while not in a group.","14862","Outland","7620","0","10"
"tbc_category_confirmed","True","1311","Medium Rare","Kill one of the extremely rare and hard to find Outland creatures listed below.","14779","Outland","5008","0","10"
"tbc_category_confirmed","True","1312","Bloody Rare","Kill all of the extremely rare and hard to find Outland creatures listed below.","14779","Outland","7952","131072","25"
"tbc_category_confirmed","True","1638","Skyshattered","Defeat Captain Skyshatter in the Dragonmaw race on Netherwing Ledge.","14865","The Burning Crusade","10338","0","10"
"tbc_category_confirmed","True","4908","Ghostlands Quests","Complete the Ghostlands storylines listed below.","14861","Eastern Kingdoms","19008","0","20"
"tbc_category_confirmed","True","4926","Bloodmyst Isle Quests","Complete the Bloodmyst Isle storylines listed below.","15081","Kalimdor","63307","0","10"
