"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"dragonflight_category_confirmed","True","15797","An Azure Ally","Unlock the Highland Drake.","15455","Dragonflight","138128","0","393216","10"
"dragonflight_category_hidden","True","15799","The Azure Span Slalom: Bronze","Complete The Azure Span Slalom.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15800","The Azure Span Slalom: Silver","Get Silver ranked time for The Azure Span Slalom.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15801","The Azure Span Slalom: Gold","Get Gold ranked time for The Azure Span Slalom.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15802","The Azure Span Slalom Advanced: Bronze","Complete The Azure Span Slalom Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15803","The Azure Span Slalom Advanced: Silver","Get Silver ranked time for The Azure Span Slalom Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15804","The Azure Span Slalom Advanced: Gold","Get Gold ranked time for The Azure Span Slalom Advanced.","15462","Dragonriding","0","0","1048576","0"
"snapshot_candidate","True","15805","Level 70","Reach level 70.","92","Character","135753","0","2101252","10"
"dragonflight_category_hidden","True","15818","The Vakthros Ascent: Bronze","Complete Azure Span Vakthros Ascent.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15819","The Vakthros Ascent: Silver","Get Silver ranked time for Azure Span Vakthros Ascent.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15820","The Vakthros Ascent: Gold","Get Gold ranked time for Azure Span Vakthros Ascent.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15821","The Vakthros Ascent Advanced: Bronze","Complete Azure Span Vakthros Ascent Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15822","The Vakthros Ascent Advanced: Silver","Get Silver ranked time for Azure Span Vakthros Ascent Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15823","The Vakthros Ascent Advanced: Gold","Get Gold ranked time for Azure Span Vakthros Ascent Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15827","The Flowing Forest Flight: Bronze","Complete Thaldraszus Flowing Forest Flight.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15828","The Flowing Forest Flight: Silver","Get Silver ranked time for Thaldraszus Flowing Forest Flight.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15829","The Flowing Forest Flight: Gold","Get Gold ranked time for Thaldraszus Flowing Forest Flight.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15830","The Flowing Forest Flight Advanced: Bronze","Complete Thaldraszus Flowing Forest Flight Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15831","The Flowing Forest Flight Advanced: Silver","Get Silver ranked time for Thaldraszus Flowing Forest Flight Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15832","The Flowing Forest Flight Advanced: Gold","Get Gold ranked time for Thaldraszus Flowing Forest Flight Advanced.","15462","Dragonriding","0","0","1048576","0"
"snapshot_candidate","True","15833","Thanks for the Carry!","Obtain 500 mounts (usable by a single character).","15248","Mounts","135858","198654","131072","10"
"snapshot_candidate","True","15834","Thanks for the Carry!","Obtain 500 mounts (usable by a single character).","15248","Mounts","135860","198654","131072","10"
"dragonflight_category_hidden","True","15835","Iskaara Tour: Bronze","Complete Azure Span Iskaara Tour.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15836","Iskaara Tour: Silver","Get Silver ranked time for Azure Span Iskaara Tour.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15837","Iskaara Tour: Gold","Get Gold ranked time for Azure Span Iskaara Tour.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15838","Iskaara Tour Advanced: Bronze","Complete Azure Span Iskaara Tour Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15839","Iskaara Tour Advanced: Silver","Get Silver ranked time for Azure Span Iskaara Tour Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15840","Iskaara Tour Advanced: Gold","Get Gold ranked time for Azure Span Iskaara Tour Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15841","Frostland Flyover: Bronze","Complete Azure Span Frostland Flyover.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15842","Frostland Flyover: Silver","Get Silver ranked time for Azure Span Frostland Flyover.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15843","Frostland Flyover: Gold","Get Gold ranked time for Azure Span Frostland Flyover.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15844","Frostland Flyover Advanced: Bronze","Complete Azure Span Frostland Flyover Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15845","Frostland Flyover Advanced: Silver","Get Silver ranked time for Azure Span Frostland Flyover Advanced","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15846","Frostland Flyover Advanced: Gold","Get Gold ranked time for Azure Span Frostland Flyover Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15847","Archive Ambit: Bronze","Complete Azure Span Archive Ambit.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15848","Archive Ambit: Silver","Get Silver ranked time for Azure Span Archive Ambit.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15849","Archive Ambit: Gold","Get Gold ranked time for Azure Span Archive Ambit.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15850","Archive Ambit Advanced: Bronze","Complete Azure Span Archive Ambit Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15851","Archive Ambit Advanced: Silver","Get Silver ranked time for Azure Span Archive Ambit Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15852","Archive Ambit Advanced: Gold","Get Gold ranked time for Azure Span Archive Ambit Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15855","Tyrhold Trial: Bronze","Complete Thaldraszus Tyrhold Trial.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15856","Tyrhold Trial: Silver","Get Silver ranked time for Thaldraszus Tyrhold Trial.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15857","Tyrhold Trial: Gold","Get Gold ranked time for Thaldraszus Tyrhold Trial.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15858","Tyrhold Trial Advanced: Bronze","Complete Thaldraszus Tyrhold Trial Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15859","Tyrhold Trial Advanced: Silver","Get Silver ranked time for Thaldraszus Tyrhold Trial Advanced.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15860","Tyrhold Trial Advanced: Gold","Get Gold ranked time for Thaldraszus Tyrhold Trial Advanced.","15462","Dragonriding","0","0","1048576","0"
"internal_dnt","True","15861","Dragon Isles Enchanting 25 (DNT)","","15491","Enchanting","134163","0","9437188","0"
"internal_dnt","True","15862","Dragon Isles Enchanting 50 (DNT)","","15491","Enchanting","134165","0","9437188","0"
"internal_dnt","True","15863","Dragon Isles Enchanting 75 (DNT)","","15491","Enchanting","134169","0","9437188","0"
"internal_dnt","True","15864","Dragon Isles Engineering 25 (DNT)","","15492","Engineering","134171","0","9437188","0"
"internal_dnt","True","15865","Dragon Isles Engineering 50 (DNT)","","15492","Engineering","134173","0","9437188","0"
"internal_dnt","True","15866","Dragon Isles Engineering 75 (DNT)","","15492","Engineering","134177","0","9437188","0"
"internal_dnt","True","15867","Dragon Isles Herbalism 25 (DNT)","","15499","Herbalism","134179","0","9437188","0"
"internal_dnt","True","15868","Dragon Isles Herbalism 50 (DNT)","","15499","Herbalism","134181","0","9437188","0"
"internal_dnt","True","15869","Dragon Isles Herbalism 75 (DNT)","","15499","Herbalism","134185","0","9437188","0"
"internal_dnt","True","15870","Dragon Isles Inscription 25 (DNT)","","15493","Inscription","134187","0","9437188","0"
"internal_dnt","True","15871","Dragon Isles Inscription 50 (DNT)","","15493","Inscription","134189","0","9437188","0"
"internal_dnt","True","15872","Dragon Isles Inscription 75 (DNT)","","15493","Inscription","134193","0","9437188","0"
"internal_dnt","True","15873","Dragon Isles Jewelcrafting 25 (DNT)","","15494","Jewelcrafting","134195","0","9437188","0"
"internal_dnt","True","15874","Dragon Isles Jewelcrafting 50 (DNT)","","15494","Jewelcrafting","134197","0","9437188","0"
"internal_dnt","True","15875","Dragon Isles Jewelcrafting 75 (DNT)","","15494","Jewelcrafting","134201","0","9437188","0"
"internal_dnt","True","15876","Dragon Isles Leatherworking 25 (DNT)","","15495","Leatherworking","134203","0","9437188","0"
"internal_dnt","True","15877","Dragon Isles Leatherworking 50 (DNT)","","15495","Leatherworking","134205","0","9437188","0"
"internal_dnt","True","15878","Dragon Isles Leatherworking 60 (DNT)","","15495","Leatherworking","137085","0","9437188","0"
"internal_dnt","True","15879","Dragon Isles Mining 25 (DNT)","","15497","Mining","134211","0","9437188","0"
"internal_dnt","True","15880","Dragon Isles Mining 50 (DNT)","","15497","Mining","134213","0","9437188","0"
"internal_dnt","True","15881","Dragon Isles Mining 75 (DNT)","","15497","Mining","134217","0","9437188","0"
"internal_dnt","True","15882","Dragon Isles Skinning 25 (DNT)","","15498","Skinning","134219","0","9437188","0"
"internal_dnt","True","15883","Dragon Isles Skinning 50 (DNT)","","15498","Skinning","134221","0","9437188","0"
"internal_dnt","True","15884","Dragon Isles Skinning 75 (DNT)","","15498","Skinning","134225","0","9437188","0"
"internal_dnt","True","15885","Dragon Isles Tailoring 25 (DNT)","","15496","Tailoring","134227","0","9437188","0"
"internal_dnt","True","15886","Dragon Isles Tailoring 50 (DNT)","","15496","Tailoring","134229","0","9437188","0"
"internal_dnt","True","15887","Dragon Isles Tailoring 75 (DNT)","","15496","Tailoring","134233","0","9437188","0"
"dragonflight_category_confirmed","True","15889","River Rapids Wrangler","Collect 40 fish during one session of Ruriq's River Rapids Ride.","15455","Dragonflight","136487","0","0","5"
"dragonflight_category_confirmed","True","15890","Dragonscale Expedition: The Highest Peaks","Place a flag on 10 of the tallest peaks in the Dragon Isles.","15465","Dragon Isles","136485","0","0","5"
"dragonflight_category_hidden","True","15891","Cliffside Circuit: Bronze","Complete Thaldraszus Cliffside Circuit.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15892","Cliffside Circuit: Silver","Get Silver ranked time for Thaldraszus Cliffside Circuit.","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15893","Cliffside Circuit: Gold","Get Gold ranked time for Thaldraszus Cliffside Circuit","15462","Dragonriding","0","0","1048576","0"
"dragonflight_category_hidden","True","15894","Cliffside Circuit Advanced: Bronze","Complete Thaldraszus Cliffside Circuit Advanced.","15462","Dragonriding","0","0","1048576","0"
