"currency_id","name","description","category_id","faction_id","max_quantity","flags_0","flags_1"
"2105","Purified Arcane Energy","This arcane energy has been stabilized and can be used throughout the Cobalt Assembly.","250","0","0","2","0"
"2106","Valdrakken Accord","Grants Reputation with the Valdrakken Accord.","142","2510","0","10","0"
"2107","Artisan's Consortium","Grants Reputation with the Artisan's Consortium.","142","2544","0","10","0"
"2108","Maruuk Centaur","Grants Reputation with the Maruuk Centaur.","142","2503","0","10","0"
"2109","Iskaara Tuskarr","Grants Reputation with the Iskaara Tuskarr.","142","2511","0","10","0"
"2110","Dragon Racing - Personal Best Record - Ohn'ahran Plains MP 1","","251","0","0","68682752","0"
"2111","Dragon Racing - Personal Best Record - Azure Span MP 1","","251","0","0","68682752","0"
"2113","Tuskarr - Fishing Net - Location 01 - Net 01 - Loot","","252","0","1","68682752","0"
"2114","Tuskarr - Fishing Net - Location 01 - Net 04 (Quest) - Loot","","252","0","1","68682752","0"
"2115","Tuskarr - Fishing Net - Location 01 - Net 02 - Loot","","252","0","1","68682752","0"
"2116","Tuskarr - Fishing Net - Location 01 - Net 03 - Loot","","252","0","1","68682752","0"
"2118","Elemental Overflow","The essence of fallen foes imbued with the power of a primal storm.

Used to procure items from Mythressa in Valdrakken and various vendors in Morqut village.","250","0","0","2","0"
"2119","Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Easy","","251","0","0","68682752","0"
"2120","Dragon Racing - Personal Best Record - Ohn'ahran Plains 07 Hard","","251","0","0","68682752","0"
"2122","Storm Sigil","A symbol of recognition for the brave adventurers who quelled the primal storms. Used to upgrade Primal Storm gear.","250","0","0","2","0"
"2123","Bloody Tokens","Obtained from the bloody battles of the Dragon Isles.","2","0","20000000","10","0"
"2124","Dragon Racing - Scoreboard - Race Complete Time - Fraction 10","","251","0","0","68682752","0"
"2125","Dragon Racing - Scoreboard - Race Complete Time - Fraction 100","","251","0","0","68682752","0"
"2126","Dragon Racing - Scoreboard - Race Complete Time -Silver Fract 10","","251","0","0","68682752","0"
"2128","Dragon Racing - Scoreboard - Race Complete Time -Silver Fract100","","251","0","0","68682752","0"
"2129","Dragon Racing - Scoreboard - Race Complete Time - Gold Fract 10","","251","0","0","68682752","0"
"2130","Dragon Racing - Scoreboard - Race Complete Time - Gold Fract 100","","251","0","0","68682752","0"
"2131","Dragon Racing - Scoreboard - Personal Best Time - Fraction 10","","251","0","0","68682752","0"
"2132","Dragon Racing - Scoreboard - Personal Best Time - Fraction 100","","251","0","0","68682752","0"
"2133","Dragonriding - Accepting Passengers [DNT]","","251","0","0","68682752","0"
"2134","Cobalt Assembly","Grants Cobalt Assembly Reputation","250","2550","0","10","0"
"2135","Tuskarr - Fishing Net - Location 02 - Net 01 - Loot","","252","0","3","68682752","0"
"2136","Tuskarr - Fishing Net - Location 02 - Net 02 - Loot","","252","0","3","68682752","0"
"2137","Tuskarr - Fishing Net - Location 03 - Net 01 - Loot","","252","0","3","68682752","0"
"2138","Tuskarr - Fishing Net - Location 03 - Net 02 - Loot","","252","0","3","68682752","0"
"2139","Tuskarr - Fishing Net - Location 04 - Net 01 - Loot","","252","0","3","68682752","0"
"2140","Tuskarr - Fishing Net - Location 04 - Net 02 - Loot","","252","0","3","68682752","0"
"2141","Tuskarr - Fishing Net - Location 05 - Net 01 - Loot","","252","0","3","68682752","0"
"2142","Tuskarr - Fishing Net - Location 05 - Net 02 - Loot","","252","0","3","68682752","0"
"2148","Red Whelp (Fire Shot)","","142","0","6","77071360","0"
"2149","Red Whelp (Lobbing Fire Nova)","","142","0","6","77071360","0"
"2150","Red Whelp (Curing Whiff)","","142","0","6","77071360","0"
"2151","Red Whelp (Mending Breath)","","142","0","6","77071360","0"
"2152","Red Whelp (Sleepy Ruby Warmth)","","142","0","6","77071360","0"
"2153","Red Whelp (Under Red Wings)","","142","0","6","77071360","0"
"2154","Dragon Racing - Personal Best Record - Waking Shores 01 Reverse","","251","0","0","68682752","0"
"2155","Dragon Racing - Best Time Display - Whole","","251","0","0","68682752","0"
"2156","Dragon Racing - Best Time Display - Fraction 1","","251","0","0","68682752","0"
"2157","Dragon Racing - Best Time Display - Fraction 10","","251","0","0","68682752","0"
"2158","Dragon Racing - Best Time Display - Fraction 100","","251","0","0","68682752","0"
"2159","Dragon Racing - Best Time Display - Advanced - Whole","","251","0","0","68682752","0"
"2160","Dragon Racing - Best Time Display - Advanced - Fraction 1","","251","0","0","68682752","0"
"2161","Dragon Racing - Best Time Display - Advanced - Fraction 10","","251","0","0","68682752","0"
"2162","Dragon Racing - Best Time Display - Advanced - Fraction 100","","251","0","0","68682752","0"
"2165","Profession - Public Order Capacity - Blacksmithing","","142","0","4","1572864","0"
"2166","Renascent Lifeblood","Renascent Lifeblood charges the Revival Catalyst and allows it to imbue armor with incredible power.","142","0","0","18350082","0"
"2167","Catalyst Charges","|cnHEIRLOOM_BLUE_COLOR:Account-Wide|r
Complete Group Activities to earn charges across all characters.

|cnWHITE_FONT_COLOR:Limit 6 charges per character.|r","142","0","0","72876032","0"
"2169","Profession - Public Order Capacity - Leatherworking","","142","0","4","1572864","0"
"2170","Profession - Public Order Capacity - Alchemy","","142","0","4","1572864","0"
"2171","Profession - Public Order Capacity - Tailoring","","142","0","4","1572864","0"
"2172","Profession - Public Order Capacity - Engineering","","142","0","4","1572864","0"
"2173","Profession - Public Order Capacity - Enchanting","","142","0","4","1572864","0"
"2174","Profession - Public Order Capacity - Jewelcrafting","","142","0","4","1572864","0"
"2175","Profession - Public Order Capacity - Inscription","","142","0","4","1572864","0"
"2176","Dragon Racing - Personal Best Record - Waking Shores 02 Reverse","","251","0","0","68682752","0"
"2177","Dragon Racing - Personal Best Record - Waking Shores 03 Reverse","","251","0","0","68682752","0"
"2178","Dragon Racing - Personal Best Record - Waking Shores 04 Reverse","","251","0","0","68682752","0"
"2179","Dragon Racing - Personal Best Record - Waking Shores 05 Reverse","","251","0","0","68682752","0"
"2180","Dragon Racing - Personal Best Record - Waking Shores 06 Reverse","","251","0","0","68682752","0"
"2181","Dragon Racing - Personal Best Record - Waking Shores 07 Reverse","","251","0","0","68682752","0"
"2182","Dragon Racing - Personal Best Record - Waking Shores 08 Reverse","","251","0","0","68682752","0"
"2183","Dragon Racing - Personal Best Record - Ohn'ahran Plains01Reverse","","251","0","0","68682752","0"
"2184","Dragon Racing - Personal Best Record - Ohn'ahran Plains02Reverse","","251","0","0","68682752","0"
"2185","Dragon Racing - Personal Best Record - Ohn'ahran Plains03Reverse","","251","0","0","68682752","0"
"2186","Dragon Racing - Personal Best Record - Ohn'ahran Plains04Reverse","","251","0","0","68682752","0"
"2187","Dragon Racing - Personal Best Record - Ohn'ahran Plains07Reverse","","251","0","0","68682752","0"
"2188","Dragon Racing - Personal Best Record - Azure Span 01 Reverse","","251","0","0","68682752","0"
"2189","Dragon Racing - Personal Best Record - Azure Span 02 Reverse","","251","0","0","68682752","0"
"2190","Dragon Racing - Personal Best Record - Azure Span 03 Reverse","","251","0","0","68682752","0"
"2191","Dragon Racing - Personal Best Record - Azure Span 04 Reverse","","251","0","0","68682752","0"
"2192","Dragon Racing - Personal Best Record - Azure Span 05 Reverse","","251","0","0","68682752","0"
"2193","Dragon Racing - Personal Best Record - Azure Span 06 Reverse","","251","0","0","68682752","0"
"2194","Dragon Racing - Personal Best Record - Thaldraszus 01 Reverse","","251","0","0","68682752","0"
"2195","Dragon Racing - Personal Best Record - Thaldraszus 02 Reverse","","251","0","0","68682752","0"
"2196","Dragon Racing - Personal Best Record - Thaldraszus 03 Reverse","","251","0","0","68682752","0"
"2197","Dragon Racing - Personal Best Record - Thaldraszus 04 Reverse","","251","0","0","68682752","0"
"2198","Dragon Racing - Personal Best Record - Thaldraszus 05 Reverse","","251","0","0","68682752","0"
"2199","Dragon Racing - Personal Best Record - Thaldraszus 06 Reverse","","251","0","0","68682752","0"
"2201","Dragon Racing - Personal Best Record - F Reach 01","","251","0","0","68682752","0"
"2202","Dragon Racing - Personal Best Record - F Reach 02","","251","0","0","68682752","0"
"2203","Dragon Racing - Personal Best Record - F Reach 03","","251","0","0","68682752","0"
"2204","Dragon Racing - Personal Best Record - F Reach 04","","251","0","0","68682752","0"
"2205","Dragon Racing - Personal Best Record - F Reach 05","","251","0","0","68682752","0"
"2206","Dragon Racing - Personal Best Record - F Reach 06","","251","0","0","68682752","0"
"2207","Dragon Racing - Personal Best Record - F Reach 01 Advanced","","251","0","0","68682752","0"
"2208","Dragon Racing - Personal Best Record - F Reach 02 Advanced","","251","0","0","68682752","0"
"2209","Dragon Racing - Personal Best Record - F Reach 03 Advanced","","251","0","0","68682752","0"
"2210","Dragon Racing - Personal Best Record - F Reach 04 Advanced","","251","0","0","68682752","0"
"2211","Dragon Racing - Personal Best Record - F Reach 05 Advanced","","251","0","0","68682752","0"
"2212","Dragon Racing - Personal Best Record - F Reach 06 Advanced","","251","0","0","68682752","0"
"2213","Dragon Racing - Personal Best Record - F Reach 01 Reverse","","251","0","0","68682752","0"
"2214","Dragon Racing - Personal Best Record - F Reach 02 Reverse","","251","0","0","68682752","0"
"2215","Dragon Racing - Personal Best Record - F Reach 03 Reverse","","251","0","0","68682752","0"
"2216","Dragon Racing - Personal Best Record - F Reach 04 Reverse","","251","0","0","68682752","0"
"2217","Dragon Racing - Personal Best Record - F Reach 05 Reverse","","251","0","0","68682752","0"
"2218","Dragon Racing - Personal Best Record - F Reach 06 Reverse","","251","0","0","68682752","0"
"2224","Dragon Racing - Best Time Display - Reverse - Whole","","251","0","0","68682752","0"
"2225","Dragon Racing - Best Time Display - Reverse - Fraction 1","","251","0","0","68682752","0"
"2226","Dragon Racing - Best Time Display - Reverse - Fraction 10","","251","0","0","68682752","0"
"2227","Dragon Racing - Best Time Display - Reverse - Fraction 100","","251","0","0","68682752","0"
"2228","Tuskarr - Fishing Net - Location 06 - Net 01 - Loot","","252","0","3","68682752","0"
"2230","Darkmoon Prize Ticket (Void)","Awarded based off of your performance in the tournament.

Can be redeemed for permanent power rewards at the Darkmoon Ticket Redemption.","144","0","0","4194304","0"
"2231","Players","","142","0","0","68682752","0"
"2235","10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.2 [DNT]","","251","0","0","68682752","0"
"2236","Dragon Racing - Scoreboard - Race Complete Time MS","","251","0","0","68682752","0"
"2237","10.0 Dragonrider PVP - Whirling Surge Dismounts 10.0.5 [DNT]","","251","0","0","68682752","0"
"2244","Forbidden Reach Return - Renown Dailies Completed","","142","0","3","68682752","0"
"2245","Flightstones","Earned from completing world quests, raids, dungeons, battlegrounds, arena matches, and other activities. Used to upgrade max-level gear.","250","0","2000","3154402","0"
"2246","Dragon Racing - Personal Best Record - Z Cavern 01","","251","0","0","68682752","0"
"2247","Dragon Racing - Personal Best Record - Z Cavern 02","","251","0","0","68682752","0"
"2248","Dragon Racing - Personal Best Record - Z Cavern 03","","251","0","0","68682752","0"
"2249","Dragon Racing - Personal Best Record - Z Cavern 04","","251","0","0","68682752","0"
"2250","Dragon Racing - Personal Best Record - Z Cavern 05","","251","0","0","68682752","0"
"2251","Dragon Racing - Personal Best Record - Z Cavern 06","","251","0","0","68682752","0"
"2252","Dragon Racing - Personal Best Record - Z Cavern 01 Advanced","","251","0","0","68682752","0"
"2253","Dragon Racing - Personal Best Record - Z Cavern 02 Advanced","","251","0","0","68682752","0"
"2254","Dragon Racing - Personal Best Record - Z Cavern 03 Advanced","","251","0","0","68682752","0"
"2255","Dragon Racing - Personal Best Record - Z Cavern 04 Advanced","","251","0","0","68682752","0"
"2256","Dragon Racing - Personal Best Record - Z Cavern 05 Advanced","","251","0","0","68682752","0"
"2257","Dragon Racing - Personal Best Record - Z Cavern 06 Advanced","","251","0","0","68682752","0"
"2258","Dragon Racing - Personal Best Record - Z Cavern 01 Reverse","","251","0","0","68682752","0"
"2259","Dragon Racing - Personal Best Record - Z Cavern 02 Reverse","","251","0","0","68682752","0"
"2260","Dragon Racing - Personal Best Record - Z Cavern 03 Reverse","","251","0","0","68682752","0"
"2261","Dragon Racing - Personal Best Record - Z Cavern 04 Reverse","","251","0","0","68682752","0"
"2262","Dragon Racing - Personal Best Record - Z Cavern 05 Reverse","","251","0","0","68682752","0"
"2263","Dragon Racing - Personal Best Record - Z Cavern 06 Reverse","","251","0","0","68682752","0"
"2264","Account HWM - Helm [DNT]","","142","0","0","85459968","0"
"2265","Account HWM - Neck [DNT]","","142","0","0","85459968","0"
"2266","Account HWM - Shoulders [DNT]","","142","0","0","85459968","0"
"2267","Account HWM - Chest [DNT]","","142","0","0","85459968","0"
"2268","Account HWM - Waist [DNT]","","142","0","0","85459968","0"
"2269","Account HWM - Legs [DNT]","","142","0","0","85459968","0"
"2270","Account HWM - Feet [DNT]","","142","0","0","85459968","0"
"2271","Account HWM - Wrist [DNT]","","142","0","0","85459968","0"
"2272","Account HWM - Hands [DNT]","","142","0","0","85459968","0"
"2273","Account HWM - Ring [DNT]","","142","0","0","85459968","0"
"2274","Account HWM - Trinket [DNT]","","142","0","0","85459968","0"
"2275","Account HWM - Cloak [DNT]","","142","0","0","85459968","0"
"2276","Account HWM - Two Hand [DNT]","","142","0","0","85459968","0"
"2277","Account HWM - Main Hand [DNT]","","142","0","0","85459968","0"
"2278","Account HWM - One Hand [DNT]","","142","0","0","85459968","0"
"2279","Account HWM - One Hand (Second) [DNT]","","142","0","0","85459968","0"
"2280","Account HWM - Off Hand [DNT]","","142","0","0","85459968","0"
"2281","Dragon Racing - Personal Best Record - Test","","251","0","0","68682752","0"
"2312","Dragon Racing - Personal Best Record - Kalimdor 01","","251","0","0","68682752","0"
"2313","Dragon Racing - Personal Best Record - Kalimdor 02","","251","0","0","68682752","0"
"2314","Dragon Racing - Personal Best Record - Kalimdor 03","","251","0","0","68682752","0"
"2315","Dragon Racing - Personal Best Record - Kalimdor 04","","251","0","0","68682752","0"
"2316","Dragon Racing - Personal Best Record - Kalimdor 05","","251","0","0","68682752","0"
"2317","Dragon Racing - Personal Best Record - Kalimdor 06","","251","0","0","68682752","0"
"2318","Dragon Racing - Personal Best Record - Kalimdor 07","","251","0","0","68682752","0"
"2319","Dragon Racing - Personal Best Record - Kalimdor 08","","251","0","0","68682752","0"
"2320","Dragon Racing - Personal Best Record - Kalimdor 09","","251","0","0","68682752","0"
"2321","Dragon Racing - Personal Best Record - Kalimdor 10","","251","0","0","68682752","0"
"2322","Dragon Racing - Personal Best Record - Kalimdor 11","","251","0","0","68682752","0"
"2323","Dragon Racing - Personal Best Record - Kalimdor 12","","251","0","0","68682752","0"
"2324","Dragon Racing - Personal Best Record - Kalimdor 13","","251","0","0","68682752","0"
"2325","Dragon Racing - Personal Best Record - Kalimdor 14","","251","0","0","68682752","0"
"2326","Dragon Racing - Personal Best Record - Kalimdor 15","","251","0","0","68682752","0"
"2327","Dragon Racing - Personal Best Record - Kalimdor 16","","251","0","0","68682752","0"
"2328","Dragon Racing - Personal Best Record - Kalimdor 17","","251","0","0","68682752","0"
"2329","Dragon Racing - Personal Best Record - Kalimdor 18","","251","0","0","68682752","0"
"2330","Dragon Racing - Personal Best Record - Kalimdor 19","","251","0","0","68682752","0"
"2331","Dragon Racing - Personal Best Record - Kalimdor 20","","251","0","0","68682752","0"
"2332","Dragon Racing - Personal Best Record - Kalimdor 21","","251","0","0","68682752","0"
"2333","Dragon Racing - Personal Best Record - Kalimdor 22","","251","0","0","68682752","0"
"2334","Dragon Racing - Personal Best Record - Kalimdor 23","","251","0","0","68682752","0"
"2335","Dragon Racing - Personal Best Record - Kalimdor 24","","251","0","0","68682752","0"
"2336","Dragon Racing - Personal Best Record - Kalimdor 25","","251","0","0","68682752","0"
"2337","Dragon Racing - Personal Best Record - Kalimdor 26","","251","0","0","68682752","0"
"2338","Dragon Racing - Personal Best Record - Kalimdor 27","","251","0","0","68682752","0"
"2339","Dragon Racing - Personal Best Record - Kalimdor 28","","251","0","0","68682752","0"
"2340","Dragon Racing - Personal Best Record - Kalimdor 29","","251","0","0","68682752","0"
"2341","Dragon Racing - Personal Best Record - Kalimdor 30","","251","0","0","68682752","0"
"2342","Dragon Racing - Personal Best Record - Kalimdor 01 Advanced","","251","0","0","68682752","0"
"2343","Dragon Racing - Personal Best Record - Kalimdor 02 Advanced","","251","0","0","68682752","0"
"2344","Dragon Racing - Personal Best Record - Kalimdor 03 Advanced","","251","0","0","68682752","0"
"2345","Dragon Racing - Personal Best Record - Kalimdor 04 Advanced","","251","0","0","68682752","0"
"2346","Dragon Racing - Personal Best Record - Kalimdor 05 Advanced","","251","0","0","68682752","0"
"2347","Dragon Racing - Personal Best Record - Kalimdor 06 Advanced","","251","0","0","68682752","0"
"2348","Dragon Racing - Personal Best Record - Kalimdor 07 Advanced","","251","0","0","68682752","0"
"2349","Dragon Racing - Personal Best Record - Kalimdor 08 Advanced","","251","0","0","68682752","0"
"2350","Dragon Racing - Personal Best Record - Kalimdor 09 Advanced","","251","0","0","68682752","0"
"2351","Dragon Racing - Personal Best Record - Kalimdor 10 Advanced","","251","0","0","68682752","0"
"2352","Dragon Racing - Personal Best Record - Kalimdor 11 Advanced","","251","0","0","68682752","0"
"2353","Dragon Racing - Personal Best Record - Kalimdor 12 Advanced","","251","0","0","68682752","0"
"2354","Dragon Racing - Personal Best Record - Kalimdor 13 Advanced","","251","0","0","68682752","0"
"2355","Dragon Racing - Personal Best Record - Kalimdor 14 Advanced","","251","0","0","68682752","0"
"2356","Dragon Racing - Personal Best Record - Kalimdor 15 Advanced","","251","0","0","68682752","0"
"2357","Dragon Racing - Personal Best Record - Kalimdor 16 Advanced","","251","0","0","68682752","0"
"2358","Dragon Racing - Personal Best Record - Kalimdor 17 Advanced","","251","0","0","68682752","0"
