"status","release_decision","current_exists","species_id","name","creature_id","summon_spell_id","item_ids","item_expansion_ids","pet_type_enum","flags","source_type_enum","source_text"
"guide_confirmed","include_dragonflight","True","3284","Whiskuk","189105","374889","193225","0","8","18","2","|cFFFFD200Faction: |rIskaara Tuskarr|n|cFFFFD200Renown: |r9|n|cFFFFD200Vendor: |rJiq|n|cFFFFD200Location: |rIskaara"
"guide_confirmed","include_dragonflight","True","3285","Luvvy","189106","374895","193235","0","8","2","0","|cFFFFD200Drop: |rLuttrok|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3286","Mister Toots","189108","374998","200519","0","7","82","1","|cFFFFD200Quest: |rSo How Did It Go?|n|cFFFFD200Zone: |rThe Waking Shores"
"guide_confirmed","include_dragonflight","True","3287","Ghostflame","189111","375035","200173","0","3","2","2","|cFFFFD200Vendor: |rMythressa|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r1000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3289","Echo of the Inferno","189112","389363","200255","0","6","2","0","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Fire)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus"
"guide_confirmed","include_dragonflight","True","3290","Bunbo","189113","375045","193363","0","7","2","0","|cFFFFD200Treasure: |rZskera Vaults, The Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3291","Scruffles","189115","375047","193364","0","7","2","0","|cFFFFD200Drop: |rVraken the Hunter|n|cFFFFD200Zone: |rThe Forbidden Reach"
"db2_dragonflight_signal","include_dragonflight","True","3292","Phoenix Wishwing","189117","375084","193373","0","5","2","1","|cFFFFD200Quest: |rTale of the Phoenix|n|cFFFFD200Zone: |rThe Waking Shores"
"guide_confirmed","include_dragonflight","True","3293","Ashenwing","189118","375085","193374","0","5","2","0","|cFFFFD200Drop: |rBonesifter Marwak|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3294","Gerald","189119","375089","193377","0","5","82","5","|cFFFFD200Achievement: |rFamily Battler of Zaralek Cavern|n|cFFFFD200Category: |rBattle"
"guide_confirmed","include_dragonflight","True","3299","Echo of the Depths","189130","389378","200260","0","6","2","0","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Water)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus"
"guide_confirmed","include_dragonflight","True","3301","Wild Duckling","189136","429055","","","8","26","4","|cFFFFD200Pet Battle: |rOhn'ahran Plains, Thaldraszus, The Waking Shores"
"guide_confirmed","include_dragonflight","True","3302","Pilot","189138","375266","193484","0","8","2","1","|cFFFFD200Quest: |rBut... I Am the Hero of Ducks|n|cFFFFD200Zone: |rOhn'ahran Plains"
"guide_confirmed","include_dragonflight","True","3303","Mallard Duckling","189140","375312","193571","0","8","2","2","|cFFFFD200Vendor: |rPakak|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r1|Hitem:197788|h|TInterface\ICONS\INV_Misc_Food_Meat_Cooked_06.blp:0|t|h 1|Hitem:197789|h|TInterface\ICONS\INV_Misc_Food_99.blp:0|t|h 3|Hitem:197792|h|TInterface\ICONS\INV_Misc_FortuneCookie_color03.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3306","Quack-E","189142","375321","193572","9","8","2","3","|cFFFFD200Profession: |rEngineering"
"guide_confirmed","include_dragonflight","True","3307","Plucky Duckling","189144","429053","","","8","26","4","|cFFFFD200Pet Battle: |rOhn'ahran Plains, The Waking Shores, Valdrakken"
"guide_confirmed","include_dragonflight","True","3309","Viridescent Duck","189133","375344","199172","0","2","2","0","|cFFFFD200Treasure:|r Slightly Chewed Duck Egg|n|cFFFFD200Zone:|r Ohn'ahran Plains|n"
"guide_confirmed","include_dragonflight","True","3310","Echo of the Heights","189132","389384","200263","0","6","2","0","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Air)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus"
"guide_confirmed","include_dragonflight","True","3311","Ohuna Companion","189134","389429","200276","0","2","82","0","|cFFFFD200Drop:|r Grand Hunt Spoils|n"
"guide_confirmed","include_dragonflight","True","3316","Lubbins","189152","386575","199175","0","1","82","1","|cFFFFD200Quest:|r Oh Where, Oh Where Can He Be?|n|cFFFFD200Zone:|r Thaldraszus"
"guide_confirmed","include_dragonflight","True","3317","Hoofhelper","189154","375378","193618","0","7","18","2","|cFFFFD200Vendor: |rQuartermaster Huseng|n|cFFFFD200Zone: |rOhn'ahran Plains|n|cFFFFD200Cost: |r100|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3319","Yipper","189204","371925","193619","0","2","2","1","|cFFFFD200Quest: |rThe Great Shokhari|n|cFFFFD200Zone: |rThe Azure Span"
"guide_confirmed","include_dragonflight","True","3321","Blackfeather Nester","189156","375413","193834","0","2","2","0","|cFFFFD200Treasure:|r Blackfeather Nester|n|cFFFFD200Zone:|r The Azure Span|n"
"guide_confirmed","include_dragonflight","True","3323","Brightfeather","189158","375448","193835","0","2","2","0","|cFFFFD200Treasure: |rZskera Vaults, The Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3325","Bakar Companion","189159","389503","200290","0","7","82","0","|cFFFFD200Drop:|r Grand Hunt Spoils|n"
"guide_confirmed","include_dragonflight","True","3326","Backswimmer Timbertooth","189655","375473","193837","0","7","18","2","|cFFFFD200Faction: |rIskaara Tuskarr|n|cFFFFD200Renown: |r9|n|cFFFFD200Vendor: |rJiq|n|cFFFFD200Location: |rIskaara"
"guide_confirmed","include_dragonflight","True","3330","Buckie","189661","375499","193850","0","7","2","2","|cFFFFD200Vendor: |rTurik|n|cFFFFD200Zone: |rThe Forbidden Reach|n|cFFFFD200Cost: |r25000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3331","Emmah","189694","375511","193853","0","8","2","3","|cFFFFD200Profession: |rFishing|n|cFFFFD200Zone: |rZskera Vaults, The Forbidden Reach|n"
"guide_confirmed","include_dragonflight","True","3332","Patos","189696","375536","193851","0","8","2","0","|cFFFFD200Treasure: |rUnique Fish|n|cFFFFD200Zone: |rZskera Vault, The Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3333","Berylmane","191287","375553","193854","0","7","2","0","|cFFFFD200Treasure: |rZskera Vaults, The Forbidden Reach"
"snapshot_candidate","include_dragonflight","True","3334","Time-Lost Vorquin Foal","191298","375567","193855","0","7","18","2","|cFFFFD200Vendor:|r Brendormi|n|cFFFFD200Cost:|r 105|Hitem:202039|h|TInterface\ICONS\inv_misc_stormlordsfavor.blp:0|t|h 1500|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3338","Kobaldt","191435","375642","193908","0","5","2","0","|cFFFFD200Treasure: |rAnimate Crystalspine|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3342","Spyragos","191381","375707","198622","0","1","16466","1","|cFFFFD200Quest:|r A Dragon's Day Off|n"
"guide_confirmed","include_dragonflight","True","3344","Jeweled Sapphire Whelpling","191383","375709","193886","9","1","2","3","|cFFFFD200Profession:|r Jewelcrafting"
"guide_confirmed","include_dragonflight","True","3345","Jeweled Amber Whelpling","191384","375710","193885","9","1","2","3","|cFFFFD200Profession:|r Jewelcrafting|n"
"guide_confirmed","include_dragonflight","True","3346","Jeweled Ruby Whelpling","191385","375711","193887","9","1","2","3","|cFFFFD200Profession:|r Jewelcrafting|n"
"guide_confirmed","include_dragonflight","True","3347","Jeweled Emerald Whelpling","191386","375712","193888","9","1","2","3","|cFFFFD200Profession:|r Jewelcrafting|n"
"guide_confirmed","include_dragonflight","True","3348","Primal Stormling","191387","375713","199109","0","6","2","1","|cFFFFD200Quest:|r A Primal Threat|n|cFFFFD200Zone:|r The Dranosh'ar Blockade (Horde), Stormwind Harbor (Alliance)|n"
"guide_confirmed","include_dragonflight","True","3350","Lord Basilton","191627","376302","194098","0","5","82","1","|cFFFFD200Quest: |rCarry On, Basilton|n|cFFFFD200Zone: |rThaldraszus"
"guide_confirmed","include_dragonflight","True","3355","Echo of the Cave","192258","389143","200183","0","6","2","0","|cFFFFD200Drop:|r World Drop|n|cFFFFD200Weather:|r Elemental Storm (Earth)|n|cFFFFD200Zone:|r The Waking Shores, Ohn'ahran Plains, The Azure Span, Thaldraszus"
"db2_dragonflight_signal","include_dragonflight","True","3359","Snowclaw Cub","192343","377361","201838","0","7","2","6","|cFFFFD200World Event:|r Primal Bear Cub|n|cFFFFD200Zone:|r Azure Span"
"db2_dragonflight_signal","include_dragonflight","True","3360","Bugbiter Tortoise","192350","377392","202085","0","8","2","6","|cFFFFD200World Event:|r A Small Favor for Cymre Brightblade|n|cFFFFD200Zone:|r Waking Shores|n"
"guide_confirmed","include_dragonflight","True","3365","Roseate Hopper","192369","377423","199916","0","8","2","0","|cFFFFD200Treasure: |rHidden Hornswog Hostage|n|cFFFFD200Zone: |rThe Waking Shores"
"guide_confirmed","include_dragonflight","True","3368","Shiverweb Broodling","194004","382811","198353","9","6","18","5","|cFFFFD200Quest:|r Kill the Queen"
"guide_confirmed","include_dragonflight","True","3376","Chip","195896","386985","199326","9","6","2","2","|cFFFFD200Vendor: |rYries Lightfingers|n|cFFFFD200Zone: |rThe Waking Shores|n|cFFFFD200Cost: |r1|Hitem:198357|h|TInterface\ICONS\INV_Shield_1H_DragonQuest_B_02.blp:0|t|h 2|Hitem:198082|h|TInterface\ICONS\INV_Ore_Blackrock_Nugget.blp:0|t|h 3|Hitem:199219|h|TInterface\ICONS\INV_Misc_Food_Legion_gooBloodGel_chunk.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3378","Magic Nibbler","196304","388085","199757","0","1","18","2","|cFFFFD200Faction: |rValdrakken Accord|n|cFFFFD200Renown: |r18|n|cFFFFD200Vendor: |rGroundskeeper Kama|n|cFFFFD200Location: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3379","Crimson Proto-Whelp","196305","388086","199758","0","1","18","2","|cFFFFD200Faction: |rValdrakken Accord|n|cFFFFD200Renown: |r18|n|cFFFFD200Vendor: |rGroundskeeper Kama|n|cFFFFD200Location: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3380","Black Skitterbug","196409","388268","198726","0","2","18","2","|cFFFFD200Faction: |rDragonscale Expedition|n|cFFFFD200Renown: |r11|n|cFFFFD200Vendor: |rGranpap Whiskers|n|cFFFFD200Location: |rDragonscale Basecamp"
"guide_confirmed","include_dragonflight","True","3381","Gray Marmoni","194893","384874","198725","0","0","18","2","|cFFFFD200Faction: |rDragonscale Expedition|n|cFFFFD200Renown: |r11|n|cFFFFD200Vendor: |rGranpap Whiskers|n|cFFFFD200Location: |rDragonscale Basecamp"
"guide_confirmed","include_dragonflight","True","3382","Stormie","196666","388913","200114","0","1","2","2","|cFFFFD200Vendor: |rMythressa|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r1000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3390","Sophic Amalgamation","197089","389801","200479","9","6","2","3","|cFFFFD200Profession: |rEnchanting"
"guide_confirmed","include_dragonflight","True","3405","Living Mud Mask","197963","392351","200872","0","5","26","1","|cFFFFD200Quest:|r Special Treatment|n|cFFFFD200Zone:|r Thaldraszus"
"guide_confirmed","include_dragonflight","True","3406","Lady Feathersworth","197969","392380","200874","0","5","82","5","|cFFFFD200Achievement: |rFamily Battler of the Dragon Isles|n|cFFFFD200Category: |rBattle"
"guide_confirmed","include_dragonflight","True","3407","Scout","192108","374678","201441","0","7","2","2","|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r5000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3408","Petal","198077","375223","200927","9","5","2","2","|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3409","Tide Spirit","198269","374751","201265","0","6","2","0","|cFFFFD200Drop:|r Zapthrottle Soul Inhaler|n|cFFFFD200Profession:|r Engineering"
"guide_confirmed","include_dragonflight","True","3410","Dust Spirit","198271","374755","201260","0","6","2","0","|cFFFFD200Drop:|r Zapthrottle Soul Inhaler|n|cFFFFD200Profession:|r Engineering"
"guide_confirmed","include_dragonflight","True","3411","Blaze Spirit","198272","374840","201261","0","6","2","0","|cFFFFD200Drop:|r Zapthrottle Soul Inhaler|n|cFFFFD200Profession:|r Engineering|n"
"guide_confirmed","include_dragonflight","True","3412","Gale Spirit","198273","374883","201262","0","6","2","0","|cFFFFD200Drop:|r Zapthrottle Soul Inhaler|n|cFFFFD200Profession:|r Engineering"
"guide_confirmed","include_dragonflight","True","3414","Obsidian Proto-Whelp","198316","393330","200930","0","1","18","2","|cFFFFD200Faction: |rWrathion|n|cFFFFD200Vendor: |rLorena Belle|n|cFFFFD200Location: |rObsidian Citadel"
"guide_confirmed","include_dragonflight","True","3415","Cubbly","198480","374887","201463","0","7","82","0","|cFFFFD200NPC:|r Strange Bear Cub"
"guide_confirmed","include_dragonflight","True","3416","Troubled Tome","198511","375036","201707","0","5","2","2","|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3417","Pinkie","198543","375043","201703","0","7","2","2","|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3427","Driftling","200259","398170","202255","0","6","18","2","|cFFFFD200Reputation:|r Winterpelt Furbolg|n|cFFFFD200Zone:|r Winterpelt Hollow|n"
"guide_confirmed","include_dragonflight","True","3446","Vortex","200769","0","","","6","18","1","|cFFFFD200Quest:|r Cutting Wind |n|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3447","Tremblor","200770","0","","","6","18","1","|cFFFFD200Quest:|r Shifting Ground|n|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3448","Wildfire","200771","0","","","6","18","1","|cFFFFD200Quest:|r Combustible Vegetation|n|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3449","Flow","200772","0","","","6","18","1","|cFFFFD200Quest:|r Flood Warning |n|n|cFFFFD200Zone: |rThe Forbidden Reach"
"guide_confirmed","include_dragonflight","True","3476","Gilded Mechafrog","202484","403072","204079","0","9","2","0","|cFFFFD200Treasure:|r Tattered Gift Package|n|cFFFFD200NPC:|r Prototype Tinker-Tron|n|cFFFFD200Zone:|r Zskera Vaults, The Forbidden Reach|n"
"guide_confirmed","include_dragonflight","True","3480","Endmite","203292","429058","","","4","26","4","|cFFFFD200Pet Battle: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3482","Cobbleshell","203310","429074","","","4","26","4","|cFFFFD200Pet Battle: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3487","Scarlapod","203364","429073","","","4","26","4","|cFFFFD200Pet Battle: |rZaralek Cavern"
"item_expansion_confirmed","include_dragonflight","True","3491","Arfus","203463","406225","211271","9","3","82","0","|cFFFFD200Drop:|r Headless Horseman|n|cFFFFD200Zone:|r Scarlet Monastery"
"guide_confirmed","include_dragonflight","True","3493","Roland","204036","407492","204894","9","4","82","5","|cFFFFD200Achievement: |rThe Gift of Cheese|n|cFFFFD200Category: |rCooking"
"guide_confirmed","include_dragonflight","True","3511","Blaise","204217","407918","205002","0","6","2","0","|cFFFFD200Drop: |rFyrakk Assault "
"guide_confirmed","include_dragonflight","True","3512","Ambre","204221","407921","205003","0","6","2","0","|cFFFFD200Drop: |rFyrakk Assault "
"guide_confirmed","include_dragonflight","True","3515","Annuna","204225","407932","205009","0","8","82","1","|cFFFFD200Quest: |rA Scaly Pet|n|cFFFFD200Zone: |rValdrakken"
"db2_dragonflight_signal","include_dragonflight","True","3516","Crimson Swoglet","204226","407933","205010","0","8","2","2","|cFFFFD200Vendor: |rCelestine of the Harvest|n|cFFFFD200Zone: |rThe Waking Shores|n|cFFFFD200Zone: |rOhn'ahran Plains|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Zone: |rThaldraszus|n|cFFFFD200Cost: |r250|Hitem:207026|h|TInterface\ICONS\INV_Enchant_DustStrange.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3521","Lord Stantley","204263","408027","205021","0","6","2","0","|cFFFFD200Zone: |rZaralek Cavern"
"db2_dragonflight_signal","include_dragonflight","True","3523","Cheddar","204268","408036","205024","0","6","2","2","|cFFFFD200Vendor: |rCelestine of the Harvest|n|cFFFFD200Zone: |rThe Waking Shores|n|cFFFFD200Zone: |rOhn'ahran Plains|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Zone: |rThaldraszus|n|cFFFFD200Cost: |r250|Hitem:207026|h|TInterface\ICONS\INV_Enchant_DustStrange.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3524","Devourer Lobstrok","204269","408039","205026","0","6","2","0","|cFFFFD200Drop:|r Researchers Under Fire|n|cFFFFD200Zone:|r Zaralek Cavern|n"
"guide_confirmed","include_dragonflight","True","3528","Paulie","204286","408081","205050","0","4","18","2","|cFFFFD200Vendor: |rHarlowe Marl|n|cFFFFD200Zone: |rZaralek Cavern|n|cFFFFD200Cost: |r200|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h|n"
"guide_confirmed","include_dragonflight","True","3529","Rango","204288","408088","205051","0","4","18","2","|cFFFFD200Vendor: |rHarlowe Marl|n|cFFFFD200Zone: |rZaralek Cavern|n|cFFFFD200Cost: |r150|Hcurrency:2003|h|TInterface\ICONS\INV_Faction_WarResources.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3530","Miloh","204293","408100","205052","0","7","2","2","|cFFFFD200Vendor: |rExplorer Bezzert|n|cFFFFD200Zone: |rZaralek Cavern|n|cFFFFD200Cost: |r2500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rPatchu|n|cFFFFD200Zone: |rThe Azure Span|n|cFFFFD200Cost: |r2500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3533","Brul","204303","408110","205114","0","6","2","0","|cFFFFD200Treasure: |rChest of Massive Gains|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3535","Diamondshell","204320","408150","205118","0","4","2","2","|cFFFFD200Vendor: |rSaccratros|n|cFFFFD200Zone: |rZaralek Cavern|n|cFFFFD200Cost: |r50|Hitem:204727|h|TInterface\ICONS\INV_Misc_CuriousCoin.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3536","Bashful","204321","408153","205119","0","4","82","1","|cFFFFD200Quest: |rA Race To The Finish|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3537","Thimblerig","204323","408158","205120","0","4","2","2","|cFFFFD200Vendor: |rPonzo|n|cFFFFD200Zone: |rZaralek Cavern|n|cFFFFD200Cost: |r45|Hitem:205188|h|TInterface\ICONS\INV_Stone_WeightStone_08.blp:0|t|h"
"guide_confirmed","include_dragonflight","True","3538","Tricky","204324","408161","205121","0","4","82","1","|cFFFFD200Quest: |rA Race To The Finish|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3540","Brulee","204326","408165","205123","0","4","82","1","|cFFFFD200Quest: |rA Race To The Finish|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3541","Ridged Shalewing","204339","408251","205147","0","6","2","0","|cFFFFD200Drop: |rKob'rok|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3545","Salverun","204343","408257","205151","0","5","82","0","|cFFFFD200Treasure: |rOuroboros Tablet and Kob'rok's Luminescent Scale|n"
"guide_confirmed","include_dragonflight","True","3546","Skaarn","204345","408264","205152","0","7","2","0","|cFFFFD200Drop: |rKob'rok|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3548","Aquapo","204359","408308","205154","0","6","2","0","|cFFFFD200Drop: |rAquifon|n|cFFFFD200Zone: |rZaralek Cavern"
"snapshot_candidate","include_dragonflight","True","3549","Heartseeker Moth","204360","408311","205156","-3","2","16386","6","|cFFFFD200World Event:|r Love is in the Air|n|cFFFFD200Cost: |r40 |Hitem:49927|h|TInterface\ICONS\INV_ValentinesCard01.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","3551","Teardrop Moth","204363","408317","205159","0","2","2","0","|cFFFFD200Drop: |rUnderlight Queen|n|cFFFFD200Zone: |rZaralek Cavern"
"guide_confirmed","include_dragonflight","True","3552","Rithro","201008","408323","205160","0","1","2","-1","|cFFFFD200Quest:|r Mean Green Infusion Machine|n|cFFFFD200Zone:|r Emerald Dream"
"guide_confirmed","include_dragonflight","True","3553","Nelthara","204367","408325","205162","0","1","16402","1","|cFFFFD200Quest:|r Augmenting a Dragon|n"
"guide_confirmed","include_dragonflight","True","3555","Axel","204369","408330","205165","0","1","16464","5","|cFFFFD200Achievement: |rWhelp, There It Is|n|cFFFFD200Category: |rCollect"
"guide_confirmed","include_dragonflight","True","3557","Roggy","204621","408949","205231","0","4","82","5","|cFFFFD200Achievement: |rSlow and Steady Wins the Race|n|cFFFFD200Category: |rDragon Isles"
"guide_confirmed","include_dragonflight","True","3578","Newsy","205359","411110","205937","0","4","82","1","|cFFFFD200Quest: |rSigned, Sealed, Self-Delivered"
"snapshot_candidate","include_dragonflight","True","3581","Mote of Nasz'uro","205649","411800","206040","0","6","210","10","|cFFFFD200Treasure:|rWayward Motes of Nasz'uro |n"
"guide_confirmed","include_dragonflight","True","3588","Iggy","207064","375090","205232","0","6","82","1","|cFFFFD200Quest: |rA Solid Pet|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3589","Rusziona","207176","414377","206682","0","1","146","1","|cFFFFD200Quest: |rAnatidaephobia|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3590","Belastrasza","207220","414428","206758","0","1","146","1","|cFFFFD200Quest: |rPatience, Please|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3596","Kabluey","207310","414533","206763","0","6","18","0","|cFFFFD200Quest: |rBy Time Fire be Purged!"
"guide_confirmed","include_dragonflight","True","3597","Princess Vorquistrasza","207535","414934","207019","0","7","82","1","|cFFFFD200Quest: |rA Cavalier Pet|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3598","Zhusadormu","207552","414962","206971","0","1","146","1","|cFFFFD200Quest: |rTemporal Immunity|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3599","Zalethgos","207556","414973","206974","0","1","146","1","|cFFFFD200Quest: |rSight Isn't Everything|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3600","Pallibrius","207558","414979","206973","0","5","82","1","|cFFFFD200Quest: |rA Scholar's Pet|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3601","Posidriss","207568","414991","206979","0","1","146","1","|cFFFFD200Quest: |rHibernation|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","3602","Somnius","207571","414994","206978","0","7","82","1","|cFFFFD200Quest: |rA Sleepy Pet|n|cFFFFD200Zone: |rValdrakken"
"guide_confirmed","include_dragonflight","True","4255","Briarhorn Hatchling","208624","418029","208012","9","7","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rSorotis|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
"guide_confirmed","include_dragonflight","True","4257","Gill'dan","208630","418036","208009","9","0","2","6","|cFFFFD200Drop: |rTime Rifts|n|cFFFFD200Vendor: |rSir Finley Mrrgglton|n|cFFFFD200Zone: |rTyrhold Reservoir|n|cFFFFD200Cost: |r2750|Hcurrency:2594|h|TInterface\ICONS\TimelessCoin_yellow.BLP:0|t|h"
