"collectible_type","source_id_type","source_id","mapped_id","guide_name","mapping","source_text","source_url","guide_url"
"mount","item","35513","213","Swift White Hawkstrider","item_effect","Swift White Hawkstrider ""I may question Prince Kael’thas’s loyalties, but never his style."" – Elrodan Drop: Kael’thas Sunstrider Magister’s Terrace --","https://www.wowhead.com/item=35513/swift-white-hawkstrider&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","39318","173","Tan Riding Talbuk","source_spell","Tan Riding Talbuk The orcs once hunted these graceful herd animals as part of the om’riggor rite of passage ceremony. Vendors: Provisioner Nasela, Trader Narasu Nagrand, Outland Factions: The Mag’har – Exalted The Kurenei – Exalted 70 Gold","https://www.wowhead.com/spell=39318/tan-riding-talbuk&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","34899","156","Tan War Talbuk","source_spell","Tan War Talbuk Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened. Vendors: Provisioner Nasela, Trader Narasu Nagrand, Outland Factions: The Mag’har – Exalted The Kurenei – Exalted 100 Gold","https://www.wowhead.com/spell=34899/tan-war-talbuk&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","41517","190","Veridian Netherwing Drake","source_spell","Veridian Netherwing Drake After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well. Quest: Zoya the Veridian Netherwing Drake Shattrath City, Outland --","https://www.wowhead.com/spell=41517/veridian-netherwing-drake&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","41518","191","Violet Netherwing Drake","source_spell","Violet Netherwing Drake After promising to fly you to the ends of Outland, the netherwing drake was eventually drawn to the blue skies of Azeroth as well. Quest: Voranaku the Violet Netherwing Drake Shattrath City, Outland --","https://www.wowhead.com/spell=41518/violet-netherwing-drake&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","39319","174","White Riding Talbuk","source_spell","White Riding Talbuk The orcs once hunted these graceful herd animals as part of the om’riggor rite of passage ceremony. Vendors: Provisioner Nasela, The Kurenai – Exalted Nagrand, Outland Factions: The Mag’har – Exalted The Kurenei – Exalted 70 Gold","https://www.wowhead.com/spell=39319/white-riding-talbuk&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"mount","spell","34897","154","White War Talbuk","source_spell","White War Talbuk Despite their docile nature, talbuks have been known to gore seasoned warriors to death when threatened. Vendors: Provisioner Nasela, Trader Narasu Nagrand, Outland Factions: The Mag’har – Exalted The Kurenei – Exalted 100 Gold","https://www.wowhead.com/spell=34897/white-war-talbuk&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90202","1624","Abyssius","creature","Abyssius “A fragment of the great abyssal Supremus. Abyssius contains enough fiery essence to burn a hole right through your pocket.” Drop: Supremus Black Temple --","https://www.wowhead.com/npc=90202/abyssius&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21010","138","Blue Moth","creature","Blue Moth “Delicate denizens of Azuremyst Isle, this magical insect has been rumored to possess healing abilities.” Vendor: Sixx The Exodar --","https://www.wowhead.com/npc=21010/blue-moth&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90213","1633","Chaos Pup","creature","Chaos Pup “The Twisting Nether is an infinite abyss of terrors and one small corner of extreme cuteness.” Drop: M’uru Sunwell Plateau --","https://www.wowhead.com/npc=90213/chaos-pup&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","26056","174","Chuck","creature","Chuck “After studying the crocolisk species for several years, the famed angler Nat Pagle determined that baby crocolisk are mostly harmless.” Profession: Fishing Shattrath --","https://www.wowhead.com/npc=26056/chuck&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","68841","1164","Cogblade Raptor","creature","Cogblade Raptor “This model of raptors is produced in the Blade’s Edge Mountains. Their robotic roars are a common sound near Toshley Station.” Pet Battle Blade’s Edge Mountains --","https://www.wowhead.com/npc=68841/cogblade-raptor&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71019","1232","Coilfang Stalker","creature","Coilfang Stalker “It is unknown how Lady Vashj empowers these Fen Striders with their mind-binding powers; even at an early age this creature shows significant psychic ability.” Drop: Lady Vashj Serpentshrine Cavern --","https://www.wowhead.com/npc=71019/coilfang-stalker&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62555","514","Flayer Youngling","creature","Flayer Youngling “A brash fel orc once tried to enslave these critters as his personal soldiers. Pieces of him are still scattered across Outland.” Pet Battle Hellfire Peninsula --","https://www.wowhead.com/npc=62555/flayer-youngling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62627","521","Fledgling Nether Ray","creature","Fledgling Nether Ray “Adult nether rays are relatively docile, but their younglings are short-tempered and highly energetic beasts.” Pet Battle Netherstorm --","https://www.wowhead.com/npc=62627/fledgling-nether-ray&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90203","1625","Fragment of Anger","creature","Fragment of Anger “It’s just a little mad.” Drop: Reliquary of the Lost Black Temple --","https://www.wowhead.com/npc=90203/fragment-of-anger&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90205","1627","Fragment of Desire","creature","Fragment of Desire “It’s only somewhat interested.” Drop: Reliquary of the Lost Black Temple --","https://www.wowhead.com/npc=90205/fragment-of-desire&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90204","1626","Fragment of Suffering","creature","Fragment of Suffering “It’s only mildly irritated.” Drop: Reliquary of the Lost Black Temple --","https://www.wowhead.com/npc=90204/fragment-of-suffering&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21055","142","Golden Dragonhawk Hatchling","creature","Golden Dragonhawk Hatchling “Once prized by dragonhawk breeders in Silvermoon. Stands out at night to predators, making it necessary to gain awareness at an early age.” Vendor: Jilanne Eversong Woods 50 Silver","https://www.wowhead.com/npc=21055/golden-dragonhawk-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62050","464","Grey Moth","creature","Grey Moth “You can easily locate moths if you wear expensive garments near Ammen Vale. They can’t resist the delicious taste of high fashion.” Pet Battle Azuremyst Isle --","https://www.wowhead.com/npc=62050/grey-moth&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","61827","628","Infected Fawn","creature","Infected Fawn “Only the dimwitted or insane would mount an infected deer head on their wall. The good news is they’ll fit right in with their new undead friends.” Pet Battle Bloodmyst Isle --","https://www.wowhead.com/npc=61827/infected-fawn&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71021","1234","Lesser Voidcaller","creature","Lesser Voidcaller “The lanterns carried by Voidcallers bridge the realms of the living and the dead, and often attract wayward ghosts and spirits.” Drop: High Astromancer Solarian Tempest Keep --","https://www.wowhead.com/npc=71021/lesser-voidcaller&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90201","1623","Leviathan Hatchling","creature","Leviathan Hatchling “The dark green water in the Black Temple’s sewer system gives these hydras their distinctive color.” Drop: High Warlord Naj’entus Black Temple --","https://www.wowhead.com/npc=90201/leviathan-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71014","1226","Lil’Bad Wolf","creature","Lil’Bad Wolf “The oft-forgotten offspring of the Big Bad Wolf, found gorged and asleep in a basket of Sweets.” Drop: The Big Bad Wolf Karazhan --","https://www.wowhead.com/npc=71014/lil-bad-wolf&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","18839","132","Magical Crawdad","creature","Magical Crawdad “Only magical wishes make magical crawdads. If you wish for a fish, fish for a wish.” Profession: Fishing Terokkar Forest --","https://www.wowhead.com/npc=18839/magical-crawdad&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","20408","136","Mana Wyrmling","creature","Mana Wyrmling “The ethereal Rashaad began breeding these enigmatic creatures after learning of their ability to feed on arcane energies.” Vendor: Dealer Rashaad Netherstorm 40 Gold","https://www.wowhead.com/npc=20408/mana-wyrmling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","24389","164","Muckbreath","creature","Muckbreath “Muckbreath is just like other crocolisks, except he has an excellent sense of humor.” Profession: Fishing Shattrath --","https://www.wowhead.com/npc=24389/muckbreath&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","28470","186","Nether Ray Fry","creature","Nether Ray Fry “Native to the Terokkar Forest, nether rays spawn during the rainy season. Out of the hundreds of offspring resulting from one hatching, very few survive to adulthood.” Vendor: Grella Terokkar Forest Faction: Shatari Skyguard – Exalted 40 Gold","https://www.wowhead.com/npc=28470/nether-ray-fry&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62625","638","Nether Roach","creature","Nether Roach “The nether roach has adapted to the cold vacuum of space and requires no air to survive. Inside it bears almost no resemblance to a common roach.” Pet Battle Netherstorm --","https://www.wowhead.com/npc=62625/nether-roach&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","26119","175","Phoenix Hatchling","creature","Phoenix Hatchling “A child of phoenix god Al’ar, the hatchling takes flight immediately after birth.” Drop: Kael’thas Sunstrider Magisters’ Terrace --","https://www.wowhead.com/npc=26119/phoenix-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71022","1235","Phoenix Hawk Hatchling","creature","Phoenix Hawk Hatchling “These brightly-colored dragonhawks carry Kael’thas’ forces swiftly and unerringly through the nether storm surrounding the Eye.” Drop: Al’ar Tempest Keep --","https://www.wowhead.com/npc=71022/phoenix-hawk-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71020","1233","Pocket Reaver","creature","Pocket Reaver Sent through the Twisting Nether by the great Archimonde the Defiler to terrorze tiny civilization with their medium-sized stomping noises.” Drop: Void Reaver Tempest Keep --","https://www.wowhead.com/npc=71020/pocket-reaver&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62051","465","Ravager Hatchling","creature","Ravager Hatchling “These voracious carnivores first arrived on Azeroth aboard the draenei’s dimensional fortress, the Exodar.” Pet Battle Bloodmyst Isle --","https://www.wowhead.com/npc=62051/ravager-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21064","143","Red Dragonhawk Hatchling","creature","Red Dragonhawk Hatchling “Mortal enemies with silver dragonhawks: on pretty good terms with golden dragonhawks.” Vendor: Jilanne Eversong Woods 50 Silver","https://www.wowhead.com/npc=21064/red-dragonhawk-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21009","139","Red Moth","creature","Red Moth “A product of exposure to wild magical energies, this insect is the unexpectedly colorful result of Azerothian moth species being released into the eco-domes of the Netherstorm.” Vendor: Dealer Rashaad Netherstorm 10 Gold","https://www.wowhead.com/npc=21009/red-moth&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62020","460","Ruby Sapling","creature","Ruby Sapling “Small elemental saplings grow into treants, fierce defenders of forests and groves.” Pet Battle Eversong Woods --","https://www.wowhead.com/npc=62020/ruby-sapling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62628","528","Scalded Basilisk Hatchling","creature","Scalded Basilisk Hatchling “This grumpy species of basilisk roams the Blade’s Edge Mountains, avoiding contact with other critters whenever possible.” Pet Battle Blade’s Edge Mountain --","https://www.wowhead.com/npc=62628/scalded-basilisk-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","7389","51","Senegal","creature","Senegal “Favored pet of the goblins of Booty Bay, this colorful bird is renowned for its ability to count coins, tally budgets, and lie about contracts.” Vendor: Dealer Rashaad Netherstorm 40 Silver","https://www.wowhead.com/npc=7389/senegal&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","7380","44","Siamese Cat","creature","Siamese Cat “Known for its blue eyes. Also considered a delicacy by giant murlocs.” Vendor: Dealer Rashaad Netherstorm 40 Silver","https://www.wowhead.com/npc=7380/siamese-cat&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21063","144","Silver Dragonhawk Hatchling","creature","Silver Dragonhawk Hatchling “Ferocious species of dragonhawk, often seen diving down on prey from high in the sky.” Vendor: Jilanne Eversong Woods 50 Silver","https://www.wowhead.com/npc=21063/silver-dragonhawk-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90206","1628","Sister of Temptation","creature","Sister of Temptation “She’s the devil on your shoulder, whispering in your ear.” Drop: Mother Shahraz Black Temple --","https://www.wowhead.com/npc=90206/sister-of-temptation&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62638","637","Skittering Cavern Crawler","creature","Skittering Cavern Crawler “These arachnids use their razor-sharp legs to carve tunnels in the solid rock of the Blade’s Edge Mountains.” Pet Battle Blade’s Edge Mountains --","https://www.wowhead.com/npc=62638/skittering-cavern-crawler&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","26050","173","Snarly","creature","Snarly “Crocolisks are six-legged amphibian predators found in coastal waters. Archaeologists believe they may be descended from the diemetradons of Un’Goro Crater.” Profession: Fishing Shattrath --","https://www.wowhead.com/npc=26050/snarly&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62564","515","Sporeling Sprout","creature","Sporeling Sprout “These pudgy little beings often get themselves into trouble while hunting down their favorite snack: glow caps.” Pet Battle Zangarmarsh --","https://www.wowhead.com/npc=62564/sporeling-sprout&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","61440","432","Stripe-Tailed Scorpid","creature","Stripe-Tailed Scorpid “Less venomous but more aggressive than other breeds of scorpion.” Pet Battle Terrokar Forest --","https://www.wowhead.com/npc=61440/stripe-tailed-scorpid&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","90212","1632","Sunblade Micro-Defender","creature","Sunblade Micro-Defender “Because you don’t want to know what happens when a rat wanders into the Sunwell.” Drop: Brutallus Sunwell Plateau --","https://www.wowhead.com/npc=90212/sunblade-micro-defender&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71018","1231","Tainted Waveling","creature","Tainted Waveling “The spawn of Hydross, considered by the elemental community to be the “Earl of Puddles.” Drop: Hydross the Unstable Serpentshrine Cavern --","https://www.wowhead.com/npc=71018/tainted-waveling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","71017","1230","Tideskpper","creature","Tideskpper “An astounding find for the scientific community of Azeroth, who have long pondered, often in taverns, what a baby Sea Giant might look like.” Drop: Morogrim Tidewalker Serpentshrine Cavern --","https://www.wowhead.com/npc=71017/tideskipper&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","25062","167","Tiny Sporebat","creature","Tiny Sporebat “Wild sporebats are vicious creatures, but if tamed at a youhng age, they can be loyal companions.” Vendor: Mycah Zangarmarsh Faction: Sporeggar – Exalted 30 Glowcaps","https://www.wowhead.com/npc=25062/tiny-sporebat&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","7395","55","Undercity Cockroach","creature","Undercity Cockroach “The cockroach is usually an impulse buy. Its owners have a hard time parting with it even after numerous attempts.” Vendor: Dealer Rashaad Netherstorm 50 Silver","https://www.wowhead.com/npc=7395/undercity-cockroach&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","62583","517","Warpstalker Hatchling","creature","Warpstalker Hatchling “After hatching, these twisted reptiles devour the weaker members of their clutches as an act of dominance.” Pet Battle Terokkar --","https://www.wowhead.com/npc=62583/warpstalker-hatchling&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
"pet","npc","21018","141","White Moth","creature","White Moth “Prefers flying during foggy nights, which are common in Azuremyst Isle.” Vendor: Sixx The Exodar 50 Silver","https://www.wowhead.com/npc=21018/white-moth&brl","https://news.blizzard.com/en-us/article/23523203/burning-crusade-mounts-pets-and-more"
