"status","current_ability_exists","current_spell_name_exists","profession","profession_id","recipe_spell_id","name","skill_line_ability_id","trade_category_id","acquire_method","supercedes_spell_id"
"named_recipe","True","True","Alchemy","171","430623","Ominous Gloom","49648","1976","0","0"
"named_recipe","True","True","Alchemy","171","430624","Gleaming Glory","49649","1976","0","0"
"named_recipe","True","True","Alchemy","171","432204","Harmonious Horticulture","49677","1972","0","0"
"named_recipe","True","True","Alchemy","171","432962","Algari Flask Cauldron","49698","1978","0","0"
"named_recipe","True","True","Alchemy","171","432963","Algari Potion Cauldron","49699","1978","0","0"
"named_recipe","True","True","Alchemy","171","433087","Formulated Courage","49700","1944","0","0"
"named_recipe","True","True","Alchemy","171","449571","Mercurial Herbs","51124","1976","0","0"
"named_recipe","True","True","Alchemy","171","449572","Ominous Herbs","51125","1976","0","0"
"named_recipe","True","True","Alchemy","171","449573","Mercurial Coalescence","51126","1976","0","0"
"named_recipe","True","True","Alchemy","171","449574","Ominous Coalescence","51127","1976","0","0"
"named_recipe","True","True","Alchemy","171","449575","Volatile Coalescence","51128","1976","0","0"
"named_recipe","True","True","Alchemy","171","449938","Gleaming Chaos","51131","1976","0","0"
"named_recipe","True","True","Alchemy","171","462121","Bubbling Mycobloom Culture","51362","1972","0","0"
"named_recipe","True","True","Alchemy","171","462122","Petal Powder","51363","1972","0","0"
"named_recipe","True","True","Alchemy","171","1238010","Invigorating Healing Potion","53137","1979","0","0"
"named_recipe","True","True","Alchemy","171","1246966","Umbral Essentia","54269","1973","0","0"
"named_recipe","True","True","Alchemy","171","1259673","Boulder Springs Hot Tub","55797","2318","0","0"
"named_recipe","True","True","Alchemy","171","1261878","Nerubian Alchemist's Retort","56144","2318","0","0"
"named_recipe","True","True","Blacksmithing","164","425136","Recraft Equipment","49177","1943","1","0"
"named_recipe","True","True","Blacksmithing","164","438914","Algari Competitor's Plate Breastplate","49927","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438915","Algari Competitor's Plate Sabatons","49928","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438916","Algari Competitor's Plate Gauntlets","49929","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438917","Algari Competitor's Plate Helm","49930","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438918","Algari Competitor's Plate Greaves","49931","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438919","Algari Competitor's Plate Pauldrons","49932","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438920","Algari Competitor's Plate Waistguard","49933","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","438921","Algari Competitor's Plate Armguards","49934","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","450216","Core Alloy","50966","2019","0","0"
"named_recipe","True","True","Blacksmithing","164","450217","Charged Alloy","50967","2019","0","0"
"named_recipe","True","True","Blacksmithing","164","450218","Sanctified Alloy","50968","2019","0","0"
"named_recipe","True","True","Blacksmithing","164","450219","Ironclaw Alloy","50969","2019","0","0"
"named_recipe","True","True","Blacksmithing","164","450220","Everforged Sabatons","50970","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450221","Everforged Breastplate","50971","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450222","Everforged Greatbelt","50972","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450223","Everforged Defender","50973","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450224","Everforged Helm","50974","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450225","Everforged Legplates","50975","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450226","Everforged Vambraces","50976","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450227","Everforged Pauldrons","50977","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450228","Everforged Gauntlets","50978","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450229","Everforged Stabber","50979","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450230","Everforged Dagger","50980","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450231","Everforged Longsword","50981","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450232","Everforged Warglaive","50982","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450233","Everforged Mace","50983","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450234","Everforged Greataxe","50984","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450235","Charged Hexsword","50985","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450236","Charged Runeaxe","50986","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450237","Charged Facesmasher","50987","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450238","Charged Claymore","50988","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450239","Charged Halberd","50989","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450240","Charged Crusher","50990","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450241","Charged Invoker","50991","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450242","Charged Slicer","50992","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450245","Sanctified Steps","50995","2026","0","0"
"named_recipe","True","True","Blacksmithing","164","450246","Beledar's Bulwark","50996","2026","0","0"
"named_recipe","True","True","Blacksmithing","164","450250","Siphoning Stiletto","51000","2026","0","0"
"named_recipe","True","True","Blacksmithing","164","450251","Ironclaw Stiletto","51001","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450252","Ironclaw Dirk","51002","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450253","Ironclaw Sword","51003","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450254","Ironclaw Knuckles","51004","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450255","Ironclaw Great Mace","51005","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450256","Ironclaw Axe","51006","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450257","Ironclaw Great Axe","51007","2021","0","0"
"named_recipe","True","True","Blacksmithing","164","450258","Dredger's Plate Sabatons","51008","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450259","Dredger's Plate Breastplate","51009","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450260","Dredger's Developed Greatbelt","51010","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450261","Dredger's Developed Defender","51011","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450262","Dredger's Developed Helm","51012","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450263","Dredger's Developed Legplates","51013","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450264","Dredger's Plate Vambraces","51014","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450265","Dredger's Developed Pauldrons","51015","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450266","Dredger's Developed Gauntlets","51016","2016","0","0"
"named_recipe","True","True","Blacksmithing","164","450267","Proficient Sickle","51017","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450268","Proficient Pickaxe","51018","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450269","Proficient Skinning Knife","51019","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450270","Proficient Needle Set","51020","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450271","Proficient Leatherworker's Knife","51021","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450272","Proficient Leatherworker's Toolset","51022","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450273","Proficient Blacksmith's Hammer","51023","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450274","Proficient Blacksmith's Toolbox","51024","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450275","Artisan Sickle","51025","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450276","Artisan Pickaxe","51026","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450277","Artisan Skinning Knife","51027","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450278","Artisan Needle Set","51028","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450279","Artisan Leatherworker's Knife","51029","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450280","Artisan Leatherworker's Toolset","51030","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450281","Artisan Blacksmith's Hammer","51031","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450282","Artisan Blacksmith's Toolbox","51032","2024","0","0"
"named_recipe","True","True","Blacksmithing","164","450283","Earthen Master's Hammer","51033","2024","1","0"
"named_recipe","True","True","Blacksmithing","164","450284","Forged Framework","51034","2118","0","0"
"named_recipe","True","True","Blacksmithing","164","450285","Ironclaw Whetstone","51035","2119","0","0"
"named_recipe","True","True","Blacksmithing","164","450286","Ironclaw Razorstone","51036","2119","0","0"
"named_recipe","True","True","Blacksmithing","164","450287","Ironclaw Weightstone","51037","2119","0","0"
"named_recipe","True","True","Blacksmithing","164","450288","Adjustable Framework","51038","2118","0","0"
"named_recipe","True","True","Blacksmithing","164","450289","Tempered Framework","51039","2118","0","0"
"named_recipe","True","True","Blacksmithing","164","450291","Coreforged Repair Hammer","51041","2025","0","0"
"named_recipe","True","True","Blacksmithing","164","450292","Coreforged Skeleton Key","51042","2025","0","0"
"named_recipe","True","True","Blacksmithing","164","453727","Everburning Ignition","51230","2117","0","0"
"named_recipe","True","True","Blacksmithing","164","454997","Algari Competitor's Pickaxe","51261","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","454998","Algari Competitor's Dagger","51262","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","454999","Algari Competitor's Scepter","51263","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","455000","Algari Competitor's Shield","51264","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","455001","Algari Competitor's Axe","51265","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","455002","Algari Competitor's Skewer","51266","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","455003","Algari Competitor's Greatsword","51267","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","455004","Algari Competitor's Sword","51268","2012","0","0"
"named_recipe","True","True","Blacksmithing","164","1259675","Rusting Bolted Bench","55799","2319","0","0"
"named_recipe","True","True","Blacksmithing","164","1259681","Shredderwheel Storage Chest","55801","2319","0","0"
"named_recipe","True","True","Cooking","185","445082","Skewered Fillet","50435","2072","0","0"
"named_recipe","True","True","Cooking","185","445083","Simple Stew","50436","2072","0","0"
"named_recipe","True","True","Cooking","185","445084","Unseasoned Field Steak","50437","2072","0","0"
"named_recipe","True","True","Cooking","185","445085","Roasted Mycobloom","50438","2072","0","0"
"named_recipe","True","True","Cooking","185","445086","Pan-Seared Mycobloom","50439","2073","0","0"
"named_recipe","True","True","Cooking","185","445087","Hallowfall Chili","50440","2073","0","0"
"named_recipe","True","True","Cooking","185","445088","Coreway Kabob","50441","2073","0","0"
"named_recipe","True","True","Cooking","185","445089","Flashfire Fillet","50442","2073","0","0"
"named_recipe","True","True","Cooking","185","445090","Meat and Potatoes","50443","2074","0","0"
"named_recipe","True","True","Cooking","185","445091","Rib Stickers","50444","2074","0","0"
"named_recipe","True","True","Cooking","185","445092","Sweet and Sour Meatballs","50445","2074","0","0"
"named_recipe","True","True","Cooking","185","445093","Tender Twilight Jerky","50446","2074","0","0"
"named_recipe","True","True","Cooking","185","445094","Zesty Nibblers","50447","2074","0","0"
"named_recipe","True","True","Cooking","185","445095","Fiery Fish Sticks","50448","2074","0","0"
"named_recipe","True","True","Cooking","185","445096","Ginger-Glazed Fillet","50449","2074","0","0"
"named_recipe","True","True","Cooking","185","445097","Salty Dog","50450","2074","0","0"
"named_recipe","True","True","Cooking","185","445098","Deepfin Patty","50451","2074","0","0"
"named_recipe","True","True","Cooking","185","445099","Sweet and Spicy Soup","50452","2074","0","0"
"named_recipe","True","True","Cooking","185","445100","The Sushi Special","50453","2077","0","0"
"named_recipe","True","True","Cooking","185","445101","Fish and Chips","50454","2074","0","0"
"named_recipe","True","True","Cooking","185","445102","Salt Baked Seafood","50455","2074","0","0"
"named_recipe","True","True","Cooking","185","445103","Marinated Tenderloins","50456","2074","0","0"
"named_recipe","True","True","Cooking","185","445104","Sizzling Honey Roast","50457","2075","0","0"
"named_recipe","True","True","Cooking","185","445105","Mycobloom Risotto","50458","2075","0","0"
"named_recipe","True","True","Cooking","185","445106","Stuffed Cave Peppers","50459","2075","0","0"
"named_recipe","True","True","Cooking","185","445107","Angler's Delight","50460","2075","0","0"
"named_recipe","True","True","Cooking","185","445108","Beledar's Bounty","50461","2076","0","0"
"named_recipe","True","True","Cooking","185","445109","Empress' Farewell","50462","2076","0","0"
"named_recipe","True","True","Cooking","185","445110","Jester's Board","50463","2076","0","0"
"named_recipe","True","True","Cooking","185","445111","Outsider's Provisions","50464","2076","0","0"
"named_recipe","True","True","Cooking","185","445112","Feast of the Divine Day","50465","2077","0","0"
"named_recipe","True","True","Cooking","185","445113","Feast of the Midnight Masquerade","50466","2077","0","0"
"named_recipe","True","True","Cooking","185","445115","Everything Stew","50468","2077","0","0"
"named_recipe","True","True","Cooking","185","445116","Chippy Tea","50469","2074","0","0"
"named_recipe","True","True","Cooking","185","445117","Chopped Mycobloom","50430","2087","1","0"
"named_recipe","True","True","Cooking","185","445118","Portioned Steak","50431","2087","1","0"
"named_recipe","True","True","Cooking","185","445119","Spiced Meat Stock","50432","2087","1","0"
"named_recipe","True","True","Cooking","185","445120","Hearty Food","50433","2071","1","0"
"named_recipe","True","True","Cooking","185","445127","Fresh Fillet","50434","2087","1","0"
"named_recipe","True","True","Cooking","185","445479","Cinder Nectar","50472","2078","0","0"
"named_recipe","True","True","Cooking","185","445480","Pep-In-Your-Step","50473","2078","0","0"
"named_recipe","True","True","Cooking","185","445482","Rockslide Shake","50552","2081","0","0"
"named_recipe","True","True","Cooking","185","445483","Sticky Sweet Treat","50553","2081","0","0"
"named_recipe","True","True","Cooking","185","445484","Melted Candlebar","50554","2081","0","0"
"named_recipe","True","True","Cooking","185","447869","Fine Egg Powder","51291","2087","0","0"
"named_recipe","True","True","Cooking","185","447870","Everything-on-a-Stick","51283","2124","0","0"
"named_recipe","True","True","Cooking","185","447871","Protein Slurp","51293","2078","0","0"
"named_recipe","True","True","Cooking","185","447872","Spongey Scramble","51294","2072","0","0"
"named_recipe","True","True","Cooking","185","447873","Secret Sauce","51295","2124","0","0"
"named_recipe","True","True","Cooking","185","447874","Little Buddy Biscuits","51296","2124","0","0"
"named_recipe","True","True","Cooking","185","447875","Azj-Kahet Special","51297","2078","0","0"
"named_recipe","True","True","Cooking","185","447876","Ghoulfish Delight","51298","2124","0","0"
"named_recipe","True","True","Cooking","185","455424","Exquisitely Eviscerated Muscle","51275","2072","0","0"
"named_recipe","True","True","Cooking","185","462857","Hearty Feast","51412","2071","1","0"
"named_recipe","True","True","Cooking","185","1218414","Authentic Undermine Clam Chowder","51797","2075","0","0"
"named_recipe","True","True","Cooking","185","1245993","Dornic Mine and Cheese Platter","54235","2320","0","0"
"named_recipe","True","True","Cooking","185","1245994","Earthen Hospitality Cheese-Like Brick","54236","2320","0","0"
"named_recipe","True","True","Cooking","185","1245995","Dornic Sliced Mineloaf","54237","2320","0","0"
"named_recipe","True","True","Cooking","185","1266541","Kaheti Predator's Assortment","56744","2320","0","0"
"named_recipe","True","True","Enchanting","333","425138","Recraft Equipment","49179","1945","1","0"
"named_recipe","True","True","Enchanting","333","445317","Stormrider's Fury","50513","2089","0","0"
"named_recipe","True","True","Enchanting","333","445318","Oil of Beledar's Grace","50499","2092","0","0"
"named_recipe","True","True","Enchanting","333","445319","Gleeful Glamour - Orc","50590","2091","0","0"
"named_recipe","True","True","Enchanting","333","445320","Radiant Haste","50481","2090","0","0"
"named_recipe","True","True","Enchanting","333","445321","Oathsworn's Strength","50505","2088","0","0"
"named_recipe","True","True","Enchanting","333","445322","Council's Intellect","50503","2088","0","0"
"named_recipe","True","True","Enchanting","333","445323","Runed Null Stone Rod","50498","2094","0","0"
"named_recipe","True","True","Enchanting","333","445324","Enchanted Spearwood Wand","50500","2094","0","0"
"named_recipe","True","True","Enchanting","333","445325","Chant of Armored Leech","50523","2134","0","0"
"named_recipe","True","True","Enchanting","333","445326","Gleeful Glamour - Troll","50593","2091","0","0"
"named_recipe","True","True","Enchanting","333","445327","Illusory Adornment: Crystal","50516","2091","0","0"
"named_recipe","True","True","Enchanting","333","445328","Algari Finesse","50507","2136","0","0"
"named_recipe","True","True","Enchanting","333","445329","Gleeful Glamour - Vulpera","50596","2091","0","0"
"named_recipe","True","True","Enchanting","333","445330","Chant of Armored Speed","50525","2134","0","0"
"named_recipe","True","True","Enchanting","333","445331","Authority of Air","50486","2089","0","0"
"named_recipe","True","True","Enchanting","333","445332","Gleeful Glamour - Goblin","50581","2091","0","0"
"named_recipe","True","True","Enchanting","333","445333","Crystalline Radiance","50504","2088","0","0"
"named_recipe","True","True","Enchanting","333","445334","Chant of Armored Avoidance","50521","2134","0","0"
"named_recipe","True","True","Enchanting","333","445335","Cavalry's March","50475","2133","0","0"
"named_recipe","True","True","Enchanting","333","445336","Authority of Storms","50511","2089","0","0"
"named_recipe","True","True","Enchanting","333","445337","Illusory Adornment: Shadow","50519","2091","0","0"
"named_recipe","True","True","Enchanting","333","445338","Algari Mana Oil","50495","2092","0","0"
"named_recipe","True","True","Enchanting","333","445339","Authority of Radiant Power","50488","2089","0","0"
"named_recipe","True","True","Enchanting","333","445340","Glimmering Versatility","50484","2090","0","0"
"named_recipe","True","True","Enchanting","333","445341","Authority of the Depths","50536","2089","0","0"
"named_recipe","True","True","Enchanting","333","445342","Gleeful Glamour - Kul Tiran","50584","2091","0","0"
"named_recipe","True","True","Enchanting","333","445343","Gleeful Glamour - Lightforged Draenei","50585","2091","0","0"
"named_recipe","True","True","Enchanting","333","445344","Whisper of Silken Avoidance","50526","2135","0","0"
"named_recipe","True","True","Enchanting","333","445345","Gleeful Glamour - Zandalari Troll","50598","2091","0","0"
"named_recipe","True","True","Enchanting","333","445346","Oil of Deep Toxins","50497","2092","0","0"
"named_recipe","True","True","Enchanting","333","445347","Enchanted Runed Harbinger Crest","50492","2093","0","0"
"named_recipe","True","True","Enchanting","333","445348","Whisper of Silken Leech","50528","2135","0","0"
"named_recipe","True","True","Enchanting","333","445349","Radiant Versatility","50485","2090","0","0"
"named_recipe","True","True","Enchanting","333","445350","Gleeful Glamour - Undead","50594","2091","0","0"
"named_recipe","True","True","Enchanting","333","445351","Oathsworn's Tenacity","50515","2089","0","0"
"named_recipe","True","True","Enchanting","333","445352","Gleeful Glamour - Human","50583","2091","0","0"
"named_recipe","True","True","Enchanting","333","445353","Stormrider's Agility","50501","2088","0","0"
"named_recipe","True","True","Enchanting","333","445354","Enchanted Gilded Harbinger Crest","50493","2093","0","0"
"named_recipe","True","True","Enchanting","333","445355","Scepter of Radiant Magics","50502","2094","0","0"
"named_recipe","True","True","Enchanting","333","445356","Gleeful Glamour - Void Elf","50595","2091","0","0"
"named_recipe","True","True","Enchanting","333","445357","Gleeful Glamour - Mechagnome","50587","2091","0","0"
"named_recipe","True","True","Enchanting","333","445358","Glimmering Critical Strike","50478","2090","0","0"
"named_recipe","True","True","Enchanting","333","445359","Cursed Mastery","50534","2090","0","0"
"named_recipe","True","True","Enchanting","333","445360","Illusory Adornment: Runes","50518","2091","0","0"
"named_recipe","True","True","Enchanting","333","445361","Runed Bismuth Rod","50494","2094","0","0"
"named_recipe","True","True","Enchanting","333","445362","Gleeful Glamour - Gnome","50575","2091","0","0"
"named_recipe","True","True","Enchanting","333","445363","Gleeful Glamour - Night Elf","50588","2091","0","0"
"named_recipe","True","True","Enchanting","333","445364","Algari Deftness","50506","2136","0","0"
"named_recipe","True","True","Enchanting","333","445365","Gleeful Glamour - Pandaren","50591","2091","0","0"
"named_recipe","True","True","Enchanting","333","445366","Gleeful Glamour - Tauren","50592","2091","0","0"
"named_recipe","True","True","Enchanting","333","445367","Gleeful Glamour - Blood Elf","50580","2091","0","0"
"named_recipe","True","True","Enchanting","333","445368","Scout's March","50476","2133","0","0"
"named_recipe","True","True","Enchanting","333","445370","Gleeful Glamour - Mag'har Orc","50586","2091","0","0"
"named_recipe","True","True","Enchanting","333","445371","Mirror Powder","50489","2093","0","0"
"named_recipe","True","True","Enchanting","333","445372","Runed Ironclaw Rod","50496","2094","0","0"
"named_recipe","True","True","Enchanting","333","445373","Whisper of Silken Speed","50530","2135","0","0"
"named_recipe","True","True","Enchanting","333","445374","Whisper of Armored Leech","50522","2134","0","0"
"named_recipe","True","True","Enchanting","333","445375","Radiant Mastery","50483","2090","0","0"
"named_recipe","True","True","Enchanting","333","445376","Whisper of Armored Speed","50524","2134","0","0"
"named_recipe","True","True","Enchanting","333","445377","Gleeful Glamour - Highmountain Tauren","50582","2091","0","0"
"named_recipe","True","True","Enchanting","333","445378","Algari Ingenuity","50508","2136","0","0"
"named_recipe","True","True","Enchanting","333","445379","Council's Guile","50512","2089","0","0"
"named_recipe","True","True","Enchanting","333","445380","Algari Perception","50509","2136","0","0"
"named_recipe","True","True","Enchanting","333","445381","Glimmering Mastery","50482","2090","0","0"
"named_recipe","True","True","Enchanting","333","445382","Gleeful Glamour - Earthen","50576","2091","0","0"
"named_recipe","True","True","Enchanting","333","445383","Cursed Versatility","50535","2090","0","0"
"named_recipe","True","True","Enchanting","333","445384","Glimmering Haste","50480","2090","1","0"
"named_recipe","True","True","Enchanting","333","445385","Stonebound Artistry","50514","2089","0","0"
"named_recipe","True","True","Enchanting","333","445386","Chant of Winged Grace","50527","2135","0","0"
"named_recipe","True","True","Enchanting","333","445387","Radiant Critical Strike","50479","2090","0","0"
"named_recipe","True","True","Enchanting","333","445388","Cursed Haste","50533","2090","0","0"
"named_recipe","True","True","Enchanting","333","445389","Chant of Burrowing Rapidity","50531","2135","0","0"
"named_recipe","True","True","Enchanting","333","445390","Gleeful Glamour - Nightborne","50589","2091","0","0"
"named_recipe","True","True","Enchanting","333","445391","Gleeful Glamour - Draenei","50578","2091","0","0"
"named_recipe","True","True","Enchanting","333","445392","Whisper of Armored Avoidance","50520","2134","0","0"
"named_recipe","True","True","Enchanting","333","445393","Chant of Leeching Fangs","50529","2135","0","0"
"named_recipe","True","True","Enchanting","333","445394","Cursed Critical Strike","50532","2090","0","0"
"named_recipe","True","True","Enchanting","333","445395","Concentration Concentrate","50490","2093","0","0"
"named_recipe","True","True","Enchanting","333","445396","Defender's March","50477","2133","0","0"
"named_recipe","True","True","Enchanting","333","445397","Gleeful Glamour - Worgen","50597","2091","0","0"
"named_recipe","True","True","Enchanting","333","445398","Algari Resourcefulness","50510","2136","0","0"
"named_recipe","True","True","Enchanting","333","445399","Enchanted Weathered Harbinger Crest","50491","2093","0","0"
"named_recipe","True","True","Enchanting","333","445400","Gleeful Glamour - Dark Iron Dwarf","50579","2091","0","0"
"named_recipe","True","True","Enchanting","333","445401","Illusory Adornment: Radiance","50517","2091","0","0"
"named_recipe","True","True","Enchanting","333","445402","Gleeful Glamour - Dwarf","50577","2091","0","0"
"named_recipe","True","True","Enchanting","333","445403","Authority of Fiery Resolve","50487","2089","0","0"
"named_recipe","True","True","Enchanting","333","445466","Shatter Essence","50474","2095","0","0"
"named_recipe","True","True","Enchanting","333","470726","Gleaming Shatter","51517","2095","1","0"
"named_recipe","True","True","Enchanting","333","1249469","Gleeful Glamour - Ethereal","54399","2091","0","0"
"named_recipe","True","True","Enchanting","333","1259690","Replica Awakening Machine Stasis Pod","55803","2321","0","0"
"named_recipe","True","True","Enchanting","333","1259715","Dornogal Hanging Sconce","55805","2321","0","0"
"named_recipe","True","True","Engineering","202","425139","Recraft Equipment","49181","1947","1","0"
"named_recipe","True","True","Engineering","202","438922","Algari Competitor's Cloth Goggles","49935","2013","0","0"
"named_recipe","True","True","Engineering","202","438923","Algari Competitor's Leather Goggles","49936","2013","0","0"
"named_recipe","True","True","Engineering","202","438924","Algari Competitor's Mail Goggles","49937","2013","0","0"
"named_recipe","True","True","Engineering","202","438925","Algari Competitor's Plate Goggles","49938","2013","0","0"
"named_recipe","True","True","Engineering","202","438926","Algari Competitor's Cloth Bracers","49939","2013","0","0"
"named_recipe","True","True","Engineering","202","438927","Algari Competitor's Leather Bracers","49940","2013","0","0"
"named_recipe","True","True","Engineering","202","438928","Algari Competitor's Mail Bracers","49941","2013","0","0"
"named_recipe","True","True","Engineering","202","438929","Algari Competitor's Plate Bracers","49942","2013","0","0"
"named_recipe","True","True","Engineering","202","443570","Stonebound Lantern","50198","2045","0","0"
"named_recipe","True","True","Engineering","202","447310","Scour Through Scrap","50785","2107","1","0"
