"status","release_decision","unavailable","current_exists","species_id","name","creature_id","summon_spell_id","pet_type_enum","flags","source_type_enum","source_text","guide_url"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","530","Oily Slimeling","62697","0","5","26","4","Oily Slimeling
			“These living blobs of ooze lack even the most rudimentary form of intelligence but that doesn’t mean they can’t be your friend.”
			Pet Battle
			Borean Tundra
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","532","Stunted Shardhorn","62816","0","7","26","4","Stunted Shardhorn
			“The fierce wolvar hunt these ill-tempered brutes for their horns, which are then carved into talsimans and other trinkets.”
			Pet Battle
			Sholazar Basin
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","535","Water Waveling","62820","0","6","26","4","Water Waveling
			“The trolls of Zul’Drak inadvertently created these little beings while summoning water elementals to fight the Scourge.”
			Pet Battle
			Zul’Drak
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","536","Tundra Penguin","62835","0","8","26","4","Tundra Penguin
			“Tundra penguins often gather in large groups on the ice for protection against aquatic threats. Unfortunately, this makes them easy prey for humanoid hunters seeking meat, skins, and other achievements.”
			Pet Battle
			Borean Tundra, Dragonblight
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","538","Scourged Whelpling","62854","0","3","26","4","Scourged Whelpling
			“Kel’Thuzad once nursed a plague-infected whelp to adulthood, feeding it only the finest liquefied remains.”
			Pet Battle
			Icecrown
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","558","Arctic Fox Kit","62864","0","7","26","4","Arctic Fox Kit
			
			
			“During frigid nights in the Storm Peaks, these critters use their fluffy tails as a blanket to stay warm.”
			
			
			Pet Battle
			
			
			The Storm Peaks (Snow)
			
			
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","641","Arctic Hare","62693","0","4","26","4","Arctic Hare
			
			
			“The heart of an arctic hare beats twice as fast as a common hare.”
			
			
			Pet Battle
			
			
			The Storm Peaks
			
			
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1143","Giant Bone Spider","68656","135254","3","2","0","Giant Bone Spider
			“Found in a dusty egg clutch at the back of Maexxna’s lair, these creatures are already undead when they hatch.”
			Drop: Maexxna
			Naxxramas
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1144","Fungal Abomination","68657","135255","3","2","0","Fungal Abomination
			“Loatheb’s body is covered in small pods capable of spreading blighted fungal spores up to 1000 yards given proper wind conditions.”
			Drop: Loatheb
			Naxxramas
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1146","Stitched Pup","68654","135257","3","2","0","Stitched Pup
			“When Gluth died to a band of brave adventurers, these lil’ guys were found in the corpse, gnawing on giant, undead bones.”
			Drop: Gluth
			Naxxramas
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1165","Nexus Whelpling","68845","0","1","26","4","Nexus Whelpling
			“The runts of Malygos brood, these whelplings are prized for their boundless arcane magics.”
			Pet Battle
			Coldarra
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1238","Unborn Val'kyr","71163","0","3","131098","4","Unborn Val’kyr
			“Val’kyr are considered “unborn” until they vanquish a creature of high nobility.”
			Pet Battle
			Northrend
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1727","Nursery Spider","97238","194357","7","2","2","Nursery Spider
			“Why is it called a nursery spider? Does it prefer to lurk in nurseries? Why would it do that? What does it do there? Oh, dear! Someone check on the kids!”
			Vendor: Breanni
			Crystalsong Forest/Dalaran
			200 Gold","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1952","Dreadmaw","115135","229090","7","2050","0","Dreadmaw
			“Deep beneath the Argent Tournament grounds a clutch of eggs belonging to mates Acidmaw and Dreadscale was found.”
			Drop: Icehowl
			Trial of the Crusader
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1953","Snobold Runt","115136","229091","0","2","0","Snowbold Runt
			“Really much more tolerable when he’s not riding on your head.”
			Drop: Icehowl
			Trial of the Crusader
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1954","Nerubian Swarmer","115137","229092","3","2","0","Nerubian Swarmer
			“Thousands of these skittering nightmares swarm underneath Northrend to this day.”
			Drop: Anub’arak
			Trial of the Crusader
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1955","Magma Rageling","115138","229093","6","2","0","Magma Rageling
			“In the eternal balance of frost and fire, the raging flames fuel many aggressive fronts.”
			Drop: Ignis the Furnace Master
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1956","Ironbound Proto-Whelp","115139","229094","1","2","0","Ironbound Proto-Whelp
			“The denizens of Ulduar transformed even small whelps into ironclad monstrosities.”
			Drop: Razorscale
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1957","Runeforged Servitor","115140","229095","9","2","0","Runeforged Servitor
			“The runeforged sentires of Ulduar march endlessly without the need for rest or recharging.”
			Drop: Iron Council
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1958","Sanctum Cub","115141","229096","5","2050","0","Sanctum Cub
			“Rub its belly more than twice and you’re just asking to be pounced on.”
			Drop: Auriaya
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1959","Winter Rageling","115142","229097","6","2","0","Winter Rageling
			“In the eternal balance of frost and fire, the stolid ice forms a defense without measure.”
			Treasure: Cache of Winter
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1960","Snaplasher","115143","229098","6","2050","0","Snaplasher
			“Glowing from within, these sprouts have been blessed with a gift from Eonar.”
			Treasure: Freya’s Gift
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1961","G0-R41-0N Ultratonk","115144","229099","9","2","0","G0-R41-0N Ultratonk
			“The next level of scrapbot technology: pushes the scrap into a heap, then destroys it with flame vents and rockets.”
			Treasure: Cache of Innovation
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1962","Creeping Tentacle","115145","229100","5","2050","0","Creeping Tentacle
			“There is something deeply unsettling about the tentacle, perhaps it is best not to look at it for too long.”
			Drop: Yogg-Saron
			Ulduar
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1963","Boneshard","115146","229101","3","2","0","Boneshard
			“A small fragment of Lord Marrowgar, it will NOT stop assaulting your shins.”
			Drop: Lord Marrowgar
			Icecrown Citadel
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1964","Blood Boil","115147","229102","5","2","0","Blood Boil
			“It really seems to want to touch you, but why?”
			Treasure: Deathbringer’s Cache 
			Icecrown Citadel
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1965","Blightbreath","115148","229103","3","2050","0","Blightbreath
			“The eternal answer to the question ‘what’s that smell?’”
			Drop: Professor Putricide
			Icecrown Citadel
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1966","Soulbroken Whelpling","115149","229104","3","2","0","Soulbroken Whelpling
			“The Lich King tore the spirits of Sindragosa’s lost whelps into undeath in front of her skeletal form as a final affront to the great dragon.”
			Drop: Sindragosa
			Icecrown Citadel
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1967","Drudge Ghoul","115150","229105","3","2","0","Drudge Ghoul
			“One of innumerable ghouls summoned by the Lich King in his final battle, left to roam the world for eternity.”
			Drop: The Lich King
			Icecrown
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1968","Wicked Soul","115152","229106","3","2","0","Wicked Soul
			“An unrepentant soul that was once trapped inside Frostmourne, and now flits restlessly between worlds.”
			Drop: The Lich King
			Icecrown Citadel
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"blizzard_wrath_acquisition_confirmed","include_wrath","False","True","1969","Stardust","115158","229110","5","82","1","Stardust
			“In the end, we are all wrought from stardust.”
			Quest: A Celestial Invitation
			The Storm Peaks
			--","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
