"status","current_ability_exists","current_spell_name_exists","profession","profession_id","recipe_spell_id","name","skill_line_ability_id","trade_category_id","trade_category_name","house_decor_recipe","acquire_method","supercedes_spell_id"
"named_recipe","True","True","Alchemy","171","60366","Elixir of Lightning Speed","20280","627","Elixirs","False","0","0"
"named_recipe","True","True","Alchemy","171","60367","Elixir of Mighty Thoughts","20281","627","Elixirs","False","0","0"
"named_recipe","True","True","Alchemy","171","60396","Mercurial Alchemist Stone","20273","630","Trinkets","False","0","0"
"named_recipe","True","True","Alchemy","171","60403","Indestructible Alchemist Stone","20272","630","Trinkets","False","0","0"
"named_recipe","True","True","Alchemy","171","60405","Mighty Alchemist Stone","20274","630","Trinkets","False","0","0"
"named_recipe","True","True","Alchemy","171","60893","Northrend Alchemy Research","20381","625","Research","False","0","0"
"named_recipe","True","True","Alchemy","171","62409","Ethereal Oil","20768","631","Oils","False","0","0"
"named_recipe","True","True","Alchemy","171","62410","Elixir of Water Walking","20769","627","Elixirs","False","0","0"
"named_recipe","True","True","Alchemy","171","66658","Transmute: Ametrine","21177","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","66659","Transmute: Cardinal Ruby","21178","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","66660","Transmute: King's Amber","21179","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","66662","Transmute: Dreadstone","21180","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","66663","Transmute: Majestic Zircon","21181","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","66664","Transmute: Eye of Zul","21176","629","Transmutation","False","0","0"
"named_recipe","True","True","Alchemy","171","1263558","San'layn Blood Orb","56367","2336","House Decor","True","0","0"
"named_recipe","True","True","Alchemy","171","1263559","Icecrown Plague Canister","56368","2336","House Decor","True","0","0"
"named_recipe","True","True","Blacksmithing","164","52567","Cobalt Legplates","17886","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","52568","Cobalt Belt","17883","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","52569","Cobalt Boots","17884","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","52570","Cobalt Chestpiece","17885","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","52571","Cobalt Helm","17887","579","Armor","False","1","0"
"named_recipe","True","True","Blacksmithing","164","52572","Cobalt Shoulders","17888","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54550","Cobalt Triangle Shield","18896","580","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54551","Tempered Saronite Belt","18897","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54552","Tempered Saronite Boots","18898","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54553","Tempered Saronite Breastplate","18899","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54554","Tempered Saronite Legplates","18900","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54555","Tempered Saronite Helm","18901","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54556","Tempered Saronite Shoulders","18902","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54557","Saronite Defender","18903","580","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54917","Spiked Cobalt Helm","19163","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54918","Spiked Cobalt Boots","19164","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54941","Spiked Cobalt Shoulders","19165","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54944","Spiked Cobalt Chestpiece","19166","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54945","Spiked Cobalt Gauntlets","19167","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54946","Spiked Cobalt Belt","19168","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54947","Spiked Cobalt Legplates","19169","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54948","Spiked Cobalt Bracers","19170","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54949","Horned Cobalt Helm","19171","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54978","Reinforced Cobalt Shoulders","19172","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54979","Reinforced Cobalt Helm","19173","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54980","Reinforced Cobalt Legplates","19174","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","54981","Reinforced Cobalt Chestpiece","19175","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55013","Saronite Protector","19176","580","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55014","Saronite Bulwark","19178","580","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55015","Tempered Saronite Gauntlets","19179","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55017","Tempered Saronite Bracers","19177","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55055","Brilliant Saronite Legplates","19185","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55056","Brilliant Saronite Gauntlets","19186","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55057","Brilliant Saronite Boots","19187","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55058","Brilliant Saronite Breastplate","19188","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55174","Honed Cobalt Cleaver","19214","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55177","Savage Cobalt Slicer","19215","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55179","Saronite Ambusher","19216","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55181","Saronite Shiv","19217","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55182","Furious Saronite Beatstick","19218","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55183","Corroded Saronite Edge","19219","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55184","Corroded Saronite Woundbringer","19220","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55185","Saronite Mindcrusher","19221","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55186","Chestplate of Conquest","19222","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55187","Legplates of Conquest","19223","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55200","Sturdy Cobalt Quickblade","19239","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55201","Cobalt Tenderizer","19240","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55203","Forged Cobalt Claymore","19241","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55204","Notched Cobalt War Axe","19242","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55206","Deadly Saronite Dirk","19244","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55298","Vengeance Bindings","19273","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55300","Righteous Gauntlets","19274","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55301","Daunting Handguards","19275","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55302","Helm of Command","19276","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55303","Daunting Legplates","19277","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55304","Righteous Greaves","19278","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55305","Savage Saronite Bracers","19279","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55306","Savage Saronite Pauldrons","19280","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55307","Savage Saronite Waistguard","19281","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55308","Savage Saronite Walkers","19282","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55309","Savage Saronite Gauntlets","19283","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55310","Savage Saronite Legplates","19285","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55311","Savage Saronite Hauberk","19284","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55312","Savage Saronite Skullshield","19286","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55369","Titansteel Destroyer","19304","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55370","Titansteel Bonecrusher","19305","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55371","Titansteel Guardian","19297","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55372","Spiked Titansteel Helm","19298","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55373","Tempered Titansteel Helm","19299","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55374","Brilliant Titansteel Helm","19301","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55375","Spiked Titansteel Treads","19302","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55376","Tempered Titansteel Treads","19303","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55377","Brilliant Titansteel Treads","19306","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55656","Eternal Belt Buckle","19380","578","Equipment Mods","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55834","Cobalt Bracers","19415","579","Armor","False","1","0"
"named_recipe","True","True","Blacksmithing","164","55835","Cobalt Gauntlets","19416","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","55839","Titanium Weapon Chain","19421","578","Equipment Mods","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56234","Titansteel Shanker","19533","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56280","Cudgel of Saronite Justice","19536","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56357","Titanium Shield Spike","19540","578","Equipment Mods","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56400","Titansteel Shield Wall","19546","580","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56549","Ornate Saronite Bracers","19580","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56550","Ornate Saronite Pauldrons","19581","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56551","Ornate Saronite Waistguard","19582","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56552","Ornate Saronite Walkers","19583","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56553","Ornate Saronite Gauntlets","19584","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56554","Ornate Saronite Legplates","19585","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56555","Ornate Saronite Hauberk","19586","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","56556","Ornate Saronite Skullshield","19587","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59405","Cobalt Skeleton Key","20157","582","Skeleton Keys","False","1","0"
"named_recipe","True","True","Blacksmithing","164","59406","Titanium Skeleton Key","20158","582","Skeleton Keys","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59436","Brilliant Saronite Belt","20164","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59438","Brilliant Saronite Bracers","20165","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59440","Brilliant Saronite Pauldrons","20166","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59441","Brilliant Saronite Helm","20167","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","59442","Saronite Spellblade","20168","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","61008","Icebane Chestguard","20408","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","61009","Icebane Girdle","20409","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","61010","Icebane Treads","20410","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","62202","Titanium Plating","20752","578","Equipment Mods","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63182","Titansteel Spellblade","20815","581","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63187","Belt of the Titans","20819","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63188","Battlelord's Plate Boots","20820","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63189","Plate Girdle of Righteousness","20818","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63190","Treads of Destiny","20816","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63191","Indestructible Plate Girdle","20817","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","63192","Spiked Deathdealers","20821","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67091","Breastplate of the White Knight","21197","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67092","Saronite Swordbreakers","21198","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67093","Titanium Razorplate","21199","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67094","Titanium Spikeguards","21200","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67095","Sunforged Breastplate","21201","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67096","Sunforged Bracers","21202","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67130","Breastplate of the White Knight","21208","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67131","Saronite Swordbreakers","21203","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67132","Titanium Razorplate","21204","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67133","Titanium Spikeguards","21205","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67134","Sunforged Breastplate","21206","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","67135","Sunforged Bracers","21207","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70562","Puresteel Legplates","21348","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70563","Protectors of Life","21349","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70565","Legplates of Painful Death","21350","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70566","Hellfrozen Bonegrinders","21354","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70567","Pillars of Might","21352","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","70568","Boots of Kingly Upheaval","21353","579","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","1261327","Dalaran Runic Anvil","56089","2337","House Decor","True","0","0"
"named_recipe","True","True","Blacksmithing","164","1272614","Dalaran Sun Sconce","56997","2337","House Decor","True","0","0"
"named_recipe","True","True","Blacksmithing","164","1272662","Dalaran Sewer Gate","56998","2337","House Decor","True","0","0"
"named_recipe","True","True","Cooking","185","45549","Mammoth Meal","19721","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45550","Shoveltusk Steak","19722","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45551","Worm Delight","19723","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45552","Roasted Worg","19724","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45553","Rhino Dogs","19725","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45554","Great Feast","19726","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45555","Mega Mammoth Meal","19728","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45556","Tender Shoveltusk Steak","19729","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45557","Spiced Worm Burger","19730","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45558","Very Burnt Worg","19731","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45559","Mighty Rhino Dogs","19732","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45560","Smoked Rockfin","19712","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45561","Grilled Bonescale","19713","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45562","Sauteed Goby","19714","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45563","Grilled Sculpin","19715","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45564","Smoked Salmon","19716","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45565","Poached Nettlefish","19717","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45566","Pickled Fangtooth","19719","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45567","Poached Northern Sculpin","19733","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45568","Firecracker Salmon","19734","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45569","Baked Manta Ray","19718","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45570","Imperial Manta Steak","19736","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","45571","Spicy Blue Nettlefish","19735","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","53056","Kungaloosh","17986","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57421","Northern Stew","19720","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57423","Fish Feast","19727","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57433","Spicy Fried Herring","19737","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57434","Rhinolicious Wormsteak","19738","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57435","Critter Bites","19739","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57436","Hearty Rhino","19740","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57437","Snapper Extreme","19741","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57438","Blackened Worg Steak","19742","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57439","Cuttlesteak","19743","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57440","Spiced Mammoth Treats","19744","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57441","Blackened Dragonfin","19745","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57442","Dragonfin Filet","19746","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","57443","Tracker Snacks","19747","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58065","Dalaran Clam Chowder","19969","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58512","Tasty Cupcake","20021","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58521","Last Week's Mammoth","20022","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58523","Bad Clams","20023","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58525","Haunted Herring","20024","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58527","Gigantic Feast","20025","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","58528","Small Feast","20026","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","62350","Worg Tartare","20760","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","64358","Black Jelly","20993","1025","Everyday Cooking","False","0","0"
"named_recipe","True","True","Enchanting","333","27958","Exceptional Mana","13880","675","Chest Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44484","Haste","16086","674","Glove Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44488","Precision","16088","674","Glove Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44489","Dodge","16089","679","Shield Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44492","Mighty Health","16090","675","Chest Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44500","Superior Agility","16095","676","Cloak Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44506","Gatherer","16096","674","Glove Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44508","Greater Versatility","16094","673","Boot Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44509","Greater Versatility","16097","675","Chest Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44510","Exceptional Versatility","16098","678","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44513","Greater Assault","16102","674","Glove Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44524","Icebreaker","16103","678","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44528","Greater Fortitude","16099","673","Boot Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44529","Major Agility","16106","674","Glove Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44555","Exceptional Intellect","16104","677","Bracer Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44575","Greater Assault","16107","677","Bracer Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44576","Lifeward","16109","678","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44582","Minor Power","16111","676","Cloak Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44584","Greater Vitality","16110","673","Boot Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","44588","Exceptional Armor","16114","675","Chest Enchantments","False","0","0"
