"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","flags","points"
"wrath_category_confirmed","True","485","Halls of Stone","Defeat the boss encounters in Halls of Stone.","14806","Lich King Dungeon","901","0","10"
"wrath_category_confirmed","True","486","Halls of Lightning","Defeat the bosses in Halls of Lightning.","14806","Lich King Dungeon","1011","0","10"
"wrath_category_confirmed","True","487","The Oculus","Defeat the bosses in The Oculus.","14806","Lich King Dungeon","2177","0","10"
"wrath_category_confirmed","True","488","Utgarde Pinnacle","Defeat the bosses in Utgarde Pinnacle.","14806","Lich King Dungeon","3760","0","10"
"wrath_category_confirmed","True","489","Heroic: Utgarde Keep","Defeat the Utgarde Keep bosses on Heroic Difficulty.","14806","Lich King Dungeon","2774","0","10"
"wrath_category_confirmed","True","490","Heroic: The Nexus","Defeat The Nexus bosses on Heroic Difficulty.","14806","Lich King Dungeon","7611","0","10"
"wrath_category_confirmed","True","491","Heroic: Azjol-Nerub","Defeat the Azjol-Nerub bosses on Heroic Difficulty.","14806","Lich King Dungeon","896","0","10"
"wrath_category_confirmed","True","492","Heroic: Ahn'kahet: The Old Kingdom","Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty.","14806","Lich King Dungeon","8999","0","10"
"wrath_category_confirmed","True","493","Heroic: Drak'Tharon Keep","Defeat the Drak'Tharon Keep bosses on Heroic Difficulty.","14806","Lich King Dungeon","8381","0","10"
"wrath_category_confirmed","True","494","Heroic: The Violet Hold","Defeat Cyanigosa in The Violet Hold on Heroic Difficulty.","14806","Lich King Dungeon","120","0","10"
"wrath_category_confirmed","True","495","Heroic: Gundrak","Defeat the Gundrak bosses on Heroic Difficulty.","14806","Lich King Dungeon","14228","0","10"
"wrath_category_confirmed","True","496","Heroic: Halls of Stone","Defeat the boss encounters in the Halls of Stone on Heroic Difficulty.","14806","Lich King Dungeon","3136","0","10"
"wrath_category_confirmed","True","497","Heroic: Halls of Lightning","Defeat the Halls of Lightning bosses on Heroic Difficulty.","14806","Lich King Dungeon","2780","0","10"
"wrath_category_confirmed","True","498","Heroic: The Oculus","Defeat The Oculus bosses on Heroic Difficulty.","14806","Lich King Dungeon","2786","0","10"
"wrath_category_confirmed","True","499","Heroic: Utgarde Pinnacle","Defeat the Utgarde Pinnacle bosses on Heroic Difficulty.","14806","Lich King Dungeon","2183","0","10"
"wrath_category_confirmed","True","500","Heroic: The Culling of Stratholme","Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty.","14806","Lich King Dungeon","5741","0","10"
"wrath_category_confirmed","True","547","Veteran of the Wrathgate","Complete the Dragonblight quests leading up to and including the Return to Angrathar.","14863","Northrend","8043","0","10"
"wrath_category_confirmed","True","561","D.E.H.T.A's Little P.I.T.A.","Uphold D.E.H.T.A's beliefs by completing all of the quests up to and including the Assassination of Harold Lane.","14863","Northrend","6469","0","10"
"wrath_category_confirmed","True","562","The Arachnid Quarter (10 player)","Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.","14922","Lich King Raid","1082","0","10"
"wrath_category_confirmed","True","563","The Arachnid Quarter (25 player)","Defeat the bosses of The Arachnid Quarter of Naxxramas in 25-player mode.","14922","Lich King Raid","1430","0","10"
"wrath_category_confirmed","True","564","The Construct Quarter (10 player)","Defeat the bosses of The Construct Quarter of Naxxramas in 10-player mode.","14922","Lich King Raid","5750","0","10"
"wrath_category_confirmed","True","565","The Construct Quarter (25 player)","Defeat the bosses of The Construct Quarter of Naxxramas in 25-player mode.","14922","Lich King Raid","3083","0","10"
"wrath_category_confirmed","True","566","The Plague Quarter (10 player)","Defeat the bosses of The Plague Quarter of Naxxramas in 10-player mode.","14922","Lich King Raid","8192","0","10"
"wrath_category_confirmed","True","567","The Plague Quarter (25 player)","Defeat the bosses of The Plague Quarter of Naxxramas in 25-player mode.","14922","Lich King Raid","3370","0","10"
"wrath_category_confirmed","True","568","The Military Quarter (10 player)","Defeat the bosses of The Military Quarter of Naxxramas in 10 player mode.","14922","Lich King Raid","3204","0","10"
"wrath_category_confirmed","True","569","The Military Quarter (25 player)","Defeat the bosses of The Military Quarter of Naxxramas in 25-player mode.","14922","Lich King Raid","5806","0","10"
"wrath_category_confirmed","True","572","Sapphiron's Demise (10 player)","Defeat Sapphiron in Naxxramas in 10-player mode.","14922","Lich King Raid","5858","0","10"
"wrath_category_confirmed","True","573","Sapphiron's Demise (25 player)","Defeat Sapphiron in Naxxramas in 25-player mode.","14922","Lich King Raid","951","0","10"
"wrath_category_confirmed","True","574","Kel'Thuzad's Defeat (10 player)","Defeat Kel'Thuzad in Naxxramas in 10-player mode.","14922","Lich King Raid","3877","0","10"
"wrath_category_confirmed","True","575","Kel'Thuzad's Defeat (25 player)","Defeat Kel'Thuzad in Naxxramas in 25-player mode.","14922","Lich King Raid","954","0","10"
"wrath_category_confirmed","True","576","The Fall of Naxxramas (10 player)","Defeat every boss in Naxxramas in 10-player mode.","14922","Lich King Raid","14873","0","25"
"wrath_category_confirmed","True","577","The Fall of Naxxramas (25 player)","Defeat every boss in Naxxramas in 25-player mode.","14922","Lich King Raid","8744","0","50"
"wrath_category_confirmed","True","578","The Dedicated Few (10 player)","Defeat the bosses of Naxxramas with less than 9 people in the zone in 10-player mode.","14922","Lich King Raid","4487","0","25"
"wrath_category_confirmed","True","579","The Dedicated Few (25 player)","Defeat the bosses of Naxxramas with less than 21 people in the zone in 25-player mode.","14922","Lich King Raid","4503","0","50"
"wrath_category_confirmed","True","622","The Spellweaver's Downfall (10 player)","Defeat Malygos in 10-player mode.","14922","Lich King Raid","7617","0","10"
"wrath_category_confirmed","True","623","The Spellweaver's Downfall (25 player)","Defeat Malygos in 25-player mode.","14922","Lich King Raid","1581","0","25"
"wrath_category_confirmed","True","624","Less Is More (10 player)","Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 9 players in 10-player mode.","14922","Lich King Raid","2265","0","10"
"wrath_category_confirmed","True","625","Besting the Black Dragonflight (25 player)","Defeat Sartharion the Onyx Guardian in 25-player mode.","14922","Lich King Raid","2271","0","25"
"wrath_category_confirmed","True","938","The Snows of Northrend","Complete all of Hemet Nesingwary quests in Northrend up to and including Post-partum Aggression.","14863","Northrend","6928","0","10"
"wrath_category_confirmed","True","947","The Argent Crusade","Earn Exalted status with the Argent Crusade.","14866","Wrath of the Lich King","4303","0","15"
"wrath_category_confirmed","True","949","Tuskarrmageddon","Earn Exalted status with The Kalu'ak.","14866","Wrath of the Lich King","3558","0","15"
"wrath_category_confirmed","True","950","Frenzyheart Tribe","Earn Exalted status with the Frenzyheart Tribe.","14866","Wrath of the Lich King","6216","0","10"
"wrath_category_confirmed","True","951","The Oracles","Earn Exalted status with the The Oracles.","14866","Wrath of the Lich King","4306","0","10"
"wrath_category_confirmed","True","952","Mercenary of Sholazar","Earn Exalted status with the The Oracles and the Frenzyheart Tribe.","14866","Wrath of the Lich King","7353","131072","10"
"wrath_category_confirmed","True","961","Honorary Frenzyheart","Complete the 8 daily quests for the Frenzyheart listed below.","14863","Northrend","1195","0","10"
"wrath_category_confirmed","True","962","Savior of the Oracles","Complete the 8 daily quests for the Oracles listed below.","14863","Northrend","4050","0","10"
"wrath_category_confirmed","True","1007","The Wyrmrest Accord","Earn Exalted status with The Wyrmrest Accord.","14866","Wrath of the Lich King","8378","0","10"
"wrath_category_confirmed","True","1008","The Kirin Tor","Earn Exalted status with The Kirin Tor.","14866","Wrath of the Lich King","663","0","10"
"wrath_category_confirmed","True","1009","Knights of the Ebon Blade","Earn Exalted status with the Knights of the Ebon Blade.","14866","Wrath of the Lich King","6674","0","10"
"wrath_category_confirmed","True","1010","Northrend Vanguard","Gain Exalted reputation with the Argent Crusade, Wyrmrest Accord, Kirin Tor and Knights of the Ebon Blade.","14866","Wrath of the Lich King","7008","0","20"
"wrath_category_confirmed","True","1011","The Winds of the North","Gain Exalted reputation with the Horde Expedition.","14866","Wrath of the Lich King","4730","0","20"
"wrath_category_confirmed","True","1012","The Winds of the North","Gain Exalted reputation with the Alliance Vanguard.","14866","Wrath of the Lich King","8071","0","20"
"wrath_category_confirmed","True","1263","Explore Howling Fjord","Explore Howling Fjord, revealing the covered areas of the world map.","14780","Northrend","3629","0","10"
"wrath_category_confirmed","True","1264","Explore Borean Tundra","Explore Borean Tundra, revealing the covered areas of the world map.","14780","Northrend","227","0","10"
"wrath_category_confirmed","True","1265","Explore Dragonblight","Explore Dragonblight, revealing the covered areas of the world map.","14780","Northrend","4733","0","10"
"wrath_category_confirmed","True","1266","Explore Grizzly Hills","Explore Grizzly Hills, revealing the covered areas of the world map.","14780","Northrend","492","0","10"
"wrath_category_confirmed","True","1267","Explore Zul'Drak","Explore Zul'Drak, revealing the covered areas of the world map.","14780","Northrend","4135","0","10"
"wrath_category_confirmed","True","1268","Explore Sholazar Basin","Explore Sholazar Basin, revealing the covered areas of the world map.","14780","Northrend","5307","0","10"
"wrath_category_confirmed","True","1269","Explore Storm Peaks","Explore Storm Peaks, revealing the covered areas of the world map.","14780","Northrend","6287","0","10"
"wrath_category_confirmed","True","1270","Explore Icecrown","Explore Icecrown, revealing the covered areas of the world map.","14780","Northrend","3483","0","10"
"wrath_category_confirmed","True","1277","Rapid Defense","Complete the Defending Wyrmrest Temple quest in under 3 minutes while not in a group.","14863","Northrend","4756","0","10"
"wrath_category_confirmed","True","1296","Watch Him Die","Defeat Krik'thir the Gatewatcher in Azjol-Nerub on Heroic Difficulty while Watcher Gashra, Watcher Narji, and Watcher Silthik are still alive.","14806","Lich King Dungeon","4444","0","10"
"wrath_category_confirmed","True","1297","Hadronox Denied","Defeat Hadronox in Azjol-Nerub on Heroic Difficulty before he webs the top doors and prevents more creatures from spawning.","14806","Lich King Dungeon","10726","0","10"
"wrath_category_confirmed","True","1356","I've Toured the Fjord","Complete the Howling Fjord storylines listed below.","14863","Northrend","10553","0","10"
"wrath_category_confirmed","True","1357","Fo' Grizzle My Shizzle","Complete the Grizzly Hills storylines listed below.","14863","Northrend","6538","0","10"
"wrath_category_confirmed","True","1358","Nothing Boring About Borean","Complete the Borean Tundra storylines listed below.","14863","Northrend","5434","0","10"
"wrath_category_confirmed","True","1359","Might of Dragonblight","Complete the Dragonblight storylines listed below.","14863","Northrend","4014","0","10"
"wrath_category_confirmed","True","1428","Mine Sweeper","Get caught in 10 consecutive land mine explosions in the Sparksocket Minefield without landing.","14863","Northrend","4938","0","10"
"wrath_category_confirmed","True","1457","Explore Crystalsong Forest","Explore Crystalsong Forest, revealing the covered areas of the world map.","14780","Northrend","5271","0","10"
"wrath_category_confirmed","True","1596","Guru of Drakuru","Complete the main storyline quests involving Drakuru listed below.","14863","Northrend","5239","0","10"
"wrath_category_confirmed","True","1717","Wintergrasp Victory","Win the battle for Wintergrasp.","14901","Wintergrasp","9684","0","10"
"wrath_category_confirmed","True","1718","Wintergrasp Veteran","Win 100 battles for Wintergrasp.","14901","Wintergrasp","3766","0","10"
"wrath_category_confirmed","True","1721","Archavon the Stone Watcher (25 player)","Defeat Archavon the Stone Watcher in 25 player mode.","14901","Wintergrasp","13722","0","10"
"wrath_category_confirmed","True","1722","Archavon the Stone Watcher (10 player)","Defeat Archavon the Stone Watcher in 10 player mode.","14901","Wintergrasp","16414","0","10"
"wrath_category_confirmed","True","1723","Vehicular Gnomeslaughter","Kill 100 players in Wintergrasp using a vehicle or a cannon.","14901","Wintergrasp","14235","128","10"
"wrath_category_confirmed","True","1727","Leaning Tower","Destroy a tower in Wintergrasp.","14901","Wintergrasp","7735","0","10"
"wrath_category_confirmed","True","1737","Destruction Derby","Destroy each of the vehicles listed below.","14901","Wintergrasp","14641","0","10"
"wrath_category_confirmed","True","1751","Didn't Stand a Chance","Kill 20 mounted players using a tower cannon.","14901","Wintergrasp","12615","0","10"
"wrath_category_confirmed","True","1752","Master of Wintergrasp","Complete the Wintergrasp achievements listed below.","14901","Wintergrasp","14246","135168","10"
"wrath_category_confirmed","True","1755","Within Our Grasp","Attack Wintergrasp and succeed in 10 minutes or less.","14901","Wintergrasp","14261","0","10"
"wrath_category_confirmed","True","1816","Defenseless","Defeat Cyanigosa in The Violet Hold without using Defense Control Crystals and with Prison Seal Integrity at 100% while in Heroic Difficulty.","14806","Lich King Dungeon","16971","0","10"
"wrath_category_confirmed","True","1817","The Culling of Time","Defeat the Infinite Corruptor in The Culling of Stratholme on Heroic Difficulty.","14806","Lich King Dungeon","14521","0","10"
"wrath_category_confirmed","True","1834","Lightning Struck","Defeat General Bjarngrim in the Halls of Lightning on Heroic Difficulty while he has a Temporary Electrical Charge.","14806","Lich King Dungeon","9099","0","10"
"wrath_category_confirmed","True","1856","Make Quick Werk of Him (10 player)","Defeat Patchwerk in Naxxramas in 3 minutes or less in 10-player mode.","14922","Lich King Raid","1275","0","10"
"wrath_category_confirmed","True","1857","Make Quick Werk of Him (25 player)","Kill Patchwerk in Naxxramas in 3 minutes or less in 25-player mode.","14922","Lich King Raid","9733","0","10"
"wrath_category_confirmed","True","1858","Arachnophobia (10 player)","Defeat Maexxna in Naxxramas within 20 minutes of Anub'Rekhan's death in 10-player mode.","14922","Lich King Raid","6650","0","10"
"wrath_category_confirmed","True","1859","Arachnophobia (25 player)","Kill Maexxna in Naxxramas within 20 minutes of Anub'Rekhan's death in 25-player mode.","14922","Lich King Raid","10723","0","10"
"wrath_category_confirmed","True","1860","Gotta Go!","Defeat Anub'arak in Azjol-Nerub on Heroic Difficulty in 4 minutes or less.","14806","Lich King Dungeon","16570","0","10"
"wrath_category_confirmed","True","1862","Volazj's Quick Demise","Defeat Herald Volazj in Ahn'kahet on Heroic Difficulty in 2 minutes or less.","14806","Lich King Dungeon","14986","0","10"
"wrath_category_confirmed","True","1864","What the Eck?","Defeat Gal'darah in Gundrak on Heroic Difficulty while under the effects of Eck Residue.","14806","Lich King Dungeon","11273","0","10"
"wrath_category_confirmed","True","1865","Lockdown!","Defeat Xevozz, Lavanthor, Ichoron, Zuramat the Obliterator, Erekem, and Moragg in The Violet Hold on Heroic Difficulty.","14806","Lich King Dungeon","10996","0","10"
"wrath_category_confirmed","True","1866","Good Grief","Defeat the Maiden of Grief in the Halls of Stone on Heroic Difficulty in 1 minute or less.","14806","Lich King Dungeon","8853","0","10"
"wrath_category_confirmed","True","1867","Timely Death","Defeat Loken in the Halls of Lightning on Heroic Difficulty in 2 minutes or less.","14806","Lich King Dungeon","12966","0","10"
"wrath_category_confirmed","True","1868","Make It Count","Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty within 20 minutes of Drakos the Interrogator's death.","14806","Lich King Dungeon","11213","0","10"
"wrath_category_confirmed","True","1869","A Poke in the Eye (10 player)","Defeat Malygos with fewer than 9 in 10-player mode.","14922","Lich King Raid","11004","0","10"
"wrath_category_confirmed","True","1870","A Poke in the Eye (25 player)","Defeat Malygos with fewer than 21 in 25-player mode.","14922","Lich King Raid","13992","0","10"
"wrath_category_confirmed","True","1871","Experienced Drake Rider","On three different visits to The Oculus, get credit for defeating Ley-Guardian Eregos while riding an Amber, Emerald, and Ruby drake on Heroic Difficulty.","14806","Lich King Dungeon","10556","0","10"
"wrath_category_confirmed","True","1872","Zombiefest!","Kill 100 Risen Zombies in 1 minute in The Culling of Stratholme on Heroic Difficulty.","14806","Lich King Dungeon","13753","0","10"
"wrath_category_confirmed","True","1873","Lodi Dodi We Loves the Skadi","Defeat Skadi the Ruthless in Utgarde Pinnacle on Heroic Difficulty within 3 minutes of starting the gauntlet event.","14806","Lich King Dungeon","9012","0","10"
"wrath_category_confirmed","True","1874","You Don't Have an Eternity (10 player)","Defeat Malygos in 6 minutes or less in 10-player mode.","14922","Lich King Raid","9042","0","10"
"wrath_category_confirmed","True","1875","You Don't Have an Eternity (25 player)","Defeat Malygos in 6 minutes or less in 25-player mode.","14922","Lich King Raid","16974","0","10"
"wrath_category_confirmed","True","1876","Besting the Black Dragonflight (10 player)","Defeat Sartharion the Onyx Guardian in 10-player mode.","14922","Lich King Raid","8988","0","10"
"wrath_category_confirmed","True","1877","Less Is More (25 player)","Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 21 players in 25-player mode.","14922","Lich King Raid","10133","0","10"
"wrath_category_confirmed","True","1919","On The Rocks","Defeat Prince Keleseth in Utgarde Keep on Heroic Difficulty without shattering any Frost Tombs.","14806","Lich King Dungeon","9864","0","10"
"wrath_category_confirmed","True","1956","Higher Learning","Read the volumes of ""The Schools of Arcane Magic"" found in Dalaran listed below.","14780","Northrend","9029","0","10"
"wrath_category_confirmed","True","1996","The Safety Dance (10 player)","Defeat Heigan the Unclean in Naxxramas without anyone in the raid dying in 10 player mode.","14922","Lich King Raid","15196","0","10"
"wrath_category_confirmed","True","1997","Momma Said Knock You Out (10 player)","Defeat Grand Widow Faerlina in Naxxramas without dispelling or preventing frenzy in 10 player mode.","14922","Lich King Raid","8741","0","10"
"wrath_category_confirmed","True","2036","Intense Cold","Defeat Keristrasza in The Nexus on Heroic Difficulty without allowing Intense Cold to reach more than two stacks.","14806","Lich King Dungeon","9015","0","10"
"wrath_category_confirmed","True","2037","Chaos Theory","Defeat Anomalus in The Nexus on Heroic Difficulty without destroying any Chaotic Rifts.","14806","Lich King Dungeon","10124","0","10"
"wrath_category_confirmed","True","2038","Respect Your Elders","Defeat Elder Nadox in Ahn'kahet on Heroic Difficulty without killing any Ahn'kahar Guardians.","14806","Lich King Dungeon","8738","0","10"
"wrath_category_confirmed","True","2039","Better Off Dred","Engage King Dred in Drak'Tharon Keep on Heroic Difficulty and slay 6 Drakkari Gutrippers or Drakkari Scytheclaw during his defeat.","14806","Lich King Dungeon","12624","0","10"
"wrath_category_confirmed","True","2040","Less-rabi","Defeat Moorabi in Gundrak on Heroic Difficulty while preventing him from transforming into a mammoth at any point during the encounter.","14806","Lich King Dungeon","14321","0","10"
"wrath_category_confirmed","True","2041","Dehydration","Defeat Ichoron in the Violet Hold on Heroic Difficulty without allowing any Ichor Globules to merge.","14806","Lich King Dungeon","14950","0","10"
"wrath_category_confirmed","True","2042","Shatter Resistant","Defeat Volkhan in the Halls of Lightning on Heroic Difficulty without allowing him to shatter more than 4 Brittle Golems.","14806","Lich King Dungeon","16874","0","10"
"wrath_category_confirmed","True","2043","The Incredible Hulk","Force Svala Sorrowgrave to kill a Scourge Hulk on Heroic Difficulty in Utgarde Pinnacle.","14806","Lich King Dungeon","14676","0","10"
"wrath_category_confirmed","True","2044","Ruby Void","Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using a Ruby Drake.","14806","Lich King Dungeon","8752","0","10"
"wrath_category_confirmed","True","2045","Emerald Void","Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using an Emerald Drake.","14806","Lich King Dungeon","14720","0","10"
"wrath_category_confirmed","True","2046","Amber Void","Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using an Amber Drake.","14806","Lich King Dungeon","5103","0","10"
"wrath_category_confirmed","True","2047","Gonna Go When the Volcano Blows (10 player)","Defeat Sartharion the Onyx Guardian without getting hit by Lava Strike in 10 player mode.","14922","Lich King Raid","6210","0","10"
"wrath_category_confirmed","True","2048","Gonna Go When the Volcano Blows (25 player)","Defeat Sartharion the Onyx Guardian without getting hit by Lava Strike in 25-player mode.","14922","Lich King Raid","13733","0","10"
"wrath_category_confirmed","True","2049","Twilight Assist (10 player)","With at least one Twilight Drake still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.","14922","Lich King Raid","5567","0","10"
"wrath_category_confirmed","True","2050","Twilight Duo (10 player)","With at least two Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.","14922","Lich King Raid","8850","0","10"
"wrath_category_confirmed","True","2051","The Twilight Zone (10 player)","With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.","14922","Lich King Raid","12653","0","10"
"wrath_category_confirmed","True","2052","Twilight Assist (25 player)","With at least one Twilight Drake still alive, engage and defeat Sartharion the Onyx Guardian in 25-player mode.","14922","Lich King Raid","14670","0","10"
"wrath_category_confirmed","True","2053","Twilight Duo (25 player)","With at least two Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 25-player mode.","14922","Lich King Raid","8838","0","10"
"wrath_category_confirmed","True","2054","The Twilight Zone (25 player)","With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 25-player mode.","14922","Lich King Raid","14971","0","10"
"wrath_category_confirmed","True","2056","Volunteer Work","Defeat Jedoga Shadowseeker in Ahn'kahet on Heroic Difficulty without killing any Twilight Volunteers.","14806","Lich King Dungeon","9945","0","10"
"wrath_category_confirmed","True","2057","Oh Novos!","Defeat Novos the Summoner in Drak'Tharon Keep on Heroic Difficulty without allowing any undead minions to reach the floor.","14806","Lich King Dungeon","9006","0","10"
"wrath_category_confirmed","True","2058","Snakes. Why'd It Have To Be Snakes?","Defeat Slad'ran in Gundrak on Heroic Difficulty without getting snake wrapped.","14806","Lich King Dungeon","12408","0","10"
"wrath_category_confirmed","True","2080","Black War Mammoth","Obtain a Black War Mammoth.","14901","Wintergrasp","11043","131072","10"
"wrath_category_confirmed","True","2082","Ice Mammoth","Obtain an Ice Mammoth.","14866","Wrath of the Lich King","10341","131072","10"
"wrath_category_confirmed","True","2083","Grand Ice Mammoth","Obtain a Grand Ice Mammoth.","14866","Wrath of the Lich King","123","0","10"
"wrath_category_confirmed","True","2139","The Safety Dance (25 player)","Defeat Heigan the Unclean in Naxxramas without anyone in the raid dying in 25-player mode.","14922","Lich King Raid","9730","0","10"
"wrath_category_confirmed","True","2140","Momma Said Knock You Out (25 player)","Defeat Grand Widow Faerlina in Naxxramas without dispelling or preventing frenzy in 25-player mode.","14922","Lich King Raid","10608","0","10"
"wrath_category_confirmed","True","2146","The Hundred Club (10 player)","Defeat Sapphiron in Naxxramas without any member of the raid having a frost resist value over 100 in 10-player mode.","14922","Lich King Raid","13776","0","10"
"wrath_category_confirmed","True","2147","The Hundred Club (25 player)","Defeat Sapphiron in Naxxramas without any member of the raid having a frost resist value over 100 in 25-player mode.","14922","Lich King Raid","14732","0","10"
"wrath_category_confirmed","True","2148","Denyin' the Scion (10 player)","Deliver a killing blow to a Scion of Eternity while riding on a hover disk in 10-player mode.","14922","Lich King Raid","10684","0","10"
"wrath_category_confirmed","True","2149","Denyin' the Scion (25 player)","Deliver a killing blow to a Scion of Eternity while riding on a hover disk in 25-player mode.","14922","Lich King Raid","14651","0","10"
"wrath_category_confirmed","True","2150","Split Personality","Defeat Grand Magus Telestra in The Nexus on Heroic Difficulty after having killed her images within 5 seconds of the first one dying during each split.","14806","Lich King Dungeon","9800","0","10"
"wrath_category_confirmed","True","2151","Consumption Junction","Defeat Trollgore in Drak'Tharon Keep on Heroic Difficulty before Consume reaches ten stacks.","14806","Lich King Dungeon","13067","0","10"
"wrath_category_confirmed","True","2152","Share The Love","Defeat Gal'darah in Gundrak on Heroic Difficulty and have 5 unique party members get impaled throughout the fight.","14806","Lich King Dungeon","10611","0","10"
"wrath_category_confirmed","True","2153","A Void Dance","Defeat Zuramat the Obliterator in The Violet Hold on Heroic Difficulty without killing any void sentries.","14806","Lich King Dungeon","10540","0","10"
"wrath_category_confirmed","True","2154","Brann Spankin' New","Defeat the Tribunal of Ages encounter in the Halls of Stone on Heroic Difficulty without allowing Brann Bronzebeard to take any damage.","14806","Lich King Dungeon","8985","0","10"
"wrath_category_confirmed","True","2155","Abuse the Ooze","Defeat Sjonnir the Ironshaper in the Halls of Stone on Heroic Difficulty and kill 5 Iron Sludges during the encounter.","14806","Lich King Dungeon","10047","0","10"
"wrath_category_confirmed","True","2156","My Girl Loves to Skadi All the Time","Defeat Skadi the Ruthless in Utgarde Pinnacle on Heroic Difficulty after having killed Grauf from 100% to dead in a single pass.","14806","Lich King Dungeon","10713","0","10"
"wrath_category_confirmed","True","2157","King's Bane","Defeat King Ymiron in Utgarde Pinnacle on Heroic Difficulty without anyone in the party triggering Bane.","14806","Lich King Dungeon","14654","0","10"
"wrath_category_confirmed","True","2176","And They Would All Go Down Together (10 player)","Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 10-player mode.","14922","Lich King Raid","13108","0","10"
"wrath_category_confirmed","True","2177","And They Would All Go Down Together (25 player)","Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 25-player mode.","14922","Lich King Raid","13179","0","10"
"wrath_category_confirmed","True","2178","Shocking! (10 player)","Defeat Thaddius in Naxxramas without anyone in the raid crossing the negative and positive charges in 10-player mode.","14922","Lich King Raid","10614","0","10"
"wrath_category_confirmed","True","2179","Shocking! (25 player)","Defeat Thaddius in Naxxramas without anyone in the raid crossing the negative and positive charges in 25 player mode.","14922","Lich King Raid","15137","0","10"
"wrath_category_confirmed","True","2180","Subtraction (10 player)","Defeat Thaddius in Naxxramas with less than 9 players in 10-player mode.","14922","Lich King Raid","11179","0","10"
"wrath_category_confirmed","True","2181","Subtraction (25 player)","Defeat Thaddius in Naxxramas with less than 21 players in 25-player mode.","14922","Lich King Raid","11207","0","10"
"wrath_category_confirmed","True","2182","Spore Loser (10 player)","Defeat Loatheb in Naxxramas without killing any spores in 10-player mode.","14922","Lich King Raid","9803","0","10"
"wrath_category_confirmed","True","2183","Spore Loser (25 player)","Defeat Loatheb in Naxxramas without killing any spores in 25-player mode.","14922","Lich King Raid","9806","0","10"
