"achievement_id","achievement","order_path","tree_id","criterion","criteria_id","criteria_type","criteria_asset","npc_ids","object_ids","entity_mapping","selection_decision"
"12939","Adventurer of Tiragarde Sound","27","69179","Tentulos the Drifter","41836","0","139289","139289",,"criteria_creature_asset","include_bfa"
"12939","Adventurer of Tiragarde Sound","28","69180","Teres","41837","0","131389","131389",,"criteria_creature_asset","include_bfa"
"12939","Adventurer of Tiragarde Sound","29","69181","Tort Jaw","41838","0","139235","139235",,"criteria_creature_asset","include_bfa"
"12939","Adventurer of Tiragarde Sound","30","69182","Totes","41839","0","132076","132076",,"criteria_creature_asset","include_bfa"
"12939","Adventurer of Tiragarde Sound","31","69183","Twin-hearted Construct","41840","0","131984","131984",,"criteria_creature_asset","include_bfa"
"12940","Adventurer of Stormsong Valley","0","69076","Song Mistress Dadalea","41753","27","52448","141175",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","1","69078","Severus the Outcast","41754","27","50938","140997",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","2","69079","Seabreaker Skoloth","41755","27","51757","138938",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","3","69080","Sabertron","41756","27","51956","139328",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","4","69081","The Lichen King","41757","27","50974","136189",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","5","69082","Ragna","41758","27","50725","134884",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","6","69083","Slickspill","41759","27","51958","139319",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","7","69084","Broodmother","41760","27","51298","137025",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","8","69085","Galestorm","41761","27","50075","132007",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","9","69086","Whirlwing","41762","27","52457","142088",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","10","69087","Kickers","41763","27","52318","141029",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","11","69088","Foreman Scripps","41765","27","49951","131404",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","12","69098","Poacher Zane","41769","27","52469","141286",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","13","69099","Pinku'shon","41772","27","51959","139298",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","14","69100","Grimscowl the Harebrained","41774","27","52329","141059",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","15","69101","Deepfang","41775","27","50692","139385",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","16","69102","Croaker","41776","27","52303","140938",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","17","69103","Corrupted Pod","41777","27","52121","139968",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","18","69104","Crushtacean","41778","27","52466","136183",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","19","69105","Dagrus the Scorned","43470","27","50731","134897",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","20","69106","Vinespeaker Ratha","41782","27","50037","135939",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","21","69107","Strange Mushroom Ring","41787","27","50024",,"286952","att_quest_object_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","22","69135","Haegol the Hammer","41815","27","52460","141226",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","23","69148","Squall","41816","27","52433","141088",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","24","69149","Ice Sickle","41817","27","52327","141039",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","25","69150","Captain Razorspine","41818","27","50170","130897",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","26","69184","Whiplash","41841","27","52296","129803",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","27","69185","Sister Absinthe","41842","27","52441","141143",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","28","69186","Wagga Snarltusk","41843","27","50819","130079",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","29","69187","Nestmother Acada","41844","27","51762","138963",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","30","69188","Osca the Bloodied","41845","27","52461","141239",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","31","69189","Sandfang","41846","27","52125","139988",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","32","69190","Taja the Tidehowler","41847","27","52123","139980",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","33/0","69192","Doc Marrtens","41849","27","52323","140925",,"att_quest_npc_provider","include_bfa"
"12940","Adventurer of Stormsong Valley","33/1","69191","Jakala the Cruel","41848","27","52324","141043",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","0","69040","Betsy","41706","27","47884","124548",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","1","69041","Quillrat Matriarch","41707","27","48178","125453",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","2","69042","Barbthorn Queen","41708","27","48842","127333",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","3","69043","Vicemaul","41709","27","48928","127651",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","4","69045","Bonesquall","41711","27","48978","126621",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","5","69046","Gluttonous Yeti","41712","27","48979","127844",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","6","69047","Longfang","41713","27","48981","127877",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","7","69048","Ancient Sarcophagus","41714","27","49137",,"277333","att_quest_object_provider","include_bfa"
"12941","Adventurer of Drustvar","8","69049","Beastly Ritual Skull","41715","27","49216","129904",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","9","69051","Rimestone","41717","27","49269","128707",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","10","69052","Whargarble the Ill-Tempered","41718","27","49311","128973",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","11","69053","Seething Cache","41719","27","49341",,"277897","att_quest_object_provider","include_bfa"
"12941","Adventurer of Drustvar","12","69054","Grozgore","41720","27","49388","127129",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","13","69055","Gorehorn","41721","27","49480","129835",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","14","69056","Beshol","41722","27","49481","129805",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","15","69057","Talon","41723","27","49528","129950",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","16","69058","Emily Mayville","41724","27","49530","129995",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","17","69059","Nevermore","41725","27","49601","130138",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","18","69060","Balethorn","41726","27","49602","130143",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","19","69061","Bilefang Mother","41727","27","50163","132319",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","20","69062","Executioner Blackwell","41728","27","50546","134213",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","21","69063","Deathcap","42342","27","50669","134706",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","22","69064","Hyo'gi","41729","27","50688","134754",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","23","69065","Captain Leadfist","41730","27","50939","135796",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","24","69066","Arvon the Betrayed","41732","27","51383","137529",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","25","69067","Arclight","41733","27","51470","137824",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","26","69068","Avalanche","41736","27","51471","137825",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","27","69069","Haywire Golem","41739","27","51698","138618",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","28","69070","Gorged Boar","41742","27","51700","138675",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","29","69071","Sister Martha","41745","27","51748","138863",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","30","69072","Fungi Trio","41748","27","51749","138871",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","31","69073","Braedan Whitewall","41750","27","51922","139321",,"att_quest_npc_provider","include_bfa"
"12941","Adventurer of Drustvar","32","69074","Hexed Hunter","41751","27","51923","139322",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","0","68700","Ancient Jawbreaker","41440","27","48063","125250",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","1","68701","Azerite Infused Elemental","41444","27","50569","134298",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","2","68702","Azerite Infused Slag","41447","27","50563","134293",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","3","68703","Blood Priest Xak'lar","41448","27","48541","126635",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","4","68704","Uroku the Bound","41450","27","49305","128965",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","5","68705","King Kooba","41451","27","49317","129005",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","6","68706","Chag's Challenge","41452","27","50567","134296",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","7","68707","Corpse Bringer Yal'kar","41453","27","48462","126187",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","8","68708","Cursed Chest","41454","27","48057","125232",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","9","68709","Gwugnug the Cursed","41455","27","48638","127001",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","10","68710","Glompmaw","41456","27","50361","121242",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","11","68711","Gutrip the Hungry","41457","27","49231","128426",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","12","68712","Queen Tzxi'kik","41458","27","49312","128974",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","13","68713","Infected Direhorn","41459","27","47877","124399",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","14","68714","Jax'teb the Reanimated","41460","27","50307","133373",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","15","68715","Juba the Scarred","41461","27","50342","133527",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","16","68716","Kal'draxa","41462","27","47843","124397",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","17","68717","Krubbs","41463","27","48052","125214",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","18","68718","Lost Scroll","41464","27","50565","134295",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","19","68719","Bajiatha","41466","27","48439","126142",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","20","68720","Scout Skrasniss","41467","27","48972","127820",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","21","68721","Scrounger Patriarch","41468","27","48980","127873",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","22","68722","Tainted Guardian","41469","27","48508","126460",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","23","68723","Totem Maker Jash'ga","41470","27","48406","126056",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","24","68725","Urn of Agussu","41472","27","50888",,"282666","att_quest_object_provider","include_bfa"
"12942","Adventurer of Nazmir","25","68726","Venomjaw","41473","27","48626","126926",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","26","68727","Wardrummer Zurula","41474","27","48623","126907",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","27","68728","Xu'ba the Bone Collector","41475","27","50348","133531",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","28","68729","Za'amar the Queen's Blade","41476","27","49469","129657",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","29","68730","Zanxib the Engorged","41477","27","50423","133812",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","30","68731","Lo'kuno","41478","27","50355","133539",,"att_quest_npc_provider","include_bfa"
"12942","Adventurer of Nazmir","31","68732","Mala'kili and Rohnkor","41479","27","50040","128935",,"att_quest_npc_provider","include_bfa"
"12943","Adventurer of Vol'dun","0","68907","Ak'tar","41606","0","135852","135852",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","1","68908","Ashmane","41607","0","130439","130439",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","2","68909","Azer'tor","41608","0","128553","128553",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","3","68910","Bajiani the Slick","41609","0","128497","128497",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","4","68911","Bloated Krolusk","41610","0","129476","129476",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","5","68912","Bloodwing Bonepicker","41611","0","136393","136393",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","6","68913","Captain Stef ""Marrow"" Quin","41612","0","136346","136346",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","7","68914","Commodore Calhoun","41613","0","124722","124722",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","8","68915","Enraged Krolusk","41614","0","136335","136335",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","9","68916","Gut-Gut the Glutton","41615","0","128674","128674",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","10","68917","Hivemother Kraxi","41616","0","130443","130443",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","11","68918","Jumbo Sandsnapper","41617","0","129283","129283",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","12","68919","Jungleweb Hunter","41618","0","136341","136341",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","13","68920","Kamid the Trapper","41619","0","128686","128686",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","14","68921","King Clickyclack","41620","0","137681","137681",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","15","68922","Nez'ara","41621","0","128951","128951",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","16","68923","Relic Hunter Hazaak","41622","0","136340","136340",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","17","68924","Scaleclaw Broodmother","41623","0","127776","127776",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","18","68925","Scorpox","41624","0","136336","136336",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","19","68926","Sirokar","41625","0","136338","136338",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","20","68927","Skycaller Teskris","41626","0","134571","134571",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","21","68928","Skycarver Krakit","41627","0","134745","134745",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","22","68929","Songstress Nahjeen","41628","0","136304","136304",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","23","68930","Vathikur","41629","0","130401","130401",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","24","68931","Warbringer Hozzik","41630","0","129180","129180",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","25","68932","Warlord Zothix","41631","0","134638","134638",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","26","68933","Warmother Captive","41632","0","134625","134625",,"criteria_creature_asset","include_bfa"
"12943","Adventurer of Vol'dun","27","68934","Zunashi the Exile","41633","0","129411","129411",,"criteria_creature_asset","include_bfa"
"12944","Adventurer of Zuldazar","0","69199","Atal'zul Gotaka","41850","27","50280","129961",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","1","69200","Gahz'ralka","41851","27","50439","129954",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","2","69201","Dark Chronicler","41852","27","51083","136428",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","3","69202","Syrawon the Dominus","41853","27","51080","136413",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","4","69215","Zayoos","41869","27","49972","131476",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","5","69216","Lei-Zhi","41870","27","49911","131233",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","6","69217","Avatar of Xolotal","41871","27","49410","129343",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","7","69218","Bloodbulge","41872","27","49267","128699",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","8","69219","Torraske the Eternal","41873","27","49004","127939",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","9","69220","Kandak","41874","27","48543","126637",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","10","69221","Kul'krazahn","41875","27","48333","120899",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","11","69222","Golrakahn","41876","27","47792","124185",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","12","69223","Umbra'jin","41877","0","122004","122004",,"criteria_creature_asset","include_bfa"
"12944","Adventurer of Zuldazar","13","69204","Darkspeaker Jo'la","41855","27","50693","134760",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","14","69205","Hakbi the Risen","41856","27","50677","134738",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","15","69207","Vukuba","41858","27","50508","134048",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","16","69208","Warcrawler Karkithiss","41859","27","50438","133842",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","17","69209","Murderbeak","41863","27","50281","134782",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","18","69210","Daggerjaw","41864","27","50269","133190",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","19","69211","G'Naat","41865","27","50260","133155",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","20","69212","Kiboku","41866","27","50159","132244",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","21","69213","Bramblewing","41867","27","50034","131718",,"att_quest_npc_provider","include_bfa"
"12944","Adventurer of Zuldazar","22","69214","Tambano","41868","27","50013","131687",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","0","79764","Mechagonian Nullifier","45117","27","55207","151124",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","1","79765","The Scrap King","45118","27","55364","151625",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","2","79766","Mecharantuala","45119","27","55386","151672",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","3","79769","Jawbreaker","45121","27","55399","151684",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","4","79770","Paol Pondwader","45122","27","55405","151702",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","5","79771","Rumblerocks","45123","27","55368","150575",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","6","79772","Arachnoid Harvester","45124","27","55512","151934",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","7","79773","Killsaw","45125","27","55369","152007",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","8","79774","Fungarian Furor","45126","27","55367","151884",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","9","79775","Foul Manifestation","45127","27","55513","151202",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","10","79776","Deepwater Maw","45128","27","55514","151569",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","11","79777","OOX-Avenger/MG","45129","27","55515","151296",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","12","79778","Bonepicker","45130","27","55537","152001",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","13","79779","Boggac Skullbash","45131","27","55539","151308",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","14","79781","Uncle T'Rogg","45132","27","55538","151940",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","15","79782","Seaspit","45133","27","55545","150937",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","16","79783","Sparkqueen P'Emp","45134","27","55810","153000",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","17","79784","Rustfeather","45135","27","55811","152182",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","18","79785","Malfunctioning Beastbot","45136","27","55544","151933",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","19","79787","Crazed Trogg","45137","27","55812","152569",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","20","79788","Earthbreaker Gulroc","45138","27","55814","150342",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","21","79803","Ol' Big Tusk","45145","27","55853","153206",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","22","79804","Gemicide","45146","27","55855","153205",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","23","79816","Oxidized Leachbeast","45157","27","55856","152764",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","24","79811","Boilburn","45152","27","55857","153200",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","25","79812","The Kleptoboss","45153","27","55858","152113",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","26","79813","Steel Singer Freza","45154","27","55854","153226",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","27","79814","Gear Checker Cogstar","45155","27","55852","153228",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","28","79815","Mr. Fixthis","45156","27","55859","151627",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","29","79817","Vaultbot","45158","27","55546",,"322020","att_quest_object_provider","include_bfa"
"13470","Rest In Pistons","30","80320","Enforcer KX-T57","45373","27","56207","154153",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","31","80321","The Rusty Prince","45374","27","56182","154225",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","32","80390","Gorged Gear-Cruncher","45410","27","56367","154701",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","33","80392","Caustic Mechaslime","45411","27","56368","154739",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","34","80418","The Doppel Gang","45433","27","56419","155060",,"att_quest_npc_provider","include_bfa"
"13470","Rest In Pistons","35","80842","Scrapclaw","45691","27","56737","155583",,"att_quest_npc_provider","include_bfa"
"13691","I Thought You Said They'd Be Rare?","0","80613","Alga the Eyeless","45519","0","152415","152415",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","1","80614","Allseer Oma'kil","45520","0","152416","152416",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","2","80615","Amethyst Spireshell","45521","0","152794","152794",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","3","80616","Anemonar","45522","0","152566","152566",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","4","80618","Banescale the Packfather","45524","0","152361","152361",,"criteria_creature_asset","include_bfa"
"13691","I Thought You Said They'd Be Rare?","5","80619","Blindlight","45525","0","152712","152712",,"criteria_creature_asset","include_bfa"
