"status","release_decision","unavailable","availability_note","current_exists","toy_id","item_id","name","item_expansion_id","source_type_enum","flags","source_text"
"item_expansion_signal","include_bfa","False",,"True","802","163603","Lucille's Handkerchief","7","0","2","|cFFFFD200Treasure: |rDresser|n|cFFFFD200Zone: |rDrustvar"
"item_expansion_signal","include_bfa","False",,"True","803","163607","Lucille's Sewing Needle","7","1","0","|cFFFFD200Quest: |rSharp Thinking|n|cFFFFD200Zone: |rDrustvar"
"item_expansion_signal","include_bfa","False",,"True","804","163697","Laser Pointer","7","5","0","|cFFFFD200Achievement: |rBattle on Zandalar and Kul Tiras|n|cFFFFD200Category: |rBattle"
"item_expansion_signal","include_bfa","False",,"True","805","163713","Brazier Cap","7","-1","0","|cFFFFD200Drop: |rGeomancer Flintdagger|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","806","163735","Foul Belly","7","-1","0","|cFFFFD200Drop: |rFoulbelly|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","807","163736","Spectral Visage","7","-1","0","|cFFFFD200Drop: |rHorrific Apparition|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","808","163738","Syndicate Mask","7","-1","0","|cFFFFD200Drop: |rSinger|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","809","163741","Magic Fun Rock","7","-1","0","|cFFFFD200Drop: |rRuul Onestone|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","810","163744","Coldrage's Cooler","7","-1","0","|cFFFFD200Drop: |rKor'gresh Coldrage|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","811","163745","Witherbark Gong","7","-1","0","|cFFFFD200Drop: |rZalas Witherbark|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","812","163750","Kovork Kostume","7","-1","0","|cFFFFD200Drop: |rKovork|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","813","163775","Molok Morion","7","-1","0","|cFFFFD200Drop: |rMolok the Crusher|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","814","163742","Heartsbane Grimoire","7","0","0","|cFFFFD200Treasure: |rRunebound Chest|n|cFFFFD200Zone: |rDrustvar"
"item_expansion_signal","include_bfa","False",,"True","815","163740","Drust Ritual Knife","7","0","0","|cFFFFD200Treasure: |rRunebound Coffer|n|cFFFFD200Zone: |rDrustvar"
"item_expansion_signal","include_bfa","False",,"True","816","163704","Tiny Mechanical Mouse","7","-1","0","|cFFFFD200Vendor: |r Madeline Netley|n|cFFFFD200Zone: |r Stormsong Valley|n|cFFFFD200Cost: |r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200Vendor: |r Happy Holaua|n|cFFFFD200Zone: |r Zuldazar|n|cFFFFD200Cost: |r500 |Tinterface\icons\inv_currency_petbattle.blp:0|t"
"item_expansion_signal","include_bfa","False",,"True","817","163705","Imaginary Gun","7","-1","0","|cFFFFD200Vendor: |r Madeline Netley|n|cFFFFD200Zone: |r Stormsong Valley|n|cFFFFD200Cost: |r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t|n|n|cFFFFD200Vendor: |r Happy Holaua|n|cFFFFD200Zone: |r Zuldazar|n|cFFFFD200Cost: |r250 |Tinterface\icons\inv_currency_petbattle.blp:0|t"
"item_expansion_signal","include_bfa","False",,"True","819","163795","Oomgut Ritual Drum","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","820","163828","Toy Siege Tower","7","0","0","|cFFFFD200Drop: |rDoom's Howl|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","821","163829","Toy War Machine","7","0","0","|cFFFFD200Drop: |rThe Lion's Roar|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","822","163924","Whiskerwax Candle","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"policy_external_candidate","exclude_policy_external","False",,"True","823","163987","Stormwind Champion's War Banner","0","7","2","|cFFFFD200Promotion:|r Blizzcon 2018|n"
"policy_external_candidate","exclude_policy_external","False",,"True","824","163986","Orgrimmar Hero's War Banner","0","7","2","|cFFFFD200Promotion:|r Blizzcon 2018|n"
"item_expansion_signal","include_bfa","False",,"True","827","160509","Echoes of Rezan","7","1","0","|cFFFFD200World Quest: |rOld R'gal|n|cFFFFD200Zone: |rZuldazar|n|n|cFFFFD200World Quest: |rWrath of Rezan|n|cFFFFD200Zone: |rZuldazar"
"item_expansion_signal","include_bfa","False",,"True","828","164375","Bad Mojo Banana","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","829","164374","Magic Monkey Banana","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","832","164373","Enchanted Soup Stone","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","834","163463","Dead Ringer","7","2","4","|cFFFFD200Vendor: |rSister Lilyana|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rStorm's Wake - Revered|n|cFFFFD200Cost: |r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","890","164310","Glorious Pennant","0","5","0","|cFFFFD200Player vs. Player:|r Honor Level 175"
"item_expansion_signal","include_bfa","False",,"True","891","164983","Rhan'ka's Escape Plan","7","6","0","|cFFFFD200Vendor: |rRhan'ka|n|cFFFFD200Zone: |rVol'dun"
"item_expansion_signal","include_bfa","False",,"True","892","165021","Words of Akunda","7","6","4","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Exalted|n|cFFFFD200Cost: |r1800|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","893","165671","Blue Dragon Head Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","894","165672","Blue Dragon Body Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","895","165673","Blue Dragon Tail Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","896","165674","Green Dragon Head Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","897","165675","Green Dragon Body Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"snapshot_candidate","include_bfa","False",,"True","898","165676","Green Dragon Tail Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","899","165791","Worn Cloak","7","1","0","|cFFFFD200Quest: |rA Warrior's Death|n|cFFFFD200Zone: |rSwamp of Sorrows|n|n|cFFFFD200Quest: |rOld Soldier|n|cFFFFD200Zone: |rDurotar"
"item_expansion_signal","include_bfa","False",,"True","900","166308","For da Blood God!","7","0","0","|cFFFFD200Drop:|r Talanji's Expedition Supplies"
"item_expansion_signal","include_bfa","False",,"True","901","166247","Citizens Brigade Whistle","7","5","0","|cFFFFD200Achievement: |rUpright Citizens|n|cFFFFD200Category: |rBattle for Azeroth"
"item_expansion_signal","include_bfa","False",,"True","902","166461","Gnarlwood Waveboard","7","2","0","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","903","166662","Cranky Crab","7","2","0","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","904","166663","Hand Anchor","7","2","0","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r150|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","905","166678","Brynja's Beacon","7","1","0","|cFFFFD200Quest: |rAftermath|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","906","166544","Dark Ranger's Spare Cowl","7","1","0","|cFFFFD200Quest: |rDark Ranger Round-Up|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","907","166701","Warbeast Kraal Dinner Bell","7","-1","0","|cFFFFD200Drop:|r Zandalari Empire Supplies"
"item_expansion_signal","include_bfa","False",,"True","908","166702","Proudmoore Music Box","7","-1","0","|cFFFFD200Drop:|r Proudmoore Admiralty Supplies"
"item_expansion_signal","include_bfa","False",,"True","909","166703","Goldtusk Inn Breakfast Buffet","7","-1","0","|cFFFFD200Drop:|r Voldunai Supplies"
"item_expansion_signal","include_bfa","False",,"True","910","166704","Bowl of Glowing Pufferfish","7","-1","0","|cFFFFD200Drop:|r Tortollan Seekers Supplies"
"item_expansion_signal","include_bfa","False",,"True","911","166744","Glaive Tosser","7","2","0","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r125|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","912","166743","Blight Bomber","7","2","0","|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r125|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h"
"policy_external_candidate","exclude_policy_external","False",,"True","913","166778","Horde's Might Firework","0","9","2","|cFFFFD200In-Game Shop|r |n"
"policy_external_candidate","exclude_policy_external","False",,"True","914","166777","Lion's Pride Firework","0","9","2","|cFFFFD200In-Game Shop|r |n"
"snapshot_candidate","include_bfa","False",,"True","916","165669","Lunar Elder's Hearthstone","0","-1","0","|cFFFFD200World Event:|r Lunar Festival"
"snapshot_candidate","include_bfa","False",,"True","917","165670","Peddlefeet's Lovely Hearthstone","0","-1","0","|cFFFFD200World Event:|r Love is in the Air"
"snapshot_candidate","include_bfa","False",,"True","918","165802","Noble Gardener's Hearthstone","0","-1","0","|cFFFFD200World Event:|r Noblegarden"
"snapshot_candidate","include_bfa","False",,"True","919","166746","Fire Eater's Hearthstone","0","-1","0","|cFFFFD200World Event:|r Midsummer Fire Festival"
"snapshot_candidate","include_bfa","False",,"True","920","166747","Brewfest Reveler's Hearthstone","0","-1","0","|cFFFFD200World Event:|r Brewfest"
"item_expansion_signal","include_bfa","False",,"True","921","166784","Narassin's Soul Gem","7","0","0","|cFFFFD200Drop: |rAthrikus Narassin|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","922","166785","Detoxified Blight Grenade","7","0","0","|cFFFFD200Drop: |rGren Tornfur|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","923","166787","Twiddle Twirler: Sentinel's Glaive","7","0","0","|cFFFFD200Drop: |rCommander Ral'esh|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","924","166788","Twiddle Twirler: Shredder Blade","7","-1","0","|cFFFFD200Drop: |rSapper Odette|n|cFFFFD200Zone: |rDarkshore|n|n|cFFFFD200Drop: |rBurninator Mark V|n|cFFFFD200Zone: |rDarkshore"
"item_expansion_signal","include_bfa","False",,"True","925","166790","Highborne Memento","7","0","0","|cFFFFD200Drop:|r Commander Drald|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Thelar Moonstrike|n|cFFFFD200Zone:|r Darkshore"
"policy_external_candidate","exclude_policy_external","False",,"True","926","166779","Transmorpher Beacon","0","9","0","|cFFFFD200In-Game Shop|r|n"
"item_expansion_signal","include_bfa","False",,"True","927","166880","Meerah's Jukebox","7","0","0","|cFFFFD200Drop:|r Voldunai Supplies|n"
"item_expansion_signal","include_bfa","False",,"True","928","166808","Bewitching Tea Set","7","0","0","|cFFFFD200Drop:|r Order of Embers Supplies|n"
"item_expansion_signal","exclude_unobtainable_or_internal","False",,"True","929","166851","Kojo's Master Matching Set","7","0","2",""
"item_expansion_signal","include_bfa","False",,"True","930","166877","Azerite Firework Launcher","7","0","0","|cFFFFD200Drop:|r Champions of Azeroth Supplies|n"
"item_expansion_signal","include_bfa","False",,"True","931","166879","Rallying War Banner","7","0","0","|cFFFFD200Drop:|r 7th Legion Supplies|n|n|cFFFFD200Drop:|r Honorbound Supplies|n"
"item_expansion_signal","include_bfa","False",,"True","940","167931","Mechagonian Sawblades","7","0","0","|cFFFFD200Drop: |rKill Saw|n|cFFFFD200Zone: |rMechagon"
"snapshot_candidate","include_bfa","False",,"True","941","168012","Apexis Focusing Shard","5","2","0","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r500|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","942","168014","Banner of the Burning Blade","5","2","0","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r750|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","943","168123","Twitching Eyeball","7","-1","0","|cFFFFD200Quest: |rHis Eye Upon You|n|cFFFFD200Zone: |rZuldazar|n|n|cFFFFD200Quest: |rHis Eye Upon You|n|cFFFFD200Zone: |rStormsong Valley"
"item_expansion_signal","include_bfa","False",,"True","944","168016","Hyper-Compressed Ocean","7","5","0","|cFFFFD200Achievement: |rSecret Fish and Where to Find Them|n|cFFFFD200Category: |rFishing"
"snapshot_candidate","include_bfa","False",,"True","945","115501","Kowalski's Music Box","0","-1","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","946","116396","LeBlanc's Recorder","0","-1","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Faction: |rWrynn's Vanguard - Revered|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","947","115505","LeBlanc's Recorder","0","-1","0","|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rAshran|n|cFFFFD200Faction: |rWrynn's Vanguard - Revered|n|cFFFFD200Cost: |r10|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","948","168807","Wormhole Generator: Kul Tiras","7","3","2","|cFFFFD200Profession: |rEngineering"
"item_expansion_signal","include_bfa","False",,"True","949","168808","Wormhole Generator: Zandalar","7","3","2","|cFFFFD200Profession: |rEngineering"
"item_expansion_signal","include_bfa","False",,"True","950","168824","Ocean Simulator","7","0","0","|cFFFFD200Treasure: |rWorld Arcane Chest Drop"
"snapshot_candidate","exclude_unobtainable_or_internal","False",,"True","953","168836",,,"-1","2",""
"item_expansion_signal","include_bfa","False",,"True","955","168907","Holographic Digitalization Hearthstone","7","-1","0","|cFFFFD200Mechagon:|r Junkyard Tinkering"
"item_expansion_signal","include_bfa","False",,"True","956","169275","Alliance War Banner","7","2","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","957","169276","Horde War Banner","7","2","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r10|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","958","169278","Alliance War Standard","7","2","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","959","169277","Horde War Standard","7","2","0","|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r30|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","960","169297","Stormpike Insignia","0","2","0","|cFFFFD200Vendor: |rProspector Stonehewer|n|cFFFFD200Zone: |rAlterac Valley|n|cFFFFD200Zone: |rAlterac Valley|n|n|cFFFFD200Vendor: |rVoggah Deathgrip|n|cFFFFD200Zone: |rAlterac Valley|n|cFFFFD200Zone: |rAlterac Valley"
"snapshot_candidate","include_bfa","False",,"True","961","169298","Frostwolf Insignia","0","2","0","|cFFFFD200Vendor: |rProspector Stonehewer|n|cFFFFD200Zone: |rAlterac Valley|n|cFFFFD200Zone: |rAlterac Valley|n|n|cFFFFD200Vendor: |rVoggah Deathgrip|n|cFFFFD200Zone: |rAlterac Valley|n|cFFFFD200Zone: |rAlterac Valley"
"item_expansion_signal","include_bfa","False",,"True","964","169347","Judgment of Mechagon","7","0","0","|cFFFFD200Drop: |rThe Rusty Prince|n|cFFFFD200Zone: |rMechagon"
"item_expansion_signal","include_bfa","False",,"True","965","169768","Heart of a Champion","7","1","0","|cFFFFD200Quest:|r We Stand United|n"
"item_expansion_signal","include_bfa","False",,"True","966","169796","Azeroth Mini Collection: Mechagon","7","1","0","|cFFFFD200Quest:|r Toys Like Us|n"
"snapshot_candidate","include_bfa","False",,"True","967","169865","Brewfest Chowdown Trophy","0","0","0","|cFFFFD200World Event:|r Brewfest"
"item_expansion_signal","include_bfa","False",,"True","968","170155","Carved Ankoan Charm","7","1","2","|cFFFFD200Quest:|r Last Heirloom|n"
"item_expansion_signal","include_bfa","False",,"True","969","170154","Book of the Unshackled","7","1","2","|cFFFFD200Quest:|r Tome of Tears"
"item_expansion_signal","include_bfa","False",,"True","970","170187","Shadescale","7","0","0","|cFFFFD200Drop: |rShassera|n|cFFFFD200Zone: |rNazjatar"
"snapshot_candidate","include_bfa","False",,"True","971","170380","Jar of Sunwarmed Sand","0","2","0","|cFFFFD200Vendor: |rOtela|n|cFFFFD200Zone: |rTanaris"
