"status","release_decision","unavailable","availability_note","current_exists","species_id","name","creature_id","summon_spell_id","item_ids","item_expansion_ids","pet_type_enum","flags","source_type_enum","source_text"
"snapshot_candidate","include_bfa","False",,"True","2202","Miimii","140125","274776","161214","7","3","82","5","|cFFFFD200Achievement: |rHow to Keep a Mummy|n|cFFFFD200Category: |rBattle Dungeon"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2203","""Repaired"" Portable Fire Starter","140174","0","","","9","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2204","""Fixed"" Remote Control Rocket Chicken","140193","0","","","9","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2205","""Upgraded"" Nightmare Weaver","140243","0","","","9","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2206","Bybee","140573","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2208","Jennings","140574","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2209","Atherton","140575","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2210","Azerite Slime","140814","0","","","6","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2211","Azerite Geode","140816","0","","","6","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2212","Azerite Elemental","140819","0","","","6","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2213","Bumble B.","140875","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2214","Fris B.","140876","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2215","Busy B.","140878","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2220","Dead Deckhand Leonard","141006","0","","","3","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2221","Corrupted Slime","141007","0","","","5","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2222","Reanimated Kraken Tentacle","141008","0","","","5","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2223","Lesser Charged Gale","141047","0","","","6","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2225","Lesser Twisted Current","141048","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2226","Mind Warper","141050","0","","","5","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2227","Maws Jr.","141092","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2228","Bruce","141093","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2229","Chum","141094","0","","","7","32","1","|cFFFFD200Quest:|r Some World Quest
"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2230","Chitara","141215","0","","","7","33824","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2231","Old Blue","141296","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2232","Murray","141295","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2233","Fungus","141293","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2330","Timbo","141506","0","","","3","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2332","Pokey","141512","0","","","3","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2333","Burly Jr.","141518","0","","","3","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2334","Lilly","141536","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2335","Molaze","141542","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2336","Ticker","141545","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2337","Bloodtusk","141588","0","","","7","33826","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2338","Delta","141803","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2339","Scars","141802","0","","","3","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2340","Little Blue","141801","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2341","Feathers","141817","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2343","Splat","141818","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2344","Brite","141819","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2345","Buzzbeak","141922","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2346","Tikka","141926","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2347","Milo","141927","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2349","Baa'l","141909","0","","","5","1072","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2350","Baa'l","141932","0","","","5","1072","-1",""
"snapshot_candidate","include_bfa","False",,"True","2352","Baa'l","141941","277461","162578","7","5","82","4","|cFFFFD200Pet Battle:|r Baa'l|n"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2353","Squeezer","141955","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2354","Squirt","141951","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2355","Clubber","141950","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2356","Spineleaf","141969","0","","","6","33826","-1","
"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2357","Rawly","142058","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2358","Stinger","142059","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2359","Beets","142061","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2360","Lazy","142105","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2361","Spokes","142102","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2363","Skeeto","142098","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2364","Eighty Eight","142120","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2365","Turbo","142121","0","","","7","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2366","Whiplash","142123","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2367","Jammer","142151","0","","","7","33824","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2368","Scales","142237","0","","","4","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2370","Breaker","142236","0","","","2","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2371","Stickers","142235","0","","","8","32","-1",""
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2372","Shadowback Crawler","143031","0","","","8","26","4","|cFFFFD200Pet Battle:|r Stormsong Valley|n"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2373","River Frog","143032","0","","","8","26","4","|cFFFFD200Pet Battle: |rStormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2374","Freshwater Crawler","143033","0","","","8","26","4","|cFFFFD200Pet Battle: |rStormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2375","Vale Marmot","143034","0","","","7","26","4","|cFFFFD200Pet Battle: |rStormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2376","Valley Chicken","143035","0","","","2","26","4","|cFFFFD200Pet Battle: |rStormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2377","Sandyback Crawler","143036","0","","","8","26","4","|cFFFFD200Pet Battle: |rStormsong Valley, Tiragarde Sound"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2378","River Otter","143037","0","","","8","26","4","|cFFFFD200Pet Battle: |rDrustvar, Stormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2379","Honey Bee","143038","0","","","2","26","4","|cFFFFD200Pet Battle: |rStormsong Valley"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2380","Parasitic Boarfly","143039","0","","","2","26","4","|cFFFFD200Pet Battle: |rTiragarde Sound"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2381","Shack Crab","143040","0","","","8","26","4","|cFFFFD200Pet Battle: |rTiragarde Sound"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2382","Inland Croaker","143041","0","","","8","26","4","|cFFFFD200Pet Battle: |rTiragarde Sound"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2383","Giant Woodworm","143042","0","","","4","26","4","|cFFFFD200Pet Battle: |rTiragarde Sound"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2384","Shore Butterfly","143043","0","","","2","26","4","|cFFFFD200Pet Battle: |rZuldazar"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2385","Barrier Hermit","143044","0","","","8","26","4","|cFFFFD200Pet Battle: |rZuldazar"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2386","Coastal Scuttler","143045","0","","","8","26","4","|cFFFFD200Pet Battle: |rDrustvar"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2387","Golden Beetle","143046","0","","","4","26","4","|cFFFFD200Pet Battle: |rZuldazar"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2388","Bloodfever Tarantula","143047","0","","","7","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2389","Elusive Skimmer","143048","0","","","8","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2390","Leafy Flutterwing","143049","0","","","2","26","4","|cFFFFD200Pet Battle: |rZuldazar"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2392","Young Sand Sifter","143050","0","","","8","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2393","Sticky Oozeling","143051","0","","","5","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2394","Returned Hatchling","143052","0","","","3","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2395","Glutted Bleeder","143053","0","","","4","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2397","Spectral Raven","143054","0","","","3","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2398","Boghopper","143055","0","","","8","26","4","|cFFFFD200Pet Battle: |rNazmir"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2399","Hermit Crab","143056","0","","","8","26","4","|cFFFFD200Pet Battle: |rVol'dun"
"noncollectible_pet_battle_npc","exclude_noncollectible","False",,"True","2400","Coastal Bounder","143057","0","","","8","26","4","|cFFFFD200Pet Battle: |rNazmir"
"snapshot_candidate","include_bfa","False",,"True","2401","Rooter","143142","279129","163220","7","9","82","5","|cFFFFD200Achievement: |rPet Emporium|n|cFFFFD200Category: |rCollect"
"snapshot_candidate","include_bfa","False",,"True","2402","Brutus","143160","279171","163244","7","9","82","5","|cFFFFD200Achievement: |rToybox Tycoon|n|cFFFFD200Category: |rToy Box"
"snapshot_candidate","include_bfa","False",,"True","2403","Abyssal Eel","143175","279205","163489","7","8","2","2","|cFFFFD200Vendor: |rMadeline Netley|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2404","Seabreeze Bumblebee","143176","279206","163490","7","2","2","2","|cFFFFD200Vendor: |rSister Lilyana|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rStorm's Wake - Revered|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2405","Corlain Falcon","143177","279207","163491;166791","7","2","2","2","|cFFFFD200Vendor: |rQuartermaster Alcorn|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Faction: |rOrder of Embers - Revered|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2406","Drustvar Piglet","143178","279208","163492","7","7","2","2","|cFFFFD200Vendor: |rNigel Rifthold|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2407","Frenzied Cottontail","143179","279209","163493","7","4","2","2","|cFFFFD200Vendor: |rNigel Rifthold|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Cost: |r300|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r300|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2408","Bilefang Skitterer","143181","279210","163494","7","3","2","2","|cFFFFD200Vendor: |rNigel Rifthold|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2409","Greatwing Macaw","143184","279211","163495","7","2","2","2","|cFFFFD200Vendor: |rDana Pull|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2410","Mechanical Prairie Dog","143188","279212","163496","7","9","2","2","|cFFFFD200Vendor: |rDana Pull|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rOlly|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2411","Wicker Pup","143189","279213","163497","7","3","2","0","|cFFFFD200Zone: |rDrustvar"
"snapshot_candidate","include_bfa","False",,"True","2412","Tiny Direhorn","143191","279214","163498","7","7","2","2","|cFFFFD200Vendor:|r Happy Holaua|n|cFFFFD200Zone:|r Zuldazar|n|cFFFFD200Cost:|r 100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2413","Zandalari Shinchomper","143193","279215","163499","7","7","2","2","|cFFFFD200Vendor:|r Happy Holaua|n|cFFFFD200Zone:|r Zuldazar|n|cFFFFD200Cost:|r 50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n"
"snapshot_candidate","include_bfa","False",,"True","2414","Bloodfeaster Larva","143194","279216","163500","7","4","2","2","|cFFFFD200Vendor: |rShoak|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rBlind Wunja|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2415","Tragg the Curious","143195","279217","163501","7","8","2","2","|cFFFFD200Vendor: |rProvisioner Lija|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Faction: |rTalanji's Expedition - Revered|n|cFFFFD200Cost: |r75|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2416","Lil' Ben'fon","143196","279218","163502","7","7","2","2","|cFFFFD200Vendor: |rHappy Holaua|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r300|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n"
"snapshot_candidate","include_bfa","False",,"True","2417","Ranishu Runt","143197","279219","163503","7","0","2","2","|cFFFFD200Vendor: |rJenoh|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2418","Child of Jani","143198","279220","163504","7","7","2","2","|cFFFFD200Vendor: |rHappy Holaua|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2419","Swamp Toad","143199","279221","163505","7","8","2","2","|cFFFFD200Vendor: |rShoak|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2420","Accursed Hexxer","143200","279224","163506","7","5","2","2","|cFFFFD200Vendor: |rShoak|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rBlind Wunja|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDodger|n|cFFFFD200Zone: |rBoralus Harbor|n|cFFFFD200Cost: |r500|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2421","Saurolisk Hatchling","143202","279225","163560","7","1","2","4","|cFFFFD200Vendor:|r Madeline Netley|n|cFFFFD200Zone:|r Stormsong Valley|n|cFFFFD200Cost:|r 200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor:|r Happy Holaua|n|cFFFFD200Zone:|r Zuldazar|n|cFFFFD200Cost:|r 200|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2422","Blue Flitter","143203","279226","163508","7","2","2","4","|cFFFFD200Vendor:|r Madeline Netley|n|cFFFFD200Zone:|r Stormsong Valley|n|cFFFFD200Cost:|r 100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor:|r Happy Holaua|n|cFFFFD200Zone:|r Zuldazar|n|cFFFFD200Cost:|r 100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2423","Freshwater Pincher","143204","279227","163509","7","8","2","4","|cFFFFD200Vendor:|r Madeline Netley|n|cFFFFD200Zone:|r Stormsong Valley|n|cFFFFD200Cost:|r 250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor:|r Jenoh|n|cFFFFD200Zone:|r Vol'dun|n|cFFFFD200Cost:|r 250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","2424","Crimson Frog","143205","279228","163510","7","8","2","2","|cFFFFD200Vendor: |rNigel Rifthold|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h|n|n|cFFFFD200Vendor: |rShoak|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
