"status","release_decision","unavailable","availability_note","current_exists","mount_id","name","source_spell_id","item_ids","item_expansion_ids","source_type_enum","flags","source_text"
"item_expansion_signal","include_bfa","False",,"True","1028","Mecha-Mogul Mk2","261437","161134","7","3","0","|cFFFFD200Profession:|r Engineering|n"
"item_expansion_signal","include_bfa","True","Battle for Azeroth Gladiator season reward; season ended","True","1030","Dread Gladiator's Proto-Drake","262022","156879","7","5","192","|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 1|n|cFFFFD200Category:|r Player vs. Player|n"
"item_expansion_signal","include_bfa","True","Battle for Azeroth Gladiator season reward; season ended","True","1031","Sinister Gladiator's Proto-Drake","262023","156880","7","5","192","|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 2|n|cFFFFD200Category:|r Player vs. Player|n"
"item_expansion_signal","include_bfa","True","Battle for Azeroth Gladiator season reward; season ended","True","1032","Notorious Gladiator's Proto-Drake","262024","156881","7","5","192","|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 3|n|cFFFFD200Category:|r Player vs. Player|n"
"item_expansion_signal","include_bfa","True","Battle for Azeroth Gladiator season reward; season ended","True","1035","Corrupted Gladiator's Proto-Drake","262027","156884","7","5","192","|cFFFFD200Achievement:|r Gladiator: Battle for Azeroth Season 4|n|cFFFFD200Category:|r Player vs. Player|n"
"item_expansion_signal","include_bfa","False",,"True","1038","Zandalari Direhorn","263707","157870","7","5","68","|cFFFFD200Achievement: |rAllied Races: Zandalari Troll"
"item_expansion_signal","include_bfa","False",,"True","1039","Mighty Caravan Brutosaur","264058","163042","7","2","0","|cFFFFD200Vendor: |rTalutu|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTricky Nick|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r5000000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1040","Tomb Stalker","266058","159921","7","-1","0","|cFFFFD200Drop: |rKing Dazar|n|cFFFFD200Zone: |rKings' Rest (Mythic)|n|n|cFFFFD200Treasure: |rChallenger's Cache|n|cFFFFD200Zone: |rKings' Rest"
"item_expansion_signal","include_bfa","False",,"True","1042","Siltwing Albatross","266925","166745","7","2","128","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r1000|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1043","Kua'fon","267270","159146","7","1","64","|cFFFFD200Quest:|r Down, But Not Out|n|cFFFFD200Zone:|r Zuldazar|n"
"item_expansion_signal","include_bfa","False",,"True","1044","Mag'har Direwolf","267274","143752;161330","0;7","5","68","|cFFFFD200Achievement:|r Allied Races: Mag'har Orc|n"
"item_expansion_signal","include_bfa","False",,"True","1045","Vicious War Clefthoof","270560","163124","7","-1","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 1|nRated Arena and Rated Battleground Season Reward"
"snapshot_candidate","include_bfa","False",,"True","1046","Darkforge Ram","270562","","","1","4","|cFFFFD200Paladin|r |n"
"snapshot_candidate","include_bfa","False",,"True","1047","Dawnforge Ram","270564","","","1","4","|cFFFFD200Paladin|r |n"
"item_expansion_signal","include_bfa","False",,"True","1048","Dark Iron Core Hound","271646","161331","7","5","68","|cFFFFD200Achievement: |rAllied Races: Dark Iron Dwarf"
"item_expansion_signal","include_bfa","False",,"True","1049","Undercity Plaguebat","272472","163128","7","1","68","|cFFFFD200Quest:|r Killer Queen|n"
"item_expansion_signal","include_bfa","False",,"True","1050","Vicious War Riverbeast","272481","163123","7","-1","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 1|nRated Arena and Rated Battleground Season Reward"
"policy_external_candidate","exclude_policy_external","False",,"True","1051","The Dreadwake","272770","160589","7","9","0","|cFFFFD200In-Game Shop|r |n"
"item_expansion_signal","include_bfa","False",,"True","1053","Underrot Crawg","273541","160829","7","0","0","|cFFFFD200Drop: |rUnbound Abomination|n|cFFFFD200Zone: |rThe Underrot (Mythic)|n|n|cFFFFD200Treasure: |rChallenger's Cache|n|cFFFFD200Zone: |rThe Underrot"
"item_expansion_signal","include_bfa","False",,"True","1054","Teldrassil Hippogryph","274610","163127","7","1","68","|cFFFFD200Quest: |rFrom the Ashes..."
"item_expansion_signal","include_bfa","False",,"True","1057","Nazjatar Blood Serpent","275623","161479","7","0","64","|cFFFFD200Drop: |rAdherent of the Abyss|n|cFFFFD200Zone: |rStormsong Valley"
"item_expansion_signal","include_bfa","False",,"True","1058","Cobalt Pterrordax","275837","161665","7","2","4","|cFFFFD200Vendor: |rNatal'hakata|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Faction: |rZandalari Empire - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1059","Captured Swampstalker","275838","161666","7","2","4","|cFFFFD200Vendor: |rProvisioner Lija|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Faction: |rTalanji's Expedition - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1060","Voldunai Dunescraper","275840","161667","7","2","4","|cFFFFD200Vendor: |rHoarder Jena|n|cFFFFD200Zone: |rVol'dun|n|cFFFFD200Faction: |rVoldunai - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1061","Expedition Bloodswarmer","275841","161774","7","2","4","|cFFFFD200Vendor: |rProvisioner Lija|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Faction: |rTalanji's Expedition - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1062","Dusky Waycrest Gryphon","275859","161908","7","2","4","|cFFFFD200Vendor: |rQuartermaster Alcorn|n|cFFFFD200Zone: |rDrustvar|n|cFFFFD200Faction: |rOrder of Embers - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1063","Stormsong Coastwatcher","275866","161909","7","2","4","|cFFFFD200Vendor: |rSister Lilyana|n|cFFFFD200Zone: |rStormsong Valley|n|cFFFFD200Faction: |rStorm's Wake - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1064","Proudmoore Sea Scout","275868","161879","7","2","4","|cFFFFD200Vendor: |rProvisioner Fray|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Faction: |rProudmoore Admiralty - Exalted|n|cFFFFD200Cost: |r90000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","exclude_unobtainable_or_internal","False",,"True","1069","Darkforge Ram","276112","","","-1","264",""
"snapshot_candidate","exclude_unobtainable_or_internal","False",,"True","1071","Dawnforge Ram","276111","","","-1","264",""
"item_expansion_signal","include_bfa","False",,"True","1166","Great Sea Ray","278803","163131","7","3","2064","|cFFFFD200Profession:|r Fishing|n"
"item_expansion_signal","include_bfa","False",,"True","1167","Frostshard Infernal","213350","137614","7","0","0","|cFFFFD200Achievement: |rNo Stable Big Enough|n|cFFFFD200Category: |rMounts"
"item_expansion_signal","include_bfa","False",,"True","1169","Surf Jelly","278979","163585","7","0","2064","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","1172","Conqueror's Scythemaw","279454","163577","7","5","0","|cFFFFD200Achievement: |rConqueror of Azeroth|n|cFFFFD200Category: |rWorld"
"item_expansion_signal","include_bfa","False",,"True","1173","Broken Highland Mustang","279457","163578","7","-1","4","|cFFFFD200Drop: |rKnight-Captain Aldrin|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1174","Highland Mustang","279456","163579","7","0","4","|cFFFFD200Drop: |rDoomrider Helgrim|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1175","Twilight Avenger","279466","163584","7","0","128","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","1176","Craghorn Chasm-Leaper","279467","163583","7","6","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","1178","Qinsho's Eternal Hound","279469","163582","7","5","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","1179","Palehide Direhorn","279474","163589","7","2","0","|cFFFFD200Vendor: |rTalutu|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTricky Nick|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1180","Swift Albino Raptor","279569","163644","7","-1","0","|cFFFFD200Drop: |rBeastrider Kama|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1182","Lil' Donkey","279608","163646","7","-1","0","|cFFFFD200Drop: |rOverseer Krix|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1183","Skullripper","279611","163645","7","-1","0","|cFFFFD200Drop: |rSkullripper|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1185","Witherbark Direwing","279868","163706","7","-1","4","|cFFFFD200Drop: |rNimar the Slayer|n|cFFFFD200Zone: |rArathi Highlands"
"item_expansion_signal","include_bfa","False",,"True","1190","Pureheart Courser","280730","163982","7","0","0","|cFFFFD200Achievement: |r100 Exalted Reputations|n|cFFFFD200Category: |rReputation"
"item_expansion_signal","include_bfa","False",,"True","1191","Frenzied Feltalon","280729","163981","7","0","0","|cFFFFD200Achievement: |rA Horde of Hoofbeats|n|cFFFFD200Category: |rMounts"
"item_expansion_signal","include_bfa","False",,"True","1192","Prestigious Bloodforged Courser","281044","164250","7","5","64","|cFFFFD200Achievement: |rHonor Level 500|n|cFFFFD200Category: |rHonor"
"policy_external_candidate","exclude_policy_external","False",,"True","1193","Meat Wagon","281554","164571","0","7","0","|cFFFFD200Promotion|r |n"
"item_expansion_signal","include_bfa","False",,"True","1194","Vicious White Warsaber","281888","173714","7","2","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 4|nRated Arena and Rated Battleground Season Reward"
"item_expansion_signal","include_bfa","False",,"True","1195","Vicious Black Warsaber","281887","165019","7","2","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 2|nRated Arena and Rated Battleground Season Reward"
"item_expansion_signal","include_bfa","False",,"True","1196","Vicious Black Bonesteed","281890","165020","7","-1","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 2|nRated Arena and Rated Battleground Season Reward"
"item_expansion_signal","include_bfa","False",,"True","1197","Vicious White Bonesteed","281889","173713","7","-1","4","|cFFFFD200PvP:|r Battle for Azeroth: Season 4|nRated Arena and Rated Battleground Season Reward"
"item_expansion_signal","include_bfa","False",,"True","1198","Kul Tiran Charger","282682","164762","7","5","68","|cFFFFD200Achievement: |rAllied Races: Kul Tiran Human"
"item_expansion_signal","include_bfa","False",,"True","1199","Blackpaw","288438","166428;166438","7","0","0","|cFFFFD200Drop:|r Agathe Wyrmwood|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Blackpaw|n|cFFFFD200Zone:|r Darkshore"
"item_expansion_signal","include_bfa","False",,"True","1200","Ashenvale Chimaera","288495","166432","7","0","128","|cFFFFD200Drop:|r Alash'anir|n|cFFFFD200Zone:|r Darkshore|n"
"item_expansion_signal","include_bfa","False",,"True","1201","Frightened Kodo","288499","166433","7","0","0","|cFFFFD200Drop:|r Frightened Kodo|n|cFFFFD200Zone:|r Darkshore|n"
"item_expansion_signal","include_bfa","False",,"True","1203","Umber Nightsaber","288503","166434;166803","7","0","0","|cFFFFD200Drop:|r Moxo the Beheader|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Athil Dewfire|n|cFFFFD200Zone:|r Darkshore"
"item_expansion_signal","include_bfa","False",,"True","1204","Sandy Nightsaber","288506","166436;174373","7","2","0","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h|n|n|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r350|Hcurrency:1717|h|TInterface\ICONS\UI_Alliance_7LegionMedal.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1205","Kaldorei Nightsaber","288505","166435;166437","7","0","0","|cFFFFD200Drop:|r Croz Bloodrage|n|cFFFFD200Zone:|r Darkshore|n|n|cFFFFD200Drop:|r Shadowclaw|n|cFFFFD200Zone:|r Darkshore"
"item_expansion_signal","include_bfa","False",,"True","1206","Blue Marsh Hopper","288587","166442","7","2","0","|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1207","Yellow Marsh Hopper","288589","166443","7","2","0","|cFFFFD200Vendor: |rGottum|n|cFFFFD200Zone: |rNazmir|n|cFFFFD200Cost: |r333333|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_bfa","False",,"True","1208","Saltwater Seahorse","288711","166471","7","2","2064","|cFFFFD200Vendor: |rCaptain Klarisa|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h|n|n|cFFFFD200Vendor: |rCaptain Zen'taga|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r500|Hcurrency:1710|h|TInterface\ICONS\INV_Misc_AzsharaCoin.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1209","Stonehide Elderhorn","288712","166470","7","0","0","|cFFFFD200Drop:|r Island Expeditions"
"item_expansion_signal","include_bfa","False",,"True","1210","Bloodthirsty Dreadwing","288714","166469","7","2","4","|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r750|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1211","Bloodgorged Hunter","288720","166468","7","-1","0","|cFFFFD200Drop: |rIsland Expeditions"
"item_expansion_signal","include_bfa","False",,"True","1212","Island Thunderscale","288721","166467","7","0","128","|cFFFFD200Drop:|r Island Expeditions"
"item_expansion_signal","include_bfa","False",,"True","1213","Risen Mare","288722","166466","7","0","0","|cFFFFD200Drop:|r Island Expeditions|n"
"item_expansion_signal","include_bfa","False",,"True","1214","Azureshell Krolusk","288736","166465","7","2","4","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r200|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1215","Rubyshell Krolusk","288735","166464","7","2","4","|cFFFFD200Vendor: |rProvisioner Mukra|n|cFFFFD200Zone: |rZuldazar|n|cFFFFD200Cost: |r200|Hcurrency:1716|h|TInterface\ICONS\INV_HordeWarEffort.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1216","Priestess' Moonsaber","288740","166463","7","2","4","|cFFFFD200Vendor: |rProvisioner Stoutforge|n|cFFFFD200Zone: |rTiragarde Sound|n|cFFFFD200Cost: |r750|Hcurrency:1717|h|TInterface\ICONS\INV_AllianceWarEffort.BLP:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1217","G.M.O.D.","289083","166518","7","0","2","|cFFFFD200Drop:|r High Tinker Mekkatorque|n|cFFFFD200Zone:|r Battle of Dazar'alor"
"item_expansion_signal","include_bfa","False",,"True","1218","Dazar'alor Windreaver","289101","166539","7","5","0","|cFFFFD200Achievement:|r Glory of the Dazar'alor Raider|n|cFFFFD200Category:|r Dungeons & Raids|n"
"item_expansion_signal","include_bfa","False",,"True","1219","Glacial Tidestorm","289555","166705","7","0","0","|cFFFFD200Drop:|r Jaina Proudmoore (Mythic)|n|cFFFFD200Zone:|r Battle of Dazar'alor"
"item_expansion_signal","include_bfa","True","Battle for Azeroth Brawler's Guild murder-mystery questline; removed in patch 9.0.1","True","1220","Bruce","289639","166724","7","-1","0","|cFFFFD200Quest: |rComplete the Brawler's Guild Questline"
"policy_external_candidate","exclude_policy_external","False",,"True","1221","Hogrus, Swine of Good Fortune","290134","166774","0","9","0","|cFFFFD200In-Game Shop|r"
"policy_external_candidate","exclude_policy_external","False",,"True","1222","Vulpine Familiar","290133","166775","0","9","0","|cFFFFD200In-Game Shop|r"
"policy_external_candidate","exclude_policy_external","False",,"True","1223","Sylverian Dreamer","290132","166776","0","9","0","|cFFFFD200In-Game Shop|r"
"item_expansion_signal","include_bfa","False",,"True","1224","Wonderwing 2.0","290328","169162","7","5","0","|cFFFFD200Achievement: |rBattle for Azeroth Pathfinder, Part Two|n|cFFFFD200Category: |rBattle for Azeroth"
"snapshot_candidate","include_bfa","False",,"True","1225","Crusader's Direhorn","290608","","","1","4","|cFFFFD200Paladin|r |n"
"item_expansion_signal","include_bfa","False",,"True","1227","Aerial Unit R-21/X","290718","168830","7","0","0","|cFFFFD200Drop:|r King Mechagon|n"
"item_expansion_signal","include_bfa","False",,"True","1229","Rusty Mechanocrawler","291492","168823","7","0","0","|cFFFFD200Drop:|r Mechagon|n"
"item_expansion_signal","include_bfa","False",,"True","1230","Unshackled Waveray","291538","167170","7","-1","0","|cFFFFD200Vendor: |rFinder Pruc|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rUnshackled - Exalted|n|cFFFFD200Cost: |r250|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1231","Ankoan Waveray","292407","167167","7","-1","0","|cFFFFD200Vendor: |rArtisan Okata|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Faction: |rAnkoan - Exalted|n|cFFFFD200Cost: |r250|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1232","Azshari Bloatray","292419","167171","7","5","0","|cFFFFD200Achievement:|r Glory of the Palace Raider|n|cFFFFD200Category:|r Dungeons & Raids|n"
"item_expansion_signal","include_bfa","False",,"True","1237","Royal Snapdragon","294038","169198","7","0","0","|cFFFFD200Drop:|r Ankoan Supplies|n|cFFFFD200Drop:|r Unshackled Supplies"
"item_expansion_signal","include_bfa","False",,"True","1238","Snapback Scuttler","294039","169194","7","5","0","|cFFFFD200Achievement: |rUndersea Usurper|n|cFFFFD200Category: |rBattle for Azeroth"
"item_expansion_signal","include_bfa","False",,"True","1239","X-995 Mechanocat","294143","167751","7","0","0","|cFFFFD200Vendor: |rPascal-K1N6|n|cFFFFD200Zone: |rMechagon|n"
"item_expansion_signal","include_bfa","False",,"True","1240","Obsidian Worldbreaker","294197","172012","7","5","64","|cFFFFD200Achievement: |rMemories of Fel, Frost and Fire|n|cFFFFD200Category: |rEvents"
"snapshot_candidate","include_bfa","False",,"True","1242","Beastlord's Irontusk","294568","167894","5","2","0","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h"
"snapshot_candidate","include_bfa","False",,"True","1243","Beastlord's Warwolf","294569","167895","5","2","0","|cFFFFD200Vendor: |rKronnus|n|cFFFFD200Zone: |rWarspear|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n|cFFFFD200Vendor: |rTempra|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h"
"item_expansion_signal","include_bfa","False",,"True","1245","Bloodflank Charger","295387","168055","7","5","0","|cFFFFD200Achievement:|r Two Sides to Every Tale|n"
"item_expansion_signal","include_bfa","False",,"True","1246","Ironclad Frostclaw","295386","168056","7","5","0","|cFFFFD200Achievement:|r Two Sides to Every Tale"
"item_expansion_signal","include_bfa","False",,"True","1247","Mechacycle Model W","296788","168329","7","5","0","|cFFFFD200Achievement: |rMecha-Done|n|cFFFFD200Category: |rBattle for Azeroth"
"item_expansion_signal","include_bfa","False",,"True","1248","Junkheap Drifter","297157","168370","7","0","0","|cFFFFD200Drop: |rRustfeather|n|cFFFFD200Zone: |rMechagon"
"item_expansion_signal","include_bfa","False",,"True","1249","Child of Torcali","297560","168408","7","1","0","|cFFFFD200Quest:|r Wander Not Alone|n|cFFFFD200Zone: |rZuldazar"
"item_expansion_signal","include_bfa","False",,"True","1250","Mollie","298367","174842","7","0","0","|cFFFFD200Drop: |rDunegorger Kraulok|n|cFFFFD200Zone: |rVol'dun"
"item_expansion_signal","include_bfa","False",,"True","1252","Mechagon Peacekeeper","299158","168826","7","0","0","|cFFFFD200Drop: |rHK-8 Aerial Oppression Unit|n|cFFFFD200Zone: |rOperation: Mechagon"
"item_expansion_signal","include_bfa","False",,"True","1253","Scrapforged Mechaspider","299159","168827","7","1","0","|cFFFFD200Quest: |rDrive It Away Today|n|cFFFFD200Zone: |rMechagon"
