"status","release_decision","unavailable","availability_note","current_exists","toy_id","item_id","name","item_expansion_id","source_type_enum","flags","source_text"
"item_expansion_signal","include_shadowlands","False",,"True","1074","183847","Acolyte's Guise","8","1","0","|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Quest: |rThe Better Part of Valor|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","1075","183856","Mystical Orb of Meditation","8","1","0","|cFFFFD200Quest:|r Master of Inner Calm|n|cFFFFD200Zone: |rQueen's Conservatory"
"item_expansion_signal","include_shadowlands","False",,"True","1076","183900","Sinvyr Tea Set","8","2","4","|cFFFFD200Vendor: |rMistress Mihaela|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rCourt of Harvesters - Honored|n|cFFFFD200Cost: |r1350|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"source_text_signal","include_shadowlands","False",,"True","1078","180993","Bat Visage Bobber","6","0","0","|cFFFFD200Treasure: |rForgotten Angler's Rod|n|cFFFFD200Zone: |rRevendreth|n"
"item_expansion_signal","include_shadowlands","False",,"True","1079","182780","Muckpool Cookpot","8","0","0","|cFFFFD200Treasure:|r Outcast's Makeshift Muckpool|n|cFFFFD200Zone:|r Revendreth|n|n"
"item_expansion_signal","include_shadowlands","False",,"True","1080","183876","Quill of Correspondence","8","-1","0","|cFFFFD200Vendor: |rLady Ilinca|n|cFFFFD200Coveant Feature: |rEmber Court|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","1081","180947","Tithe Collector's Vessel","8","-1","0","|cFFFFD200Venthyr Campaign Quest: |rAn Unwelcome Incursion|n|cFFFFD200World Quest: |rTithe and Taxes|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","1082","180873","Smolderheart","8","0","0","|cFFFFD200Drop: |rSire Ladinas|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","1083","179393","Mirror of Envious Dreams","8","0","0","|cFFFFD200Treasure: |rChest of Envious Desires|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","1084","182890","Rapid Recitation Quill","8","2","4","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Revered|n|cFFFFD200Cost: |r500|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1085","183903","Smelly Jelly","8","5","0","|cFFFFD200Achievement: |rIt's In The Mix|n|cFFFFD200Category: |rShadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","1086","183989","Dredger Barrow Racer","8","2","0","|cFFFFD200Vendor: |rGrand Marshal Mudrag|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r50|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1087","183986","Bondable Sinstone","8","0","0","|cFFFFD200Treasure: |rTaskmaster's Trove|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","1088","184075","Stonewrought Sentry","8","0","0","|cFFFFD200Treasure: |rForbidden Chamber Lockbox|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","1089","184218","Vulgarity Arbiter","8","2","4","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Exalted|n|cFFFFD200Cost: |r1000|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1090","184223","Helm of the Dominated","8","5","0","|cFFFFD200Achievement: |rTwisting Corridors: Layer 4|n|cFFFFD200Category: |rTorghast"
"item_expansion_signal","include_shadowlands","False",,"True","1091","184292","Ancient Elethium Coin","8","0","0","|cFFFFD200Drop: |rMorguliax|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1092","184312","Borr-Geth's Fiery Brimstone","8","0","0","|cFFFFD200Drop: |rBorr-Geth|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1093","183716","Venthyr Sinstone","8","2","0","|cFFFFD200Vendor: |rChachi the Artiste|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1094","184318","Battlecry of Krexus","8","0","0","|cFFFFD200Treasure: |rBlackhound Cache|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","1095","180290","Night Fae Hearthstone","8","2","0","|cFFFFD200Vendor: |rElwyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1096","184353","Kyrian Hearthstone","8","2","0","|cFFFFD200Vendor: |rAdjutant Galos|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Cost: |r750|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1097","183988","Bondable Val'kyr Diadem","8","0","0","|cFFFFD200Treasure: |rGift of Chyrus|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","1098","184449","Jiggles's Favorite Toy","8","5","0","|cFFFFD200Achievement: |rNine Afterlives|n|cFFFFD200Category: |rShadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","1099","184447","Kevin's Party Supplies","8","0","0","|cFFFFD200Treasure: |rSlime-Coated Crate|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","1100","184476","Regenerating Slime Vial","8","0","0","|cFFFFD200Drop: |rBubbleblood|n|cFFFFD200Zone: |rMaldraxxus"
"source_text_signal","include_shadowlands","False",,"True","1101","184508","Mawsworn Pet Leash","0","5","0","|cFFFFD200Achievement: |rBattle in the Shadowlands|n|cFFFFD200Category: |rBattle"
"source_text_signal","exclude_removed_current_item","False",,"False","1102","183810","Shadowlands Mini: Grandmaster Vole","7","0","2","|cFFFFD200Treasure: |rPrize Bag|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","1103","184495","Infested Arachnid Casing","8","0","0","|cFFFFD200Drop:|r Supplies of the Undying Army"
"item_expansion_signal","include_shadowlands","False",,"True","1104","184396","Malfunctioning Goliath Gauntlet","8","-1","0","|cFFFFD200Drop:|r Ascended Supplies"
"item_expansion_signal","include_shadowlands","False",,"True","1105","184487","Gormling in a Bag","8","-1","0","|cFFFFD200World Quest:|r Ardenweald world quests"
"item_expansion_signal","include_shadowlands","False",,"True","1106","184489","Fae Harp","8","-1","0","|cFFFFD200Treasure:|r Elusive Faerie Cache|n|cFFFFD200Zone:|r Ardenweald"
"item_expansion_signal","include_shadowlands","False",,"True","1107","184490","Fae Pipes","8","-1","0","|cFFFFD200Treasure:|r Harmonic Chest|n|cFFFFD200Zone:|r Ardenweald"
"item_expansion_signal","include_shadowlands","False",,"True","1108","184410","Aspirant's Stretcher","8","-1","4","|cFFFFD200Vendor:|r Adjutant Nikos or Adjutant Mikaros|n|cFFFFD200Faction:|r The Ascended - Revered|n|cFFFFD200Cost:|r 1765 gold"
"item_expansion_signal","include_shadowlands","False",,"True","1109","184404","Ever-Abundant Hearth","8","-1","0","|cFFFFD200Drop:|r Enforcer Aegeon|n|cFFFFD200Zone:|r Bastion"
"item_expansion_signal","include_shadowlands","False",,"True","1110","184415","Soothing Vesper","8","-1","0","|cFFFFD200Treasure:|r Broken Bell or Skyward Bell|n|cFFFFD200Zone:|r Bastion"
"item_expansion_signal","include_shadowlands","False",,"True","1111","184418","Acrobatic Steward","8","-1","0","|cFFFFD200Treasure:|r Gilded Chests and Silver Strongboxes|n|cFFFFD200Zone:|r Bastion"
"item_expansion_signal","include_shadowlands","False",,"True","1112","184413","Mnemonic Attunement Pane","8","-1","0","|cFFFFD200Drop:|r Unstable Memory|n|cFFFFD200Zone:|r Bastion"
"item_expansion_signal","include_shadowlands","False",,"True","1113","184435","Mark of Purity","8","-1","0","|cFFFFD200Paragon Cache:|r Ascended Supplies"
"item_expansion_signal","include_shadowlands","False",,"True","1114","186501","Doomwalker Trophy Stand","8","-1","2","|cFFFFD200Drop: |rDoomwalker|n|cFFFFD200Zone: |rTanaris|n|cFFFFD200Event: |rWoW 17th Anniversary"
"item_expansion_signal","include_shadowlands","False",,"True","1115","186686","Pallid Oracle Bones","8","3","0","|cFFFFD200Profession: |rLeatherworking(50)"
"item_expansion_signal","include_shadowlands","False",,"True","1116","186702","Pallid Bone Flute","8","3","0","|cFFFFD200Profession: |rLeatherworking(75)"
"item_expansion_signal","include_shadowlands","False",,"True","1117","186973","Anima-ted Leash","8","-1","0","|cFFFFD200Profession:|r Shadowlands Enchanting (40)"
"item_expansion_signal","include_shadowlands","False",,"True","1118","186985","Elusive Pet Treat","8","-1","0","|cFFFFD200Profession:|r Shadowlands Leatherworking (100)"
"item_expansion_signal","include_shadowlands","False",,"True","1119","186974","Experimental Anima Cell","8","-1","0","|cFFFFD200Vendor: |rLayers 9-12 Brokers|n|cFFFFD200Zone: |rTorghast, Tower of the Damned|n|cFFFFD200Cost: |r300|Hcurrency:1728|h|TInterface\ICONS\INV_Phantasma.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1120","187075","Box of Rattling Chains","8","-1","0","|cFFFFD200Drop: |rLayers 9-12 Bosses|n|cFFFFD200Zone: |rTorghast, Tower of the Damned"
"item_expansion_signal","include_shadowlands","False",,"True","1121","187176","Vesper of Harmony","8","0","0","|cFFFFD200Drop: |rWild Worldcracker|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1122","187184","Vesper of Clarity","8","-1","0","|cFFFFD200Quest: |r Bastion Visitor Dailies|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1123","187185","Vesper of Faith","8","0","0","|cFFFFD200Drop:|r Ascended War Chest|n|cFFFFD200Zone:|r The Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1124","187416","Jailer's Cage","8","0","0","|cFFFFD200Treasure: |rZovaal's Vault|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1125","187417","Adamant Vaults Cell","8","0","0","|cFFFFD200Drop:|r Adamant Vaults|n|cFFFFD200Zone:|r Torghast, Tower of the Damned|n"
"item_expansion_signal","include_shadowlands","False",,"True","1126","187113","Personal Ball and Chain","8","0","0","|cFFFFD200Treasure: |rZovaal's Vault|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1127","187159","Shadow Slicing Shortsword","8","1","0","|cFFFFD200Relic Quest: |rShadow Slicing Shortsword|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1128","187154","Ancient Korthian Runes","8","1","0","|cFFFFD200Relic Quest: |rDiviner's Rune Chits|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1129","187155","Guise of the Changeling","8","1","0","|cFFFFD200Relic Quest: |rGuise of the Changeling|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1130","187140","Ring of Duplicity","8","1","0","|cFFFFD200Relic Quest: |rRing of Self-Reflection|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1131","187344","Offering Kit Maker","8","0","0","|cFFFFD200Treasure: |rOffering Box|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1132","187339","Silver Shardhide Whistle","8","0","0","|cFFFFD200Treasure:|r Dislodged Nest|n|cFFFFD200Zone:|r Korthia|n"
"item_expansion_signal","include_shadowlands","False",,"True","1133","187174","Shaded Judgment Stone","8","0","0","|cFFFFD200Drop: |rThe Rift|n"
"item_expansion_signal","include_shadowlands","False",,"True","1134","187051","Forgotten Feather","8","0","0","|cFFFFD200Treasure: |rForgotten Feather|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1135","187139","Bottled Shade Heart","8","0","0","|cFFFFD200Drop: |rTorglluun|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","1136","187419","Steward's First Feather","8","-1","0","|cFFFFD200Drop: |rBastion Callings"
"item_expansion_signal","include_shadowlands","False",,"True","1137","187420","Maw-Ocular Viewfinder","8","0","0","|cFFFFD200Drop: |rObserver Yorik|n|cFFFFD200Zone: |rKorthia"
"item_expansion_signal","include_shadowlands","False",,"True","1138","183901","Bonestorm Top","8","0","0","|cFFFFD200Drop: |rDarklord Taraxis|n|cFFFFD200Zone: |rThe Maw"
"snapshot_candidate","include_shadowlands","False",,"True","1139","187422","Rockin' Rollin' Racer Customizer 19.9.3","0","-1","2","|cFFFFD200World Event:|r Feast of Winter Veil|n|cFFFFD200Source:|r 2021 Gently Shaken Gift or Stolen Present"
"item_expansion_signal","include_shadowlands","False",,"True","1145","187512","Tome of Small Sins","8","-1","0","|cFFFFD200Drop: |rRevendreth Callings"
"item_expansion_signal","include_shadowlands","False",,"True","1146","187591","Nightborne Guard's Vigilance","8","-1","0","|cFFFFD200Vendor: |rAridormi|n|cFFFFD200Zone: |rDalaran, Broken Isles|n|cFFFFD200Cost: |r1500|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1147","187705","Choofa's Call","8","0","0","|cFFFFD200Treasure:|r Queen's Conservatory Cache|n"
"policy_external_candidate","exclude_policy_external","False",,"True","1148","187834","Tormented Banner of the Opportune","8","-1","2","Mythic Dungeon International: Shadowlands Season 2"
"item_expansion_signal","include_shadowlands","False",,"True","1149","187840","Sparkle Wings","8","-1","0","|cFFFFD200Drop: |rArdenweald Callings"
"item_expansion_signal","include_shadowlands","False",,"True","1150","187793","Personal Containment Trap","8","5","0","|cFFFFD200Achievement: |rCompleting the Code|n|cFFFFD200Category: |rShadowlands"
"snapshot_candidate","exclude_unobtainable_or_internal","False",,"True","1151","187861",,,"-1","2",""
"snapshot_candidate","include_shadowlands","False",,"True","1152","187869","Scouting Map: Into the Shadowlands","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1153","187875","Scouting Map: United Fronts of the Broken Isles","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1154","187895","Scouting Map: The Dangers of Draenor","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1155","187896","Scouting Map: A Stormstout's Guide to Pandaria","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1156","187897","Scouting Map: Cataclysm's Consequences","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1157","187898","Scouting Map: True Cost of the Northrend Campaign","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1158","187899","Scouting Map: The Many Curiosities of Outland","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"snapshot_candidate","include_shadowlands","False",,"True","1159","187900","Scouting Map: The Wonders of Kul Tiras and Zandalar","0","-1","0","|cFFFFD200Vendor: |rKrom Stoutarm / Estelle Gendry|n|cFFFFD200Zone: |rIronforge / Orgrimmar|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","1161","187913","Apprentice Slimemancer's Boots","8","-1","0","|cFFFFD200Drop: |rMaldraxxus Callings"
"policy_external_candidate","exclude_policy_external","False",,"True","1162","187957","Encrypted Banner of the Opportune","8","-1","2","Mythic Dungeon International: Shadowlands Season 3"
"policy_external_candidate","exclude_policy_external","False",,"True","1163","187958","Shrouded Banner of the Opportune","8","-1","2","Mythic Dungeon International: Shadowlands Season 4"
"policy_external_candidate","exclude_unobtainable_or_internal","False",,"False","1164","187959","PH - Banner of the Opportune","8","-1","2","Mythic Dungeon International: Shadowlands Season 2"
"item_expansion_signal","include_shadowlands","False",,"True","1165","187860","Mortis Mover","8","5","0","|cFFFFD200Achievement: |rTraversing the Spheres|n|cFFFFD200Category: |rShadowlands"
"snapshot_candidate","include_shadowlands","False",,"True","1166","188680","Winter Veil Chorus Book","0","2","0","|cFFFFD200Vendor: |rSmokywood Pastures Vendor|n|cFFFFD200Cost: |r52|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t|n|nDrop: Stolen Present"
"snapshot_candidate","include_shadowlands","False",,"True","1167","188694","Spring Florist's Pouch","0","2","0","|cFFFFD200Vendor: |rNoblegarden Merchant|n|cFFFFD200Cost: |r50|Hitem:44791|h|TInterface\ICONS\Achievement_Noblegarden_Chocolate_Egg.blp:0|t|h"
"snapshot_candidate","include_shadowlands","False",,"True","1168","188695","Summer Cranial Skillet","0","2","0","|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r150|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h"
"snapshot_candidate","include_shadowlands","False",,"True","1169","188698","Eagger Basket","0","2","0","|cFFFFD200Quest: |rA Tisket, a Tasket, a Noblegarden Basket"
"snapshot_candidate","include_shadowlands","False",,"True","1170","188699","Insulated Dancing Insoles","0","-1","0","|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r100|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h"
"snapshot_candidate","include_shadowlands","False",,"True","1171","188701","Fire Festival Batons","0","-1","0","|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r50|Hitem:23247|h|TInterface\ICONS\INV_SummerFest_FireFlower.blp:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","1173","188952","Dominated Hearthstone","8","5","0","|cFFFFD200Achievement:|r The Jailer's Gauntlet: Layer 2|n|cFFFFD200Zone:|r Torghast (The Jailer's Gauntlet)"
"item_expansion_signal","include_shadowlands","False",,"True","1174","190177","Sphere of Enlightened Cogitation","8","-1","0","|cFFFFD200Drop:|r Enlightened Broker Supplies"
"item_expansion_signal","include_shadowlands","False",,"True","1175","190196","Enlightened Hearthstone","8","-1","2","|cFFFFD200Secret:|r Ponderer's Portal|n|cFFFFD200Zone:|r Zereth Mortis|n|cFFFFD200Requirement:|r Six players with Sphere of Enlightened Cogitation"
"item_expansion_signal","include_shadowlands","False",,"True","1176","190237","Broker Translocation Matrix","8","2","4","|cFFFFD200Vendor: |rVilo|n|cFFFFD200Zone: |rZereth Mortis|n|cFFFFD200Faction: |rThe Enlightened - Exalted|n|cFFFFD200Cost: |r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","1177","190238","Xy'rath's Booby-Trapped Cache","8","0","0","|cFFFFD200Drop:|r Xy'rath the Covetous|n|cFFFFD200Zone:|r Zereth Mortis"
"item_expansion_signal","include_shadowlands","False",,"True","1178","190333","Jiro Circle of Song","8","-1","0","|cFFFFD200Vendor:|r Olea Manu|n|cFFFFD200Zone:|r Zereth Mortis|n|cFFFFD200Cost:|r 100 |Hcurrency:1979|h[Cyphers of the First Ones]|h"
"item_expansion_signal","include_shadowlands","False",,"True","1179","190457","Protopological Cube","8","0","0","|cFFFFD200Treasure:|r Syntactic Vault|n|cFFFFD200Zone: |rZereth Mortis|n"
"item_expansion_signal","include_shadowlands","False",,"True","1180","190734","Makaris's Satchel of Mines","8","-1","0","|cFFFFD200Treasure:|r Sandworn Chest|n|cFFFFD200Zone:|r Zereth Mortis"
"item_expansion_signal","include_shadowlands","False",,"True","1181","190754","Firim's Specimen Container","8","-1","0","|cFFFFD200Quest:|r Firim daily quests|n|cFFFFD200Zone:|r Zereth Mortis"
"item_expansion_signal","include_shadowlands","False",,"True","1182","190853","Bushel of Mysterious Fruit","8","0","0","|cFFFFD200Zone:|r Catalyst Gardens"
"item_expansion_signal","include_shadowlands","False",,"True","1183","190926","Infested Automa Core","8","0","0","|cFFFFD200Zone:|r Catalyst Wards"
"snapshot_candidate","include_shadowlands","False",,"True","1184","187689","Dance Dance Darkmoon","0","5","0","|cFFFFD200Achievement: |rDancing Machine|n|cFFFFD200Category: |rDarkmoon Faire"
"snapshot_candidate","include_shadowlands","False",,"True","1186","191937","Falling Star Catcher","0","-1","2","|cFFFFD200World Event:|r Feast of Winter Veil|n|cFFFFD200Source:|r 2022 Winter Veil gift or Stolen Present"
"snapshot_candidate","include_shadowlands","False",,"True","1187","191925","Falling Star Flinger","0","-1","2","|cFFFFD200World Event:|r Feast of Winter Veil|n|cFFFFD200Source:|r 2022 Gently Shaken Gift or Stolen Present"
"snapshot_candidate","include_shadowlands","False",,"True","1188","192099","Earpieces of Tranquil Focus","-3","-1","0","|cFFFFD200Vendor: |rJepetto Joybuzz|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","1189","192485","Stored Wisdom Device","8","-1","2","|cFFFFD200Mail:|r Ve'nari, after inspecting her at the Creation Catalyst|n|cFFFFD200Zone:|r Zereth Mortis"
"policy_external_candidate","exclude_policy_external","False",,"True","1192","193588","Timewalker's Hearthstone","0","7","0","|cFFFFD200Promotion:|r Dragonflight Epic Edition"
