"status","release_decision","unavailable","availability_note","current_exists","species_id","name","creature_id","summon_spell_id","item_ids","item_expansion_ids","pet_type_enum","flags","source_type_enum","source_text"
"source_text_signal","include_shadowlands","False",,"True","2899","Court Messenger","171127","333804","180593","7","0","2","2","|cFFFFD200Vendor: |rMistress Mihaela|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rCourt of Harvesters - Revered|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"source_text_signal","include_shadowlands","False",,"True","2900","Dal","171136","333819","183859","7","0","2","1","|cFFFFD200Quest:|r A Stolen Stonefiend|n|cFFFFD200Zone:|r Revendreth|n"
"source_text_signal","include_shadowlands","False",,"True","2901","Trapped Stonefiend","171125","333803","180592","7","0","2","0","|cFFFFD200Treasure: |rBleakwood Chest|n|cFFFFD200Zone: |rRevendreth"
"source_text_signal","include_shadowlands","False",,"True","2903","Crimson Dredwing Pup","171150","333865","180602","7","2","2","0","|cFFFFD200Drop: |rRevendreth"
"source_text_signal","include_shadowlands","False",,"True","2904","Violet Dredwing Pup","171151","333868","180603","7","2","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2905","Dodger","171247","334160","180645","8","7","2","0","|cFFFFD200Drop:|r Playful Vulpin|n|cFFFFD200Zone:|r Ardenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2907","Rocky","171246","334159","180644","8","7","2","0","|cFFFFD200Drop:|r Macabre|n|cFFFFD200Zone:|r Ardenweald|n"
"item_expansion_signal","include_shadowlands","False",,"True","2908","Chirpy Valeshrieker","171239","334158","180643","8","2","2","0","|cFFFFD200Drop: |rOld Ardeite|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2909","Cloudfeather Fledgling","171238","334157","180642","8","2","2","0","|cFFFFD200Treasure: |rAncient Cloudfeather Egg|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2910","Floofa","171248","334156","180641","8","4","2","2","|cFFFFD200Vendor: |rAithlyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rThe Wild Hunt - Friendly|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","2911","Amber Glitterwing","171234","334155","180640","8","2","2","0","|cFFFFD200Treasure:|r Desiccated Moth|n|cFFFFD200Zone:|r Ardenweald|n|n"
"item_expansion_signal","include_shadowlands","False",,"True","2912","Dusty Sporeflutterer","171233","334154","180639","8","2","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2913","Fuzzy Shimmermoth","171235","334153","180638","8","2","2","1","|cFFFFD200Vendor: |rCortinarius|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rMarasmius - Friendly|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","2914","Starry Dreamfoal","171225","334151","180637","8","7","2","1","|cFFFFD200Treasure: |rCache of the Night|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2915","Willowbreeze","171224","334150","180636","8","7","2","2","|cFFFFD200Vendor: |rSpindlenose|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rCourt of Night - Friendly|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","2916","Hungry Burrower","171242","334149","180635","8","4","2","0","|cFFFFD200Drop:|r Wild Hunt Supplies|n"
"item_expansion_signal","include_shadowlands","False",,"True","2917","Gloober, as G'huun","171243","334146","180634","8","4","2","2","|cFFFFD200Vendor: |rMaster Clerk Salorn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","2918","Grubby","171241","334145","180633","8","4","2","1","|cFFFFD200Quest: |rA New Age|n|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2920","Gorm Needler","171231","334143","180631","8","2","2","0","|cFFFFD200Drop: |rDeifir the Untamed|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2921","Gorm Harrier","171230","334142","180630","8","2","2","0","|cFFFFD200Treasure:|r Aerto|n|cFFFFD200Zone:|r Ardenweald"
"item_expansion_signal","include_shadowlands","False",,"True","2922","Devouring Animite","171240","334141","180629","8","2","2","0","|cFFFFD200Adventures:|r Shadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","2923","Pearlwing Heron","171227","334139","180628","8","2","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2925","Golden Cloudfeather","171565","334789","180812","8","2","2","0","|cFFFFD200Drop: |rCloudfeather Guardian|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2928","Helpful Glimmerfly","171667","334987","180839","8","2","2","1","|cFFFFD200Quest:|r How to Catch a Glimmerfly|n|cFFFFD200Zone:|r Bastion"
"item_expansion_signal","include_shadowlands","False",,"True","2931","Brightscale Hatchling","171569","334798","180815","8","8","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2932","Silvershell Snapper","171693","335050","180856","8","8","2","0","|cFFFFD200Treasure: |rStewart's Stewpendous Stew|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2933","Sable","171568","334796","180814","8","7","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2934","Goldenpaw Kit","171694","335053","180857","8","7","2","2","|cFFFFD200Vendor: |rAdjutant Nikos|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Faction: |rThe Ascended - Revered|n|cFFFFD200Cost: |r1765|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","2935","Purity","171697","335056","180859","8","7","2","0","|cFFFFD200Treasure: |rGift of Vesiphone|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2938","Gilded Wader","171710","335076","180866","8","2","2","0","|cFFFFD200Treasure: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2940","Devoured Wader","171714","335083","180869","8","2","2","0","|cFFFFD200Drop: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","2941","Indigo","171716","335085","180871","8","7","2","2","|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian"
"item_expansion_signal","include_shadowlands","False",,"True","2942","Spirited Skyfoal","171719","335087","180872","8","7","2","0","|cFFFFD200Adventures:|r Shadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","2944","Oonar's Arm","171954","335698","181164","8","3","2","0","|cFFFFD200Drop:|r Oonar's Arm|n|cFFFFD200Zone:|r Maldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2945","Corpulent Bonetusk","171982","335753","181168","8","7","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2946","Pernicious Bonetusk","171984","335755","181170","8","7","2","0","|cFFFFD200Adventures:|r Shadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","2947","Luminous Webspinner","171985","335762","181171","8","7","2","0","|cFFFFD200Treasure: |rCache of Eyes|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2948","Boneweave Hatchling","171986","335764","181172","8","7","2","0","|cFFFFD200Drop: |rSister Chelicerae|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2949","Skittering Venomspitter","171987","335765","181173","8","7","2","0","|cFFFFD200Treasure: |rSprouting Growth|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2952","Bubbling Pustule","172132","335966","181262","8","5","2","0","|cFFFFD200Treasure: |rSlime-Coated Crate|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2953","Shy Melvin","172134","335969","181263","8","5","2","0","|cFFFFD200Drop: |rDeadly Dapperling|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2954","Plaguelouse Larva","172135","335972","181264","8","4","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2955","Corpselouse Larva","172136","335974","181265","8","4","2","0","|cFFFFD200Drop: |rSmorgas the Feaster|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2956","Feasting Larva","172137","335977","181266","8","4","2","0","|cFFFFD200Drop: |rSmorgas the Feaster|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2957","Writhing Spine","172139","335979","181267","8","3","2","0","|cFFFFD200Drop: |rScunner|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2958","Backbone","172140","335980","181268","8","3","2","2","|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2959","Micromancer","172148","336020","181269","8","3","2","0","|cFFFFD200Drop:|r Supplies of the Undying Army|n"
"item_expansion_signal","include_shadowlands","False",,"True","2960","Invertebrate Oil","172149","336021","181270","8","5","2","0","|cFFFFD200Drop: |rOily Invertebrate|n|cFFFFD200Zone: |rMaldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","2961","Sludge Feeler","172150","336022","181271","8","5","2","0","|cFFFFD200Drop: |rMargrave Stradama|n|cFFFFD200Zone: |rPlaguefall|n|cFFFFD200Difficulty: |rMythic"
"item_expansion_signal","include_shadowlands","False",,"True","2962","Toenail","172151","336024","181272","8","3","2","2","|cFFFFD200Vendor: |rNalcorn Talsen|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Faction: |rThe Undying Army - Revered|n|cFFFFD200Cost: |r1765|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"item_expansion_signal","include_shadowlands","False",,"True","2963","Mu'dud","172153","336030","181282","8","3","2","2","|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"item_expansion_signal","include_shadowlands","False",,"True","2964","Foulwing Buzzer","172155","336031","181283","8","2","2","0","|cFFFFD200Drop: |rRavenomous|n|cFFFFD200Zone: |rMaldraxxus"
"source_text_signal","include_shadowlands","False",,"True","2965","Bloodfeaster Spiderling","172284","336311","181315","7","7","2","2","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord"
"source_text_signal","include_shadowlands","False",,"True","2966","Sinheart","172570","337031","181555","7","6","16466","2","|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth"
"source_text_signal","include_shadowlands","False",,"True","2967","Dredger Butler","172854","337694","182683","7","0","16466","1","|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr"
"snapshot_candidate","include_shadowlands","False",,"True","3006","Stoneskin Dredwing Pup","173502","339590","180601","7","2","2","0","|cFFFFD200Drop:|r Court of Harvesters Supplies|n"
"source_text_signal","include_shadowlands","False",,"True","3008","Lost Quill","173508","339593","182613","7","5","2","0","|cFFFFD200Drop:|r Lost Quill|n|cFFFFD200Zone:|r Revendreth"
"source_text_signal","include_shadowlands","False",,"True","3009","The Count","173531","339668","182612","7","2","2","0","|cFFFFD200Treasure: |rThe Count|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r99|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3010","Sinfall Screecher","173533","339670","186544","8","2","2","0","|cFFFFD200Drop: |r Bastion Maw Assault|n|cFFFFD200Treasure: |rSinfall Screecher Cage|n|cFFFFD200Zone: |rThe Maw"
"source_text_signal","include_shadowlands","False",,"True","3011","Battie","173535","339671","183854","7","2","2","2","|cFFFFD200Vendor: |rTemel|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Ember Court - Revered|n|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"source_text_signal","include_shadowlands","False",,"True","3012","Stony","173536","339674","183855","7","2","2","0","|cFFFFD200Treasure: |rRepaired Transport Mirror|n|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth"
"item_expansion_signal","include_shadowlands","False",,"True","3013","Bloodlouse Larva","173534","339677","182606","8","4","2","0","|cFFFFD200Treasure:|r Strange Growth|n|cFFFFD200Zone:|r Maldraxxus|n"
"item_expansion_signal","include_shadowlands","False",,"True","3016","Fun Guss","173585","339976","182661","8","6","2","2","|cFFFFD200Vendor: |rCortinarius|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rMarasmius - Friendly|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3017","Leafadore","173586","339981","182662","8","6","2","2","|cFFFFD200Vendor: |rMaster Clerk Salorn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3018","Trootie","173587","339982","182663","8","6","16466","2","|cFFFFD200Covenant:|r Night Fae|n|cFFFFD200Zone:|r Ardenweald"
"item_expansion_signal","include_shadowlands","False",,"True","3019","Stemmins","173588","339983","182664","8","6","2","2","|cFFFFD200Vendor: |rSpindlenose|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rCourt of Night - Friendly|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3020","Runelight Leaper","173589","339997","182671","8","4","2","0","|cFFFFD200Adventures:|r Shadowlands"
"item_expansion_signal","include_shadowlands","False",,"True","3022","Shimmerbough Hoarder","173591","339999","182673","8","4","2","0","|cFFFFD200Treasure: |rFaerie Trove|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","3023","Sir Reginald","173593","340002","182674","8","4","2","2","|cFFFFD200Vendor: |rCortinarius|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rMarasmius - Friendly|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Cost: |r250|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3024","Char","173842","340710","183107","8","6","2","0","|cFFFFD200Drop:|r Ashen Amalgamation|n|cFFFFD200Covenant Feature:|r Ember Court|n|cFFFFD200Covenant:|r Venthyr|n|cFFFFD200Zone:|r Revendreth"
"item_expansion_signal","include_shadowlands","False",,"True","3025","Carpal","173847","340717","183114","8","3","2","0","|cFFFFD200Treasure:|r Skeletal Hand Fragments|n|cFFFFD200Zone:|r Maldraxxus"
"item_expansion_signal","include_shadowlands","False",,"True","3026","Tower Deathroach","173849","340721","183115","8","4","2","0","|cFFFFD200Drop:|r Torghast|n"
"item_expansion_signal","include_shadowlands","False",,"True","3027","Hissing Deathroach","173850","340722","183116","8","4","2","0","|cFFFFD200Drop:|r Torghast|n|n"
"item_expansion_signal","include_shadowlands","False",,"True","3028","Severs","173851","340723","183117","8","3","2","0","|cFFFFD200Drop:|r Torghast|n|n"
"item_expansion_signal","include_shadowlands","False",,"True","3029","Maw Crawler","173988","341289","183191","8","3","2","0","|cFFFFD200Drop:|r Torghast|n"
"item_expansion_signal","include_shadowlands","False",,"True","3030","Ashen Chomper","173989","341292","183193","8","4","2","0","|cFFFFD200Drop:|r Torghast|n"
"item_expansion_signal","include_shadowlands","False",,"True","3032","Frenzied Mawrat","173990","341293","183192","8","4","2","0","|cFFFFD200Drop:|r Torghast|n"
"item_expansion_signal","include_shadowlands","False",,"True","3033","Maw Stalker","173991","341295","183194","8","5","2","0","|cFFFFD200Drop:|r Torghast|n|n"
"item_expansion_signal","include_shadowlands","False",,"True","3034","Torghast Lurker","173992","341298","183195","8","3","2","0","|cFFFFD200Drop:|r Torghast|n"
"item_expansion_signal","include_shadowlands","False",,"True","3035","Lavender Nibbler","173993","341301","183196","8","4","2","0","|cFFFFD200Drop: |rGormbore|n|cFFFFD200Zone: |rArdenweald"
"item_expansion_signal","include_shadowlands","False",,"True","3036","Will of Remornia","173994","341302","183395","8","5","82","0","|cFFFFD200Drop: |rSire Denathrius|n|cFFFFD200Zone: |rCastle Nathria"
"item_expansion_signal","include_shadowlands","False",,"True","3037","Dread","174081","341492","183407","8","6","2","0","|cFFFFD200Drop: |rEternas the Tormentor|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","3038","Undying Deathroach","174082","341493","183408","8","4","2","0","|cFFFFD200Drop:|r The Maw|n"
"item_expansion_signal","include_shadowlands","False",,"True","3039","Decaying Mawrat","174083","341494","183409","8","4","2","0","|cFFFFD200Drop:|r The Maw|n"
"item_expansion_signal","include_shadowlands","False",,"True","3040","Sharpclaw","174084","341495","183410","8","3","2","0","|cFFFFD200Drop: |rSanngror the Torturer|n|cFFFFD200Zone: |rThe Maw"
"item_expansion_signal","include_shadowlands","False",,"True","3041","Death Seeker","174085","341497","183412","8","5","82","5","|cFFFFD200Achievement: |rTwisting Corridors: Layer 2|n|cFFFFD200Category: |rTorghast"
"item_expansion_signal","include_shadowlands","False",,"True","3042","Ruffle","174087","341515","184350","8","0","16466","2","|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","3043","Jiggles","174088","341516","183601","8","5","16466","2","|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus|n"
"item_expansion_signal","include_shadowlands","False",,"True","3044","Spinemaw Gormling","174089","341519","183623","8","4","2","0","|cFFFFD200Drop: |rTred'ova|n|cFFFFD200Zone: |rMists of Tirna Scithe|n|cFFFFD200Difficulty: |rMythic"
"item_expansion_signal","include_shadowlands","False",,"True","3045","Iridescent Ooze","174125","341635","183515","8","5","2050","0","|cFFFFD200Treasure: |rPlaguefallen Chest|n|cFFFFD200Zone: |rMaldraxxus"
"source_text_signal","include_shadowlands","True","Death Rising pre-expansion event reward; event ended","True","3046","Putrid Geist","174181","341825","183621","7","3","2","2","|cFFFFD200World Event: |rShadowlands Scourge Invasion|n|cFFFFD200Cost: |r20|Hcurrency:1754|h|TInterface\ICONS\Achievement_Reputation_ArgentCrusader.blp:0|t|h"
"source_text_signal","include_shadowlands","False",,"True","3047","Spinebug","174677","343161","","","3","2","0","|cFFFFD200Treasure: |rSpinebug|n|cFFFFD200Zone: |rMaldraxxus"
"source_text_signal","include_shadowlands","False",,"True","3054","Archivist's Quill","175220","344792","184221","7","5","2","2","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Exalted|n|cFFFFD200Cost: |r1000|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3061","Steward Featherling","175561","345740","184398","8","0","2","2","|cFFFFD200Vendor: |rZeleskos|n|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","3062","Lost Featherling","175560","345741","184397","8","0","2","0","|cFFFFD200Drop: |rBastion|n|cFFFFD200Covenant: |rKyrian"
"item_expansion_signal","include_shadowlands","False",,"True","3063","Larion Pouncer","175562","345742","184401","8","2","2","0","|cFFFFD200Drop: |rLarionrider Orstus|n|cFFFFD200Zone: |rBastion"
"item_expansion_signal","include_shadowlands","False",,"True","3064","Larion Cub","175564","345744","184399","8","2","2","0","|cFFFFD200Drop:|r Supplies of the Ascended|n"
"item_expansion_signal","include_shadowlands","False",,"True","3065","Courage","175563","345743","184400","8","2","2","0","|cFFFFD200Drop:|r Courage|n|cFFFFD200Zone:|r Bastion|n"
"item_expansion_signal","include_shadowlands","False",,"True","3066","Lucy","175715","346192","184507","8","3","2","0","|cFFFFD200Drop:|r Dirty Glinting Object|n"
"item_expansion_signal","include_shadowlands","False",,"True","3067","Spriggan Trickster","175756","346236","184509","8","0","82","5","|cFFFFD200Achievement: |rFamily Exorcist|n|cFFFFD200Category: |rBattle"
"item_expansion_signal","include_shadowlands","False",,"True","3079","Winterleaf Spriggan","175787","346260","184512","8","0","82","5","|cFFFFD200Achievement: |rAbhorrent Adversaries of the Afterlife|n|cFFFFD200Category: |rBattle"
"snapshot_candidate","include_shadowlands","False",,"True","3092","Squibbles","176662","348561","184867","0","9","2","0","|cFFFFD200Drop:|r Grummlepouch|n"
"item_expansion_signal","include_shadowlands","False",,"True","3097","Flawless Amethyst Baubleworm","178216","351636","185919","8","7","2","2","|cFFFFD200Vendor: |rKeeper Ta'hult|n|cFFFFD200Zone: |rOribos|n|cFFFFD200Cost: |r10000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h"
"item_expansion_signal","include_shadowlands","False",,"True","3098","Lil'Abom","179008","353206","186188","8","3","2","0","|cFFFFD200Drop:|r Maldraxxus Maw Assault|n"
"item_expansion_signal","include_shadowlands","False",,"True","3099","Infused Etherwyrm","179025","353230","186191","8","2","2","0","|cFFFFD200Drop:|r Ardenweald Maw Assault|n|cFFFFD200Treasure: |rEtherwyrm Cage|n|cFFFFD200Zone: |rThe Maw|n"
