"status","release_decision","unavailable","availability_note","current_exists","toy_id","item_id","name","item_expansion_id","source_type_enum","flags","source_text"
"legion_snapshot_candidate","include_legion","False",,"True","543","129279","Enchanted Stone Whistle","6","2","4","|cFFFFD200Vendor: |rVeridis Fallon|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rCourt of Farondis - Honored|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","544","129149","Death's Door Charm","6","2","4","|cFFFFD200Vendor: |rValdemar Stormseeker|n|cFFFFD200Zone: |rStormheim|n|cFFFFD200Faction: |rValarjar - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","545","139337","Disposable Winter Veil Suits","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil"
"legion_snapshot_candidate","include_legion","False",,"True","546","128636","Endothermic Blaster","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil|n"
"legion_snapshot_candidate","include_legion","False",,"True","547","130254","Chatterstone","6","3","0","|cFFFFD200Profession: |rJewelcrafting"
"legion_snapshot_candidate","include_legion","False",,"True","548","138900","Gravil Goldbraid's Famous Sausage Hat","0","2","0","|cFFFFD200Vendor: |rBron|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Vendor: |rKeiran Donoghue|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","549","139773","Emerald Winds","6","0","0","|cFFFFD200Achievement:|r Hatchling of the Talon|n|cFFFFD200Zone:|r Highmountain|n"
"legion_snapshot_candidate","include_legion","False",,"True","550","139587","Suspicious Crate","6","-1","0","|cFFFFD200Order Hall:|r Uncrowned Vault"
"legion_snapshot_candidate","include_legion","False",,"True","551","140160","Stormforged Vrykul Horn","6","-1","0","|cFFFFD200Order Hall:|r Skyhold Arena of Glory"
"legion_snapshot_candidate","include_legion","False",,"True","552","140231","Narcissa's Mirror","6","2","0","|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","553","140309","Prismatic Bauble","6","2","0","|cFFFFD200Vendor:|r The Mad Merchant|n"
"legion_snapshot_candidate","include_legion","False",,"True","554","140363","Pocket Fel Spreader","6","0","0","|cFFFFD200Drop:|r Dread Infiltrator|n"
"legion_snapshot_candidate","include_legion","False",,"True","557","131814","Whitewater Carp","6","2","4","|cFFFFD200Vendor: |rRansa Greyfeather|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Faction: |rHighmountain Tribe - Friendly|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","558","134831","Doomsayer's Robes","6","0","0","|cFFFFD200Drop: |rWorld Creatures"
"legion_snapshot_candidate","include_legion","False",,"True","559","140325","Home Made Party Mask","6","2","4","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","560","140324","Mobile Telemancy Beacon","6","2","4","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","561","132518","Blingtron's Circuit Design Tutorial","6","3","0","|cFFFFD200Profession: |rEngineering"
"legion_snapshot_candidate","include_legion","False",,"True","562","130151","The ""Devilsaur"" Lunchbox","6","2","0","|cFFFFD200Vendor: |rGift Shopkeeper|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","563","140632","Lava Fountain","6","0","2","|cFFFFD200Treasure: |rMaelstrom Chest|n|cFFFFD200Zone: |rThe Maelstrom"
"legion_snapshot_candidate","include_legion","False",,"True","564","140336","Brulfist Idol","6","2","0","|cFFFFD200Vendor: |rSlyhoof the Shameless Shaman|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","565","138878","Copy of Daglop's Contract","6","1","0","|cFFFFD200Quest: |rThis IS In My Contract.|n|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","566","129113","Faintly Glowing Flagon of Mead","6","0","0","|cFFFFD200Drop: |rThane Irglov the Merciless|n|cFFFFD200Zone: |rStormheim"
"legion_snapshot_candidate","include_legion","False",,"True","568","140780","Fal'dorei Egg","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","569","130251","JewelCraft","6","3","0","|cFFFFD200Profession: |rJewelcrafting"
"legion_snapshot_candidate","include_legion","False",,"True","570","122681","Sternfathom's Pet Journal","6","0","0","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rAzsuna"
"legion_snapshot_candidate","include_legion","False",,"True","571","130209","Never Ending Toy Chest","6","1","0","|cFFFFD200Quest: |rFriends in Cages|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","572","119211","Golden Hearthstone Card: Lord Jaraxxus","6","0","2","|cFFFFD200Drop:|r PH|n"
"legion_snapshot_candidate","include_legion","False",,"True","574","140786","Ley Spider Eggs","6","-1","0","|cFFFFD200Treasure: |rFalanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","575","141297","Arcano-Shower","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","576","141300","Magi Focusing Crystal","6","-1","2","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","577","141298","Displacer Meditation Stone","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","578","141301","Unstable Powder Box","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","579","141306","Wisp in a Bottle","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","580","141299","Kaldorei Light Globe","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","581","141296","Ancient Mana Basin","6","-1","0","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","584","131933","Critter Hand Cannon","6","1","0","|cFFFFD200Quest: |rWolf Pack Attack|n|cFFFFD200Zone: |rHighmountain"
"legion_snapshot_candidate","include_legion","False",,"True","585","131900","Majestic Elderhorn Hoof","6","0","0","|cFFFFD200Drop: |rMajestic Elderhorn|n|cFFFFD200Zone: |rHighmountain"
"legion_snapshot_candidate","include_legion","False",,"True","586","141649","Set of Matches","0","6","0","|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","587","141879","Berglrgl Perrgl Girggrlf","6","1","0","|cFFFFD200Quest: |rMglrgrs of Our Grmlgrlr|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","588","140314","Crab Shank","6","0","0","|cFFFFD200Drop: |rPinchshank|n|cFFFFD200Zone: |rSuramar"
"legion_snapshot_candidate","include_legion","False",,"True","589","142265","Big Red Raygun","0","0","0","|cFFFFD200Drop: |rDoctor Weavil|n|cFFFFD200Zone: |rDustwallow Marsh"
"legion_snapshot_candidate","include_legion","False",,"True","590","142341","Love Boat","0","6","0","|cFFFFD200World Event:|r Love is in the Air|n|n|cFFFFD200Vendor: |rLovely Merchant (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200Vendor: |rLovely Merchant (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","593","142497","Tiny Pack","6","1","0","|cFFFFD200Quest: |rSnowfeather Bonding|n"
"legion_snapshot_candidate","include_legion","False",,"True","594","142496","Dirty Spoon","6","1","0","|cFFFFD200Quest: |rSharptalon Bonding|n"
"legion_snapshot_candidate","include_legion","False",,"True","595","142495","Fake Teeth","6","1","0","|cFFFFD200Quest: |rDirebeak Bonding|n"
"legion_snapshot_candidate","include_legion","False",,"True","596","142494","Purple Blossom","6","1","0","|cFFFFD200Quest: |rBloodgazer Bonding|n"
"legion_snapshot_candidate","include_legion","False",,"True","597","142528","Crate of Bobbers: Can of Worms","6","0","0","|cFFFFD200Drop:|r Broken Isles Fishing|n"
"legion_snapshot_candidate","include_legion","False",,"True","598","142529","Crate of Bobbers: Cat Head","6","0","0","|cFFFFD200Drop:|r Broken Isles Fishing"
"legion_snapshot_candidate","include_legion","False",,"True","599","142530","Crate of Bobbers: Tugboat","6","0","0","|cFFFFD200Drop:|r Broken Isles Fishing|n"
"legion_snapshot_candidate","include_legion","False",,"True","600","142531","Crate of Bobbers: Squeaky Duck","6","-1","4","|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Friend|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","601","142532","Crate of Bobbers: Murloc Head","6","-1","4","|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Friend|n|cFFFFD200Cost: |r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","602","142536","Memory Cube","6","1","0","|cFFFFD200Quest: |rCubic Coalescing"
"legion_snapshot_candidate","include_legion","False",,"True","604","143544","Skull of Corruption","6","0","0","|cFFFFD200Drop: |rThe Nighthold|n|n|cFFFFD200Treasure: |rGift of the Nightborne|n|cFFFFD200Zone: |rThe Nighthold"
"legion_snapshot_candidate","include_legion","False",,"True","605","143543","Twelve-String Guitar","6","6","2","|cFFFFD200Event: |rDiablo 20th Anniversary"
"legion_snapshot_candidate","include_legion","False",,"True","606","141862","Mote of Light","6","2","0","|cFFFFD200Vendor: |rXur'ios|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","608","143534","Wand of Simulated Life","6","-1","2","|cFFFFD200Treasure: |rWand of Simulated Life|n|cFFFFD200Zone: |rDalaran"
"legion_snapshot_candidate","include_legion","False",,"True","609","142542","Tome of Town Portal","6","6","2","|cFFFFD200Event: |rDiablo 20th Anniversary"
"legion_snapshot_candidate","include_legion","False",,"True","610","143662","Crate of Bobbers: Wooden Pepe","6","0","0","|cFFFFD200Drop:|r Broken Isles Fishing|n"
"legion_snapshot_candidate","include_legion","False",,"True","611","130102","Mother's Skinning Knife","6","-1","0","|cFFFFD200Profession: |rSkinning|n|cFFFFD200Quest: |rDrakol'nir Must Die|n|cFFFFD200Zone: |rStormheim"
"legion_snapshot_candidate","include_legion","False",,"True","612","143727","Champion's Salute","6","1","0","|cFFFFD200Quest: |rComplete the Broken Shore portion of your class Order Campaign."
"legion_snapshot_candidate","include_legion","False",,"True","613","143660","Mrgrglhjorn","6","5","0","|cFFFFD200Achievement:|r No Shellfish Endeavor|n"
"legion_snapshot_candidate","include_legion","False",,"True","614","143827","Dragon Head Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","615","143828","Dragon Body Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","616","143829","Dragon Tail Costume","0","6","0","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","618","144339","Sturdy Love Fool","0","6","0","|cFFFFD200World Event:|r Love is in the Air|n|n|cFFFFD200Vendor: |rLovely Merchant (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200Vendor: |rLovely Merchant (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","621","147308","Enchanted Bobber","6","2","0","|cFFFFD200Vendor:|r Ilyssia of the Waters|n|cFFFFD200Zone:|r Azsuna|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Ilyssia of the Waters - Best Friend|n"
"legion_snapshot_candidate","include_legion","False",,"True","622","147312","Demon Noggin","6","2","0","|cFFFFD200Vendor:|r Impus|n|cFFFFD200Zone:|r Broken Shore|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Impus - Best Friend"
"legion_snapshot_candidate","include_legion","False",,"True","623","147310","Floating Totem","6","2","0","|cFFFFD200Vendor:|r Akule Riverhorn|n|cFFFFD200Zone:|r Highmountain|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Akule Riverhorn - Best Friend"
"legion_snapshot_candidate","include_legion","False",,"True","624","147307","Carved Wooden Helm","6","2","0","|cFFFFD200Vendor:|r Corbyn|n|cFFFFD200Zone:|r Stormheim|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Corbyn - Best Friend"
"legion_snapshot_candidate","include_legion","False",,"True","625","147311","Replica Gondola","6","2","0","|cFFFFD200Vendor:|r Sha'leth|n|cFFFFD200Zone:|r Suramar|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Sha'leth - Best Friend|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","626","147309","Face of the Forest","6","2","0","|cFFFFD200Vendor:|r Keeper Raynae|n|cFFFFD200Zone:|r Val'sharah|n|cFFFFD200Profession:|r Fishing|n|cFFFFD200Reputation:|r Keeper Raynae - Best Friend|n"
"legion_snapshot_candidate","include_legion","False",,"True","627","147537","A Tiny Set of Warglaives","6","2","0","|cFFFFD200Vendor: |rFalara Nightsong|n|cFFFFD200Zone: |rMardum, the Shattered Abyss|n|cFFFFD200Cost: |r10000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","628","147832","Magical Saucer","6","2","0","|cFFFFD200Vendor: |rUthel'nay|n|cFFFFD200Zone: |rHall of the Guardian|n|cFFFFD200Cost: |r10000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","629","147838","Akazamzarak's Spare Hat","6","-1","0","|cFFFFD200Quest: |rDown the Rabbit Hole - Mage Campaign|n|cFFFFD200Zone: |rHall of the Guardian"
"legion_snapshot_candidate","include_legion","False",,"True","630","147843","Sira's Extra Cloak","6","0","0","|cFFFFD200Drop:|r Warden's Supply Kit|n"
"legion_snapshot_candidate","include_legion","False",,"True","631","147867","Pilfered Sweeper","6","0","0","|cFFFFD200Drop:|r Curious Wyrmtongue Cache|n"
"legion_snapshot_candidate","include_legion","False",,"True","632","147708","Legion Invasion Simulator","6","2","4","|cFFFFD200Vendor: |rWarmage Kath'leen|n|cFFFFD200Zone: |rBroken Shore|n|cFFFFD200Faction: |rArmies of Legionfall - Exalted|n|cFFFFD200Cost: |r5000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","634","142452","Lingering Wyrmtongue Essence","6","2","0","|cFFFFD200Vendor: |rTreasure Master Iks'reeged|n|cFFFFD200Zone: |rBroken Shore|n|cFFFFD200Cost: |r50000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","639","150547","Jolly Roger","0","6","2","|cFFFFD200World Event:|r Pirates' Day|n|n|cFFFFD200Vendor: |rEdward Techt|n|cFFFFD200Zone: |rThe Cape of Stranglethorn|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Required Achievement: |rAvast Ye, Admiral!"
"legion_snapshot_candidate","include_legion","False",,"True","641","151271","Horse Head Costume","0","6","0","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rChub / Dorothy|n|cFFFFD200Zone: |rTirisfal Glades / Stormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","642","151270","Horse Tail Costume","0","6","0","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rChub / Dorothy|n|cFFFFD200Zone: |rTirisfal Glades / Stormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\ACHIEVEMENT_HALLOWEEN_CANDY_01.BLP:0|t|n|n"
"legion_snapshot_candidate","include_legion","False",,"True","643","151344","Hearthstation","0","6","0","|cFFFFD200World Event:|r Feast of Winter Veil|n"
