"status","release_decision","unavailable","availability_note","current_exists","species_id","name","creature_id","summon_spell_id","item_ids","item_expansion_ids","pet_type_enum","flags","source_type_enum","source_text"
"legion_snapshot_candidate","include_legion","False",,"True","2047","Ban-Fu, Cub of Ban-Lu","120830","240794","147542","0","7","82","2","|cFFFFD200Vendor: |rMei Chele|n|cFFFFD200Zone: |rThe Wandering Isle|n|cFFFFD200Cost: |r1000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","2049","Son of Skum","121317","242047","147543","0","7","82","5","|cFFFFD200Achievement: |rPet Battle Challenge: Wailing Caverns"
"legion_snapshot_candidate","include_legion","False",,"True","2050","Orphaned Felbat","121715","243136","147841","6","2","2","0","|cFFFFD200World Event:|r Legionfall Chest|n"
"legion_snapshot_candidate","include_legion","False",,"True","2063","Sneaky Marmot","124389","247123","151569","0","4","2","0","|cFFFFD200Drop:|r Pickpocket|n"
"legion_snapshot_candidate","include_legion","False",,"True","2065","Dig Rat","124594","247474","151633","0","4","2","0","|cFFFFD200Drop:|r Pickpocket|n"
"legion_snapshot_candidate","include_legion","False",,"True","2071","Bronze Proto-Whelp","124858","248025","151829","0","1","2","1","|cFFFFD200Drop:|r Time-Lost Wallet|n|cFFFFD200Scenario: |rThe Deaths of Chromie"
"legion_snapshot_candidate","include_legion","False",,"True","2072","Ageless Bronze Drake","124944","248240","151828","0","1","2","0","|cFFFFD200Drop:|r Time-Lost Wallet|n|cFFFFD200Scenario: |rThe Deaths of Chromie"
"legion_snapshot_candidate","include_legion","False",,"True","2077","Ghost Shark","126579","251191","152555","0","8","2","3","|cFFFFD200Profession: |rFishing|n|cFFFFD200Vendor: |rIlyssia of the Waters|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Cost: |r50|Hitem:146848|h|TInterface\ICONS\Ability_Monk_ForceSphere.blp:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","2080","Rattlejaw","127853","253799","152968","0","3","2","0","|cFFFFD200Drop: |rNefarian|n|cFFFFD200Zone: |rBlackwing Descent"
"legion_snapshot_candidate","include_legion","False",,"True","2081","Twilight Clutch-Sister","127857","253805","152969","0","1","2","0","|cFFFFD200Drop: |rValiona|n|cFFFFD200Zone: |rThe Bastion of Twilight"
"legion_snapshot_candidate","include_legion","False",,"True","2084","Zephyrian Prince","127862","253816","152973","0","6","2","0","|cFFFFD200Drop: |rAl'Akir|n|cFFFFD200Zone: |rThrone of the Four Winds"
"legion_snapshot_candidate","include_legion","False",,"True","2088","Surger","127950","253924","152977","0","6","2","0","|cFFFFD200Drop: |rBaleroc|n|cFFFFD200Zone: |rFirelands"
"legion_snapshot_candidate","include_legion","False",,"True","2091","Corrupted Blood","127953","253927","152980","0","6","2","0","|cFFFFD200Treasure: |rGreater Cache of the Aspects"
"legion_snapshot_candidate","include_legion","False",,"True","2092","Unstable Tendril","127954","253928","152981","0","6","2","0","|cFFFFD200Treasure: |rElementium Fragment|n"
"legion_snapshot_candidate","include_legion","False",,"True","2093","Amalgam of Destruction","127956","253929","152963","0","6","82","5","|cFFFFD200Achievement: |rRaiding with Leashes V: Cuteaclysm|n|cFFFFD200Category: |rCollect"
"legion_snapshot_candidate","include_legion","False",,"True","2113","Felclaw Marsuul","128146","254255","153040","6","4","82","5","|cFFFFD200Achievement: |rFamily Fighter|n|cFFFFD200Category: |rBattle"
"legion_snapshot_candidate","include_legion","False",,"True","2115","Cross Gazer","128118","254196","153026","0","5","18","2","|cFFFFD200Vendor: |rOrix the All-Seer|n|cFFFFD200Zone: |rAntoran Wastes|n|cFFFFD200Cost: |r1000|Hitem:153021|h|TInterface\ICONS\INV_Misc_Eye_02.blp:0|t|h"
"legion_snapshot_candidate","include_legion","False",,"True","2116","Orphaned Marsuul","128119","254197","153027","0","4","18","2","|cFFFFD200Vendor: |rToraan the Revered|n|cFFFFD200Zone: |rArgus|n|cFFFFD200Faction: |rArgussian Reach - Honored|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t"
"legion_snapshot_candidate","include_legion","False",,"True","2117","Fel Lasher","128137","254271","153045","0","6","2","3","|cFFFFD200Profession:|r Herbalism"
"legion_snapshot_candidate","include_legion","False",,"True","2118","Docile Skyfin","128157","254295","153054","0","2","2","0","|cFFFFD200Drop:|r Fel-Spotted Egg"
"legion_snapshot_candidate","include_legion","False",,"True","2119","Fel-Afflicted Skyfin","128158","254296","153055","0","2","2","0","|cFFFFD200Drop:|r Fel-Spotted Egg"
"legion_snapshot_candidate","include_legion","False",,"True","2120","Grasping Manifestation","128159","254297","153056","0","5","2","0","|cFFFFD200Drop: |rAtaxon|n|cFFFFD200Zone: |rMac'Aree"
"legion_snapshot_candidate","include_legion","False",,"True","2121","Fossorial Bile Larva","128160","254298","153057","0","7","2","3","|cFFFFD200Profession:|r Skinning"
"legion_snapshot_candidate","include_legion","False",,"True","2135","Rebellious Imp","128388","254749","153252","0","0","2050","0","|cFFFFD200Drop: |rMother Rosula"
"legion_snapshot_candidate","include_legion","False",,"True","2136","Uuna","128396","254763","153195","0","0","146","0","|cFFFFD200Drop:|r The Many-Faced Devourer"
"legion_snapshot_candidate","include_legion","False",,"True","2163","Silithid Mini-Tank","133064","261755","156851","0","7","2","0","|cFFFFD200Drop:|r Silithus: The Wound"
