"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"legion_category_confirmed","True","10755","I Attack the Darkness","Defeat a Creature in the Dark during each of phase of the encounter with Xavius in The Emerald Nightmare on Normal difficulty or higher.","15255","Legion Raid","49729",,"0","10"
"legion_category_confirmed","True","10756","Leyline Bling","Activate all leyline feeds in Suramar.","15252","Legion","49749",,"0","10"
"legion_category_confirmed","True","10763","Azsuna Matata","Complete the Azsuna storylines listed below.","15252","Legion","50075",,"0","10"
"legion_category_confirmed","True","10766","Egg-cellent!","Defeat Dresaron after slaying the Hatespawn Abomination in Darkheart Thicket on Mythic difficulty.","15254","Legion Dungeon","50117",,"0","10"
"legion_category_confirmed","True","10769","Burning Down the House","Defeat the Shade of Xavius while he has 10 stacks of Apocalyptic Empowerment in Darkheart Thicket on Mythic difficulty.","15254","Legion Dungeon","50206",,"0","10"
"legion_category_confirmed","True","10771","Webbing Crashers","Defeat Elerethe Renferal in The Emerald Nightmare after destroying all her Pulsing Egg Sacs during the encounter on Normal difficulty or higher.","15255","Legion Raid","50213",,"0","10"
"legion_category_confirmed","True","10772","Use the Force(s)","Defeat Cenarius without cleansing each of the following Forces of Nightmare in The Emerald Nightmare on Normal difficulty or higher.","15255","Legion Raid","50215",,"0","10"
"legion_category_confirmed","True","10773","Arcanic Cling","Defeat Ivanyr without taking any damage from Charged Bolt in The Arcway on Mythic difficulty.","15254","Legion Dungeon","50253",,"0","10"
"legion_category_confirmed","True","10774","Hatchling of the Talon","Gather 10 Emerald Orbs in a single session of Aviana's challenge in Sylvan Falls.","15252","Legion","50237",,"0","5"
"legion_category_confirmed","True","10775","Clean House","Defeat Corstilax without any pools of Nightwell Energy expiring in the Arcway on Mythic difficulty.","15254","Legion Dungeon","50251",,"0","10"
"legion_category_confirmed","True","10776","No Time to Waste","Defeat Advisor Vandros without killing any Timeless Wraiths in the Arcway on Mythic difficulty.","15254","Legion Dungeon","50249",,"0","10"
"legion_category_confirmed","True","10778","The Nightfallen","Earn Exalted status with The Nightfallen.","15258","Legion","50247",,"0","10"
"legion_category_confirmed","True","10780","Eye of Azshara","Defeat the Wrath of Azshara in Eye of Azshara.","15254","Legion Dungeon","50261",,"0","10"
"legion_category_confirmed","True","10781","Heroic: Eye of Azshara","Defeat the Wrath of Azshara in Eye of Azshara on Heroic difficulty or higher.","15254","Legion Dungeon","50263",,"0","10"
"legion_category_confirmed","True","10782","Mythic: Eye of Azshara","Defeat the Wrath of Azshara in Eye of Azshara on Mythic difficulty.","15254","Legion Dungeon","50265",,"0","10"
"legion_category_confirmed","True","10783","Darkheart Thicket","Defeat the Shade of Xavius in Darkheart Thicket.","15254","Legion Dungeon","50267",,"0","10"
"legion_category_confirmed","True","10784","Heroic: Darkheart Thicket","Defeat the Shade of Xavius in Darkheart Thicket on Heroic difficulty or higher.","15254","Legion Dungeon","50269",,"0","10"
"legion_category_confirmed","True","10785","Mythic: Darkheart Thicket","Defeat the Shade of Xavius in Darkheart Thicket on Mythic difficulty.","15254","Legion Dungeon","50271",,"0","10"
"legion_category_confirmed","True","10786","Halls of Valor","Defeat Odyn in Halls of Valor.","15254","Legion Dungeon","50276",,"0","10"
"legion_category_confirmed","True","10788","Heroic: Halls of Valor","Defeat Odyn in Halls of Valor on Heroic difficulty or higher.","15254","Legion Dungeon","50278",,"0","10"
"legion_category_confirmed","True","10789","Mythic: Halls of Valor","Defeat Odyn in Halls of Valor on Mythic difficulty.","15254","Legion Dungeon","50280",,"0","10"
"legion_category_confirmed","True","10790","Vrykul Story, Bro","Complete the Stormheim storylines listed below.","15252","Legion","50290",,"0","10"
"legion_category_confirmed","True","10793","What a Ripoff!","Complete all of the Sixtrigger brothers' quests in Stormheim.","15252","Legion","50305",,"0","5"
"legion_category_confirmed","True","10795","Neltharion's Lair","Defeat Dargrul in Neltharion's Lair.","15254","Legion Dungeon","50307",,"0","10"
"legion_category_confirmed","True","10796","Heroic: Neltharion's Lair","Defeat Dargrul in Neltharion's Lair on Heroic difficulty or higher.","15254","Legion Dungeon","50309",,"0","10"
"legion_category_confirmed","True","10797","Mythic: Neltharion's Lair","Defeat Dargrul in Neltharion's Lair on Mythic difficulty.","15254","Legion Dungeon","50311",,"0","10"
"legion_category_confirmed","True","10798","Assault on Violet Hold","Defeat the leader of the Assault on Violet Hold.","15254","Legion Dungeon","50313",,"0","10"
"legion_category_confirmed","True","10799","Heroic: Assault on Violet Hold","Defeat the leader of the Assault on Violet Hold on Heroic difficulty or higher.","15254","Legion Dungeon","50316",,"0","10"
"legion_category_confirmed","True","10800","Mythic: Assault on Violet Hold","Defeat the leader of the Assault on Violet Hold on Mythic difficulty.","15254","Legion Dungeon","50319",,"0","10"
"legion_category_confirmed","True","10801","Vault of the Wardens","Defeat Cordana Felsong in Vault of the Wardens.","15254","Legion Dungeon","50322",,"0","10"
"legion_category_confirmed","True","10802","Heroic: Vault of the Wardens","Defeat Cordana Felsong in Vault of the Wardens on Heroic difficulty or higher.","15254","Legion Dungeon","50324",,"0","10"
"legion_category_confirmed","True","10803","Mythic: Vault of the Wardens","Defeat Cordana Felsong in Vault of the Wardens on Mythic difficulty.","15254","Legion Dungeon","50326",,"0","10"
"legion_category_confirmed","True","10804","Black Rook Hold","Defeat Lord Kur'talos Ravencrest in Black Rook Hold.","15254","Legion Dungeon","50328",,"0","10"
"legion_category_confirmed","True","10805","Heroic: Black Rook Hold","Defeat Lord Kur'talos Ravencrest in Black Rook Hold on Heroic difficulty or higher.","15254","Legion Dungeon","50330",,"0","10"
"legion_category_confirmed","True","10806","Mythic: Black Rook Hold","Defeat Lord Kur'talos Ravencrest in Black Rook Hold on Mythic difficulty.","15254","Legion Dungeon","50332",,"0","10"
"legion_category_confirmed","True","10807","Maw of Souls","Defeat Helya in Maw of Souls.","15254","Legion Dungeon","50334",,"0","10"
"legion_category_confirmed","True","10808","Heroic: Maw of Souls","Defeat Helya in Maw of Souls on Heroic difficulty or higher.","15254","Legion Dungeon","50336",,"0","10"
"legion_category_confirmed","True","10809","Mythic: Maw of Souls","Defeat Helya in Maw of Souls on Mythic difficulty.","15254","Legion Dungeon","50338",,"0","10"
"legion_category_confirmed","True","10813","Mythic: The Arcway","Defeat Advisor Vandros in The Arcway on Mythic difficulty.","15254","Legion Dungeon","50346",,"0","10"
"legion_category_confirmed","True","10816","Mythic: Court of Stars","Defeat Advisor Melandrus in Court of Stars on Mythic difficulty.","15254","Legion Dungeon","50350",,"0","10"
"legion_category_confirmed","True","10817","A Change In Scenery","Engage and defeat Spellblade Aluriel in the following areas of The Nighthold on Normal difficulty or higher. She must reach her destination within 120 seconds of entering combat and remain there until defeated:","15255","Legion Raid","50356",,"0","10"
"legion_category_confirmed","True","10818","Darkbough","Defeat the following bosses within the clutches of The Emerald Nightmare.","15255","Legion Raid","50361",,"0","10"
"legion_category_confirmed","True","10819","Tormented Guardians","Defeat the following corrupted protectors in The Emerald Nightmare.","15255","Legion Raid","50365",,"0","10"
"legion_category_confirmed","True","10820","Rift of Aln","Defeat Xavius in The Emerald Nightmare.","15255","Legion Raid","50369",,"0","10"
"legion_category_confirmed","True","10821","Mythic: Nythendra","Defeat Nythendra in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50371",,"4096","10"
"legion_category_confirmed","True","10822","Mythic: Elerethe Renferal","Defeat Elerethe Renferal in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50373",,"4096","10"
"legion_category_confirmed","True","10823","Mythic: Il'gynoth","Defeat Il'gynoth, the Heart of Corruption, in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50375",,"4096","10"
"legion_category_confirmed","True","10824","Mythic: Ursoc","Defeat Ursoc in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50377",,"4096","10"
"legion_category_confirmed","True","10825","Mythic: Dragons of Nightmare","Defeat the Dragons of Nightmare in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50379",,"4096","10"
"legion_category_confirmed","True","10826","Mythic: Cenarius","Defeat Cenarius in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50381",,"4096","10"
"legion_category_confirmed","True","10827","Mythic: Xavius","Defeat Xavius in the Emerald Nightmare on Mythic difficulty.","15255","Legion Raid","50383",,"4096","10"
"legion_category_confirmed","True","10829","Arcing Aqueducts","Defeat the following bosses within the base of The Nighthold.","15255","Legion Raid","50387",,"0","10"
"legion_category_confirmed","True","10830","Took the Red Eye Down","Defeat Il'gynoth in The Emerald Nightmare after inflicting 20 Nightmare Explosions on the Eye of Il'gynoth within 10 seconds on Normal difficulty or higher.","15255","Legion Raid","50391",,"0","10"
"legion_category_confirmed","True","10837","Royal Athenaeum","Defeat the following bosses within The Nighthold.","15255","Legion Raid","50393",,"0","10"
"legion_category_confirmed","True","10838","Nightspire","Defeat the following bosses within The Nighthold.","15255","Legion Raid","50397",,"0","10"
"legion_category_confirmed","True","10839","Betrayer's Rise","Defeat Gul'dan atop The Nighthold.","15255","Legion Raid","50401",,"0","10"
"legion_category_confirmed","True","10840","Mythic: Skorpyron","Defeat Skorpyron in The Nighthold on Mythic difficulty.","15255","Legion Raid","50403",,"4096","10"
"legion_category_confirmed","True","10842","Mythic: Chronomatic Anomaly","Defeat Chronomatic Anomaly in The Nighthold on Mythic difficulty.","15255","Legion Raid","50405",,"4096","10"
"legion_category_confirmed","True","10843","Mythic: Trilliax","Defeat Trilliax in The Nighthold on Mythic difficulty.","15255","Legion Raid","50408",,"4096","10"
"legion_category_confirmed","True","10844","Mythic: Spellblade Aluriel","Defeat Spellblade Aluriel in The Nighthold on Mythic difficulty.","15255","Legion Raid","50410",,"4096","10"
"legion_category_confirmed","True","10845","Mythic: Star Augur Etraeus","Defeat Star Augur Etraeus in The Nighthold on Mythic difficulty.","15255","Legion Raid","50412",,"4096","10"
"legion_category_confirmed","True","10846","Mythic: High Botanist Tel'arn","Defeat High Botanist Tel'arn in The Nighthold on Mythic difficulty.","15255","Legion Raid","50414",,"4096","10"
"legion_category_confirmed","True","10847","Mythic: Tichondrius","Defeat Tichondrius in The Nighthold on Mythic difficulty.","15255","Legion Raid","50416",,"4096","10"
"legion_category_confirmed","True","10848","Mythic: Krosus","Defeat Krosus in The Nighthold on Mythic difficulty.","15255","Legion Raid","50418",,"4096","10"
"legion_category_confirmed","True","10849","Mythic: Grand Magistrix Elisande","Defeat Grand Magistrix Elisande in The Nighthold on Mythic difficulty.","15255","Legion Raid","50420",,"4096","10"
"legion_category_confirmed","True","10850","Mythic: Gul'dan","Defeat Gul'dan in The Nighthold on Mythic difficulty.","15255","Legion Raid","50422",,"4096","10"
"legion_category_confirmed","True","10851","Elementalry!","Defeat Star Augur Etraeus in The Nighthold after having defeated a Well-Traveled Nether Elemental on Normal difficulty or higher.","15255","Legion Raid","50424",,"0","10"
"legion_category_confirmed","True","10852","Artifact or Artifiction","Reach Artifact Knowledge level 10 through the researchers in your Class Hall.","15256","Artifacts","50428",,"0","10"
"legion_category_confirmed","True","10853","Part of History","Learn everything there is to know about an artifact weapon through the researchers in your Class Hall.","15256","Artifacts","50430",,"0","10"
"legion_category_confirmed","True","10875","Can't Eat Just One","Defeat Naraxas after she gains 6 stacks of Ravenous in Neltharion's Lair on Mythic difficulty.","15254","Legion Dungeon","50542",,"0","10"
"legion_category_confirmed","True","10877","Pillars of Creation","Scour the Broken Isles and recover all five Pillars of Creation.","15252","Legion","50645",,"0","25"
"legion_category_confirmed","True","10994","A Glorious Campaign","Complete your class Order Campaign.","15275","Class Hall","51056",,"0","10"
"legion_category_confirmed","True","10996","Got to Ketchum All","Use the Ketchum Tablet to acquire imprints of all the named snails within Neltharion's Lair.","15254","Legion Dungeon","51195",,"0","10"
"legion_category_confirmed","True","11066","Underbelly Tycoon","Loot 20,000 Sightless Eyes in Dalaran's Underbelly.","15257","Legion","51337",,"0","10"
"legion_category_confirmed","True","11124","Good Suramaritan","Complete the Suramar storylines listed below.","15252","Legion","51582",,"0","10"
"legion_category_confirmed","True","11125","Now You're Thinking With Portals","Activate all teleporters in Suramar.","15252","Legion","51601",,"128","10"
"legion_category_confirmed","True","11126","50 World Quests Completed","Complete 50 World Quests.","15252","Legion","53570",,"131072","5"
"legion_category_confirmed","True","11127","200 World Quests Completed","Complete 200 World Quests.","15252","Legion","53572",,"131072","5"
"legion_category_confirmed","True","11128","500 World Quests Completed","Complete 500 World Quests.","15252","Legion","53574",,"131072","5"
"legion_category_confirmed","True","11129","1000 World Quests Completed","Complete 1000 World Quests.","15252","Legion","53576",,"131072","5"
"legion_category_confirmed","True","11130","2500 World Quests Completed","Complete 2500 World Quests.","15252","Legion","53578",,"131072","5"
"legion_category_confirmed","True","11131","5000 World Quests Completed","Complete 5000 World Quests.","15252","Legion","53580",,"131072","5"
"legion_category_confirmed","True","11132","10,000 World Quests Completed","Complete 10,000 World Quests.","15252","Legion","53582",,"131072","5"
"legion_category_confirmed","True","11133","Why Can't I Hold All This Mana?","Obtain all possible increases to your Ancient Mana capacity.","15252","Legion","51613",,"128","10"
"legion_category_confirmed","True","11135","A Heroic Campaign","Complete three different class Order Campaigns.","15275","Class Hall","51637",,"131072","20"
"legion_category_confirmed","True","11136","An Epic Campaign","Complete five different class Order Campaigns.","15275","Class Hall","52376",,"131072","30"
"legion_category_confirmed","True","11144","Power Realized","Unlock every Artifact Trait for a single artifact weapon.","15256","Artifacts","51829",,"0","10"
"legion_category_confirmed","True","11157","Loremaster of Legion","Complete the Legion quest achievements listed below.","15252","Legion","51831",,"131072","10"
"legion_category_confirmed","True","11159","Friends in a Broken Land","Earn Exalted with one of the Broken Isles reputations listed below.","15258","Legion","51849",,"0","5"
"legion_category_confirmed","True","11160","Unleashed Monstrosities","Defeat 8 of the following monstrous creatures on the Broken Isles.","15255","Legion Raid","51904",,"0","10"
"legion_category_confirmed","True","11162","Keystone Master","Complete a Level 15 or higher Mythic dungeon within the time limit.","15254","Legion Dungeon","51812",,"0","10"
"legion_category_confirmed","True","11171","Arsenal of Power","Obtain every artifact available to your class.","15256","Artifacts","52002",,"0","10"
"legion_category_confirmed","True","11173","Fighting with Style: War-torn","Unlock all 4 color variations for your war-torn artifact appearance.","15256","Artifacts","52051",,"0","10"
"legion_category_confirmed","True","11175","Higher Dimensional Learning","Read the seven chapters of the Beginner's Guide to Dimensional Rifting scattered across Azsuna.","15257","Legion","52064",,"0","10"
"legion_category_confirmed","True","11181","Broken Isles Keymaster","Complete the following Legion dungeons using a Mythic Keystone:","15254","Legion Dungeon","52234",,"0","10"
"legion_category_confirmed","True","11183","Keystone Initiate","Complete a Level 2 or higher Mythic dungeon within the time limit.","15254","Legion Dungeon","52244",,"0","10"
"legion_category_confirmed","True","11184","Keystone Challenger","Complete a Level 5 or higher Mythic dungeon within the time limit.","15254","Legion Dungeon","52246",,"0","10"
"legion_category_confirmed","True","11185","Keystone Conqueror","Complete a Level 10 or higher Mythic dungeon within the time limit.","15254","Legion Dungeon","52248",,"0","10"
"legion_category_confirmed","True","11186","Tehd & Marius' Excellent Adventure","Find and aid Tehd & Marius in a demon encounter in each of the following zones.","15252","Legion","52346",,"0","5"
"legion_category_confirmed","True","11189","Variety is the Spice of Life","Complete 100 different World Quests.","15252","Legion","54305",,"131200","10"
"legion_category_confirmed","True","11190","Broken Isles Pathfinder, Part One","Complete the Broken Isles achievements listed below.","15257","Legion","52370",,"393216","25"
"legion_category_confirmed","True","11212","Raise an Army","Recruit 20 troops.","15276","Missions","53178",,"0","5"
"legion_category_confirmed","True","11213","Lead a Legion","Recruit 100 troops.","15276","Missions","53180",,"0","5"
"legion_category_confirmed","True","11214","Many Missions","Complete 10 Class Hall Missions.","15276","Missions","53182",,"0","5"
"legion_category_confirmed","True","11215","Quite a Few Missions","Complete 50 Class Hall Missions.","15276","Missions","53184",,"0","5"
"legion_category_confirmed","True","11216","So Many Missions","Complete 100 Class Hall Missions.","15276","Missions","53186",,"0","5"
"legion_category_confirmed","True","11217","Many Many Missions, Handle It!","Complete 500 Class Hall Missions.","15276","Missions","53188",,"0","5"
"legion_category_confirmed","True","11218","There's a Boss In There","Complete a Class Hall Mission that rewards a Dungeon Quest.","15276","Missions","53190",,"0","5"
"legion_category_confirmed","True","11219","Need Backup","Complete a Class Hall Mission that rewards a Raid Quest.","15276","Missions","53192",,"0","5"
"legion_category_confirmed","True","11220","Roster of Champions","Collect 8 Class Hall Champions.","15276","Missions","53194",,"0","5"
"legion_category_confirmed","True","11221","Champions Rise","Raise 8 Class Hall Champions to level 110.","15276","Missions","53198",,"0","5"
"legion_category_confirmed","True","11222","Champions of Power","Raise 8 Class Hall Champions to item level 850.","15276","Missions","53200",,"0","5"
"legion_category_confirmed","True","11223","Legendary Research","Research all your Class Hall Upgrades.","15275","Class Hall","53202",,"0","5"
"legion_category_confirmed","True","11232","Lock, Stock and Two Smoking Goblins","Complete the quest ""Time to Collect.""","15252","Legion","53562",,"0","5"
"legion_category_confirmed","True","11240","Harbinger","Unearth the stories of the Harbingers of the Legion's invasion.","15252","Legion","53647",,"0","5"
"legion_category_confirmed","True","11256","Treasures of Azsuna","Discover 35 treasures in Azsuna.","15257","Legion","53746",,"128","10"
"legion_category_confirmed","True","11257","Treasures of Highmountain","Discover 40 treasures in Highmountain.","15257","Legion","53801",,"128","10"
"legion_category_confirmed","True","11258","Treasures of Val'sharah","Discover 40 treasures in Val'sharah.","15257","Legion","53804",,"128","10"
"legion_category_confirmed","True","11259","Treasures of Stormheim","Discover 60 treasures in Stormheim.","15257","Legion","53806",,"128","10"
"legion_category_confirmed","True","11260","Treasures of Suramar","Discover 45 treasures in Suramar.","15257","Legion","53808",,"128","10"
"legion_category_confirmed","True","11261","Adventurer of Azsuna","Complete the following special encounters in Azsuna.","15257","Legion","53796",,"0","10"
"legion_category_confirmed","True","11262","Adventurer of Val'sharah","Complete the following special encounters in Val'sharah.","15257","Legion","53828",,"0","10"
"legion_category_confirmed","True","11263","Adventurer of Stormheim","Complete the following special encounters in Stormheim.","15257","Legion","53850",,"0","10"
"legion_category_confirmed","True","11264","Adventurer of Highmountain","Complete the following special encounters in Highmountain.","15257","Legion","53876",,"0","10"
"legion_category_confirmed","True","11265","Adventurer of Suramar","Complete the following special encounters in Suramar.","15257","Legion","53901",,"0","10"
"legion_category_confirmed","True","11298","A Classy Outfit","Earn all 8 pieces of your Class Hall Armor Set.","15275","Class Hall","55155",,"0","10"
"legion_category_confirmed","True","11335","Season Tickets","Complete each of the following Opera Hall plays in Return to Karazhan on Mythic difficulty:","15254","Legion Dungeon","55379",,"0","10"
"legion_category_confirmed","True","11337","You Runed Everything!","Defeat Odyn in the Trial of Valor after gaining Runic Mastery on Normal difficulty or higher.","15255","Legion Raid","55452",,"0","10"
