"achievement_id","title","category_id","order_path","tree_id","description","criteria_id","criteria_type","asset_id","amount","operator"
"692","Gruul's Lair","14805","19","3735","Justicar Greaves","4924","36","29074","1","0"
"692","Gruul's Lair","14805","20","3712","Justicar Leggings","4925","36","29063","1","0"
"692","Gruul's Lair","14805","21","3713","Justicar Legguards","4926","36","29069","1","0"
"692","Gruul's Lair","14805","22","3714","Netherblade Breeches","4927","36","29046","1","0"
"692","Gruul's Lair","14805","23","3715","Britches of Malorne","4928","36","29094","1","0"
"692","Gruul's Lair","14805","24","3716","Greaves of Malorne","4929","36","29099","1","0"
"692","Gruul's Lair","14805","25","3717","Legguards of Malorne","4930","36","29088","1","0"
"692","Gruul's Lair","14805","26","3736","Leggings of the Incarnate","4931","36","29059","1","0"
"692","Gruul's Lair","14805","27","3724","Trousers of the Incarnate","4932","36","29053","1","0"
"692","Gruul's Lair","14805","28","3720","Warbringer Greaves","4933","36","29022","1","0"
"692","Gruul's Lair","14805","29","3721","Warbringer Legguards","4934","36","29015","1","0"
"692","Gruul's Lair","14805","30","3722","Demon Stalker Greaves","4935","36","29083","1","0"
"692","Gruul's Lair","14805","31","3737","Legwraps of the Aldor","4936","36","29078","1","0"
"692","Gruul's Lair","14805","32","3723","Voidheart Leggings","4937","36","28966","1","0"
"692","Gruul's Lair","14805","33","3738","Earthen Signet","9079","36","31750","1","0"
"693","Magtheridon's Lair","14805","1","2562","Magtheridon","3257","0","17257","1","0"
"693","Magtheridon's Lair","14805","2","2564","Trial of the Naaru: Magtheridon","4494","27","10888","1","0"
"693","Magtheridon's Lair","14805","3","2568","Trial of the Naaru: Magtheridon","4939","27","11116","1","0"
"693","Magtheridon's Lair","14805","4","2565","The Fall of Magtheridon","4495","27","11002","1","0"
"693","Magtheridon's Lair","14805","5","2584","The Fall of Magtheridon","4496","27","11003","1","0"
"693","Magtheridon's Lair","14805","6","2583","Aegis of the Vindicator","4879","36","29458","1","0"
"693","Magtheridon's Lair","14805","7","2580","Cloak of the Pit Stalker","4880","36","28777","1","0"
"693","Magtheridon's Lair","14805","8","2588","Crystalheart Pulse-Staff","4881","36","28782","1","0"
"693","Magtheridon's Lair","14805","9","2589","Eredar Wand of Obliteration","4882","36","28783","1","0"
"693","Magtheridon's Lair","14805","10","2566","Eye of Magtheridon","4883","36","28789","1","0"
"693","Magtheridon's Lair","14805","11","2567","Glaive of the Pit","4884","36","28774","1","0"
"693","Magtheridon's Lair","14805","12","2590","Karaborian Talisman","4885","36","28781","1","0"
"693","Magtheridon's Lair","14805","13","2593","Liar's Tongue Gloves","4886","36","28776","1","0"
"693","Magtheridon's Lair","14805","14","2591","Soul-Eater's Handwraps","4887","36","28780","1","0"
"693","Magtheridon's Lair","14805","15","2581","Terror Pit Girdle","4888","36","28778","1","0"
"693","Magtheridon's Lair","14805","16","2586","Thundering Greathelm","4889","36","28775","1","0"
"693","Magtheridon's Lair","14805","17","2570","Cyclone Breastplate","4890","36","29038","1","0"
"693","Magtheridon's Lair","14805","18","2571","Cyclone Chestguard","4891","36","29033","1","0"
"693","Magtheridon's Lair","14805","19","2572","Cyclone Hauberk","4892","36","29029","1","0"
"693","Magtheridon's Lair","14805","20","2573","Justicar Breastplate","4893","36","29071","1","0"
"693","Magtheridon's Lair","14805","21","2585","Justicar Chestguard","4894","36","29066","1","0"
"693","Magtheridon's Lair","14805","22","2574","Justicar Chestpiece","4895","36","29062","1","0"
"693","Magtheridon's Lair","14805","23","2587","Netherblade Chestpiece","4896","36","29045","1","0"
"693","Magtheridon's Lair","14805","24","2594","Breastplate of Malorne","4897","36","29096","1","0"
"693","Magtheridon's Lair","14805","25","2575","Chestguard of Malorne","4898","36","29087","1","0"
"693","Magtheridon's Lair","14805","26","2592","Chestpiece of Malorne","4899","36","29091","1","0"
"693","Magtheridon's Lair","14805","27","2582","Robes of the Incarnate","4900","36","29050","1","0"
"693","Magtheridon's Lair","14805","28","2563","Shroud of the Incarnate","4901","36","29056","1","0"
"693","Magtheridon's Lair","14805","29","2576","Warbringer Breastplate","4902","36","29019","1","0"
"693","Magtheridon's Lair","14805","30","2596","Warbringer Chestguard","4903","36","29012","1","0"
"693","Magtheridon's Lair","14805","31","2577","Demon Stalker Harness","4904","36","29082","1","0"
"693","Magtheridon's Lair","14805","32","2595","Vestments of the Aldor","4905","36","29077","1","0"
"693","Magtheridon's Lair","14805","33","2578","Voidheart Robe","4906","36","28964","1","0"
"693","Magtheridon's Lair","14805","34","2579","Pit Lord's Satchel","4907","36","34845","1","0"
"693","Magtheridon's Lair","14805","35","2569","Girdle of the Endless Pit","4942","36","28779","1","0"
"694","Serpentshrine Cavern","14805","0","2704","Lady Vashj","3258","0","21212","1","0"
"694","Serpentshrine Cavern","14805","1","2718","The Vials of Eternity","744","27","10445","1","0"
"694","Serpentshrine Cavern","14805","2","2709","Cobra-Lash Boots","4850","36","30104","1","0"
"694","Serpentshrine Cavern","14805","3","2708","Belt of One-Hundred Deaths","4849","36","30106","1","0"
"694","Serpentshrine Cavern","14805","4","2717","Cobra-Lash Boots","4851","36","33482","1","0"
"694","Serpentshrine Cavern","14805","5","2710","Coral Band of the Revived","4852","36","30110","1","0"
"694","Serpentshrine Cavern","14805","6","2711","Fang of Vashj","4853","36","30103","1","0"
"694","Serpentshrine Cavern","14805","7","2725","Glorious Gauntlets of Crestfall","4854","36","30112","1","0"
"694","Serpentshrine Cavern","14805","8","2734","Krakken-Heart Breastplate","4855","36","30102","1","0"
"694","Serpentshrine Cavern","14805","9","2722","Lightfathom Scepter","4856","36","30108","1","0"
"694","Serpentshrine Cavern","14805","10","2730","Prism of Inner Calm","4857","36","30621","1","0"
"694","Serpentshrine Cavern","14805","11","2720","Ring of Endless Coils","4858","36","30109","1","0"
"694","Serpentshrine Cavern","14805","12","2712","Runetotem's Mantle","4859","36","30111","1","0"
"694","Serpentshrine Cavern","14805","13","2728","Serpent Spine Longbow","4860","36","30105","1","0"
"694","Serpentshrine Cavern","14805","14","2716","Vestments of the Sea-Witch","4861","36","30107","1","0"
"694","Serpentshrine Cavern","14805","15","2705","Cataclysm Headguard","4862","36","30166","1","0"
"694","Serpentshrine Cavern","14805","16","2726","Cataclysm Headpiece","4863","36","30171","1","0"
"694","Serpentshrine Cavern","14805","17","2706","Cataclysm Helm","4864","36","30190","1","0"
"694","Serpentshrine Cavern","14805","18","2723","Crystalforge Faceguard","4865","36","30125","1","0"
"694","Serpentshrine Cavern","14805","19","2731","Crystalforge Greathelm","4866","36","30136","1","0"
"694","Serpentshrine Cavern","14805","20","2732","Crystalforge War-Helm","4867","36","30131","1","0"
"694","Serpentshrine Cavern","14805","21","2735","Deathmantle Helm","4868","36","30146","1","0"
"694","Serpentshrine Cavern","14805","22","2707","Cowl of the Avatar","4869","36","30152","1","0"
"694","Serpentshrine Cavern","14805","23","2733","Destroyer Battle-Helm","4870","36","30120","1","0"
"694","Serpentshrine Cavern","14805","24","2713","Destroyer Greathelm","4871","36","30115","1","0"
"694","Serpentshrine Cavern","14805","25","2727","Hood of the Avatar","4872","36","30161","1","0"
"694","Serpentshrine Cavern","14805","26","2729","Hood of the Corruptor","4873","36","30212","1","0"
"694","Serpentshrine Cavern","14805","27","2714","Rift Stalker Helm","4874","36","30141","1","0"
"694","Serpentshrine Cavern","14805","28","2724","Nordrassil Headdress","4875","36","30228","1","0"
"694","Serpentshrine Cavern","14805","29","2715","Nordrassil Headguard","4876","36","30219","1","0"
"694","Serpentshrine Cavern","14805","30","2719","Nordrassil Headpiece","4877","36","30233","1","0"
"694","Serpentshrine Cavern","14805","31","2736","Cowl of Tirisfal","4878","36","30206","1","0"
"694","Serpentshrine Cavern","14805","32","2721","Vashj's Vial Remnant","7871","36","29906","1","0"
"695","The Battle for Mount Hyjal","14805","1","1490","Archimonde","18537","0","17968","1","0"
"695","The Battle for Mount Hyjal","14805","2","1513","Antonidas's Aegis of Rapt Concentration","4618","36","30909","1","0"
"695","The Battle for Mount Hyjal","14805","3","1495","Apostle of Argus","4619","36","30908","1","0"
"695","The Battle for Mount Hyjal","14805","4","1492","Bristleblitz Striker","4620","36","30906","1","0"
"695","The Battle for Mount Hyjal","14805","5","1493","Cataclysm's Edge","4621","36","30902","1","0"
"695","The Battle for Mount Hyjal","14805","6","1509","Leggings of Eternity","4622","36","30912","1","0"
"695","The Battle for Mount Hyjal","14805","7","1494","Legguards of Endless Rage","4623","36","30903","1","0"
"695","The Battle for Mount Hyjal","14805","8","1510","Mail of Fevered Pursuit","4624","36","30907","1","0"
"695","The Battle for Mount Hyjal","14805","9","1515","Midnight Chestguard","4625","36","30905","1","0"
"695","The Battle for Mount Hyjal","14805","10","1506","Robes of Rhonin","4626","36","30913","1","0"
"695","The Battle for Mount Hyjal","14805","11","1507","Savior's Grasp","4627","36","30904","1","0"
"695","The Battle for Mount Hyjal","14805","12","1511","Scepter of Purification","4628","36","30911","1","0"
"695","The Battle for Mount Hyjal","14805","13","1508","Tempest of Chaos","4629","36","30910","1","0"
"695","The Battle for Mount Hyjal","14805","14","1491","Cowl of Absolution","4630","36","31063","1","0"
"695","The Battle for Mount Hyjal","14805","15","1514","Hood of Absolution","4631","36","31064","1","0"
"695","The Battle for Mount Hyjal","14805","16","1496","Hood of the Malefic","4632","36","31051","1","0"
"695","The Battle for Mount Hyjal","14805","17","1497","Lightbringer Faceguard","4633","36","30987","1","0"
"695","The Battle for Mount Hyjal","14805","18","1503","Lightbringer Greathelm","4634","36","30988","1","0"
"695","The Battle for Mount Hyjal","14805","19","1504","Lightbringer War-Helm","4635","36","30989","1","0"
"695","The Battle for Mount Hyjal","14805","20","1498","Gronnstalker's Helmet","4636","36","31003","1","0"
"695","The Battle for Mount Hyjal","14805","21","1512","Onslaught Battle-Helm","4637","36","30972","1","0"
"695","The Battle for Mount Hyjal","14805","22","1505","Onslaught Greathelm","4638","36","30974","1","0"
"695","The Battle for Mount Hyjal","14805","23","1499","Skyshatter Headguard","4639","36","31014","1","0"
"695","The Battle for Mount Hyjal","14805","24","1502","Skyshatter Helmet","4640","36","31012","1","0"
"695","The Battle for Mount Hyjal","14805","25","1516","Skyshatter Cover","4641","36","31015","1","0"
"695","The Battle for Mount Hyjal","14805","26","1500","Slayer's Helm","4642","36","31027","1","0"
"695","The Battle for Mount Hyjal","14805","27","1517","Cowl of the Tempest","4643","36","31056","1","0"
"695","The Battle for Mount Hyjal","14805","28","1501","Thunderheart Cover","4644","36","31039","1","0"
"695","The Battle for Mount Hyjal","14805","29","1519","Thunderheart Headguard","4645","36","31040","1","0"
"695","The Battle for Mount Hyjal","14805","30","1518","Thunderheart Helmet","4646","36","31037","1","0"
"696","Tempest Keep","14805","0","2599","Kael'thas Sunstrider","3259","0","19622","1","0"
"696","Tempest Keep","14805","1","2615","The Vials of Eternity","744","27","10445","1","0"
"696","Tempest Keep","14805","2","2600","Kael'thas and the Verdant Sphere","4499","27","11007","1","0"
"696","Tempest Keep","14805","3","2601","Band of the Ranger-General","4821","36","29997","1","0"
"696","Tempest Keep","14805","4","2607","Crown of the Sun","4822","36","29990","1","0"
"696","Tempest Keep","14805","5","2620","Gauntlets of the Sun King","4823","36","29987","1","0"
"696","Tempest Keep","14805","6","2625","Leggings of Murderous Intent","4824","36","29995","1","0"
"696","Tempest Keep","14805","7","2608","Rod of the Sun King","4825","36","29996","1","0"
"696","Tempest Keep","14805","8","2614","Royal Cloak of the Sunstriders","4826","36","29992","1","0"
"696","Tempest Keep","14805","9","2619","Royal Gauntlets of Silvermoon","4827","36","29998","1","0"
"696","Tempest Keep","14805","10","2609","Sunhawk Leggings","4828","36","29991","1","0"
"696","Tempest Keep","14805","11","2613","Sunshower Light Cloak","4829","36","29989","1","0"
"696","Tempest Keep","14805","12","2618","Thalassian Wildercloak","4830","36","29994","1","0"
"696","Tempest Keep","14805","13","2610","The Nexus Key","4831","36","29988","1","0"
"696","Tempest Keep","14805","14","2616","Twinblade of the Phoenix","4832","36","29993","1","0"
"696","Tempest Keep","14805","15","2611","Cataclysm Chestguard","4833","36","30164","1","0"
"696","Tempest Keep","14805","16","2612","Cataclysm Chestpiece","4834","36","30169","1","0"
"696","Tempest Keep","14805","17","2626","Crystalforge Breastplate","4835","36","30129","1","0"
"696","Tempest Keep","14805","18","2621","Crystalforge Chestguard","4836","36","30123","1","0"
"696","Tempest Keep","14805","19","2622","Crystalforge Chestpiece","4837","36","30134","1","0"
"696","Tempest Keep","14805","20","2604","Deathmantle Chestguard","4838","36","30144","1","0"
"696","Tempest Keep","14805","21","2623","Destroyer Breastplate","4839","36","30118","1","0"
"696","Tempest Keep","14805","22","2624","Destroyer Chestguard","4840","36","30113","1","0"
"696","Tempest Keep","14805","23","2628","Rift Stalker Hauberk","4841","36","30139","1","0"
"696","Tempest Keep","14805","24","2605","Robe of the Corruptor","4842","36","30214","1","0"
"696","Tempest Keep","14805","25","2629","Robes of Tirisfal","4843","36","30196","1","0"
"696","Tempest Keep","14805","26","2627","Shroud of the Avatar","4844","36","30159","1","0"
"696","Tempest Keep","14805","27","2602","Vestments of the Avatar","4845","36","30150","1","0"
"696","Tempest Keep","14805","28","2603","Nordrassil Chestguard","4846","36","30216","1","0"
"696","Tempest Keep","14805","29","2606","Nordrassil Chestpiece","4847","36","30231","1","0"
"696","Tempest Keep","14805","30","2630","Nordrassil Chestplate","4848","36","30222","1","0"
"697","The Black Temple","14805","1","2633","Illidan Stormrage","3260","0","22917","1","0"
"697","The Black Temple","14805","2","2647","The Fall of the Betrayer","4500","27","10959","1","0"
"697","The Black Temple","14805","3","2634","Warglaive of Azzinoth","325","36","32838","1","0"
"697","The Black Temple","14805","4","2649","Warglaive of Azzinoth","326","36","32837","1","0"
"697","The Black Temple","14805","5","2655","Black Bow of the Betrayer","4791","36","32336","1","0"
"697","The Black Temple","14805","6","2635","Bulwark of Azzinoth","4792","36","32375","1","0"
"697","The Black Temple","14805","7","2656","Cowl of the Illidari High Lord","4793","36","32525","1","0"
"697","The Black Temple","14805","8","2653","Crystal Spire of Karabor","4794","36","32500","1","0"
"697","The Black Temple","14805","9","2662","Cursed Vision of Sargeras","4795","36","32235","1","0"
"697","The Black Temple","14805","10","2657","Faceplate of the Impenetrable","4796","36","32521","1","0"
"697","The Black Temple","14805","11","2636","Memento of Tyrande","4797","36","32496","1","0"
"697","The Black Temple","14805","12","2658","Shard of Azzinoth","4798","36","32471","1","0"
"697","The Black Temple","14805","13","2637","Shroud of the Highborne","4799","36","32524","1","0"
"697","The Black Temple","14805","14","2638","Stormrage Signet Ring","4800","36","32497","1","0"
"697","The Black Temple","14805","15","2650","The Skull of Gul'dan","4801","36","32483","1","0"
"697","The Black Temple","14805","16","2654","Zhar'doom, Greatstaff of the Devourer","4802","36","32374","1","0"
"697","The Black Temple","14805","17","2639","Lightbringer Breastplate","4803","36","30990","1","0"
"697","The Black Temple","14805","18","2659","Lightbringer Chestguard","4804","36","30991","1","0"
"697","The Black Temple","14805","19","2640","Lightbringer Chestpiece","4805","36","30992","1","0"
"697","The Black Temple","14805","20","2648","Robe of the Malefic","4806","36","31052","1","0"
"697","The Black Temple","14805","21","2641","Shroud of Absolution","4807","36","31065","1","0"
"697","The Black Temple","14805","22","2646","Vestments of Absolution","4808","36","31066","1","0"
"697","The Black Temple","14805","23","2663","Gronnstalker's Chestguard","4809","36","31004","1","0"
"697","The Black Temple","14805","24","2660","Onslaught Breastplate","4810","36","30975","1","0"
"697","The Black Temple","14805","25","2661","Onslaught Chestguard","4811","36","30976","1","0"
"697","The Black Temple","14805","26","2651","Skyshatter Breastplate","4812","36","31017","1","0"
"697","The Black Temple","14805","27","2645","Skyshatter Chestguard","4813","36","31016","1","0"
"697","The Black Temple","14805","28","2664","Skyshatter Tunic","4814","36","31018","1","0"
"697","The Black Temple","14805","29","2642","Robes of the Tempest","4815","36","31057","1","0"
"697","The Black Temple","14805","30","2643","Slayer's Chestguard","4816","36","31028","1","0"
"697","The Black Temple","14805","31","2644","Thunderheart Chestguard","4817","36","31042","1","0"
"697","The Black Temple","14805","32","2652","Thunderheart Tunic","4818","36","31041","1","0"
"697","The Black Temple","14805","33","2665","Thunderheart Vest","4819","36","31043","1","0"
"698","Sunwell Plateau","14805","1","153","Kil'jaeden","3261","0","25315","1","0"
"698","Sunwell Plateau","14805","2","157","Apolyon, the Soul-Render","4597","36","34247","1","0"
"698","Sunwell Plateau","14805","3","180","Borderland Paingrips","4598","36","34341","1","0"
"698","Sunwell Plateau","14805","4","158","Cloak of Unforgivable Sin","4599","36","34241","1","0"
"698","Sunwell Plateau","14805","5","159","Coif of Alleria","4600","36","34333","1","0"
"698","Sunwell Plateau","14805","6","170","Cover of Ursol the Wise","4601","36","34245","1","0"
"698","Sunwell Plateau","14805","7","160","Cowl of Gul'dan","4602","36","34332","1","0"
"698","Sunwell Plateau","14805","8","181","Cowl of Light's Purity","4603","36","34339","1","0"
"698","Sunwell Plateau","14805","9","161","Crown of Anasterian","4604","36","34345","1","0"
"698","Sunwell Plateau","14805","10","162","Crux of the Apocalypse","4605","36","34329","1","0"
"698","Sunwell Plateau","14805","11","171","Dark Conjuror's Collar","4606","36","34340","1","0"
"698","Sunwell Plateau","14805","12","169","Duplicitous Guise","4607","36","34244","1","0"
"698","Sunwell Plateau","14805","13","175","Golden Staff of the Sin'dorei","4608","36","34337","1","0"
"698","Sunwell Plateau","14805","14","163","Hammer of Sanctification","4609","36","34335","1","0"
"698","Sunwell Plateau","14805","15","176","Hand of the Deceiver","4610","36","34331","1","0"
"698","Sunwell Plateau","14805","16","173","Handguards of Defiled Worlds","4611","36","34344","1","0"
"698","Sunwell Plateau","14805","17","164","Handguards of the Dawn","4612","36","34342","1","0"
"698","Sunwell Plateau","14805","18","165","Helm of Burning Righteousness","4613","36","34243","1","0"
"698","Sunwell Plateau","14805","19","166","Sunflare","4614","36","34336","1","0"
"698","Sunwell Plateau","14805","20","172","Tattered Cape of Antonidas","4615","36","34242","1","0"
"698","Sunwell Plateau","14805","21","167","Thalassian Ranger Gauntlets","4616","36","34343","1","0"
"698","Sunwell Plateau","14805","22","177","Thori'dal, the Stars' Fury","4617","36","34334","1","0"
"698","Sunwell Plateau","14805","23","178","Cover of Ursoc the Mighty","4647","36","34403","1","0"
"698","Sunwell Plateau","14805","24","154","Crown of Dath'Remar","4648","36","34400","1","0"
"698","Sunwell Plateau","14805","25","179","Gloves of Tyri's Power","4649","36","34406","1","0"
