"collectible_type","source_id_type","source_id","mapped_id","guide_name","mapping","source_text","source_url","guide_url"
"mount","spell","59568","247","Blue Drake","source_spell","Blue Drake	Come not between the dragon and his wrath.	Drop: Alexstrasza’s Gift	The Eye of Eternity	--","https://www.wowhead.com/spell=59568/blue-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","59569","248","Bronze Drake","source_spell","Bronze Drake	Lost time is never found again. Oh, never mind I found it. – Chronormu	Drop: Infinite Corruptor	The Culling of Stratholme	--","https://www.wowhead.com/spell=59569/bronze-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","73313","366","Crimson Deathcharger","source_spell","Crimson Deathcharger	Stabled in the Icecrown Citadel to serve the Lich King’s most favored minions.	Quest: Morgraine’s Reunion	Icecrown Citadel	--","https://www.wowhead.com/spell=73313/crimson-deathcharger&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45593","295","Darkspear Raptor","item_effect","Darkspear Raptor	This raptor breed was originally cultivated by the Drakkari, but has since been adopted by the Darkspear tribe in Northrend.	Vendor: Samamba	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45593/darkspear-raptor&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45591","297","Darnassian Nightsaber","item_effect","Darnassian Nightsaber	When a night elf’s mount perishes, it is custom for the rider to keep one of the saber’s great fangs as a token of remembrance.	Vendor: Rook Hawkfist	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45591/darnassian-nightsaber&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45590","299","Exodar Elekk","item_effect","Exodar Elekk	Exodar Elekk are elekk which have been anointed by O’ros, the Naaru who journeyed from Draenor to Azeroth with Velen and his followers.	Vendor: Irisee	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45590/exodar-elekk&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45597","303","Forsaken Warhorse","item_effect","Forsaken Warhorse	When fallen heroes are raised into undeath, so too are their horses.	Vendor: Eliza Killian	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45597/forsaken-warhorse&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45589","298","Gnomeregan Mechanostrider","item_effect","Gnomeregan Mechanostrider	When you absolutely, positively have to be there right now. – Rillie Spindlenut	Vendor: Rillie Spindlenut	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45589/gnomeregan-mechanostrider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","44083","287","Grand Black War Mammoth","item_effect","Grand Black War Mammoth	

Rarely, a war mammoth is born stronger and more tractable than its peers. These mammoths are dubbed “grand” and cary more than one rider to the front lines.

-Horde	Drop: Boss Drop	Vault of the Archavon	--","https://www.wowhead.com/item=44083/reins-of-the-grand-black-war-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","43959","286","Grand Black War Mammoth","item_effect","Grand Black War Mammoth	

Once used by giants to carry heavily armored warriors, these grand war mammoths can easily bear more than one rider of less-than-giant stature.

-Alliance	Drop: Boss Drop	Vault of the Archavon	--","https://www.wowhead.com/item=43959/reins-of-the-grand-black-war-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46750","322","Great Golden Kodo","item_effect","Great Golden Kodo	An alpha member of the herd, this kodo is a prime example of the mighty creatures which thunder through the Southern Barrens.	Vendor: Doru Thunderhorn	Icecrown	500 Gold","https://www.wowhead.com/item=46750/great-golden-kodo&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46745","318","Great Red Elekk","item_effect","Great Red Elekk	Never seen in Nagrand, the first red elekk calves were born in Azeroth after the Exodar’s arrival. Some breeders theorize that the unique coloration is somehow caused by the same radiation which ravaged Bloodmyst Isle.	Vendor: Irisee	Icecrown	500 Gold","https://www.wowhead.com/item=46745/great-red-elekk&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","59799","259","Ice Mammoth","source_spell","Ice Mammoth	The Sons of Hodir believe that riding an ice-white mammoth will protect the rider from frostbite and snow blindness.	Vendor: Lillehoff	The Storm Peaks	1,000 Gold
Faction: The Sons of Hodir - Revered","https://www.wowhead.com/spell=59799/ice-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","72807","364","Icebound Frostbrood Vanquisher","source_spell","Icebound Frostbrood Vanquisher	Raised from the chilling depths of Icecrown, Frostbrood Vanquishers are considered among the fiercest and most relentless of all frost wyrms.	Achievement: Glory of the Icecrown Raider (25 players)	--	--","https://www.wowhead.com/spell=72807/icebound-frostbrood-vanquisher&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","72286","363","Invincible","source_spell","Invincible	The famous steed of Arthas Menethil, who serves its master in life and in death. Riding him is truly a feat of strength.	Drop: The Lich King	Icecrown Citadel	--","https://www.wowhead.com/spell=72286/invincible&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","63956","306","Ironbound Proto-Drake","source_spell","Ironbound Proto-Drake	His skin more hard than brass was found, that sword nor spear could pierce nor wound.	Achievement: Glory of the Ulduar Raider	Ulduar	--","https://www.wowhead.com/spell=63956/ironbound-proto-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45586","296","Ironforge Ram","item_effect","Ironforge Ram	Wildhammer Fact Checker claims that this specific breed was the first type of ram domesticated by the dwarves when they settled in Dun Morogh.	Vendor: Derrick Brindlebeard	Icecrown	100 Champion’s Seals","https://www.wowhead.com/item=45586/ironforge-ram&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45693","304","Mimiron’s Head","item_effect","Mimiron’s Head	A token of titan craftsmanship hoarded by the Old God, Yogg-Saron. Currently the single largest mechanical gnome head in Azeroth.	Drop: Yogg-Saron	Ulduar	--","https://www.wowhead.com/item=45693/mimirons-head&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","69395","349","Onyxian Drake","source_spell","Onyxian Drake	She has a lot in common with her mother, except for the being killed and reanimated. But she is young still. – Maloriak	Drop: Onyxia	Onyxia’s Lair	--","https://www.wowhead.com/spell=69395/onyxian-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45595","300","Orgrimmar Wolf","item_effect","Orgrimmar Wolf	For a brief time, many orcs would declare themselves “hungry like an Orgrimmar wolf.” Some blood elves still use the phrase ironically.	Vendor: Freka Bloodaxe	Icecrown	100 Champion's Seals","https://www.wowhead.com/item=45595/orgrimmar-wolf&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","63963","307","Rusted Proto-Drake","source_spell","Rusted Proto-Drake	Not as shiny as the other one, but it’s still a great find, lads. - Brann Bronzebeard.	Achievement: Glory of the Ulduar Raider	Ulduar	--","https://www.wowhead.com/spell=63963/rusted-proto-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45596","302","Silvermoon Hawkstrider","item_effect","Silvermoon Hawkstrider	So, I says I feel like chicken tonight. Next thing, I am flat out and that thing is trying to see what my eyes taste like. – Bozzle Blastbolt	Vendor: Trellis Morningsun	Icecrown	--","https://www.wowhead.com/item=45596/silvermoon-hawkstrider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45125","294","Stormwind Steed","item_effect","Stormwind Steed	Although raised in Stormwind, this breed showed unusual aptitude for the cold weather in Icecrown.	Vendor: Corporal Arthur Flew	Icecrown	100 Champion's Seals","https://www.wowhead.com/item=45125/stormwind-steed&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46814","330","Sunreaver Dragonhawk","item_effect","Sunreaver Dragonhawk	The Sunreavers of Dalaran select only the swiftest and most formidable of dragonhawks as their mounts.	Vendor: Vasarin Redmorn	Icecrown	

150 Champion's Seals

Faction: The Sunreavers - Exalted","https://www.wowhead.com/item=46814/sunreaver-dragonhawk&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46816","332","Sunreaver Hawkstrider","item_effect","Sunreaver Hawkstrider	I demand speed, grace, and discipline on the battlefield. This one will serve nicely. – Eressea Dawnsinger	Vendor: Vasarin Redmorn	Icecrown	

100 Champion's Seals

Faction: The Sunreavers - Exalted","https://www.wowhead.com/item=46816/sunreaver-hawkstrider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46749","327","Swift Burgundy Wolf","item_effect","Swift Burgundy Wolf	The wolves of the Horde are befriended, not domesticated.	Vendor: Freka Bloodaxe	Icecrown	500 Gold","https://www.wowhead.com/item=46749/swift-burgundy-wolf&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46752","321","Swift Gray Steed","item_effect","Swift Gray Steed	A veteran of some of the toughest battles fought by the Argent Crusade.	Vendor: Corporal Arthur Flew	Icecrown	500 Gold","https://www.wowhead.com/item=46752/swift-gray-steed&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46744","319","Swift Moonsaber","item_effect","Swift Moonsaber	Many night elves revere these proud mounts because their shimmering coats symbolize the goddess of the moon, Elune.	Vendor: Rook Hawkfist	Icecrown	500 Gold","https://www.wowhead.com/item=46744/swift-moonsaber&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46743","325","Swift Purple Raptor","item_effect","Swift Purple Raptor	Longtime allies of the trolls, these jungle hunters from a special bond with their masters. They become mount, guardian, and friend	Vendor: Samamba	Icecrown	500 Gold","https://www.wowhead.com/item=46743/swift-purple-raptor&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46751","320","Swift Red Hawkstrider","item_effect","Swift Red Hawkstrider	What do you mean is it dyed? Oh, the bird. We did touch up the red just a little. – Trellis Morningsun	Vendor: Trellis Morningsun	Icecrown	500 Gold","https://www.wowhead.com/item=46751/swift-red-hawkstrider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46748","324","Swift Violet Ram","item_effect","Swift Violet Ram	The Barak Tor’ol ram’s thick bony skull and massive horns make it the ideal mount for charging through groups of armored enemies.	Vendor: Derrick Brindlebeard	Icecrown	500 Gold","https://www.wowhead.com/item=46748/swift-violet-ram&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","45592","301","Thunder Bluff Kodo","item_effect","Thunder Bluff Kodo	An alpha member of the herd, this kodo is a prime example of the mighty creatures which thunder through Mulgore.	Vendor: Doru Thunderhorn	Icecrown	100 Champion's Seals","https://www.wowhead.com/item=45592/thunder-bluff-kodo&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","44168","265","Time-Lost Proto Drake","item_effect","Time-Lost Proto Drake	The only reason for time is so that everything doesn’t happen at once.	Drop: Time-Lost Proto-Drake	The Storm Peaks	--","https://www.wowhead.com/item=44168/reins-of-the-time-lost-proto-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","61447","284","Traveler’s Tundra Mammoth","source_spell","Traveler’s Tundra Mammoth	Riders and merchants alike trust only this strong and steadfast mammoth to carry them safely across the frigid tundra.	Vendor: Mei Francis	Crystalsong Forest	20,000 Gold","https://www.wowhead.com/spell=61447/travelers-tundra-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46747","323","Turbostrider","item_effect","Turbostrider	The mirror’s not so you can look back, but so your foes can see something besides your tailpipes. – Rillie Spindlenut	Vendor: Rillie Spindlenut	Icecrown	500 Gold","https://www.wowhead.com/item=46747/turbostrider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","59571","250","Twilight Drake","source_spell","Twilight Drake	But the most important rule, the rule you can never forget, no matter how much he cries, no matter how much he begs, never feed him after midnight.	Drop: Sartharion	The Obsidian Sanctum	--","https://www.wowhead.com/spell=59571/twilight-drake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","item","46746","326","White Skeletal Warhorse","item_effect","White Skeletal Warhorse	When fallen heroes are raised into undeath, so too are their horses.	Vendor: Eliza Killian	Icecrown	500 Gold","https://www.wowhead.com/item=46746/white-skeletal-warhorse&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","59793","257","Wooly Mammoth","source_spell","Wooly Mammoth	

This wild variant of the mammoth is not bred for riding. Most wooly mammoths are captured in the wild and tamed by their riders, resulting in a fierce, cunning mount.

-Horde	Vendor: Mei Francis	Crystalsong Forest	10,000","https://www.wowhead.com/spell=59793/wooly-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"mount","spell","59791","256","Wooly Mammoth","source_spell","Wooly Mammoth	

Directly descended from the original progenitor of the mammoth race, wooly mammoths are considered more feral and primal than their shorter-haired cousins.

-Alliance	Vendor: Mei Francis	Crystalsong Forest	10,000 Gold","https://www.wowhead.com/spell=59791/wooly-mammoth&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","7561","74","Albino Snake","creature","Albino Snake
			
			
			“A favored companion of Kirin Tor magi, this reptile makes one wonder whether it’s truly a snake or something else altogether.”
			
			
			Vendor: Breanni
			
			
			Dalaran
			
			
			50 Gold","https://www.wowhead.com/npc=7561/albino-snake&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33205","212","Ammen Vale Lashling","creature","Ammen Vale Lashling
			
			
			“The long-term effects of the contamination caused by the Exodar are still under observation.”
			
			
			Vendor: Irisee
			
			
			Icecrown
			
			
			40 Champion’s Seals","https://www.wowhead.com/npc=33205/ammen-vale-lashling&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","62864","558","Arctic Fox Kit","creature","Arctic Fox Kit
			
			
			“During frigid nights in the Storm Peaks, these critters use their fluffy tails as a blanket to stay warm.”
			
			
			Pet Battle
			
			
			The Storm Peaks (Snow)
			
			
			--","https://www.wowhead.com/npc=62864/arctic-fox-kit&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","62693","641","Arctic Hare","creature","Arctic Hare
			
			
			“The heart of an arctic hare beats twice as fast as a common hare.”
			
			
			Pet Battle
			
			
			The Storm Peaks
			
			
			--","https://www.wowhead.com/npc=62693/arctic-hare&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33239","216","Argent Gruntling","creature","Argent Gruntling
			
			“These young orcs strive to embody the Argent Crusade’s virtues: valor, strength, and integrity.”
			Quest: A Champion Rises
			Icecrown
			--","https://www.wowhead.com/npc=33239/argent-gruntling&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33238","214","Argent Squire","creature","Argent Squire
			“Many of Stormwind’s youth joined the Argent Crusade as squires, hoping to one day serve the Holy Light in battle.”
			Quest: A Champion Rises
			Icecrown
			--","https://www.wowhead.com/npc=33238/argent-squire&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115148","1965","Blightbreath","creature","Blightbreath
			“The eternal answer to the question ‘what’s that smell?’”
			Drop: Professor Putricide
			Icecrown Citadel
			--","https://www.wowhead.com/npc=115148/blightbreath&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115147","1964","Blood Boil","creature","Blood Boil
			“It really seems to want to touch you, but why?”
			Treasure: Deathbringer’s Cache 
			Icecrown Citadel
			--","https://www.wowhead.com/npc=115147/blood-boil&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115146","1963","Boneshard","creature","Boneshard
			“A small fragment of Lord Marrowgar, it will NOT stop assaulting your shins.”
			Drop: Lord Marrowgar
			Icecrown Citadel
			--","https://www.wowhead.com/npc=115146/boneshard&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","34364","224","Calico Cat","creature","Calico Cat
			“Many have mocked this cat before battle. Their last words are usually, ‘Here, kitty, kitty.’”
			Vendor: Breanni
			Crystalsong Forest
			--","https://www.wowhead.com/npc=34364/calico-cat&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115145","1962","Creeping Tentacle","creature","Creeping Tentacle
			“There is something deeply unsettling about the tentacle, perhaps it is best not to look at it for too long.”
			Drop: Yogg-Saron
			Ulduar
			--","https://www.wowhead.com/npc=115145/creeping-tentacle&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115135","1952","Dreadmaw","creature","Dreadmaw
			“Deep beneath the Argent Tournament grounds a clutch of eggs belonging to mates Acidmaw and Dreadscale was found.”
			Drop: Icehowl
			Trial of the Crusader
			--","https://www.wowhead.com/npc=115135/dreadmaw&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115150","1967","Drudge Ghoul","creature","Drudge Ghoul
			“One of innumerable ghouls summoned by the Lich King in his final battle, left to roam the world for eternity.”
			Drop: The Lich King
			Icecrown
			--","https://www.wowhead.com/npc=115150/drudge-ghoul&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33194","205","Dun Morogh Cub","creature","Dun Morogh Cub
			“The bears of Dun Morogh are prized for their hardiness, loyalty, and combat prowess. Their time among the dwarves does little to curb their ferocity.”
			Vendor: Derrick Brindlebeard
			Icecrown
			40 Champion’s Seals","https://www.wowhead.com/npc=33194/dun-morogh-cub&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33198","207","Durotar Scorpion","creature","Durotar Scorpion
			“The volatile Durotar scorpion is a fierce desert predator. It’s known for only occasionally stinging its owner.”
			Vendor: Freka Bloodaxe
			Icecrown
			40 Champion’s Seals","https://www.wowhead.com/npc=33198/durotar-scorpion&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33200","209","Elwynn Lamb","creature","Elwynn Lamb
			“Unlike the polymorphed variety, trueborn sheep can be quite scary.”
			Vendor: Corporal Arthur Flew
			Icecrown
			40 Champion’s Seals","https://www.wowhead.com/npc=33200/elwynn-lamb&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33227","213","Enchanted Broom","creature","Enchanted Broom
			“Created by a blood elf apprentice, this broom would be extremely useful if anyone could figure out how to make it stop.”
			Vendor: Trellis Morningsun
			Icecrown
			40 Champion’s Seals","https://www.wowhead.com/npc=33227/enchanted-broom&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","68657","1144","Fungal Abomination","creature","Fungal Abomination
			“Loatheb’s body is covered in small pods capable of spreading blighted fungal spores up to 1000 yards given proper wind conditions.”
			Drop: Loatheb
			Naxxramas
			--","https://www.wowhead.com/npc=68657/fungal-abomination&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115144","1961","G0-R41-0N Ultratonk","creature","G0-R41-0N Ultratonk
			“The next level of scrapbot technology: pushes the scrap into a heap, then destroys it with flame vents and rockets.”
			Treasure: Cache of Innovation
			Ulduar
			--","https://www.wowhead.com/npc=115144/g0-r41-0n-ultratonk&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","29147","190","Ghostly Skull","creature","Ghostly Skull
			“When it senses the impending death of a nearby creature, the skull will emit an ear-piercing cackle.”
			Vendor: Darahir
			Crystalsong Forest
			40 Gold","https://www.wowhead.com/npc=29147/ghostly-skull&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","68656","1143","Giant Bone Spider","creature","Giant Bone Spider
			“Found in a dusty egg clutch at the back of Maexxna’s lair, these creatures are already undead when they hatch.”
			Drop: Maexxna
			Naxxramas
			--","https://www.wowhead.com/npc=68656/giant-bone-spider&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","31575","193","Giant Sewer Rat","creature","Giant Sewer Rat
			“You wouldn’t want to meet this rat in a dark alley. Or anywhere else, for that matter.”
			Profession: Fishing
			Dalaran
			--","https://www.wowhead.com/npc=31575/giant-sewer-rat&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","35400","234","Gundrak Hatchling","creature","Gundrak Hatchling
			“This crafty raptor was born in the icy wastes of Northrend. Its harsh upbringing gives it strength when many others would perish.
			Drop: Gundrak Raptor
			Zul’Drak
			--","https://www.wowhead.com/npc=35400/gundrak-hatchling&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115139","1956","Ironbound Proto-Whelp","creature","Ironbound Proto-Whelp
			“The denizens of Ulduar transformed even small whelps into ironclad monstrosities.”
			Drop: Razorscale
			Ulduar
			--","https://www.wowhead.com/npc=115139/ironbound-proto-whelp&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","115138","1955","Magma Rageling","creature","Magma Rageling
			“In the eternal balance of frost and fire, the raging flames fuel many aggressive fronts.”
			Drop: Ignis the Furnace Master
			Ulduar
			--","https://www.wowhead.com/npc=115138/magma-rageling&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33274","215","Mechanopeep","creature","Mechanopeep
			“Used as a training mount for young gnomes, the Mechanopeep has none of the speed but all of the charm of its bigger brothers.”
			Vendor: Rillie Spindlenut
			Icecrown
			40 Champion's Seals","https://www.wowhead.com/npc=33274/mechanopeep&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
"pet","npc","33219","210","Mulgore Hatchling","creature","Mulgore Hatchling
			“A tallstrider’s speed on open ground is unrivaled, so predators rely on stealth and pack tactics when hunting them.”
			Vendor: Doru Thunderhorn
			Icecrown
			40 Champion’s Seals","https://www.wowhead.com/npc=33219/mulgore-hatchling&brl","https://news.blizzard.com/en-us/article/23507736/wrath-of-the-lich-king-mounts-pets-and-more"
