"status","current_ability_exists","current_spell_name_exists","profession","profession_id","recipe_spell_id","name","skill_line_ability_id","trade_category_id","trade_category_name","house_decor_recipe","acquire_method","supercedes_spell_id"
"named_recipe","True","True","Blacksmithing","164","76444","Hardened Elementium Girdle","21797","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76445","Elementium Deathplate","21798","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76446","Elementium Girdle of Pain","21799","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76447","Light Elementium Chestguard","21800","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76448","Light Elementium Belt","21801","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76449","Elementium Spellblade","21802","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76450","Elementium Hammer","21803","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76451","Elementium Poleaxe","21804","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76452","Elementium Bonesplitter","21805","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76453","Elementium Shank","21806","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76454","Elementium Earthguard","21807","573","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76455","Elementium Stormshield","21808","573","Shields","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76456","Vicious Pyrium Bracers","21809","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76457","Vicious Pyrium Gauntlets","21810","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76458","Vicious Pyrium Belt","21811","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76459","Vicious Pyrium Boots","21812","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76461","Vicious Pyrium Shoulders","21813","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76462","Vicious Pyrium Legguards","21814","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76463","Vicious Pyrium Helm","21815","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76464","Vicious Pyrium Breastplate","21816","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76465","Vicious Ornate Pyrium Bracers","21817","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76466","Vicious Ornate Pyrium Gauntlets","21818","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76467","Vicious Ornate Pyrium Belt","21819","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76468","Vicious Ornate Pyrium Boots","21820","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76469","Vicious Ornate Pyrium Shoulders","21821","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76470","Vicious Ornate Pyrium Legguards","21822","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76471","Vicious Ornate Pyrium Helm","21823","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76472","Vicious Ornate Pyrium Breastplate","21824","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","76474","Obsidium Bladespear","21825","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","94718","Elementium Gutslicer","24011","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","94732","Forged Elementium Mindcrusher","24012","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99439","Fists of Fury","24288","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99440","Eternal Elementium Handguards","24289","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99441","Holy Flame Gauntlets","24290","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99452","Warboots of Mighty Lords","24291","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99453","Mirrored Boots","24292","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99454","Emberforged Elementium Boots","24293","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99652","Brainsplinter","24336","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99653","Masterwork Elementium Spellblade","24337","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99654","Lightforged Elementium Hammer","24338","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99655","Elementium-Edged Scalper","24339","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99656","Pyrium Spellward","24340","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99657","Unbreakable Guardian","24341","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99658","Masterwork Elementium Deathblade","24342","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","99660","Witch-Hunter's Harvester","24343","571","Weapons","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101924","Pyrium Legplates of Purified Evil","24567","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101925","Unstoppable Destroyer's Legplates","24568","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101928","Foundations of Courage","24569","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101929","Soul Redeemer Bracers","24570","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101931","Bracers of Destructive Strength","24571","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","101932","Titanguard Wristplates","24572","570","Armor","False","0","0"
"named_recipe","True","True","Blacksmithing","164","1261256","Gilnean Pitchfork","56071","2346","House Decor","True","0","0"
"named_recipe","True","True","Blacksmithing","164","1262308","Standing Smoke Lamp","56219","2346","House Decor","True","0","0"
"named_recipe","True","True","Cooking","185","88003","Baked Rockfish","22914","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88004","Basilisk Liverdog","22915","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88005","Beer-Basted Crocolisk","22916","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88006","Blackened Surprise","22918","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88011","Broiled Dragon Feast","22919","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88012","Broiled Mountain Trout","22920","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88013","Chocolate Cookie","22921","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88014","Crocolisk Au Gratin","22922","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88015","Darkbrew Lager","22923","1021","Delightful Drinks","False","0","0"
"named_recipe","True","True","Cooking","185","88016","Delicious Sagefish Tail","22924","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88017","Feathered Lure","22925","1022","Lures","False","0","0"
"named_recipe","True","True","Cooking","185","88018","Fish Fry","22926","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88019","Fortune Cookie","22927","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88020","Grilled Dragon","22928","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88021","Hearty Seafood Soup","22929","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88022","Highland Spirits","22930","1021","Delightful Drinks","False","0","0"
"named_recipe","True","True","Cooking","185","88024","Lavascale Fillet","22931","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88025","Lavascale Minestrone","22932","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88028","Lightly Fried Lurker","22933","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88030","Lurker Lunch","22934","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88031","Mushroom Sauce Mudfish","22935","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88033","Pickled Guppy","22936","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88034","Blackbelly Sushi","22917","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88035","Salted Eye","22937","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88036","Seafood Magnifique Feast","22938","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88037","Seasoned Crab","22939","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88039","Severed Sagefish Head","22940","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88042","Skewered Eel","22941","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88044","South Island Iced Tea","22942","1021","Delightful Drinks","False","0","0"
"named_recipe","True","True","Cooking","185","88045","Starfire Espresso","22943","1021","Delightful Drinks","False","0","0"
"named_recipe","True","True","Cooking","185","88046","Tender Baked Turtle","22944","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","88047","Whitecrest Gumbo","22945","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Cooking","185","96133","Scalding Murglesnout","24137","1020","Everyday Cooking","False","0","0"
"named_recipe","True","True","Enchanting","333","74132","Mastery","21564","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74189","Earthen Vitality","21565","668","Armor Enchantments","False","1","0"
"named_recipe","True","True","Enchanting","333","74191","Mighty Stats","21566","668","Armor Enchantments","False","1","0"
"named_recipe","True","True","Enchanting","333","74192","Lesser Power","21567","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74193","Speed","21568","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74195","Mending","21569","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74197","Avalanche","21570","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74198","Haste","21571","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74199","Haste","21572","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74200","Stamina","21573","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74201","Critical Strike","21574","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74202","Intellect","21575","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74207","Protection","21576","670","Shield and Off-Hand Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74211","Elemental Slayer","21577","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74212","Exceptional Strength","21578","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74213","Major Agility","21579","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74214","Mighty Armor","21580","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74220","Greater Haste","21585","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74223","Hurricane","21586","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74225","Heartsong","21587","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74226","Mastery","21588","670","Shield and Off-Hand Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74229","Superior Dodge","21589","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74230","Critical Strike","21590","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74231","Exceptional Versatility","21591","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74232","Precision","21592","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74234","Protection","21593","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74235","Superior Intellect","21594","670","Shield and Off-Hand Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74236","Precision","21595","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74237","Exceptional Versatility","21596","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74238","Mastery","21597","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74239","Greater Haste","21598","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74240","Greater Intellect","21599","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74242","Power Torrent","21600","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74244","Windwalk","21601","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74246","Landslide","21602","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74247","Greater Critical Strike","21603","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74248","Greater Critical Strike","21604","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74250","Peerless Stats","21605","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74251","Greater Stamina","21606","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74252","Assassin's Step","21607","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74253","Lavawalker","21608","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74254","Mighty Strength","21609","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74255","Greater Mastery","21610","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","74256","Greater Speed","21611","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","93841","Enchanted Lantern","24005","671","Pets","False","0","0"
"named_recipe","True","True","Enchanting","333","93843","Magic Lamp","24006","671","Pets","False","0","0"
"named_recipe","True","True","Enchanting","333","95471","Mighty Agility","24045","669","Weapon Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","96261","Major Strength","24149","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","96262","Mighty Intellect","24148","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","96264","Agility","24147","668","Armor Enchantments","False","0","0"
"named_recipe","True","True","Enchanting","333","104698","Maelstrom Shatter","24814","707","Reagents","False","0","0"
"named_recipe","True","True","Enchanting","333","1262318","Twilight Fire Canister","56220","2348","House Decor","True","0","0"
"named_recipe","True","True","Enchanting","333","1262331","Pyrewood Glass Bottle","56221","2348","House Decor","True","0","0"
"named_recipe","True","True","Engineering","202","81714","Reinforced Bio-Optic Killshades","22126","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81715","Specialized Bio-Optic Killshades","22125","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81716","Deadly Bio-Optic Killshades","22123","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81720","Energized Bio-Optic Killshades","22124","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81722","Agile Bio-Optic Killshades","22121","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81724","Camouflage Bio-Optic Killshades","22122","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","81725","Lightweight Bio-Optic Killshades","22120","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","82200","Spinal Healing Injector","22278","735","Tinkers","False","0","0"
"named_recipe","True","True","Engineering","202","84403","Handful of Obsidium Bolts","22275","736","Reagents","False","1","0"
"named_recipe","True","True","Engineering","202","84406","Authentic Jr. Engineer Goggles","22274","738","Goggles","False","0","0"
"named_recipe","True","True","Engineering","202","84408","R19 Threatfinder","22272","741","Scopes","False","0","0"
"named_recipe","True","True","Engineering","202","84409","Volatile Seaforium Blastpack","22271","737","Explosives","False","0","0"
"named_recipe","True","True","Engineering","202","84410","Safety Catch Removal Kit","22270","741","Scopes","False","0","0"
"named_recipe","True","True","Engineering","202","84411","High-Powered Bolt Gun","22269","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","84412","Personal World Destroyer","22268","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84413","De-Weaponized Mechanical Companion","22267","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84415","Lure Master Tackle Box","22266","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84416","Elementium Toolbox","22265","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84417","Volatile Thunderstick","22264","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","84418","Elementium Dragonling","22263","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84420","Finely-Tuned Throat Needler","22262","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","84421","Loot-a-Rang","22261","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84424","Invisibility Field","24014","735","Tinkers","False","0","0"
"named_recipe","True","True","Engineering","202","84425","Cardboard Assassin","22258","735","Tinkers","False","0","0"
"named_recipe","True","True","Engineering","202","84427","Grounded Plasma Shield","22257","735","Tinkers","False","0","0"
"named_recipe","True","True","Engineering","202","84428","Gnomish X-Ray Scope","22256","741","Scopes","False","0","0"
"named_recipe","True","True","Engineering","202","84429","Goblin Barbecue","22255","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84430","Heat-Treated Spinning Lure","22254","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","84431","Overpowered Chicken Splitter","22253","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","84432","Kickback 5000","22252","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","94748","Electrified Ether","24064","736","Reagents","False","0","0"
"named_recipe","True","True","Engineering","202","95703","Electrostatic Condenser","24063","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","95705","Gnomish Gravity Well","24134","739","Devices","False","0","0"
"named_recipe","True","True","Engineering","202","95707","Big Daddy","24133","737","Explosives","False","0","0"
"named_recipe","True","True","Engineering","202","100587","Flintlocke's Woodchucker","24327","741","Scopes","False","0","0"
"named_recipe","True","True","Engineering","202","100687","Extreme-Impact Hole Puncher","24345","740","Weapons","False","0","0"
"named_recipe","True","True","Engineering","202","1261258","Gilnean Problem Solver","56072","2349","House Decor","True","0","0"
"named_recipe","True","True","Engineering","202","1262340","Small Gilnean Windmill","56222","2349","House Decor","True","0","0"
"named_recipe","True","True","Inscription","773","56986","Glyph of Crittermorph","19848","786","Glyphs","False","0","0"
"named_recipe","True","True","Inscription","773","58287","Glyph of the Ursol Chameleon","20554","786","Glyphs","False","0","0"
"named_recipe","True","True","Inscription","773","64260","Glyph of Disguise","20938","786","Glyphs","False","0","0"
"named_recipe","True","True","Inscription","773","68166","Glyph of Thunder Strike","21255","786","Glyphs","False","0","0"
"named_recipe","True","True","Inscription","773","85785","Runescroll of Fortitude II","22525","787","Scrolls & Research","False","0","0"
