"achievement_id","achievement","order_path","tree_id","criterion","criteria_id","criteria_type","criteria_asset","npc_id","completion_quest_id","selection_decision"
"9726","Treasure Hunter","76","41050","","26878","27","33046",,"33046","exclude_threshold_duplicate"
"9726","Treasure Hunter","77","41051","","26879","27","35580",,"35580","exclude_threshold_duplicate"
"9726","Treasure Hunter","78","41052","","26880","27","35584",,"35584","exclude_threshold_duplicate"
"9726","Treasure Hunter","79","41053","","26881","27","35600",,"35600","exclude_threshold_duplicate"
"9726","Treasure Hunter","80","41054","","26882","27","35603",,"35603","exclude_threshold_duplicate"
"9726","Treasure Hunter","81","41055","","26883","27","33883",,"33883","exclude_threshold_duplicate"
"9726","Treasure Hunter","82","41056","","26884","27","35798",,"35798","exclude_threshold_duplicate"
"9726","Treasure Hunter","83","41057","","26885","27","36507",,"36507","exclude_threshold_duplicate"
"9726","Treasure Hunter","84","41058","","26912","27","36381",,"36381","exclude_threshold_duplicate"
"9726","Treasure Hunter","85","41059","","26913","27","36388",,"36388","exclude_threshold_duplicate"
"9726","Treasure Hunter","86","41060","","26914","27","36389",,"36389","exclude_threshold_duplicate"
"9726","Treasure Hunter","87","41061","","26915","27","36390",,"36390","exclude_threshold_duplicate"
"9726","Treasure Hunter","88","41062","","26916","27","36392",,"36392","exclude_threshold_duplicate"
"9726","Treasure Hunter","89","41063","","26917","27","36657",,"36657","exclude_threshold_duplicate"
"9726","Treasure Hunter","90","41064","","26918","27","36243",,"36243","exclude_threshold_duplicate"
"9726","Treasure Hunter","91","41065","","26919","27","36244",,"36244","exclude_threshold_duplicate"
"9726","Treasure Hunter","92","41066","","26920","27","36245",,"36245","exclude_threshold_duplicate"
"9726","Treasure Hunter","93","41067","","26921","27","36246",,"36246","exclude_threshold_duplicate"
"9726","Treasure Hunter","94","41068","","26922","27","36247",,"36247","exclude_threshold_duplicate"
"9726","Treasure Hunter","95","41069","","26923","27","36340",,"36340","exclude_threshold_duplicate"
"9726","Treasure Hunter","96","41070","","26924","27","36354",,"36354","exclude_threshold_duplicate"
"9726","Treasure Hunter","97","41071","","26925","27","36355",,"36355","exclude_threshold_duplicate"
"9726","Treasure Hunter","98","41072","","26926","27","36356",,"36356","exclude_threshold_duplicate"
"9726","Treasure Hunter","99","41073","","26927","27","36359",,"36359","exclude_threshold_duplicate"
"9726","Treasure Hunter","100","41074","","26928","27","36360",,"36360","exclude_threshold_duplicate"
"9726","Treasure Hunter","101","41075","","26929","27","36361",,"36361","exclude_threshold_duplicate"
"9726","Treasure Hunter","102","41076","","26930","27","36362",,"36362","exclude_threshold_duplicate"
"9726","Treasure Hunter","103","41077","","26931","27","36363",,"36363","exclude_threshold_duplicate"
"9726","Treasure Hunter","104","41078","","26932","27","36364",,"36364","exclude_threshold_duplicate"
"9726","Treasure Hunter","105","41079","","26933","27","36365",,"36365","exclude_threshold_duplicate"
"9726","Treasure Hunter","106","41080","","26934","27","36366",,"36366","exclude_threshold_duplicate"
"9726","Treasure Hunter","107","41081","","26935","27","36367",,"36367","exclude_threshold_duplicate"
"9726","Treasure Hunter","108","41082","","26936","27","36386",,"36386","exclude_threshold_duplicate"
"9726","Treasure Hunter","109","41083","","26937","27","36395",,"36395","exclude_threshold_duplicate"
"9726","Treasure Hunter","110","41084","","26938","27","36397",,"36397","exclude_threshold_duplicate"
"9726","Treasure Hunter","111","41085","","26939","27","36398",,"36398","exclude_threshold_duplicate"
"9726","Treasure Hunter","112","41086","","26940","27","36399",,"36399","exclude_threshold_duplicate"
"9726","Treasure Hunter","113","41087","","26941","27","36400",,"36400","exclude_threshold_duplicate"
"9726","Treasure Hunter","114","41088","","26942","27","36401",,"36401","exclude_threshold_duplicate"
"9726","Treasure Hunter","115","41089","","26943","27","36402",,"36402","exclude_threshold_duplicate"
"9726","Treasure Hunter","116","41090","","26944","27","36403",,"36403","exclude_threshold_duplicate"
"9726","Treasure Hunter","117","41091","","26945","27","36405",,"36405","exclude_threshold_duplicate"
"9726","Treasure Hunter","118","41092","","26946","27","36406",,"36406","exclude_threshold_duplicate"
"9726","Treasure Hunter","119","41093","","26947","27","36407",,"36407","exclude_threshold_duplicate"
"9726","Treasure Hunter","120","41094","","26948","27","36410",,"36410","exclude_threshold_duplicate"
"9726","Treasure Hunter","121","41095","","26949","27","36411",,"36411","exclude_threshold_duplicate"
"9726","Treasure Hunter","122","41096","","26950","27","36416",,"36416","exclude_threshold_duplicate"
"9726","Treasure Hunter","123","41097","","26951","27","36418",,"36418","exclude_threshold_duplicate"
"9726","Treasure Hunter","124","41098","","26952","27","36420",,"36420","exclude_threshold_duplicate"
"9726","Treasure Hunter","125","41099","","26953","27","36421",,"36421","exclude_threshold_duplicate"
"9726","Treasure Hunter","126","41100","","26954","27","36422",,"36422","exclude_threshold_duplicate"
"9726","Treasure Hunter","127","41101","","26955","27","36433",,"36433","exclude_threshold_duplicate"
"9726","Treasure Hunter","128","41102","","26956","27","36444",,"36444","exclude_threshold_duplicate"
"9726","Treasure Hunter","129","41103","","26957","27","36445",,"36445","exclude_threshold_duplicate"
"9726","Treasure Hunter","130","41104","","26958","27","36446",,"36446","exclude_threshold_duplicate"
"9726","Treasure Hunter","131","41105","","26959","27","36447",,"36447","exclude_threshold_duplicate"
"9726","Treasure Hunter","132","41106","","26960","27","36450",,"36450","exclude_threshold_duplicate"
"9726","Treasure Hunter","133","41107","","26961","27","36451",,"36451","exclude_threshold_duplicate"
"9726","Treasure Hunter","134","41108","","26962","27","36453",,"36453","exclude_threshold_duplicate"
"9726","Treasure Hunter","135","41109","","26963","27","36454",,"36454","exclude_threshold_duplicate"
"9726","Treasure Hunter","136","41110","","26964","27","36455",,"36455","exclude_threshold_duplicate"
"9726","Treasure Hunter","137","41111","","26965","27","36456",,"36456","exclude_threshold_duplicate"
"9726","Treasure Hunter","138","41112","","26966","27","36458",,"36458","exclude_threshold_duplicate"
"9726","Treasure Hunter","139","41113","","26967","27","36459",,"36459","exclude_threshold_duplicate"
"9726","Treasure Hunter","140","41114","","26968","27","36462",,"36462","exclude_threshold_duplicate"
"9726","Treasure Hunter","141","41115","","26886","27","33933",,"33933","exclude_threshold_duplicate"
"9726","Treasure Hunter","142","41116","","26887","27","34232",,"34232","exclude_threshold_duplicate"
"9726","Treasure Hunter","143","41117","","26888","27","34233",,"34233","exclude_threshold_duplicate"
"9726","Treasure Hunter","144","41118","","26889","27","34235",,"34235","exclude_threshold_duplicate"
"9726","Treasure Hunter","145","41119","","26890","27","34236",,"34236","exclude_threshold_duplicate"
"9726","Treasure Hunter","146","41120","","26891","27","34238",,"34238","exclude_threshold_duplicate"
"9726","Treasure Hunter","147","41121","","26892","27","34239",,"34239","exclude_threshold_duplicate"
"9726","Treasure Hunter","148","41122","","26893","27","34248",,"34248","exclude_threshold_duplicate"
"9726","Treasure Hunter","149","41123","","26894","27","34249",,"34249","exclude_threshold_duplicate"
"9726","Treasure Hunter","150","41124","","26895","27","34250",,"34250","exclude_threshold_duplicate"
"9726","Treasure Hunter","151","41125","","26896","27","34251",,"34251","exclude_threshold_duplicate"
"9726","Treasure Hunter","152","41126","","26897","27","34252",,"34252","exclude_threshold_duplicate"
"9726","Treasure Hunter","153","41127","","26898","27","34253",,"34253","exclude_threshold_duplicate"
"9726","Treasure Hunter","154","41128","","26899","27","34254",,"34254","exclude_threshold_duplicate"
"9726","Treasure Hunter","155","41129","","26900","27","34255",,"34255","exclude_threshold_duplicate"
"9726","Treasure Hunter","156","41130","","26901","27","34256",,"34256","exclude_threshold_duplicate"
"9726","Treasure Hunter","157","41131","","26902","27","34257",,"34257","exclude_threshold_duplicate"
"9726","Treasure Hunter","158","41132","","26903","27","34258",,"34258","exclude_threshold_duplicate"
"9726","Treasure Hunter","159","41133","","26904","27","34259",,"34259","exclude_threshold_duplicate"
"9726","Treasure Hunter","160","41134","","26905","27","34260",,"34260","exclude_threshold_duplicate"
"9726","Treasure Hunter","161","41135","","26906","27","34261",,"34261","exclude_threshold_duplicate"
"9726","Treasure Hunter","162","41136","","26907","27","34263",,"34263","exclude_threshold_duplicate"
"9726","Treasure Hunter","163","41137","","26908","27","34276",,"34276","exclude_threshold_duplicate"
"9726","Treasure Hunter","164","41138","","26909","27","34290",,"34290","exclude_threshold_duplicate"
"9726","Treasure Hunter","165","41139","","26910","27","34471",,"34471","exclude_threshold_duplicate"
"9726","Treasure Hunter","166","41140","","26911","27","36829",,"36829","exclude_threshold_duplicate"
"9726","Treasure Hunter","167","41141","","27025","27","34760",,"34760","exclude_threshold_duplicate"
"9726","Treasure Hunter","168","41142","","27026","27","35597",,"35597","exclude_threshold_duplicate"
"9726","Treasure Hunter","169","41143","","27027","27","35576",,"35576","exclude_threshold_duplicate"
"9726","Treasure Hunter","170","41144","","27028","27","35577",,"35577","exclude_threshold_duplicate"
"9726","Treasure Hunter","171","41145","","27029","27","35579",,"35579","exclude_threshold_duplicate"
"9726","Treasure Hunter","172","41146","","27030","27","35583",,"35583","exclude_threshold_duplicate"
"9726","Treasure Hunter","173","41147","","27031","27","35590",,"35590","exclude_threshold_duplicate"
"9726","Treasure Hunter","174","41148","","27032","27","35591",,"35591","exclude_threshold_duplicate"
"9726","Treasure Hunter","175","41149","","27033","27","35593",,"35593","exclude_threshold_duplicate"
"9726","Treasure Hunter","176","41150","","27034","27","35616",,"35616","exclude_threshold_duplicate"
"9726","Treasure Hunter","177","41151","","27035","27","35622",,"35622","exclude_threshold_duplicate"
"9726","Treasure Hunter","178","41152","","27036","27","35643",,"35643","exclude_threshold_duplicate"
"9726","Treasure Hunter","179","41153","","27037","27","35646",,"35646","exclude_threshold_duplicate"
"9726","Treasure Hunter","180","41154","","27038","27","35648",,"35648","exclude_threshold_duplicate"
"9726","Treasure Hunter","181","41155","","27039","27","35660",,"35660","exclude_threshold_duplicate"
"9726","Treasure Hunter","182","41156","","27040","27","35661",,"35661","exclude_threshold_duplicate"
"9726","Treasure Hunter","183","41157","","27041","27","35662",,"35662","exclude_threshold_duplicate"
"9726","Treasure Hunter","184","41158","","27042","27","35673",,"35673","exclude_threshold_duplicate"
"9726","Treasure Hunter","185","41159","","27043","27","35678",,"35678","exclude_threshold_duplicate"
"9726","Treasure Hunter","186","41160","","27044","27","35682",,"35682","exclude_threshold_duplicate"
"9726","Treasure Hunter","187","41161","","27045","27","35692",,"35692","exclude_threshold_duplicate"
"9726","Treasure Hunter","188","41162","","27046","27","35694",,"35694","exclude_threshold_duplicate"
"9726","Treasure Hunter","189","41163","","27047","27","35695",,"35695","exclude_threshold_duplicate"
"9726","Treasure Hunter","190","41164","","27048","27","35696",,"35696","exclude_threshold_duplicate"
"9726","Treasure Hunter","191","41165","","27049","27","35759",,"35759","exclude_threshold_duplicate"
"9726","Treasure Hunter","192","41166","","27050","27","35765",,"35765","exclude_threshold_duplicate"
"9726","Treasure Hunter","193","41167","","27051","27","35951",,"35951","exclude_threshold_duplicate"
"9726","Treasure Hunter","194","41168","","27052","27","35953",,"35953","exclude_threshold_duplicate"
"9726","Treasure Hunter","195","41169","","27053","27","35954",,"35954","exclude_threshold_duplicate"
"9726","Treasure Hunter","196","41170","","27054","27","35955",,"35955","exclude_threshold_duplicate"
"9726","Treasure Hunter","197","41171","","27055","27","35969",,"35969","exclude_threshold_duplicate"
"9726","Treasure Hunter","198","41172","","27056","27","35976",,"35976","exclude_threshold_duplicate"
"9726","Treasure Hunter","199","41173","","27057","27","35986",,"35986","exclude_threshold_duplicate"
"9726","Treasure Hunter","200","41174","","27058","27","35987",,"35987","exclude_threshold_duplicate"
"9726","Treasure Hunter","201","41175","","27059","27","35999",,"35999","exclude_threshold_duplicate"
"9726","Treasure Hunter","202","41176","","27060","27","36002",,"36002","exclude_threshold_duplicate"
"9726","Treasure Hunter","203","41177","","27061","27","36008",,"36008","exclude_threshold_duplicate"
"9726","Treasure Hunter","204","41178","","27062","27","36011",,"36011","exclude_threshold_duplicate"
"9726","Treasure Hunter","205","41179","","27063","27","36020",,"36020","exclude_threshold_duplicate"
"9726","Treasure Hunter","206","41180","","27064","27","36021",,"36021","exclude_threshold_duplicate"
"9726","Treasure Hunter","207","41181","","27065","27","36035",,"36035","exclude_threshold_duplicate"
"9726","Treasure Hunter","208","41182","","27066","27","36036",,"36036","exclude_threshold_duplicate"
"9726","Treasure Hunter","209","41183","","27067","27","36039",,"36039","exclude_threshold_duplicate"
"9726","Treasure Hunter","210","41184","","27068","27","36046",,"36046","exclude_threshold_duplicate"
"9726","Treasure Hunter","211","41185","","27069","27","36049",,"36049","exclude_threshold_duplicate"
"9726","Treasure Hunter","212","41186","","27070","27","36050",,"36050","exclude_threshold_duplicate"
"9726","Treasure Hunter","213","41187","","27071","27","36051",,"36051","exclude_threshold_duplicate"
"9726","Treasure Hunter","214","41188","","27072","27","36052",,"36052","exclude_threshold_duplicate"
"9726","Treasure Hunter","215","41189","","27073","27","36071",,"36071","exclude_threshold_duplicate"
"9726","Treasure Hunter","216","41190","","27074","27","36073",,"36073","exclude_threshold_duplicate"
"9726","Treasure Hunter","217","41191","","27075","27","36074",,"36074","exclude_threshold_duplicate"
"9726","Treasure Hunter","218","41192","","27076","27","36077",,"36077","exclude_threshold_duplicate"
"9726","Treasure Hunter","219","41193","","27077","27","36082",,"36082","exclude_threshold_duplicate"
"9726","Treasure Hunter","220","41194","","27078","27","36088",,"36088","exclude_threshold_duplicate"
"9726","Treasure Hunter","221","41195","","27079","27","36099",,"36099","exclude_threshold_duplicate"
"9726","Treasure Hunter","222","41196","","27080","27","36102",,"36102","exclude_threshold_duplicate"
"9726","Treasure Hunter","223","41197","","27081","27","36109",,"36109","exclude_threshold_duplicate"
"9726","Treasure Hunter","224","41198","","27082","27","36115",,"36115","exclude_threshold_duplicate"
"9726","Treasure Hunter","225","41199","","27083","27","36116",,"36116","exclude_threshold_duplicate"
"9726","Treasure Hunter","226","41200","","27084","27","36174",,"36174","exclude_threshold_duplicate"
"9726","Treasure Hunter","227","41201","","27085","27","36846",,"36846","exclude_threshold_duplicate"
"9726","Treasure Hunter","228","41202","","27086","27","36857",,"36857","exclude_threshold_duplicate"
"9726","Treasure Hunter","229","41203","","27087","27","34940",,"34940","exclude_threshold_duplicate"
"9726","Treasure Hunter","230","41204","","27088","27","35056",,"35056","exclude_threshold_duplicate"
"9726","Treasure Hunter","231","41205","","25576","27","35701",,"35701","exclude_threshold_duplicate"
"9726","Treasure Hunter","232","41206","","27089","27","35709",,"35709","exclude_threshold_duplicate"
"9726","Treasure Hunter","233","41207","","25577","27","35952",,"35952","exclude_threshold_duplicate"
"9726","Treasure Hunter","234","41208","","25578","27","35965",,"35965","exclude_threshold_duplicate"
"9726","Treasure Hunter","235","41209","","25579","27","35966",,"35966","exclude_threshold_duplicate"
"9726","Treasure Hunter","236","41210","","25580","27","35967",,"35967","exclude_threshold_duplicate"
"9726","Treasure Hunter","237","41211","","25581","27","35968",,"35968","exclude_threshold_duplicate"
"9726","Treasure Hunter","238","41212","","25582","27","35971",,"35971","exclude_threshold_duplicate"
"9726","Treasure Hunter","239","41213","","25583","27","35975",,"35975","exclude_threshold_duplicate"
"9726","Treasure Hunter","240","41214","","25584","27","35979",,"35979","exclude_threshold_duplicate"
"9726","Treasure Hunter","241","41215","","25585","27","35980",,"35980","exclude_threshold_duplicate"
"9726","Treasure Hunter","242","41216","","25586","27","35981",,"35981","exclude_threshold_duplicate"
"9726","Treasure Hunter","243","41217","","25587","27","35982",,"35982","exclude_threshold_duplicate"
"9726","Treasure Hunter","244","41218","","25588","27","35984",,"35984","exclude_threshold_duplicate"
"9726","Treasure Hunter","245","41219","","25589","27","36001",,"36001","exclude_threshold_duplicate"
"9726","Treasure Hunter","246","41220","","25590","27","36003",,"36003","exclude_threshold_duplicate"
"9726","Treasure Hunter","247","41221","","25591","27","36015",,"36015","exclude_threshold_duplicate"
"9726","Treasure Hunter","248","41222","","25592","27","36019",,"36019","exclude_threshold_duplicate"
"9726","Treasure Hunter","249","41223","","27090","27","36118",,"36118","exclude_threshold_duplicate"
"9726","Treasure Hunter","250","41224","","27091","27","36170",,"36170","exclude_threshold_duplicate"
"9726","Treasure Hunter","251","41225","","27092","27","36203",,"36203","exclude_threshold_duplicate"
"9726","Treasure Hunter","252","41226","","25593","27","36430",,"36430","exclude_threshold_duplicate"
"9726","Treasure Hunter","253","41227","","27093","27","36506",,"36506","exclude_threshold_duplicate"
"9726","Treasure Hunter","254","41228","","27094","27","36596",,"36596","exclude_threshold_duplicate"
"9726","Treasure Hunter","255","41229","","27095","27","36521",,"36521","exclude_threshold_duplicate"
"9726","Treasure Hunter","256","41230","","27096","27","36604",,"36604","exclude_threshold_duplicate"
"9726","Treasure Hunter","257","41231","","27097","27","36605",,"36605","exclude_threshold_duplicate"
"9726","Treasure Hunter","258","41232","","27098","27","36610",,"36610","exclude_threshold_duplicate"
"9726","Treasure Hunter","259","41233","","27099","27","36618",,"36618","exclude_threshold_duplicate"
"9726","Treasure Hunter","260","41234","","27100","27","36621",,"36621","exclude_threshold_duplicate"
"9726","Treasure Hunter","261","41235","","27101","27","36625",,"36625","exclude_threshold_duplicate"
"9726","Treasure Hunter","262","41236","","27102","27","36628",,"36628","exclude_threshold_duplicate"
"9726","Treasure Hunter","263","41237","","27103","27","36631",,"36631","exclude_threshold_duplicate"
"9726","Treasure Hunter","264","41238","","27104","27","36634",,"36634","exclude_threshold_duplicate"
"9726","Treasure Hunter","265","41239","","27105","27","36651",,"36651","exclude_threshold_duplicate"
"9726","Treasure Hunter","266","41240","","27106","27","36654",,"36654","exclude_threshold_duplicate"
"9726","Treasure Hunter","267","41241","","27107","27","36658",,"36658","exclude_threshold_duplicate"
"9726","Treasure Hunter","268","41242","","27108","27","36710",,"36710","exclude_threshold_duplicate"
"9726","Treasure Hunter","269","41243","","27109","27","36713",,"36713","exclude_threshold_duplicate"
"9726","Treasure Hunter","270","41244","","27110","27","36714",,"36714","exclude_threshold_duplicate"
"9726","Treasure Hunter","271","41245","","27111","27","36715",,"36715","exclude_threshold_duplicate"
"9726","Treasure Hunter","272","41246","","27112","27","36716",,"36716","exclude_threshold_duplicate"
"9726","Treasure Hunter","273","41247","","27113","27","36717",,"36717","exclude_threshold_duplicate"
"9726","Treasure Hunter","274","41248","","27114","27","36718",,"36718","exclude_threshold_duplicate"
"9726","Treasure Hunter","275","41249","","27115","27","36720",,"36720","exclude_threshold_duplicate"
"9726","Treasure Hunter","276","41250","","27116","27","36721",,"36721","exclude_threshold_duplicate"
"9726","Treasure Hunter","277","41251","","27117","27","36722",,"36722","exclude_threshold_duplicate"
"9726","Treasure Hunter","278","41252","","27118","27","36723",,"36723","exclude_threshold_duplicate"
"9726","Treasure Hunter","279","41253","","27119","27","36726",,"36726","exclude_threshold_duplicate"
"9726","Treasure Hunter","280","41254","","27120","27","36727",,"36727","exclude_threshold_duplicate"
"9726","Treasure Hunter","281","41255","","27121","27","36728",,"36728","exclude_threshold_duplicate"
"9726","Treasure Hunter","282","41256","","27122","27","36729",,"36729","exclude_threshold_duplicate"
"9726","Treasure Hunter","283","41257","","27123","27","36730",,"36730","exclude_threshold_duplicate"
"9726","Treasure Hunter","284","41258","","27124","27","36731",,"36731","exclude_threshold_duplicate"
"9726","Treasure Hunter","285","41259","","27125","27","36732",,"36732","exclude_threshold_duplicate"
"9726","Treasure Hunter","286","41260","","27126","27","36733",,"36733","exclude_threshold_duplicate"
"9726","Treasure Hunter","287","41261","","27127","27","36734",,"36734","exclude_threshold_duplicate"
"9726","Treasure Hunter","288","41262","","27128","27","36735",,"36735","exclude_threshold_duplicate"
"9726","Treasure Hunter","289","41263","","27129","27","36736",,"36736","exclude_threshold_duplicate"
"9726","Treasure Hunter","290","41264","","27130","27","36737",,"36737","exclude_threshold_duplicate"
"9726","Treasure Hunter","291","41265","","27131","27","36738",,"36738","exclude_threshold_duplicate"
"9726","Treasure Hunter","292","41266","","27132","27","36739",,"36739","exclude_threshold_duplicate"
"9726","Treasure Hunter","293","41267","","27133","27","36740",,"36740","exclude_threshold_duplicate"
"9726","Treasure Hunter","294","41268","","27134","27","36781",,"36781","exclude_threshold_duplicate"
